date_mesure;05068X0028_SP010;04514X0018_01;04808X0027_N11;04555X0093_F1;05078X0040_PZN1;06101X0202_SP1;03922X0027_S1;03555X6010_PZ1;05861X0113_SF2;05865X0098_SF2;03586X0145_P2;03201X6016_PZ2;05086X0065_EL33;04818X0545_PZ33;04857X0024_F1993;04518X0044_F3;04555X0095_F3;05078X0041_PZN3;02846X6018_PZ3;03593X0017_PZ14;04818X0544_PZ34;06074X0096_F4;03567X0041_PZ4;05078X0042_PZN5;04513X0085_PZ5;03554X0029_PZ5;04193X0022_S2-6;02854X0024_PZ6;02507X0615_PZ6;04502X0043_SGB7;05334X0011_SF7;03207X0603_PZ7;04502X0044_SGB8;04202X0013_S9;05088X0134_B;05342X0078_FORAGE;04248X0020_F;06094X0181_F;04248X0022_F;04217X0003_F;05863X0203_F;04553X0023_F;06094X0143_F;04242X0053_F;04225X0014_F;05857X0144_F;05068X0054_F;05635X0154_F;04856X0084_F;05625X0036_F;05612X0007_F;03228X0048_F;04806X0003_SF;05366X0035_PIEZO;05842X0011_P;03212X0021_P;04854X0296_P;05092X0009_P;04558X0072_AEP;05866X0091_SR;05858X0203_S;05865X0126_S;05865X0068_S;06102X0620_PZ;05103X0321_PZ;03937X0031_PZ;04532X0051_PZ;05082X0181_PZ;04851X0091_PZ;03195X0513_PZ;03564X0063_PZ;05086X0134_PZ;03904X0064_PZ;04562X0074_PZ;04831X0035_PZ;05857X0145_PZ;05123X0545_PZ;03927X0055_PZ;04838X0175_PZ;04541X0016_PZ;03928X0026_PZ;03936X0056_PZ;03925X0017_PZ;05854X0047_PZ;04854X0257_PZ;04855X0077_PZ;04222X0108_PZ;04253X0549_PZ;04231X0089_PZ
2013-03-03;1.937142857142857;-0.5285714285714286;-2.0714285714285716;-3.027142857142857;-0.8442857142857143;-5.747142857142856;-2.77;-2.3857142857142857;-37.77571428571429;-8.837142857142856;-1.2657142857142856;-1.9628571428571426;-2.6057142857142854;-4.056571428571428;-0.30428571428571427;-1.23;-5.11;-1.2042857142857142;-14.311428571428573;-20.494285714285716;-1.1071428571428572;-2.3628571428571425;-3.717142857142857;-2.542857142857143;-2.894285714285714;-6.862857142857143;-1.7557142857142856;-6.115714285714286;-2.8000000000000003;-1.6828571428571428;-0.8957142857142858;-2.1371428571428575;-2.404285714285714;-1.9142857142857144;-1.6500000000000001;-0.5742857142857142;-9.377142857142857;-2.9014285714285712;-12.448571428571428;-3.8128571428571427;-41.65;-2.4385714285714286;-2.3214285714285716;-36.98857142857143;-2.69;-4.6499999999999995;2.7842857142857143;-56.01571428571429;-5.472857142857143;-87.78285714285714;-42.38;-3.557142857142857;-1.9228571428571428;-72.49857142857142;-42.902857142857144;-6.632285714285715;-1.2557142857142856;-2.325714285714286;-13.1;-26.512857142857143;-17.662857142857142;-4.285714285714286;-28.07857142857143;-3.198571428571429;-5.08;-25.06142857142857;-1.2414285714285713;-1.5071428571428573;-16.21;-3.775714285714286;-2.5685714285714285;-1.5457142857142858;-3.762857142857143;-5.248571428571429;-11.72;-3.8514285714285714;-12.097142857142856;-38.794285714285714;-3.954285714285714;-2.9514285714285715;-6.858444444444445;-40.86857142857143;-13.492857142857144;-49.93714285714286;-2.182857142857143;-3.275714285714286;-6.731428571428571;-51.14142857142857;-6.678571428571429
2013-03-10;1.9514285714285715;-0.5257142857142857;-1.9614285714285715;-3.53;-0.8242857142857142;-5.628571428571428;-2.9271428571428575;-2.437142857142857;-36.29571428571428;-7.878571428571428;-1.2785714285714285;-2.0157142857142856;-2.5342857142857143;-4.104285714285714;-0.2357142857142857;-1.2085714285714284;-4.81;-1.1357142857142857;-14.962857142857144;-20.34857142857143;-1.0285714285714285;-2.2914285714285714;-4.155714285714286;-2.597142857142857;-2.915714285714286;-6.851428571428571;-1.897142857142857;-6.388571428571429;-2.6885714285714286;-1.737142857142857;-0.9042857142857142;-2.03;-2.4371428571428573;-1.9385714285714286;-1.72;-0.7128571428571429;-9.17;-2.742857142857143;-12.338571428571429;-3.722857142857143;-41.605714285714285;-2.3942857142857146;-2.2399999999999998;-36.74142857142857;-2.704285714285714;-4.14;2.857142857142857;-55.86;-5.3185714285714285;-87.48142857142857;-42.348571428571425;-3.5542857142857143;-1.9657142857142857;-72.62571428571428;-42.51428571428572;-6.57;-1.3171428571428572;-2.29;-13.104285714285712;-23.905714285714286;-15.757142857142856;-3.812857142857143;-27.259999999999998;-2.9957142857142856;-5.112857142857143;-24.95;-1.2085714285714284;-1.4757142857142858;-16.19857142857143;-3.8414285714285716;-2.525714285714286;-1.52;-3.684285714285714;-5.25;-11.677142857142856;-3.4442857142857144;-12.102857142857143;-38.73857142857143;-3.94;-2.8771428571428572;-6.87925925925926;-40.75571428571429;-13.278571428571428;-49.62571428571429;-2.1757142857142857;-3.2800000000000002;-6.654285714285714;-51.07857142857143;-6.477142857142858
2013-03-17;1.7900000000000003;-0.15;-1.9742857142857144;-3.5082142857142857;-0.7628571428571428;-5.5928571428571425;-2.935714285714286;-2.1085714285714285;-34.714285714285715;-7.464285714285714;-1.012857142857143;-1.3214285714285714;-2.6771428571428575;-4.255714285714285;-0.2342857142857143;-1.147142857142857;-4.3046428571428565;-1.002857142857143;-14.494285714285715;-20.37857142857143;-0.9057142857142857;-2.2399999999999998;-2.7028571428571433;-2.6142857142857143;-2.6542857142857144;-6.922857142857143;-0.7985714285714286;-5.775714285714286;-2.2385714285714284;-1.5714285714285714;-1.0142857142857142;-1.6928571428571428;-2.2;-1.6171428571428572;-1.6657142857142857;-0.7257142857142858;-9.194285714285714;-2.6614285714285715;-12.361428571428572;-3.6285714285714286;-41.57571428571429;-2.345714285714286;-2.2;-36.730000000000004;-2.69;-3.845714285714286;2.6814285714285715;-56.85142857142857;-5.225714285714285;-87.66285714285713;-42.46857142857143;-3.355714285714286;-1.9414285714285715;-72.66714285714286;-42.675;-6.546666666666667;-1.2971428571428572;-2.2600000000000002;-13.102857142857143;-21.77857142857143;-14.895714285714286;-3.4771428571428573;-26.71;-2.9271428571428575;-4.668571428571428;-24.94;-1.157142857142857;-1.44;-16.181428571428572;-3.7214285714285715;-2.164285714285714;-1.4328571428571428;-3.7128571428571426;-5.237142857142857;-11.664285714285715;-3.242857142857143;-12.178571428571429;-38.70428571428572;-3.9;-2.86;-6.900074074074075;-40.794285714285714;-13.194285714285714;-49.857142857142854;-2.1814285714285715;-3.225714285714286;-6.652857142857143;-51.048571428571435;-6.32
2013-03-24;1.8314285714285714;-0.10571428571428572;-1.947142857142857;-3.486428571428571;-0.7157142857142856;-5.630000000000001;-2.9528571428571433;-1.912857142857143;-33.278571428571425;-7.132857142857143;-0.9685714285714286;-1.3085714285714285;-2.415714285714286;-4.282857142857143;-0.21571428571428572;-1.1485714285714284;-3.7992857142857144;-0.89;-13.89;-20.322857142857142;-0.8914285714285715;-2.212857142857143;-2.5414285714285714;-2.6442857142857146;-2.317142857142857;-6.751428571428571;-0.7700000000000001;-5.104285714285715;-2.025714285714286;-1.4528571428571428;-1.0685714285714287;-1.687142857142857;-2.1157142857142857;-1.562857142857143;-1.5657142857142858;-0.7714285714285715;-9.165714285714285;-2.662857142857143;-12.290000000000001;-3.447142857142857;-41.565714285714286;-2.3000000000000003;-2.237142857142857;-36.68571428571429;-2.5185714285714282;-3.607142857142857;2.65;-57.042857142857144;-5.185714285714285;-88.08857142857143;-42.550000000000004;-3.2785714285714285;-1.6314285714285715;-72.74571428571429;-42.473055555555554;-6.523333333333333;-1.3385714285714287;-2.1585714285714284;-13.1;-20.38714285714286;-13.865714285714287;-3.244285714285714;-26.295714285714286;-2.9071428571428575;-4.792857142857143;-24.915714285714284;-1.1485714285714284;-1.3900000000000001;-16.174285714285713;-3.652857142857143;-2.1371428571428575;-1.2642857142857142;-3.6385714285714283;-5.2128571428571435;-11.625714285714285;-3.0942857142857143;-12.254285714285714;-38.66142857142857;-3.8642857142857143;-2.8085714285714287;-6.920888888888889;-40.769999999999996;-13.131428571428572;-49.94;-2.217142857142857;-3.2271428571428573;-6.618571428571428;-51.065714285714286;-6.107142857142857
2013-03-31;1.7642857142857142;-0.3485714285714286;-1.9585714285714284;-3.464642857142857;-0.7642857142857142;-5.551428571428572;-3.0828571428571427;-2.0814285714285714;-32.135714285714286;-6.471428571428571;-1.0942857142857143;-1.6128571428571428;-1.9257142857142857;-4.327142857142857;-0.21285714285714286;-1.2057142857142857;-3.2939285714285713;-1.03;-13.844285714285714;-20.28142857142857;-1.002857142857143;-2.29;-3.0500000000000003;-2.6685714285714286;-2.5599999999999996;-6.688571428571429;-1.4885714285714287;-5.3500000000000005;-2.4314285714285715;-1.57;-1.082857142857143;-1.8642857142857143;-2.2971428571428567;-1.7314285714285713;-1.6300000000000001;-0.6828571428571429;-9.167142857142858;-2.6142857142857143;-12.312857142857142;-3.3000000000000003;-41.53857142857142;-2.2642857142857142;-2.1742857142857144;-36.684285714285714;-2.69;-3.4185714285714286;2.6014285714285714;-56.71714285714285;-5.145714285714285;-87.94142857142857;-42.48142857142857;-3.357142857142857;-1.7285714285714284;-72.74857142857142;-42.27111111111111;-6.5;-1.407142857142857;-2.164285714285714;-13.1;-19.172857142857143;-13.801428571428572;-3.085714285714286;-25.858571428571427;-2.912857142857143;-4.958571428571429;-24.928571428571427;-1.217142857142857;-1.4928571428571427;-16.175714285714285;-3.707142857142857;-2.2585714285714285;-1.4628571428571429;-3.66;-5.26;-11.627142857142857;-2.98;-12.36;-38.65571428571428;-3.9014285714285712;-2.7728571428571427;-6.941703703703704;-40.78285714285715;-13.084285714285715;-49.785714285714285;-2.2514285714285713;-3.27;-6.594285714285715;-51.097142857142856;-5.948571428571428
2013-04-07;1.8285714285714287;-0.5271428571428571;-1.9642857142857142;-3.442857142857143;-0.8085714285714286;-5.477142857142858;-3.261428571428571;-2.3742857142857146;-31.277142857142856;-6.032857142857142;-1.2014285714285715;-1.9485714285714286;-1.8442857142857143;-4.4071428571428575;-0.21571428571428572;-1.2357142857142858;-2.7885714285714287;-1.0971428571428572;-14.475714285714286;-20.24285714285714;-1.127142857142857;-2.207142857142857;-4.098571428571429;-2.704285714285714;-2.85;-6.7942857142857145;-1.8671428571428572;-5.888571428571429;-2.84;-1.68;-0.9828571428571429;-2.1042857142857145;-2.402857142857143;-1.8828571428571428;-1.7357142857142858;-0.6;-9.15;-2.59;-12.33;-3.2214285714285715;-41.535714285714285;-2.244285714285714;-2.1485714285714286;-36.67857142857143;-2.847142857142857;-3.27;2.6714285714285713;-56.19;-5.185714285714285;-87.43571428571428;-42.35;-3.4714285714285715;-1.7742857142857142;-72.73142857142857;-42.06916666666667;-6.6899999999999995;-1.4885714285714287;-2.222857142857143;-13.06857142857143;-18.31;-13.584285714285715;-2.9757142857142855;-25.475714285714282;-2.882857142857143;-5.101428571428571;-24.934285714285714;-1.2857142857142858;-1.5657142857142858;-16.177142857142858;-3.8457142857142856;-2.551428571428571;-1.5971428571428572;-3.7285714285714286;-5.351428571428571;-11.662857142857144;-2.8885714285714283;-12.474285714285713;-38.645714285714284;-3.9657142857142857;-2.8485714285714288;-6.962518518518519;-40.794285714285714;-13.062857142857142;-49.58428571428572;-2.29;-3.3442857142857143;-6.574285714285714;-51.11857142857143;-5.901428571428572
2013-04-14;1.5671428571428572;-0.25857142857142856;-1.93;-3.0785714285714287;-0.6742857142857143;-6.01;-3.4314285714285715;-2.278571428571429;-31.075714285714287;-5.735714285714286;-1.0257142857142856;-2.0414285714285714;-1.587142857142857;-4.521428571428571;-0.18285714285714286;-1.1657142857142857;-2.367142857142857;-0.8257142857142857;-15.097142857142856;-20.17142857142857;-0.97;-2.3000000000000003;-4.1242857142857146;-2.66;-2.564285714285714;-6.887142857142857;-1.4000000000000001;-6.261428571428572;-2.488571428571429;-1.4342857142857144;-1.2671428571428571;-1.8571428571428572;-2.0214285714285714;-1.6314285714285715;-1.5557142857142858;-0.6685714285714285;-9.121428571428572;-2.801428571428571;-12.290000000000001;-3.14;-41.58714285714286;-2.2314285714285718;-2.707142857142857;-36.652857142857144;-2.775714285714286;-3.277142857142857;2.4757142857142855;-56.64857142857143;-5.185714285714285;-87.70285714285714;-42.55285714285714;-3.437142857142857;-1.6128571428571428;-72.77714285714286;-41.867222222222225;-6.732857142857143;-1.3157142857142856;-2.21;-13.038571428571428;-18.484285714285715;-13.825714285714286;-2.9842857142857144;-25.261428571428574;-3.3628571428571425;-4.838571428571428;-24.91857142857143;-1.2057142857142857;-1.3842857142857141;-16.16857142857143;-3.7985714285714285;-2.457142857142857;-1.3342857142857143;-3.781428571428571;-5.394285714285714;-11.645714285714286;-2.915714285714286;-12.444285714285714;-38.621428571428574;-3.9457142857142857;-2.8428571428571425;-6.983333333333333;-40.76714285714286;-13.001428571428573;-49.62714285714286;-2.1785714285714284;-3.327142857142857;-6.541428571428571;-51.11571428571428;-5.832857142857143
2013-04-21;1.7485714285714287;-0.43;-2.0028571428571427;-2.2585714285714285;-0.7428571428571429;-5.912857142857143;-3.5785714285714287;-2.275714285714286;-31.485714285714288;-5.9957142857142856;-1.1214285714285714;-2.02;-1.6942857142857142;-4.434285714285714;-0.1985714285714286;-1.227142857142857;-1.53;-1.0885714285714285;-15.611428571428572;-20.16857142857143;-1.0971428571428572;-2.28;-4.161428571428571;-2.632857142857143;-2.6957142857142857;-6.95;-1.512857142857143;-6.1571428571428575;-2.52;-1.4828571428571429;-0.9557142857142856;-1.907142857142857;-2.2057142857142855;-1.8057142857142858;-1.587142857142857;-0.5285714285714286;-9.194285714285714;-2.9200000000000004;-12.277142857142858;-3.0828571428571427;-41.604285714285716;-2.2142857142857144;-2.567142857142857;-36.75857142857143;-2.847142857142857;-3.347142857142857;2.674285714285714;-56.88;-5.208571428571429;-87.89857142857143;-42.57142857142857;-3.4785714285714286;-1.72;-72.71285714285715;-41.665277777777774;-6.695714285714286;-1.3342857142857143;-2.2385714285714284;-13.072857142857144;-21.057142857142857;-15.571428571428571;-3.0385714285714287;-25.157142857142855;-3.6228571428571428;-4.711428571428571;-24.96;-1.2814285714285716;-1.5014285714285713;-16.16857142857143;-3.7585714285714285;-2.3542857142857145;-1.5185714285714287;-3.89;-5.397142857142858;-11.66;-2.942857142857143;-12.44;-38.642857142857146;-3.967142857142857;-2.8985714285714286;-6.997142857142857;-40.82142857142857;-12.982857142857142;-50.07857142857143;-2.1585714285714284;-3.274285714285714;-6.557142857142857;-51.15857142857143;-5.781428571428571
2013-04-28;1.9042857142857144;-0.6371428571428571;-1.9885714285714287;-3.3742857142857146;-0.8257142857142856;-5.677142857142857;-3.7357142857142853;-2.4757142857142855;-30.764285714285712;-5.8342857142857145;-1.2557142857142856;-2.1614285714285715;-2.085714285714286;-4.538571428571428;-0.19571428571428573;-1.3814285714285715;-2.6185714285714283;-1.2457142857142858;-15.925714285714287;-20.05857142857143;-1.3042857142857145;-2.172857142857143;-4.845714285714286;-2.717142857142857;-2.991428571428571;-6.948571428571428;-1.9614285714285715;-6.185714285714286;-3.224285714285714;-1.6528571428571428;-0.8471428571428571;-2.1757142857142857;-2.3971428571428572;-1.9499999999999997;-1.8071428571428572;-0.5057142857142857;-9.112857142857143;-2.807142857142857;-12.244285714285715;-3.0357142857142856;-41.55142857142857;-2.21;-2.198571428571429;-36.721428571428575;-2.9042857142857144;-3.2399999999999998;2.782857142857143;-56.142857142857146;-5.265714285714286;-87.2042857142857;-42.387142857142855;-3.587142857142857;-1.9057142857142857;-72.62428571428572;-41.46333333333333;-6.851428571428571;-1.447142857142857;-2.287142857142857;-13.0;-21.09;-14.607142857142858;-2.9914285714285715;-25.157142857142855;-3.0814285714285714;-5.117142857142857;-24.94142857142857;-1.4442857142857142;-1.6114285714285717;-16.162857142857142;-3.8542857142857145;-2.5985714285714283;-1.6985714285714286;-3.8957142857142855;-5.451428571428572;-11.682857142857143;-2.85;-12.47857142857143;-38.65428571428571;-3.9957142857142856;-2.892857142857143;-7.0528571428571425;-40.762857142857136;-12.942857142857141;-49.80428571428571;-2.255714285714286;-3.3685714285714283;-6.5200000000000005;-51.137142857142855;-5.688571428571429
2013-05-05;1.8285714285714287;-0.74;-1.9942857142857144;-3.1;-0.8257142857142857;-5.571428571428571;-3.961428571428571;-2.697142857142857;-30.107142857142858;-5.645714285714285;-1.2857142857142858;-2.2914285714285714;-2.2857142857142856;-4.6571428571428575;-0.21;-1.5342857142857143;-2.4714285714285715;-1.237142857142857;-16.18857142857143;-20.042857142857144;-1.2557142857142856;-2.1271428571428572;-5.341428571428572;-2.764285714285714;-3.1566666666666667;-7.118571428571428;-2.21;-6.430000000000001;-4.664285714285714;-1.747142857142857;-0.8671428571428572;-2.3714285714285714;-2.48;-2.105714285714286;-1.957142857142857;-0.48142857142857143;-9.102857142857143;-2.7271428571428573;-12.254285714285714;-3.0185714285714282;-41.51571428571429;-2.21;-2.205714285714286;-36.72428571428571;-2.9614285714285713;-3.145833333333333;2.737142857142857;-55.61;-5.362857142857143;-86.57428571428571;-42.27571428571429;-3.6614285714285715;-1.9985714285714287;-72.45;-41.26138888888889;-7.0371428571428565;-1.4957142857142858;-2.4014285714285717;-12.971428571428573;-20.265714285714285;-13.302857142857144;-2.9699999999999998;-25.127142857142854;-2.892857142857143;-5.51;-24.95285714285714;-1.497142857142857;-1.6442857142857144;-16.162857142857142;-4.014285714285714;-2.8514285714285714;-1.75;-4.007142857142857;-5.525714285714286;-11.748571428571427;-2.834285714285714;-12.545714285714284;-38.66714285714285;-4.038571428571428;-2.955714285714286;-7.214285714285714;-40.77142857142858;-12.9;-49.434285714285714;-2.294285714285714;-3.4657142857142857;-6.532857142857144;-51.06285714285714;-5.707142857142857
2013-05-12;1.9585714285714284;-0.8171428571428571;-1.9828571428571427;-1.947142857142857;-0.86;-5.482857142857143;-4.217142857142857;-2.857142857142857;-29.97;-5.362857142857143;-1.35;-2.3871428571428575;-2.4214285714285713;-4.654285714285714;-0.19714285714285715;-1.6857142857142857;-1.0485714285714285;-1.3085714285714285;-16.40714285714286;-19.98;-1.3885714285714286;-2.0471428571428567;-5.801428571428572;-2.825714285714286;-3.277916666666667;-7.281428571428571;-2.382857142857143;-6.590000000000001;-5.505714285714285;-1.8185714285714287;-0.8542857142857143;-2.434285714285714;-2.5300000000000002;-2.204285714285714;-2.0814285714285714;-0.5157142857142858;-9.077142857142857;-2.6614285714285715;-12.254285714285714;-3.0214285714285714;-41.48142857142857;-2.2114285714285713;-2.1371428571428575;-36.69285714285714;-2.9614285714285713;-3.0516666666666667;2.91;-55.52285714285714;-5.448571428571428;-86.12428571428572;-42.105714285714285;-3.7314285714285718;-2.0628571428571427;-72.32571428571428;-41.059444444444445;-7.224285714285714;-1.5242857142857142;-2.4457142857142857;-12.982857142857142;-18.625714285714285;-12.68142857142857;-2.9085714285714284;-24.927142857142858;-2.8085714285714287;-5.17;-24.915714285714284;-1.552857142857143;-1.717142857142857;-16.16857142857143;-4.132857142857143;-3.008571428571429;-1.8214285714285714;-4.111428571428571;-5.585714285714286;-11.815714285714284;-2.7800000000000002;-12.638571428571428;-38.69;-4.112857142857143;-2.9785714285714286;-7.3585714285714285;-40.74857142857143;-12.855714285714285;-49.25428571428572;-2.292857142857143;-3.531428571428571;-6.5200000000000005;-50.99;-5.695714285714286
2013-05-19;1.987142857142857;-0.8842857142857143;-1.9285714285714286;-3.1014285714285714;-0.8942857142857142;-5.4071428571428575;-4.541428571428571;-2.974285714285714;-29.678571428571427;-5.187142857142858;-1.397142857142857;-2.4657142857142857;-2.455714285714286;-4.589999999999999;-0.16;-1.84;-2.242857142857143;-1.3514285714285716;-16.59;-19.90142857142857;-1.4728571428571429;-1.9914285714285713;-6.118571428571428;-2.88;-3.399166666666667;-7.408571428571428;-2.525714285714286;-6.675714285714286;-6.3500000000000005;-1.8742857142857143;-0.8200000000000001;-2.4842857142857144;-2.562857142857143;-2.2657142857142856;-2.192857142857143;-0.5371428571428571;-8.98857142857143;-2.6242857142857146;-12.272857142857143;-2.9528571428571433;-41.537142857142854;-2.222857142857143;-2.1;-36.597142857142856;-3.0042857142857144;-2.9575;2.954285714285714;-55.23857142857143;-5.518571428571429;-85.79857142857144;-42.0;-3.7457142857142856;-2.0885714285714285;-72.28142857142858;-40.8575;-7.394285714285714;-1.6099999999999999;-2.462857142857143;-12.981428571428571;-17.007142857142856;-11.667142857142858;-2.835714285714286;-24.647142857142857;-2.7457142857142856;-5.941428571428572;-24.861428571428572;-1.6285714285714286;-1.7742857142857142;-16.17142857142857;-4.228571428571429;-3.085714285714286;-1.897142857142857;-4.161428571428571;-5.688571428571429;-11.862857142857141;-2.6871428571428573;-12.705714285714285;-38.720000000000006;-4.145714285714286;-3.0185714285714282;-7.461428571428571;-40.76142857142857;-12.785714285714286;-49.12571428571429;-2.315714285714286;-3.572857142857143;-6.491428571428571;-50.93428571428571;-5.662857142857143
2013-05-26;1.9814285714285713;-0.9414285714285714;-1.98;-2.1928571428571426;-0.8857142857142858;-5.502857142857143;-4.6899999999999995;-3.11;-29.541428571428572;-5.082857142857143;-1.3514285714285716;-2.3428571428571425;-2.6042857142857145;-4.701428571428572;-0.13285714285714287;-1.9485714285714286;-1.3557142857142856;-1.2971428571428572;-16.787142857142857;-19.93857142857143;-1.4042857142857144;-1.9514285714285715;-6.211428571428572;-2.9200000000000004;-3.5204166666666667;-7.691428571428572;-2.5828571428571427;-6.765714285714286;-5.685714285714285;-1.9242857142857142;-0.7514285714285714;-2.2857142857142856;-2.562857142857143;-2.394285714285714;-2.254285714285714;-0.49142857142857144;-9.092857142857143;-2.7357142857142853;-12.344285714285714;-3.0171428571428573;-41.48428571428571;-2.2285714285714286;-2.435714285714286;-36.61;-3.032857142857143;-2.8633333333333333;2.9585714285714286;-55.207142857142856;-5.571428571428571;-85.53428571428572;-41.94571428571429;-3.6371428571428575;-2.1028571428571428;-72.20571428571428;-40.550000000000004;-7.561428571428571;-1.2285714285714284;-2.514285714285714;-12.952857142857143;-16.048571428571428;-11.401428571428571;-2.7771428571428567;-24.49857142857143;-2.962857142857143;-5.194285714285714;-24.907142857142855;-1.487142857142857;-1.7585714285714287;-16.142857142857142;-4.332857142857143;-3.142857142857143;-1.9014285714285715;-4.354285714285714;-5.76;-11.955;-2.6285714285714286;-12.56;-38.794285714285714;-4.071428571428571;-3.045714285714286;-7.554285714285714;-40.82142857142857;-12.764285714285714;-49.00714285714286;-2.037142857142857;-3.4585714285714286;-6.54;-50.878571428571426;-5.732857142857143
2013-06-02;1.912857142857143;-0.9885714285714285;-1.9642857142857142;-2.1214285714285714;-0.9299999999999999;-5.394285714285714;-4.76;-3.1799999999999997;-29.374285714285715;-4.835714285714286;-1.3585714285714285;-2.262857142857143;-2.801428571428571;-4.515714285714286;-0.10571428571428572;-2.032857142857143;-1.422857142857143;-1.3371428571428574;-16.937142857142856;-19.87714285714286;-1.5071428571428573;-1.8657142857142859;-6.467142857142858;-2.955714285714286;-3.641666666666667;-7.8028571428571425;-2.6885714285714286;-6.814285714285715;-5.707142857142857;-1.9620000000000002;-0.8457142857142858;-2.2600000000000002;-2.6014285714285714;-2.4585714285714286;-2.3285714285714287;-0.4914285714285715;-9.02142857142857;-2.685714285714286;-12.374285714285715;-3.0685714285714285;-41.471428571428575;-2.22;-2.1871428571428573;-36.58571428571429;-3.018571428571429;-2.825714285714286;2.8428571428571425;-55.037142857142854;-5.628571428571428;-85.24571428571429;-41.86857142857143;-3.6285714285714286;-2.164285714285714;-72.30285714285715;-40.19285714285714;-7.724285714285714;-0.6928571428571428;-2.4857142857142853;-12.921428571428573;-15.002857142857142;-10.881428571428572;-2.6885714285714286;-24.277142857142856;-2.8557142857142854;-5.261428571428572;-24.84714285714286;-1.5014285714285713;-1.792857142857143;-16.155714285714286;-4.401428571428572;-3.085714285714286;-1.9485714285714286;-4.42;-5.711428571428571;-12.072;-2.5814285714285714;-12.564285714285715;-38.800000000000004;-4.095714285714286;-3.0300000000000002;-7.567142857142857;-40.74714285714286;-12.748571428571427;-48.925714285714285;-2.1214285714285714;-3.434285714285714;-6.532857142857142;-50.794285714285714;-5.691428571428572
2013-06-09;2.0414285714285714;-1.0657142857142858;-1.9828571428571427;-2.8857142857142857;-0.9871428571428572;-5.325714285714286;-4.877142857142857;-3.334285714285714;-29.214285714285715;-4.531428571428571;-1.4185714285714286;-2.3299999999999996;-2.9057142857142857;-4.5528571428571425;-0.11142857142857143;-2.1357142857142857;-2.042857142857143;-1.41;-17.085714285714285;-19.825714285714287;-1.6542857142857144;-1.8271428571428572;-6.598571428571428;-2.988571428571429;-3.7642857142857147;-7.96;-2.775714285714286;-6.868571428571428;-6.7871428571428565;-2.02;-0.7057142857142856;-2.4371428571428573;-2.664285714285714;-2.54;-2.414285714285714;-0.39428571428571424;-9.008571428571429;-2.6157142857142857;-12.374285714285715;-3.1457142857142855;-41.44;-2.2142857142857144;-2.1142857142857143;-36.61;-3.018571428571429;-2.737142857142857;2.9457142857142857;-54.83857142857143;-5.687142857142858;-84.97714285714287;-41.73571428571428;-3.7328571428571427;-2.2357142857142858;-72.30285714285715;-39.825714285714284;-7.887142857142857;-1.2457142857142858;-2.5542857142857143;-12.891428571428573;-13.607142857142858;-10.195714285714287;-2.6028571428571428;-24.07;-2.7585714285714285;-5.305714285714286;-24.791428571428572;-1.5857142857142856;-1.8671428571428572;-16.158571428571427;-4.4957142857142856;-3.238571428571429;-1.99;-4.515714285714286;-5.7542857142857144;-12.137142857142859;-2.5028571428571427;-12.582857142857142;-38.82142857142857;-4.1571428571428575;-3.032857142857143;-7.652857142857143;-40.73285714285714;-12.782857142857143;-48.83857142857143;-2.2157142857142857;-3.494285714285714;-6.53;-50.74714285714286;-5.7057142857142855
2013-06-16;1.9785714285714284;-1.1185714285714285;-1.997142857142857;-3.488571428571429;-1.02;-5.272857142857142;-4.968571428571429;-3.435714285714286;-28.975714285714282;-4.1414285714285715;-1.4214285714285713;-2.4514285714285715;-2.924285714285714;-4.6814285714285715;-0.12;-2.1685714285714286;-2.6614285714285715;-1.4714285714285715;-17.212857142857143;-19.81142857142857;-1.762857142857143;-1.8257142857142858;-6.6657142857142855;-3.0;-3.8485714285714288;-8.092857142857143;-2.857142857142857;-6.908571428571428;-8.062857142857142;-2.065714285714286;-0.7657142857142858;-2.5557142857142856;-2.6900000000000004;-2.6128571428571425;-2.4971428571428573;-0.45;-8.998571428571429;-2.587142857142857;-12.365714285714287;-3.23;-41.394285714285715;-2.22;-2.1157142857142857;-36.61;-3.075714285714286;-2.6557142857142857;2.882857142857143;-54.74714285714286;-5.7700000000000005;-84.70142857142856;-41.612857142857145;-3.787142857142857;-2.197142857142857;-72.38142857142857;-39.51857142857143;-8.03;-1.4542857142857142;-2.6128571428571425;-12.885714285714286;-12.242857142857144;-8.907142857142857;-2.52;-23.958571428571428;-2.6814285714285715;-5.645714285714285;-24.75;-1.6357142857142857;-1.9285714285714286;-16.15;-4.584285714285714;-3.3314285714285714;-2.07;-4.517142857142857;-5.82;-12.237142857142857;-2.4442857142857144;-12.700000000000001;-38.83142857142857;-4.147142857142858;-3.09;-7.748571428571429;-40.730000000000004;-12.751428571428573;-48.644285714285715;-2.294285714285714;-3.575714285714286;-6.5528571428571425;-50.71142857142858;-5.771428571428571
