date_mesure;02516X0071_P3-90;01446X0005_S3-91;01506X0016_P1;01474X0048_P1;01801X0010_S1;01245X0010_S1;00985X0040_S1;00592X0001_S1;01487X0001_S1;01252X0011_S1;01795X0011_S1;01807X0051_S1;00773X0002_S1;00993X0002_S1;00578X0002_S1;01198X0002_S1;01461X0012_S1;02535X0012_S1;01508X0133_S1;01192X0043_S1;00578X0043_S1;00762X0004_S1;01013X0004_S1;00766X0004_S1;00604X0224_S1;01251X0044_S1;01193X0044_S1;01017X0074_S1;00583X0005_S1;02144X0005_S1;00957X0005_S1;01515X2015_S1;01794X0035_S1;00956X0055_S1;00755X0006_S1;00608X0206_S1;01805X0036_S1;01213X0166_S1;01216X0086_S1;00776X0096_S1;01211X0037_S1;01473X0087_S1;01003X0008_S1;01756X0008_S1;00777X0008_S1;01491X0009_S1;01206X0009_S1;02527X0009_S1;00987X0009_S1;00435X0079_S1;00941X0034_S-2;01227X0038_S22;02895X0004_FE1-92;02133X0008_S1-92;01195X0200_F2;01234X0297_F2;02523X0002_S2;01768X0022_S2;00765X0124_BT2;01792X0020_PZ2;02535X0018_FE1-93;02883X0017_F3;01242X0530_FN3;00775X0099_F14;00937X0030_F4;01423X0044_F4;02135X0016_S4;02131X0018_S4;00974X0128_PZ1908;01198X0029_S8;02531X0001_F;01176X0061_F;00945X0064_F;01778X0015_F;02503X0011_FO;01508X0100_P;01493X0001_P;02152X0051_P;01227X0022_P;00732X0032_P;01776X0023_P;01803X0004_P;02101X0044_P;00581X0015_P;01011X0045_P;01168X0065_P;01232X0006_P;00445X0006_P;00606X0086_P;00441X0007_P;01186X0007_P;02473X0037_P;00588X0037_P;01465X0067_P;01004X0019_P;02523X0029_P;00582X0069_P;BSS003UJSA_X;BSS003VFXE_X;BSS003UJOK_X;BSS003VEVM_X;BSS003VEUS_X;BSS003UKJY_X;BSS003VETY_X;BSS003VFXY_X;00955X0066_PZ
2010-09-26;-7.435714285714286;-7.994285714285715;-69.69;-8.362857142857143;-19.205714285714286;-39.33;-34.22;-54.82142857142857;-25.01142857142857;-20.912857142857145;-18.822857142857142;-7.13;-36.455714285714286;-89.02285714285713;-52.105714285714285;-23.185714285714287;-27.428571428571427;-32.027142857142856;-1.917142857142857;-20.037142857142857;-2.9057142857142857;-32.785714285714285;-43.63428571428572;-70.73285714285714;-63.45285714285715;-69.15428571428572;-12.192;-19.437142857142856;-63.237142857142864;-27.397142857142857;-6.718571428571429;-63.18571428571429;-32.784285714285716;-6.72;-83.74571428571429;-37.362857142857145;-15.227142857142857;-4.33;-19.841428571428573;-2.16;-13.374;-27.774285714285714;-56.135714285714286;-6.437142857142858;-37.970000000000006;-42.06714285714286;-8.517999999999999;-8.34142857142857;-65.31428571428572;-60.43;-1.9614285714285715;-17.71;-1.6642857142857141;-17.837142857142858;-2.7971428571428567;16.054285714285715;-8.77;-4.808571428571428;-3.1314285714285717;-28.052857142857142;-2.1285714285714286;-13.501428571428573;-5.952857142857143;-2.2157142857142857;-2.044285714285714;-7.2700000000000005;-13.998571428571427;-9.83;-3.2985714285714285;-1.9485714285714286;-60.112;-2.992857142857143;-2.0814285714285714;-3.674285714285714;-16.225714285714286;-31.784285714285716;-42.04;-33.58142857142857;-16.68;-2.57;-6.098571428571428;-64.55285714285715;-10.347142857142856;-66.76428571428572;-4.777142857142857;-4.1414285714285715;-46.79571428571428;-46.94428571428572;-29.150000000000002;-56.69428571428572;-1.7842857142857143;-7.755714285714285;-27.392857142857142;-14.362857142857141;-2.025714285714286;-11.638571428571428;-5.507142857142857;-5.177142857142857;-1.374285714285714;-4.588571428571428;-3.2471428571428573;-2.9699999999999998;-3.0414285714285714;-2.255714285714286;-9.538571428571428;-28.35571428571429
2010-10-03;-7.518571428571429;-8.04857142857143;-69.70285714285714;-8.315714285714286;-19.184285714285714;-39.339999999999996;-34.22;-54.83857142857143;-25.00857142857143;-21.06857142857143;-18.074285714285715;-7.107142857142857;-36.64;-89.01142857142858;-52.16857142857143;-23.225714285714286;-27.42571428571429;-32.05857142857143;-1.8757142857142857;-20.07;-2.87;-32.86857142857143;-43.72428571428571;-70.86;-63.5;-69.16;-12.09;-19.464285714285715;-63.31428571428571;-27.445714285714285;-6.764285714285714;-63.222857142857144;-32.79;-6.825714285714286;-83.76;-37.40571428571428;-15.127142857142857;-4.36;-19.804285714285715;-2.16;-13.39;-27.788571428571426;-56.16857142857143;-6.428571428571429;-38.237142857142864;-42.07;-8.53;-8.35;-65.31;-60.45;-1.95;-17.705714285714286;-1.6328571428571428;-17.89857142857143;-2.7842857142857143;16.062857142857144;-8.804285714285715;-4.747142857142856;-2.86;-28.057142857142857;-2.1;-13.53;-5.630000000000001;-2.238571428571429;-2.0214285714285714;-7.207142857142857;-14.005714285714285;-9.79857142857143;-3.511428571428571;-1.8914285714285715;-60.13;-2.9971428571428573;-2.07;-3.642857142857143;-16.237142857142857;-31.791428571428572;-42.02571428571429;-33.58714285714286;-16.737142857142857;-2.5799999999999996;-5.9071428571428575;-64.55285714285715;-10.331428571428571;-66.77428571428571;-4.762857142857143;-4.132857142857143;-46.787142857142854;-47.22571428571428;-29.38;-56.75;-1.4985714285714287;-7.7128571428571435;-27.46;-14.379999999999999;-1.9885714285714287;-11.705714285714285;-5.522857142857142;-5.085714285714286;-1.2442857142857144;-4.535714285714286;-3.16;-2.9757142857142855;-3.1014285714285714;-2.1942857142857144;-9.535714285714286;-28.33285714285714
2010-10-10;-7.262857142857143;-8.022857142857143;-69.71285714285715;-8.282857142857143;-19.14428571428571;-39.41571428571428;-34.21142857142858;-54.848571428571425;-25.02;-21.185714285714287;-17.714285714285715;-7.072857142857144;-36.95428571428572;-89.00142857142858;-52.23285714285714;-23.202857142857145;-27.334285714285716;-32.08571428571429;-1.8228571428571427;-19.885714285714283;-2.8299999999999996;-32.92285714285714;-43.81;-70.52428571428571;-63.50285714285714;-69.17428571428572;-12.085;-19.505714285714284;-63.38428571428572;-27.28857142857143;-6.724285714285714;-63.214285714285715;-32.77857142857143;-6.872857142857143;-83.76428571428572;-37.462857142857146;-15.049999999999999;-4.25;-19.617142857142856;-2.142857142857143;-13.4075;-27.8;-56.205714285714286;-6.0442857142857145;-38.45857142857143;-42.08857142857143;-8.3925;-8.355714285714285;-65.30571428571429;-60.441428571428574;-1.7750000000000001;-17.705714285714286;-1.562857142857143;-17.822857142857142;-2.767142857142857;15.597142857142858;-8.807142857142859;-4.668571428571428;-2.355714285714286;-28.06;-2.072857142857143;-13.468571428571428;-5.561428571428571;-2.2385714285714284;-1.8942857142857144;-7.274285714285715;-13.982857142857142;-9.78;-3.1557142857142857;-1.7542857142857142;-60.1475;-3.0042857142857144;-1.9814285714285713;-3.608571428571429;-16.225714285714286;-31.801428571428573;-42.02571428571429;-33.57714285714286;-16.755714285714284;-2.474285714285714;-5.257142857142857;-64.56285714285714;-10.22857142857143;-66.83571428571429;-4.755714285714285;-4.061428571428571;-46.787142857142854;-47.45428571428572;-29.54;-56.79571428571428;-1.31;-7.445714285714287;-27.565714285714286;-14.37857142857143;-1.9599999999999997;-11.724285714285713;-5.541428571428571;-4.53;-1.0771428571428572;-4.522857142857143;-2.79;-2.8299999999999996;-2.8714285714285714;-2.0785714285714287;-9.407142857142857;-28.114285714285717
2010-10-17;-7.064285714285714;-8.025714285714285;-69.73;-8.401428571428571;-19.154285714285717;-39.45857142857143;-34.23142857142857;-54.871428571428574;-25.03;-21.307142857142857;-18.775714285714287;-7.07;-37.32714285714286;-89.01142857142858;-52.30428571428571;-23.31714285714286;-27.485714285714288;-32.114285714285714;-1.7971428571428572;-19.867142857142856;-2.8485714285714283;-33.01428571428571;-43.91142857142857;-70.64285714285714;-63.537142857142854;-69.19142857142857;-12.08;-19.55142857142857;-63.47714285714286;-27.361428571428572;-6.784285714285715;-63.357142857142854;-32.787142857142854;-6.867142857142857;-83.79714285714286;-37.537142857142854;-15.005714285714285;-4.140000000000001;-18.465714285714284;-2.15;-13.425;-27.81;-56.25571428571429;-6.314285714285715;-38.68714285714286;-42.107142857142854;-8.254999999999999;-8.36;-65.30571428571429;-60.48857142857143;-1.76375;-17.71;-1.5885714285714287;-17.904285714285713;-2.7971428571428567;16.04;-8.842857142857143;-4.731428571428572;-1.8071428571428572;-28.09714285714286;-2.1314285714285712;-13.527142857142858;-5.597142857142857;-2.435714285714286;-1.917142857142857;-7.0842857142857145;-13.995714285714286;-9.84142857142857;-3.561666666666667;-1.7757142857142856;-60.165000000000006;-3.0142857142857147;-2.007142857142857;-3.644285714285714;-16.25857142857143;-31.812857142857144;-42.02571428571429;-33.61;-16.794285714285714;-2.551428571428571;-5.351428571428571;-64.59714285714286;-10.291428571428572;-66.9342857142857;-4.822857142857143;-4.075714285714286;-46.80142857142857;-47.7;-29.818571428571428;-56.83714285714286;-1.4342857142857142;-7.541428571428571;-27.715714285714284;-14.425714285714287;-2.0028571428571427;-11.724285714285715;-5.621428571428572;-4.418571428571428;-1.1257142857142857;-4.578571428571428;-2.748571428571428;-2.7985714285714285;-2.6757142857142857;-2.1142857142857143;-9.368571428571428;-28.107142857142858
2010-10-24;-7.0928571428571425;-8.03;-69.73285714285714;-8.395714285714286;-19.202857142857145;-39.471428571428575;-34.18;-54.895714285714284;-25.021428571428572;-21.43285714285714;-18.674285714285713;-7.087142857142857;-37.58714285714286;-89.02857142857144;-52.185714285714276;-23.41;-27.552857142857142;-32.137142857142855;-1.78;-20.07;-2.8528571428571428;-33.13857142857143;-44.01857142857143;-71.00142857142858;-63.59571428571429;-69.20571428571428;-12.075;-19.607142857142858;-63.548571428571435;-27.46142857142857;-6.857142857142857;-63.42714285714286;-32.80142857142857;-6.912857142857143;-83.81142857142856;-37.61000000000001;-14.97;-4.03;-18.41;-2.16;-13.4425;-27.825714285714287;-56.31857142857143;-6.478571428571429;-38.90571428571429;-42.107142857142854;-8.1175;-8.368571428571428;-65.30857142857143;-60.537142857142854;-1.7525;-17.708571428571428;-1.592857142857143;-17.995714285714286;-2.807142857142857;16.071428571428573;-8.875714285714286;-4.744285714285715;-1.6914285714285715;-28.111428571428572;-2.14;-13.545714285714286;-5.908571428571428;-2.587142857142857;-1.9214285714285713;-7.244285714285715;-14.005714285714285;-9.83;-3.4699999999999998;-1.8157142857142858;-60.182500000000005;-3.005714285714286;-2.0185714285714282;-3.6485714285714286;-16.274285714285714;-31.802857142857142;-42.028571428571425;-33.64142857142857;-16.85857142857143;-2.6185714285714288;-5.527142857142857;-64.60714285714286;-10.332857142857142;-67.03142857142858;-4.845714285714286;-4.092857142857143;-46.80571428571428;-47.924285714285716;-30.047142857142855;-56.871428571428574;-1.51;-7.5928571428571425;-27.818571428571428;-14.464285714285714;-2.0242857142857145;-11.722857142857142;-5.684285714285714;-4.361428571428571;-1.1171428571428572;-4.507142857142857;-2.7257142857142855;-2.775714285714286;-2.6942857142857144;-2.142857142857143;-9.367142857142856;-28.140000000000004
2010-10-31;-7.071428571428571;-8.034285714285714;-69.73;-8.424285714285714;-19.228571428571428;-39.462857142857146;-34.17;-54.91285714285714;-25.02;-21.53;-18.867142857142856;-7.089999999999999;-37.80714285714286;-89.03142857142858;-52.160000000000004;-23.43;-27.53142857142857;-32.15714285714286;-1.7514285714285713;-20.07;-2.8485714285714288;-33.25142857142857;-44.111428571428576;-71.25428571428571;-63.65428571428571;-69.22571428571429;-12.07;-19.654285714285717;-63.621428571428574;-27.542857142857144;-6.888571428571429;-63.43;-32.81;-6.944285714285714;-83.83285714285715;-37.66571428571428;-14.947142857142856;-3.92;-18.06;-2.1557142857142857;-13.46;-27.84857142857143;-56.37428571428571;-6.511428571428572;-39.13714285714286;-42.11571428571428;-7.98;-8.37;-65.30428571428571;-60.57;-1.74125;-17.708571428571428;-1.5957142857142856;-18.075714285714287;-2.787142857142857;16.265714285714285;-8.91;-4.7457142857142856;-1.6199999999999999;-28.10571428571429;-2.1471428571428572;-13.56;-5.707142857142857;-2.6814285714285715;-1.8742857142857143;-7.2299999999999995;-14.01;-9.785714285714286;-3.32;-1.7585714285714287;-60.2;-2.9899999999999998;-1.9814285714285713;-3.654285714285714;-16.294285714285714;-31.801428571428573;-42.02571428571429;-33.67857142857143;-16.914285714285715;-2.6342857142857143;-5.621428571428572;-64.60571428571428;-10.347142857142856;-67.10285714285715;-4.86;-4.067142857142858;-46.80428571428571;-48.11571428571428;-30.042857142857144;-56.89857142857142;-1.3085714285714285;-7.581428571428572;-27.907142857142855;-14.485714285714286;-2.0185714285714282;-11.81857142857143;-5.7371428571428575;-4.272857142857143;-1.1071428571428572;-4.457142857142857;-2.69;-2.7414285714285715;-2.707142857142857;-2.1285714285714286;-9.36;-28.048571428571428
2010-11-07;-7.078571428571428;-8.014285714285714;-69.76285714285714;-8.438571428571429;-19.247142857142855;-39.60285714285715;-34.175714285714285;-54.93571428571429;-25.034285714285716;-21.62142857142857;-18.622857142857146;-7.089999999999999;-37.9;-89.04285714285713;-52.160000000000004;-23.50142857142857;-27.54;-32.18857142857143;-1.73;-20.07;-2.9014285714285712;-33.38;-44.20285714285715;-71.44;-63.70857142857143;-69.23428571428572;-12.142;-19.705714285714286;-63.707142857142856;-27.594285714285714;-6.928571428571429;-63.440000000000005;-32.82714285714285;-6.957142857142857;-83.86285714285714;-37.70285714285715;-14.937142857142858;-3.231875;-18.354285714285712;-2.1542857142857144;-13.344000000000001;-27.865714285714287;-56.43714285714286;-6.575714285714286;-39.368571428571435;-42.13;-7.265833333333334;-8.377142857142857;-65.3157142857143;-60.59285714285714;-1.7299999999999998;-17.71;-1.5942857142857143;-18.13285714285714;-2.807142857142857;16.268571428571427;-8.93;-4.74;-1.6199999999999999;-28.108571428571427;-2.1457142857142855;-13.607142857142858;-5.772857142857142;-2.7785714285714285;-1.8685714285714285;-7.29;-14.014285714285714;-9.817142857142857;-3.325714285714286;-1.7557142857142856;-60.18375;-3.0214285714285714;-1.9714285714285715;-3.652857142857143;-16.34857142857143;-31.864285714285717;-42.034285714285716;-33.71142857142858;-16.88;-2.6614285714285715;-5.604285714285714;-64.67;-10.352857142857143;-67.2;-4.888571428571429;-4.067142857142857;-46.80714285714286;-48.31;-29.99142857142857;-56.93285714285714;-1.3228571428571427;-7.5928571428571425;-28.03;-14.512857142857143;-2.027142857142857;-11.675714285714287;-5.814285714285715;-4.231428571428571;-1.1014285714285716;-4.438571428571429;-2.665714285714286;-2.737142857142857;-2.684285714285714;-2.1228571428571428;-9.361428571428572;-28.032857142857143
2010-11-14;-7.038571428571429;-7.718571428571429;-69.73714285714286;-8.274285714285714;-19.22;-39.46857142857142;-34.16142857142857;-54.941428571428574;-25.02857142857143;-21.66;-16.724285714285713;-7.041428571428571;-37.9;-89.01;-52.160000000000004;-23.40142857142857;-27.282857142857143;-32.181428571428576;-1.66;-19.985714285714288;-2.8085714285714287;-33.41428571428572;-44.27285714285715;-71.48142857142857;-63.74857142857143;-69.22285714285714;-12.214;-19.73428571428571;-63.730000000000004;-27.435714285714287;-6.94;-63.28285714285715;-32.82285714285714;-6.774285714285715;-83.75857142857144;-37.68;-14.90857142857143;-2.54375;-16.947142857142858;-2.067142857142857;-13.228000000000002;-27.858571428571427;-56.46142857142858;-6.285714285714286;-39.49;-42.13142857142857;-6.551666666666668;-8.371428571428572;-65.30714285714285;-60.57142857142857;-1.532857142857143;-17.34714285714286;-1.5;-18.104285714285716;-2.705714285714286;16.144285714285715;-8.921428571428573;-4.575714285714286;-1.6199999999999999;-28.094285714285714;-2.085714285714286;-13.524285714285714;-5.25;-2.6371428571428575;-1.782857142857143;-7.101428571428571;-13.977142857142857;-9.637142857142859;-3.11;-1.592857142857143;-60.167500000000004;-2.9614285714285713;-1.7485714285714287;-3.595714285714286;-16.22142857142857;-31.818571428571428;-42.02285714285715;-33.72;-16.907142857142855;-2.3885714285714283;-5.328571428571428;-64.56857142857143;-10.26142857142857;-67.07142857142857;-4.815714285714286;-3.9514285714285715;-46.79;-48.41142857142857;-29.99285714285714;-56.95;-1.247142857142857;-7.381428571428572;-28.017142857142858;-14.504285714285714;-1.8942857142857144;-11.69;-5.692857142857143;-3.5285714285714285;-0.9400000000000001;-4.194285714285714;-2.282857142857143;-2.4885714285714284;-2.3814285714285717;-2.0214285714285714;-9.225714285714286;-27.83142857142857
2010-11-21;-6.861428571428571;-7.372857142857143;-69.76428571428572;-8.092857142857143;-18.665714285714284;-39.104285714285716;-34.151428571428575;-54.93;-25.05;-21.684285714285714;-17.264285714285712;-7.002857142857143;-37.987142857142864;-89.00142857142858;-52.160000000000004;-23.400000000000002;-27.32;-32.184285714285714;-1.5728571428571427;-17.017142857142858;-2.4914285714285715;-33.01142857142857;-44.339999999999996;-70.41;-63.701428571428565;-69.24714285714286;-12.286;-19.75;-63.72714285714286;-26.832857142857144;-6.94;-63.51;-32.815714285714286;-4.797142857142857;-82.75714285714285;-37.70285714285715;-14.89857142857143;-1.8556249999999999;-15.564285714285713;-1.7099999999999997;-13.112;-27.87142857142857;-56.47714285714286;-5.864285714285714;-39.50714285714286;-42.145714285714284;-5.8375;-8.364285714285714;-65.31285714285714;-60.59571428571429;-1.2557142857142856;-17.35857142857143;-1.4257142857142857;-17.677142857142858;-2.5171428571428573;16.075714285714287;-8.855714285714285;-4.387142857142857;-1.6199999999999999;-28.099999999999998;-1.9757142857142858;-13.564285714285715;-4.9871428571428575;-2.2614285714285716;-1.657142857142857;-7.112857142857143;-13.85;-9.572857142857144;-3.3114285714285714;-1.1442857142857144;-60.151250000000005;-2.947142857142857;-1.3800000000000001;-3.52;-15.308571428571428;-31.877142857142854;-42.02571428571429;-33.72;-16.924285714285713;-2.0428571428571427;-4.7;-64.67857142857143;-10.007142857142856;-66.79857142857142;-4.768571428571429;-3.712857142857143;-46.76714285714286;-46.62285714285714;-30.184285714285714;-56.964285714285715;-1.237142857142857;-7.117142857142857;-27.731428571428573;-14.459999999999999;-1.7900000000000003;-11.284285714285714;-5.32;-1.69;-0.7857142857142857;-4.145714285714286;-1.6842857142857142;-2.02;-0.9085714285714286;-1.7585714285714287;-7.5042857142857144;-27.43
2010-11-28;-6.8914285714285715;-7.111428571428571;-69.76142857142858;-8.188571428571429;-18.868571428571432;-39.08857142857143;-34.15714285714285;-54.92142857142857;-25.03857142857143;-21.777142857142856;-17.294285714285714;-7.01;-38.074285714285715;-89.03999999999999;-52.160000000000004;-23.41714285714286;-27.41857142857143;-32.18571428571428;-1.5614285714285714;-15.18142857142857;-2.5599999999999996;-33.00714285714286;-44.39;-70.39;-63.65428571428571;-69.26;-12.358;-19.785714285714285;-63.68571428571429;-26.86285714285714;-6.94;-63.537142857142854;-32.83857142857143;-3.494285714285714;-83.33714285714287;-37.71142857142858;-14.89;-1.1675;-17.037142857142857;-1.8585714285714285;-12.996;-27.87142857142857;-56.50857142857143;-6.042857142857143;-39.58857142857143;-42.144285714285715;-5.123333333333334;-8.367142857142856;-65.30857142857143;-60.66142857142857;-1.227142857142857;-17.645714285714284;-1.4814285714285713;-17.748571428571427;-2.454285714285714;15.92;-8.884285714285715;-4.451428571428571;-1.6199999999999999;-28.108571428571427;-2.0685714285714285;-13.565714285714284;-4.967142857142858;-2.4514285714285715;-1.5971428571428572;-7.0685714285714285;-13.862857142857141;-9.485714285714286;-3.141428571428571;-1.2457142857142858;-60.135000000000005;-2.8528571428571428;-1.41;-3.537142857142857;-15.012857142857143;-31.858571428571427;-42.02;-33.72;-16.95;-2.052857142857143;-4.721428571428571;-64.66142857142857;-10.085714285714285;-66.94;-4.877142857142857;-3.634285714285714;-46.807142857142864;-45.05428571428571;-30.342857142857145;-56.96999999999999;-1.247142857142857;-7.224285714285714;-27.98;-14.51;-1.9185714285714286;-11.24;-5.3999999999999995;-1.512857142857143;-0.7914285714285715;-4.085714285714286;-1.6414285714285715;-1.9342857142857142;-0.9942857142857143;-1.7871428571428571;-7.341428571428572;-27.074285714285715
2010-12-05;-6.895714285714285;-6.998571428571429;-69.78428571428572;-8.222857142857142;-19.05;-39.214285714285715;-34.17142857142857;-54.89;-25.05;-21.889999999999997;-18.268571428571427;-7.01;-38.12428571428571;-89.05142857142857;-52.160000000000004;-23.452857142857145;-27.448571428571427;-32.20285714285715;-1.5585714285714285;-14.790000000000001;-2.6957142857142857;-33.107142857142854;-44.455714285714286;-70.89;-63.707142857142856;-69.26285714285714;-12.43;-19.807142857142857;-63.73142857142857;-27.02857142857143;-6.9314285714285715;-63.55428571428571;-32.83428571428572;-2.63;-83.53714285714285;-37.76285714285715;-14.89;-1.3728571428571428;-17.279999999999998;-1.9628571428571429;-12.88;-27.882857142857144;-56.52571428571429;-6.03;-39.66428571428571;-42.152857142857144;-4.861428571428571;-8.374285714285714;-65.30285714285715;-60.70285714285715;-1.237142857142857;-17.69;-1.5114285714285713;-17.745714285714286;-2.4657142857142857;15.81;-8.891428571428571;-4.498571428571429;-1.6199999999999999;-28.111428571428572;-2.107142857142857;-13.582857142857142;-5.267142857142858;-2.62;-1.6171428571428572;-7.067142857142857;-13.852857142857143;-9.551428571428572;-3.29;-1.2657142857142856;-60.16571428571428;-2.82;-1.4514285714285715;-3.545714285714286;-14.848571428571429;-31.875714285714285;-42.02285714285715;-33.722857142857144;-16.935714285714287;-1.92;-4.828571428571428;-64.6842857142857;-10.1;-67.06857142857143;-4.911428571428572;-3.6557142857142857;-46.807142857142864;-44.824285714285715;-30.33285714285714;-56.96999999999999;-1.26;-7.224285714285714;-28.117142857142856;-14.52142857142857;-1.9828571428571427;-11.24;-5.515714285714286;-1.502857142857143;-0.8185714285714285;-4.208571428571429;-1.624285714285714;-1.9114285714285713;-1.0214285714285716;-1.8114285714285714;-7.204285714285715;-27.134285714285713
2010-12-12;-6.957142857142857;-7.008571428571429;-69.79428571428572;-8.155714285714286;-19.122857142857146;-39.300000000000004;-34.18857142857143;-54.74857142857143;-25.068571428571428;-21.995714285714286;-17.334285714285716;-7.01;-38.128571428571426;-89.06285714285714;-52.098571428571425;-23.548571428571428;-27.54;-32.23142857142857;-1.5385714285714285;-14.482857142857142;-2.7342857142857144;-33.19428571428571;-44.51571428571429;-71.08428571428571;-63.82;-69.28428571428572;-12.573333333333332;-19.84142857142857;-63.798571428571435;-27.16142857142857;-6.92;-63.65571428571429;-32.85142857142857;0.24571428571428572;-83.41571428571429;-37.81285714285714;-14.891428571428573;-1.237142857142857;-16.57857142857143;-1.9557142857142857;-12.836666666666668;-27.888571428571428;-56.54;-5.887142857142857;-39.69714285714286;-42.16428571428571;-5.225714285714285;-8.385714285714286;-65.31857142857143;-60.73333333333333;-1.0185714285714285;-17.571428571428573;-1.47;-17.747142857142858;-2.382857142857143;15.715714285714286;-8.89857142857143;-4.497142857142857;-1.4828571428571427;-28.11285714285714;-2.08;-13.627142857142857;-5.0;-2.5100000000000002;-1.4642857142857142;-6.972857142857143;-13.831428571428571;-9.677142857142858;-3.1485714285714286;-1.2228571428571429;-60.18571428571429;-2.7742857142857145;-1.0457142857142858;-3.52;-14.795714285714286;-31.891428571428573;-42.02571428571429;-33.74285714285715;-16.94142857142857;-1.6442857142857144;-5.032857142857144;-64.72571428571429;-10.095714285714285;-67.14857142857143;-4.871428571428572;-3.432857142857143;-46.82;-44.80142857142857;-30.07;-56.96999999999999;-1.2557142857142856;-7.2942857142857145;-28.16857142857143;-14.53;-1.9542857142857142;-11.327142857142858;-5.5928571428571425;-1.422857142857143;-0.7871428571428571;-4.74;-1.57;-1.8842857142857141;-1.0171428571428571;-1.7857142857142858;-7.161428571428572;-26.945714285714285
2010-12-19;-7.071428571428571;-6.905714285714287;-69.78;-8.208571428571428;-18.997142857142855;-39.37714285714286;-34.20857142857143;-54.534285714285716;-25.04;-22.099999999999998;-17.515714285714285;-7.01;-38.17714285714286;-89.06714285714285;-52.11857142857143;-23.56142857142857;-27.610000000000003;-32.21714285714285;-1.5185714285714287;-14.308571428571428;-2.792857142857143;-33.354285714285716;-44.557142857142864;-71.16;-63.96142857142858;-69.28999999999999;-12.716666666666667;-19.868571428571432;-63.82285714285714;-27.07;-6.922857142857143;-63.72571428571428;-32.854285714285716;-0.47000000000000003;-83.63714285714286;-37.848571428571425;-14.881428571428572;-1.4414285714285715;-17.575714285714287;-1.997142857142857;-12.793333333333333;-27.868571428571425;-56.54;-5.744285714285715;-39.73428571428571;-42.160000000000004;-5.478571428571429;-8.379999999999999;-65.32428571428571;-60.79571428571428;-1.1585714285714286;-17.585714285714285;-1.4457142857142855;-17.6;-2.3714285714285714;15.604285714285714;-8.870000000000001;-4.51;-1.3457142857142856;-28.08857142857143;-2.0585714285714287;-13.571428571428571;-4.491428571428572;-2.6228571428571428;-1.4442857142857142;-6.998571428571429;-13.808571428571428;-9.471428571428572;-3.39;-1.2685714285714287;-60.12;-2.652857142857143;-1.4142857142857144;-3.511428571428571;-14.497142857142858;-31.83142857142857;-42.02285714285715;-33.74285714285715;-16.952857142857145;-1.7757142857142856;-5.192857142857143;-64.67571428571429;-10.1;-67.26;-4.911428571428572;-3.5157142857142856;-46.824285714285715;-44.635714285714286;-29.877142857142854;-56.95857142857143;-1.272857142857143;-7.322857142857143;-28.23;-14.525714285714285;-1.9714285714285715;-11.37142857142857;-5.67;-1.332857142857143;-0.7814285714285714;-4.2628571428571425;-1.5657142857142858;-1.8485714285714285;-1.012857142857143;-1.7585714285714287;-7.001428571428571;-26.927142857142858
2010-12-26;-6.832857142857143;-6.890000000000001;-69.80714285714285;-8.074285714285715;-18.462857142857143;-39.434285714285714;-34.20285714285715;-54.17;-25.08857142857143;-22.162857142857142;-16.954285714285714;-7.0;-38.205714285714286;-89.05;-52.23571428571428;-23.574285714285715;-27.47;-32.21857142857143;-1.4028571428571428;-14.664285714285715;-2.807142857142857;-33.480000000000004;-44.59285714285715;-71.22571428571429;-64.04285714285714;-69.28428571428572;-12.86;-19.87857142857143;-63.862857142857145;-26.174285714285713;-6.94;-63.55285714285714;-32.839999999999996;-0.34142857142857136;-83.74142857142859;-37.88285714285714;-14.854285714285712;-1.205714285714286;-17.404285714285713;-2.0;-12.75;-27.88;-56.58142857142857;-5.432857142857143;-39.74142857142857;-42.18285714285714;-5.354285714285714;-8.37142857142857;-65.32428571428571;-60.76714285714286;-1.1185714285714285;-17.562857142857144;-1.2757142857142856;-16.674285714285713;-2.301428571428571;15.48857142857143;-8.73857142857143;-4.4;-1.3142857142857145;-27.762857142857143;-1.8800000000000001;-13.515714285714285;-4.191428571428571;-2.61;-1.4528571428571428;-7.118571428571428;-13.765714285714285;-9.370000000000001;-3.2257142857142855;-1.1357142857142857;-60.19714285714286;-2.705714285714286;-1.4414285714285715;-3.4014285714285712;-13.968571428571428;-31.898571428571426;-42.02571428571429;-33.74;-16.97714285714286;-1.7671428571428573;-4.685714285714285;-64.68285714285715;-10.025714285714287;-67.33571428571429;-4.902857142857143;-3.512857142857143;-46.82857142857143;-44.284285714285716;-29.715714285714284;-56.93285714285714;-1.2614285714285713;-6.872857142857143;-28.267142857142858;-14.485714285714286;-1.9614285714285715;-11.105714285714285;-5.71;-1.06;-0.7000000000000001;-4.105714285714286;-1.4357142857142855;-1.7242857142857144;-0.9671428571428571;-1.5842857142857143;-6.5042857142857144;-27.077142857142857
