date_mesure;05005X0131_CG-21;04728X0050_F1;05031X0072_F1;05012X0024_F1;05822X0024_F1;05266X0084_F1;04706X0067_F1;05013X0001_SM1;05213X0018_P1;04661X0002_S1;03302X1012_S1;02961X1003_S1;05794X0021_PZ1;06252X0063_PZ1;04973X0005_PZ1;05245X0047_PZ1;05277X1008_PZ1;05811X0159_F2;05553X0009_S2;05573X0084_F.6;04698X0112_F6;05011X1051_S6;05295X0025_Q5-17;05285X0374_P7;05487X0126_P209;04103X0065_S9;06024X0045_PZ9;04713X0137_F.REC;04103X0022_FC;03676X0003_FORAGE;04714X0033_FORAGE;05026X0013_F;04111X0023_F;05818X0073_F;02962X1004_F;05025X0138_F;04992X0011_SONDAG;04398X0002_SONDAG;05765X0013_SONDAG;04697X0004_SONDAG;05002X0114_SONDAG;04051X0016_SONDAG;03708X0007_SONDAG;05271X0017_SONDAG;04704X1009_SONDAG;04702X0019_SONDAG;04014X0010_P;04738X0150_P;04333X0011_P;04987X0022_P;03318X0043_P;06241X0016_P;05487X0017_P;05537X0127_P;05772X0037_P;04022X0058_P;06003X0088_P;06234X0098_P;03304X0039_P;06231X0139_P;05488X0059_P;04434X0089_P;04994X0204_S;04642X0007_S;04332X0008_S;04438X0018_S;05264X0029_S;04994X0229_S;04644X0002_PUITS;04643X0012_PUITS;02967X0006_PUITS;04354X0026_PUITS;03673X0017_PUITS;03686X0038_PUITS;05797X0145_FPZ;04994X0528_FPZ
2011-12-25;-11.25;-1.48;-13.355714285714285;-10.06;-1.022857142857143;-19.208571428571428;-1.4728571428571429;-2.8885714285714283;-6.717142857142856;-2.04;-30.851428571428574;-23.738571428571426;-10.861428571428572;-9.751428571428573;-2.615714285714286;-4.385714285714285;-15.302857142857144;-3.867142857142857;-11.59142857142857;-4.991428571428571;-17.79;-3.012857142857143;-1.7642857142857142;-4.2785714285714285;-1.477142857142857;-42.962857142857146;-6.267142857142857;-1.5;-2.187142857142857;-4.744285714285715;-19.07428571428571;-10.281428571428572;-18.08142857142857;-79.95;-32.348571428571425;-2.8128571428571427;-13.741428571428571;-19.09714285714286;-3.991428571428571;-4.417142857142857;0.8171428571428571;-19.785714285714285;-3.7885714285714287;-4.34;-1.5885714285714287;-7.127142857142857;-12.924285714285714;-1.2985714285714285;-28.707142857142856;-1.2571428571428573;-31.240000000000002;-5.1899999999999995;-2.085714285714286;-2.8628571428571425;-1.43;-25.76571428571429;-6.467142857142858;-1.1842857142857142;-24.565714285714286;-6.974285714285714;-12.055714285714286;-0.7514285714285714;-14.27142857142857;-33.75;-2.3542857142857145;-34.86142857142857;-7.451428571428571;-18.602857142857143;-23.98428571428571;-30.835714285714285;-48.65;-0.8114285714285714;-34.02;-8.275714285714285;-5.348571428571428;-20.830000000000002
2012-01-01;-11.212857142857143;-1.412857142857143;-13.424285714285714;-10.278571428571428;-1.0042857142857142;-18.105714285714285;-1.5457142857142858;-3.1550000000000002;-6.42;-2.3771428571428572;-30.434285714285714;-21.73857142857143;-10.825714285714286;-9.664285714285715;-2.7271428571428573;-4.632857142857143;-15.174285714285714;-3.754285714285714;-11.562857142857142;-4.877142857142857;-20.157142857142855;-2.9899999999999998;-1.8442857142857143;-4.091428571428572;-1.5528571428571427;-42.848571428571425;-6.2700000000000005;-1.5;-2.1542857142857144;-4.755714285714285;-19.060000000000002;-10.757142857142856;-17.967142857142857;-77.66142857142857;-32.347142857142856;-2.7671428571428573;-14.267142857142858;-17.47;-4.062857142857143;-5.545714285714285;0.7442857142857143;-19.867142857142856;-3.4285714285714284;-4.338571428571429;-1.7457142857142858;-5.9628571428571435;-13.938571428571427;-1.31;-28.551428571428573;-1.4014285714285715;-32.51;-5.035714285714286;-2.132857142857143;-2.8614285714285717;-1.447142857142857;-25.764285714285712;-6.338571428571428;-1.2899999999999998;-24.53142857142857;-6.948571428571428;-11.837142857142856;-0.7857142857142857;-14.217142857142857;-33.635714285714286;-2.825714285714286;-35.01714285714286;-6.991428571428571;-18.547142857142855;-23.23857142857143;-22.82;-48.65;-1.1;-34.011428571428574;-8.225714285714286;-5.314285714285715;-20.66
2012-01-08;-11.172857142857142;-1.2114285714285715;-11.955714285714285;-9.575714285714286;-0.8285714285714285;-16.69142857142857;-1.0857142857142856;-2.552857142857143;-6.064761904761904;-1.9842857142857142;-30.048571428571428;-21.948571428571427;-10.755714285714285;-8.9;-2.2714285714285714;-5.24;-14.91;-3.34;-11.52;-3.8871428571428575;-19.212857142857143;-2.7547619047619047;-1.9307142857142858;-3.424285714285714;-1.2914285714285716;-42.737142857142864;-6.232857142857142;-1.4928571428571427;-1.8657142857142859;-4.72;-19.021428571428572;-8.59142857142857;-17.354285714285716;-73.23714285714286;-32.20428571428572;-2.2314285714285713;-12.131428571428572;-15.93142857142857;-4.457142857142857;-5.156428571428571;0.7000000000000001;-19.111428571428572;-2.9842857142857144;-4.314285714285714;-1.5557142857142858;-5.33;-11.287142857142857;-1.2357142857142858;-27.975714285714282;-1.08;-28.53857142857143;-4.4628571428571435;-2.09;-2.8314285714285714;-1.4285714285714286;-25.771428571428572;-5.195714285714287;-1.1357142857142857;-24.49285714285714;-6.909999999999999;-11.255714285714287;-0.6757142857142856;-14.14;-33.52142857142857;-1.9728571428571429;-33.71857142857143;-6.444285714285714;-18.447142857142858;-21.392857142857142;-18.05857142857143;-48.65;-0.6957142857142857;-33.96857142857143;-7.881428571428572;-5.132857142857143;-20.56142857142857
2012-01-15;-11.147142857142857;-1.1928571428571428;-12.928571428571429;-9.618571428571428;-1.1128571428571428;-15.655714285714286;-1.0785714285714285;-3.027142857142857;-5.70952380952381;-2.21;-29.73857142857143;-21.771428571428572;-10.705714285714285;-8.412857142857144;-2.564285714285714;-7.341428571428572;-14.788571428571428;-3.152857142857143;-11.517142857142858;-3.994285714285714;-19.075714285714287;-2.5195238095238093;-2.0171428571428573;-3.282857142857143;-1.5114285714285713;-42.722857142857144;-4.764285714285714;-1.49;-1.9485714285714286;-4.72;-19.064285714285713;-10.228571428571428;-17.82;-83.67857142857143;-32.18714285714286;-2.327142857142857;-13.034285714285714;-13.64857142857143;-4.384285714285714;-4.767142857142857;0.6557142857142857;-18.35571428571429;-3.307142857142857;-4.312857142857142;-1.6914285714285715;-4.62;-13.474285714285713;-1.3585714285714285;-27.639999999999997;-1.3871428571428572;-29.614285714285717;-4.335714285714286;-2.0728571428571425;-2.8242857142857143;-1.4985714285714287;-25.775714285714287;-5.061428571428571;-1.3528571428571428;-24.422857142857143;-6.854285714285715;-11.221428571428572;-0.8071428571428572;-14.015714285714285;-33.41571428571429;-2.182857142857143;-33.95142857142857;-5.864285714285714;-18.301428571428573;-19.615714285714287;-14.81857142857143;-48.651428571428575;-1.2114285714285715;-34.01428571428571;-7.694285714285714;-5.2057142857142855;-20.53142857142857
2012-01-22;-11.127142857142857;-1.0985714285714285;-13.758571428571429;-10.214285714285714;-1.0614285714285714;-16.57;-1.477142857142857;-3.3642857142857143;-5.354285714285714;-2.6799999999999997;-29.55857142857143;-21.664285714285715;-10.654285714285715;-8.585714285714285;-3.1685714285714286;-9.877142857142857;-14.794285714285715;-3.3728571428571428;-11.505714285714285;-4.442857142857143;-22.08142857142857;-2.2842857142857143;-2.1585714285714284;-3.9114285714285715;-1.7714285714285716;-42.64857142857143;-3.922857142857143;-1.4885714285714287;-2.0485714285714285;-4.718571428571429;-19.014285714285712;-11.544285714285715;-18.254285714285714;-86.91999999999999;-32.151428571428575;-2.6814285714285715;-14.414285714285715;-15.17;-4.117142857142857;-6.297142857142857;0.6114285714285714;-19.037142857142857;-4.008571428571428;-4.302857142857143;-1.9214285714285713;-4.235714285714286;-14.578571428571427;-1.3928571428571428;-27.301428571428573;-1.7242857142857144;-31.66857142857143;-4.3742857142857146;-2.077142857142857;-2.815714285714286;-1.587142857142857;-25.775714285714287;-5.297142857142857;-1.6685714285714286;-24.35571428571429;-6.807142857142857;-11.70142857142857;-0.7957142857142857;-13.852857142857143;-33.44714285714286;-3.025714285714286;-35.339999999999996;-5.735714285714286;-18.205714285714286;-19.225714285714286;-16.24142857142857;-48.645714285714284;-1.7185714285714284;-34.067142857142855;-7.948571428571428;-5.2057142857142855;-20.422857142857143
2012-01-29;-11.098571428571429;-0.9942857142857143;-12.93857142857143;-9.95857142857143;-1.0457142857142858;-16.84857142857143;-1.3814285714285715;-2.9771428571428573;-5.577142857142857;-2.6557142857142857;-29.42142857142857;-22.150000000000002;-10.64;-8.44;-3.005714285714286;-5.587142857142857;-14.742857142857144;-3.435714285714286;-11.481428571428571;-4.225714285714285;-21.305714285714284;-1.8685714285714285;-1.792857142857143;-3.652857142857143;-1.9;-42.60285714285715;-3.822857142857143;-1.48;-1.997142857142857;-4.704285714285715;-18.995714285714286;-10.625714285714285;-17.67142857142857;-81.97857142857143;-32.09142857142857;-2.52;-14.208571428571428;-16.32;-3.815714285714286;-6.135714285714286;0.6142857142857142;-19.231428571428573;-4.128571428571428;-4.278571428571429;-1.81;-4.137142857142857;-12.828571428571427;-1.3285714285714287;-26.978571428571428;-1.49;-32.574285714285715;-4.097142857142857;-2.08;-2.8085714285714287;-1.467142857142857;-25.784285714285716;-5.362857142857143;-1.6585714285714286;-24.305714285714284;-6.755714285714285;-11.991428571428571;-0.7957142857142857;-13.711428571428572;-33.55;-2.61;-34.651428571428575;-5.694285714285714;-18.13;-18.974285714285713;-17.74142857142857;-48.62428571428571;-1.1314285714285715;-34.027142857142856;-8.047142857142857;-5.204285714285715;-20.374285714285715
2012-02-05;-11.031428571428572;-0.9914285714285713;-13.924285714285714;-10.577142857142857;-1.2;-17.295714285714286;-1.554285714285714;-3.3985714285714286;-5.8028571428571425;-2.9071428571428575;-29.298571428571428;-22.595714285714287;-10.637142857142859;-8.454285714285714;-3.38;-10.262857142857143;-14.768571428571429;-3.4914285714285715;-11.47857142857143;-4.4957142857142856;-22.79714285714286;-2.4657142857142853;-2.5385714285714287;-3.85;-1.987142857142857;-42.589999999999996;-3.8442857142857143;-1.48;-2.185714285714286;-4.707142857142857;-19.017142857142858;-12.354285714285712;-18.472857142857144;-90.11;-32.112857142857145;-2.718571428571429;-14.819999999999999;-17.164285714285715;-4.1414285714285715;-7.888571428571429;0.6714285714285715;-19.79;-4.24;-4.277142857142857;-2.0014285714285713;-4.098571428571428;-14.010000000000002;-1.5171428571428571;-26.74857142857143;-1.75;-33.34142857142857;-4.11;-2.087142857142857;-2.817142857142857;-1.5585714285714285;-25.792857142857144;-5.405714285714287;-1.9185714285714286;-24.277142857142856;-6.724285714285714;-12.111428571428572;-0.9185714285714285;-13.605714285714285;-33.6;-2.6128571428571425;-35.28;-5.671428571428572;-18.06714285714286;-18.81;-17.962857142857143;-48.61142857142857;-1.73;-33.97428571428571;-8.14;-5.2057142857142855;-20.271428571428572
2012-02-12;-11.027142857142858;-1.012857142857143;-14.678571428571429;-10.950000000000001;-1.2842857142857143;-18.065714285714286;-1.7814285714285716;-3.6999999999999997;-6.025714285714286;-3.1814285714285715;-29.204285714285714;-22.93;-10.661428571428571;-8.72857142857143;-3.782857142857143;-11.492857142857144;-14.848571428571429;-3.6485714285714286;-11.492857142857144;-4.825714285714286;-23.198571428571427;-2.682857142857143;-2.8057142857142856;-4.277142857142858;-2.107142857142857;-42.60142857142858;-3.981428571428571;-1.48;-2.3628571428571425;-4.72;-19.05142857142857;-13.454285714285716;-19.16714285714286;-97.00428571428571;-32.08571428571429;-2.955714285714286;-15.485714285714286;-18.687142857142856;-4.522857142857143;-9.308333333333332;0.7271428571428571;-20.10571428571429;-4.351428571428571;-4.277142857142858;-2.2585714285714285;-4.127142857142857;-15.194285714285714;-1.922857142857143;-26.62857142857143;-2.27;-34.31142857142857;-4.242857142857143;-2.09;-2.82;-1.6557142857142857;-25.795714285714286;-5.555714285714286;-2.857142857142857;-24.25;-6.711428571428571;-12.271428571428572;-1.0171428571428571;-13.534285714285714;-33.61142857142857;-2.835714285714286;-37.308571428571426;-5.755714285714285;-18.018571428571427;-18.752857142857145;-18.73428571428571;-48.61;-2.4071428571428575;-34.11142857142857;-8.296666666666667;-5.232857142857143;-20.31857142857143
2012-02-19;-11.070000000000002;-0.97;-14.904285714285715;-11.112857142857141;-1.2814285714285716;-18.685714285714287;-1.897142857142857;-3.68;-6.25;-3.2328571428571427;-29.12;-23.205714285714286;-10.674285714285714;-8.991428571428571;-4.037142857142857;-11.92;-14.874285714285715;-3.7642857142857147;-11.49;-5.115714285714286;-23.534285714285716;-2.7514285714285713;-2.8871428571428575;-4.577142857142857;-2.185714285714286;-42.55571428571428;-4.2;-1.48;-2.4899999999999998;-4.708571428571429;-19.024285714285718;-13.344285714285714;-19.325714285714287;-97.59714285714286;-32.07714285714286;-3.1557142857142857;-15.858571428571429;-20.464285714285715;-4.668571428571428;-9.448571428571428;0.7971428571428572;-20.28142857142857;-4.4628571428571435;-4.258571428571428;-2.3128571428571427;-4.2628571428571425;-15.355714285714285;-2.051428571428571;-26.59857142857143;-2.4957142857142856;-34.934285714285714;-4.335714285714286;-2.0957142857142856;-2.8;-1.8142857142857145;-25.801428571428573;-5.715714285714285;-3.827142857142857;-24.228571428571428;-6.701428571428572;-12.4;-0.9500000000000001;-13.494285714285715;-33.62285714285714;-2.9400000000000004;-36.96785714285714;-5.857142857142857;-17.985714285714288;-18.759999999999998;-19.954285714285714;-48.589999999999996;-3.0100000000000002;-34.167142857142856;-8.377142857142857;-5.2542857142857144;-20.681428571428572
2012-02-26;-11.074285714285713;-1.0142857142857142;-14.935714285714285;-11.162857142857144;-1.2285714285714284;-19.18285714285714;-1.9528571428571428;-3.7157142857142853;-6.474285714285714;-3.3285714285714287;-29.042857142857144;-23.485714285714288;-10.692857142857141;-9.242857142857144;-4.207142857142857;-12.11;-14.95857142857143;-3.817142857142857;-11.507142857142856;-5.341428571428572;-23.775714285714287;-2.7399999999999998;-2.782857142857143;-4.747142857142856;-2.2271428571428573;-42.60142857142858;-4.404285714285714;-1.48;-2.5342857142857143;-4.71;-19.057142857142857;-13.370000000000001;-19.238571428571426;-95.06428571428572;-32.13;-3.2771428571428567;-16.037142857142857;-22.072857142857142;-4.6899999999999995;-9.549999999999999;0.8214285714285714;-20.31142857142857;-4.574285714285715;-4.2628571428571425;-2.2399999999999998;-4.447142857142857;-15.049999999999999;-1.5142857142857142;-26.638571428571428;-2.3099999999999996;-35.24285714285714;-4.468571428571429;-2.1;-2.8;-1.8642857142857143;-25.81;-5.8914285714285715;-4.069999999999999;-24.22714285714286;-6.695714285714287;-12.491428571428571;-1.0685714285714287;-13.482857142857142;-33.635714285714286;-2.9785714285714286;-36.62714285714286;-5.9957142857142856;-17.962857142857143;-18.854285714285712;-21.344285714285714;-48.575714285714284;-2.812857142857143;-34.137142857142855;-8.444285714285714;-5.277142857142857;-20.488571428571426
2012-03-04;-11.08;-1.0071428571428571;-14.944285714285714;-11.227142857142857;-1.237142857142857;-19.58285714285714;-1.997142857142857;-3.6942857142857144;-6.698571428571428;-3.457142857142857;-28.987142857142857;-23.725714285714282;-10.7;-9.441428571428572;-4.26;-12.122857142857143;-14.95;-3.8442857142857143;-11.484285714285715;-5.357142857142857;-23.732857142857142;-2.795;-2.6771428571428575;-4.824285714285714;-2.237142857142857;-42.57;-4.435714285714285;-1.48;-2.565714285714286;-4.71;-19.04;-13.874285714285715;-19.318571428571428;-94.43714285714285;-32.19857142857143;-3.335714285714286;-16.19142857142857;-23.447142857142858;-4.658571428571428;-9.414285714285715;0.8185714285714285;-20.312857142857144;-4.68;-4.247142857142857;-2.1700000000000004;-4.645714285714286;-15.424285714285714;-1.69;-26.608571428571427;-2.2842857142857143;-35.38142857142857;-4.5285714285714285;-2.105714285714286;-2.8;-1.7685714285714287;-25.818571428571428;-6.031428571428571;-4.304285714285714;-24.232857142857142;-6.7;-12.551428571428572;-1.1442857142857144;-13.48;-33.62285714285714;-3.0300000000000002;-34.79714285714286;-6.135714285714286;-17.944285714285716;-18.994285714285716;-22.642857142857142;-48.56571428571429;-2.7971428571428567;-34.15857142857143;-8.48857142857143;-5.2871428571428565;-20.385714285714283
2012-03-11;-11.077142857142858;-1.0285714285714287;-15.002857142857142;-11.231428571428571;-1.2214285714285715;-19.92571428571429;-2.012857142857143;-3.6228571428571428;-6.924285714285714;-3.3528571428571428;-29.004285714285714;-23.81714285714286;-10.714285714285714;-9.574285714285713;-4.288571428571428;-11.564285714285715;-15.018571428571429;-3.86;-11.497142857142858;-5.372857142857143;-23.67142857142857;-2.8600000000000003;-2.6999999999999997;-4.848571428571428;-2.2514285714285713;-42.60142857142857;-4.567142857142857;-1.4742857142857144;-2.608571428571428;-4.7057142857142855;-19.062857142857144;-13.822857142857144;-19.10571428571429;-91.97857142857143;-32.23428571428572;-3.3485714285714283;-16.312857142857144;-24.59857142857143;-4.74;-9.4;0.8342857142857143;-20.32;-4.481428571428571;-4.248571428571429;-2.1;-4.857142857142857;-15.37857142857143;-1.8842857142857146;-26.63;-2.2385714285714284;-35.347142857142856;-4.612857142857143;-2.11;-2.8114285714285714;-1.667142857142857;-25.825714285714287;-6.177142857142857;-3.857142857142857;-24.25;-6.714285714285714;-12.608571428571427;-1.1300000000000001;-13.491428571428571;-33.637142857142855;-3.0471428571428567;-33.82142857142857;-6.311428571428571;-17.94;-19.224285714285713;-23.664285714285715;-48.55571428571428;-3.0885714285714285;-34.18571428571429;-8.524285714285714;-5.3100000000000005;-20.41142857142857
2012-03-18;-11.070000000000002;-1.0342857142857143;-15.045714285714284;-11.234285714285715;-1.2514285714285713;-20.165714285714284;-2.017142857142857;-3.7214285714285715;-7.1242857142857146;-3.3885714285714283;-29.18142857142857;-23.86285714285714;-10.727142857142857;-9.695714285714287;-4.25;-11.180000000000001;-15.0;-3.8685714285714288;-11.475714285714286;-5.458571428571429;-23.52;-2.9250000000000003;-2.7471428571428573;-4.874285714285714;-2.261428571428571;-42.59428571428572;-4.651428571428572;-1.47;-2.654285714285714;-4.707142857142857;-19.03857142857143;-13.827142857142857;-19.0;-92.1842857142857;-32.38428571428572;-3.4014285714285712;-16.335714285714285;-25.285714285714285;-4.8500000000000005;-9.242857142857144;0.85;-20.330000000000002;-4.5442857142857145;-4.2371428571428575;-2.03;-5.0600000000000005;-15.737142857142857;-2.1357142857142857;-26.604285714285712;-2.2714285714285714;-35.37428571428571;-4.651428571428572;-2.1157142857142857;-2.815714285714286;-1.657142857142857;-25.830000000000002;-6.291428571428571;-4.102857142857142;-24.26;-6.734285714285714;-12.652857142857144;-1.2914285714285716;-13.504285714285714;-33.60285714285714;-3.1128571428571425;-33.37714285714286;-6.801428571428572;-17.944285714285716;-19.428571428571427;-24.28;-48.55714285714286;-2.8557142857142854;-34.205714285714286;-8.515714285714285;-5.315714285714286;-20.568571428571428
2012-03-25;-11.062857142857142;-1.0485714285714285;-15.047142857142857;-11.254285714285714;-1.2485714285714287;-20.17571428571429;-1.98;-3.761428571428571;-7.142857142857143;-3.251428571428572;-29.40857142857143;-23.91;-10.734285714285715;-9.675714285714287;-4.252857142857143;-11.264285714285714;-15.038571428571428;-3.85;-11.48857142857143;-5.54;-23.082857142857144;-2.815714285714286;-2.705714285714286;-4.932857142857143;-2.2842857142857143;-42.612857142857145;-4.731428571428571;-1.4614285714285715;-2.707142857142857;-4.704285714285715;-19.042857142857144;-13.875714285714285;-19.455714285714286;-90.35571428571428;-32.385714285714286;-3.4442857142857144;-15.51;-24.73428571428571;-4.768571428571429;-8.894285714285713;0.8371428571428571;-20.337142857142855;-4.6657142857142855;-4.2299999999999995;-2.0014285714285713;-5.2299999999999995;-15.31;-2.0814285714285714;-26.618571428571432;-1.8471428571428572;-35.13142857142857;-4.618571428571428;-2.1357142857142857;-2.812857142857143;-1.5914285714285714;-25.830000000000002;-6.332857142857143;-4.511428571428572;-24.27;-6.752857142857143;-12.671428571428573;-1.2671428571428573;-13.52142857142857;-33.62714285714286;-3.0300000000000002;-32.83;-6.488571428571428;-17.944285714285716;-19.65142857142857;-24.509999999999998;-48.55;-3.2199999999999998;-34.09142857142857;-8.432857142857143;-5.274285714285715;-20.565714285714286
2012-04-01;-11.06;-1.0757142857142858;-15.124285714285715;-11.301428571428572;-1.312857142857143;-20.181428571428572;-1.9942857142857142;-3.9114285714285715;-7.151428571428572;-3.472857142857143;-29.595714285714287;-23.957142857142856;-10.757142857142856;-9.771428571428572;-4.255714285714285;-11.438571428571427;-15.040000000000001;-3.84;-11.472857142857142;-5.634285714285714;-23.232857142857142;-2.93;-2.8971428571428572;-4.984285714285714;-2.307142857142857;-42.57857142857143;-4.815714285714286;-1.4599999999999997;-2.7714285714285714;-4.708571428571429;-19.025714285714287;-14.082857142857142;-19.65142857142857;-97.24571428571429;-32.417142857142856;-3.5;-15.727142857142857;-23.78;-4.888571428571429;-9.34;0.8385714285714286;-20.342857142857145;-4.752857142857144;-4.224285714285714;-2.1414285714285715;-5.314285714285715;-15.991428571428571;-2.21;-26.6;-2.204285714285714;-35.23571428571429;-4.551428571428572;-2.1542857142857144;-2.8128571428571427;-1.76;-25.825714285714287;-6.4071428571428575;-4.68;-24.278571428571432;-6.778571428571429;-12.691428571428572;-1.4685714285714284;-13.535714285714286;-33.61714285714286;-3.1714285714285713;-32.80285714285714;-6.548571428571429;-17.944285714285716;-19.860000000000003;-24.368571428571432;-48.55;-3.32;-34.08571428571429;-8.35142857142857;-5.282857142857144;-20.66714285714286
2012-04-08;-11.05;-1.0214285714285716;-15.188571428571427;-11.331428571428571;-1.2114285714285715;-20.361428571428572;-2.045714285714286;-3.9385714285714286;-7.208571428571429;-3.5742857142857143;-29.75142857142857;-24.024285714285714;-10.751428571428573;-9.775714285714287;-4.36;-11.791428571428572;-15.002857142857142;-3.8414285714285716;-11.474285714285713;-5.741428571428571;-23.614285714285717;-2.974285714285714;-2.947142857142857;-5.067142857142857;-2.3328571428571427;-42.55142857142857;-4.878571428571428;-1.4542857142857142;-2.8385714285714285;-4.684285714285714;-18.972857142857144;-14.088571428571429;-19.738571428571426;-92.16428571428571;-32.39;-3.557142857142857;-16.041428571428572;-24.198571428571427;-4.988571428571428;-9.598571428571429;0.8528571428571429;-20.352857142857143;-4.832857142857143;-4.202857142857143;-2.1957142857142857;-5.398571428571429;-16.23;-2.424285714285714;-26.625714285714285;-2.6385714285714283;-35.332857142857144;-4.508571428571428;-2.1671428571428573;-2.7971428571428567;-1.8542857142857143;-25.812857142857144;-6.4799999999999995;-4.411428571428572;-24.277142857142856;-6.8028571428571425;-12.73;-1.47;-13.555714285714286;-33.61;-3.261428571428571;-33.318571428571424;-6.602857142857142;-17.951428571428572;-20.054285714285715;-24.445714285714285;-48.535714285714285;-3.2528571428571427;-34.11142857142857;-8.311428571428573;-5.288571428571429;-20.495714285714286
2012-04-15;-11.045714285714284;-1.002857142857143;-15.251428571428573;-11.354285714285712;-1.1014285714285714;-20.571428571428573;-2.0885714285714285;-3.9528571428571433;-7.255714285714285;-3.487142857142857;-29.919999999999998;-24.315714285714286;-10.747142857142858;-9.715714285714286;-4.481428571428571;-11.952857142857143;-15.032857142857141;-3.838571428571428;-11.487142857142857;-5.782857142857142;-23.88714285714286;-2.9657142857142857;-2.8871428571428575;-5.138571428571429;-2.3614285714285717;-42.56428571428571;-4.921428571428572;-1.4414285714285715;-2.8957142857142855;-4.674285714285714;-18.99142857142857;-14.202857142857143;-19.792857142857144;-84.83714285714287;-32.464285714285715;-3.587142857142857;-16.27857142857143;-25.077142857142857;-4.965714285714285;-9.68142857142857;0.8757142857142857;-20.334285714285716;-4.887142857142857;-4.188571428571429;-2.1785714285714284;-5.5442857142857145;-16.385714285714286;-2.607142857142857;-26.707142857142856;-2.7085714285714286;-35.41142857142857;-4.528571428571428;-2.1814285714285715;-2.7857142857142856;-1.8485714285714285;-25.795714285714286;-6.54;-4.282857142857143;-24.282857142857146;-6.832857142857143;-12.755714285714285;-1.3285714285714287;-13.581428571428571;-33.61;-3.3299999999999996;-33.54857142857143;-6.7542857142857144;-17.958571428571428;-20.27;-24.83142857142857;-48.52571428571429;-3.315714285714286;-34.16571428571429;-8.348571428571429;-5.272857142857142;-20.27
2012-04-22;-11.032857142857141;-1.0114285714285713;-14.814285714285715;-11.324285714285713;-1.0885714285714285;-20.725714285714286;-2.124285714285714;-3.8299999999999996;-7.29;-3.4499999999999997;-30.037142857142857;-24.645714285714288;-10.735714285714286;-9.132857142857143;-4.537142857142857;-11.894285714285713;-15.067142857142857;-3.802857142857143;-11.485714285714286;-5.53;-23.417142857142856;-2.98;-2.4657142857142853;-5.090000000000001;-2.382857142857143;-42.60857142857143;-4.8914285714285715;-1.4357142857142855;-2.948571428571429;-4.672857142857143;-18.99857142857143;-14.077142857142857;-19.804285714285715;-82.95142857142856;-32.55285714285714;-3.5542857142857143;-16.314285714285713;-25.775714285714287;-4.435714285714286;-9.29857142857143;0.9085714285714286;-20.35571428571429;-4.9399999999999995;-4.187142857142857;-2.1585714285714284;-5.734285714285714;-16.33142857142857;-1.5514285714285714;-26.830000000000002;-2.585714285714286;-35.41285714285714;-4.392857142857143;-2.1928571428571426;-2.7714285714285714;-1.804285714285714;-25.794285714285714;-6.582857142857143;-4.232857142857143;-24.29;-6.851428571428571;-12.777142857142858;-1.3314285714285714;-13.604285714285712;-33.604285714285716;-3.3814285714285717;-32.245714285714286;-6.832857142857143;-17.93;-20.497142857142858;-25.398571428571426;-48.527142857142856;-3.2857142857142856;-34.145714285714284;-8.461428571428572;-5.007142857142857;-20.325714285714287
2012-04-29;-11.002857142857142;-1.0485714285714285;-14.525714285714285;-11.024285714285714;-1.0757142857142858;-20.59142857142857;-1.997142857142857;-3.5742857142857143;-6.688571428571429;-2.22;-30.017142857142858;-24.722857142857144;-10.721428571428573;-9.032857142857143;-3.2885714285714287;-5.088571428571428;-15.09;-3.748571428571428;-11.474285714285715;-5.218571428571429;-22.684285714285714;-2.8114285714285714;-2.322857142857143;-4.854285714285715;-2.2785714285714285;-42.61857142857143;-4.805714285714286;-1.4257142857142857;-2.9014285714285712;-4.6571428571428575;-19.017142857142858;-13.19;-19.132857142857144;-80.5657142857143;-32.339999999999996;-3.46;-15.577142857142857;-25.900000000000002;-4.1414285714285715;-7.05;0.8657142857142857;-20.361428571428572;-4.488571428571428;-4.185714285714286;-1.8485714285714285;-5.825714285714286;-13.531428571428572;-1.3157142857142858;-26.851428571428574;-1.94;-34.95142857142857;-4.235714285714286;-2.1214285714285714;-2.7685714285714282;-1.304285714285714;-25.82;-6.435714285714285;-3.7028571428571433;-24.275714285714287;-6.868571428571428;-12.572857142857144;-0.9771428571428571;-13.624285714285715;-33.56857142857143;-2.705714285714286;-30.891428571428573;-6.7700000000000005;-17.912857142857142;-20.42142857142857;-25.15285714285714;-48.528571428571425;-2.6014285714285714;-33.962857142857146;-8.445714285714287;-5.062857142857142;-20.298571428571428
