date_mesure;09765X0157_R10;08081X0026_SE.20;08022X0013_SP0;09266X0004_LC101;07543X0023_F11;07791X0220_PZEM11;09765X0158_R11;09516X0030_P21;07598X0005_A81;10057X0001_LEE1;08541X0001_F1;08291X0001_F1;08032X0001_F1;08026X0001_F1;07788X0001_F1;07298X0001_F1;09518X0021_F1;07786X0051_F1;08266X0061_F1;08271X0002_F1;07545X0002_F1;08756X0032_F1;06882X0213_F1;08311X0023_F1;07346X0083_F1;09492X0014_F1;09257X0054_F1;08272X0005_F1;07796X0025_F1;08733X0016_F1;08511X0036_F1;06613X0036_F1;08026X0036_F1;08033X0157_F1;09261X0008_F1;09783X0018_F1;09507X0048_F1;09261X0058_F1;09021X0012_BRUCH1;06401X0010_P1;08065X0010_P1;07621X0040_P1;07616X0141_P1;06432X0061_P1;07857X0381_P1;08031X0302_P1;07126X0062_P1;07852X0072_P1;07111X0033_P1;07384X0043_P1;06417X0014_P1;06426X0015_P1;07134X0025_P1;09782X0006_P1;06667X0006_P1;07155X0016_P1;07844X0076_P1;07143X0017_P1;07853X0027_P1;08101X0227_P1;06894X0018_P1;06877X0028_P1;09506X0048_P1;06638X0048_P1;07131X0019_P1;06432X0059_P1;07786X0047_BP1;08977X0009_F4NP1;08022X0008_SP1;07106X0517_PZ1;08271X0298_PZ1;09511X0022_LS02;07791X0008_PZEM12;06165X0014_F22;08746X0031_P22;06104X0014_C32;09508X0055_D2;07332X0530_F2;09768X0040_F2;08756X0031_F2;07542X0002_F2;08264X0012_F2;07114X0062_F2;08271X0003_F2;09495X0003_F2;08774X0013_F2;09514X0033_F2;08277X0163_F2;09788X0004_F2;07794X0014_F2;06642X0044_F2;08046X0005_F2;09257X0055_F2;07301X0165_F2;08523X0095_F2;06832X0026_F2;08273X0066_F2;05905X0047_F2;06824X0097_F2;08083X0028_F2;08273X0288_F2;07598X0009_F2;06432X0060_P2;08782X0131_P2;06882X0214_P2;06417X0015_P2;08056X0026_P2;07143X0018_P2;08535X0019_P2;06638X0049_P2;07787X0010_MP2;08022X0009_SP2;10014X0422_R2;09257X0042_PZ2;08494X0127_PZ2;08271X0299_PZ2;06608X0027_AC-3;07097X0057_3;07784X0079_PZEM13;09758X0009_R13;08014X0032_PZ13;06111X0046_C43;09784X0010_F3;09771X0110_F3;07816X0032_F3;07835X0003_F3;08288X0003_F3;08756X0033_F3;06605X0004_F3;07595X0006_F3;09782X0016_F3;08033X0237_F3;09763X0267_F3;07804X0538_F3;07544X0091_PZEM3;08022X0010_SP3;07107X0039_S3;09512X0032_PZ3;10024X0044_D4;09491X0010_F4;09782X0013_F4;08033X0294_F4;08042X0025_F4;06115X0025_F4;08272X0487_F4;07548X0234_PZEM4;08742X0058_P4;09512X0088_PZ4;08988X0014_D5;08035X0393_F5;06162X0008_F5;07077X0016_16;09007X0004_F6;05402X0036_F6;07791X0205_PZEM6;09758X0008_R6;05664X0064_S6;09246X0098_F17;09505X0033_D7;07791X0219_PZEM7;07795X0105_PZEM8;06165X0008_F19;05667X0017_29;07387X0042_F9;07555X0027_F9;07795X0106_PZEM9;08316X0017_Z9;06131X0035_DAUFFA;08515X0031_PZC;06843X0003_SOURCE;08744X0005_PZE;09772X0010_F;06108X0010_F;08318X0010_F;06832X0020_F;08517X0020_F;06824X0120_F;08757X0120_F;09513X0050_F;08024X0050_F;07312X0150_F;08524X0160_F;06846X0070_F;06828X0180_F;09526X0090_F;08262X0290_F;06601X0001_F;08051X0001_F;08512X0001_F;07794X0001_F;08985X0001_F;08527X0001_F;08988X0001_F;09781X0011_F;08522X0011_F;09025X0011_F;06108X0011_F;06837X0041_F;06835X0051_F;07075X0071_F;06831X0081_F;06828X0091_F;06351X0002_F;06834X0002_F;07584X0002_F;08305X0002_F;09265X0002_F;08516X0002_F;08786X0002_F;07778X0002_F;07104X0502_F;07834X0012_F;09775X0012_F;06357X0012_F;08032X0222_F;05892X0032_F;09027X0042_F;06831X0082_F;08266X0003_F;08561X0203_F;07365X0203_F;09781X0013_F;08075X0013_F;09001X0113_F;08262X0023_F;06334X0023_F;07345X0023_F;09508X0063_F;08022X0004_F;08556X0004_F;08502X0104_F;06823X0104_F;09266X0104_F;07553X0504_F;07554X0504_F;08046X0014_F;09521X0024_F;08071X0024_F;06607X0024_F;05891X0044_F;06835X0044_F;08035X0444_F;08273X0354_F;08034X0294_F;09022X0005_F;09258X0005_F;06834X0105_F;09273X0205_F;08314X0015_F;07825X0015_F;06606X0015_F;06835X0115_F;08275X0025_F;06813X0035_F;06823X0045_F;08493X0045_F;07072X0065_F;06836X0065_F;06837X0075_F;09011X0006_F;09012X0006_F;07813X0006_F;05133X0006_F;08773X0006_F;07355X0006_F;09266X0006_F;07827X0006_F;06834X0106_F;09023X0016_F;08997X0016_F;06835X0116_F;08071X0026_F;06124X0026_F;06858X0036_F;08266X0136_F;08524X0046_F;06836X0066_F;08257X0086_F;07823X0007_F;10031X0017_F;06583X0017_F;06837X0017_F;08067X0017_F;09267X0017_F;07338X0017_F;07316X0027_F;10052X0037_F;09257X0037_F;06831X0047_F;07068X0047_F;08275X0067_F;07097X0067_F;08494X0077_F;06838X0077_F;07786X0087_F;09515X0097_F;08764X0008_F;07583X0018_F;07325X0018_F;07345X0018_F;09006X0018_F;06866X0018_F;08517X0018_F;09512X0028_F;06842X0028_F;07566X0028_F;10052X0038_F;07073X0038_F;09264X0038_F;07076X0038_F;08275X0068_F;09761X0009_F;06865X0009_F;07595X0009_F;07836X0009_F;07548X0009_F;07562X0019_F;07075X0019_F;07545X0029_F;09516X0029_F;06823X0039_F;06831X0059_F;06377X0059_F;08037X0169_F;08502X0079_F;06604X0179_F;08077X0030_ERH;08087X0014_ERH;08733X0003_FII;08742X0063_P.T9L;06823X0100_PIEZO;05903X0090_PIEZO;05406X0022_PIEZO;06375X0024_PIEZO;06616X0068_PIEZO;06376X0020_P;06377X0030_P;07807X0130_P;06813X0040_P;05668X0080_P;06842X0031_P;05394X0012_P;08067X0022_P;08035X0032_P;08782X0003_P;07844X0003_P;06594X0003_P;06375X0003_P;09792X0203_P;06373X0113_P;09257X0043_P;05896X0053_P;06603X0093_P;08057X0014_P;08065X0024_P;08023X0044_P;06106X0015_P;06366X0006_P;05666X0006_P;06828X0006_P;08518X0026_P;08977X0036_P;06356X0007_P;07578X0007_P;05654X0017_P;07298X0037_P;08754X0028_P;05664X0048_P;08048X0088_P;08025X0009_P;07808X1069_P;06833X0004_AEP;06114X0004_R;06331X0010_S;06865X0020_S;06381X0040_S;06344X0040_S;06121X0001_S;05662X0011_S;06143X0011_S;07314X0011_S;07101X0041_S;06374X0041_S;06854X0051_S;06851X0071_S;06601X0012_S;06108X0022_S;06352X0032_S;06344X0042_S;06617X0042_S;06126X0052_S;05665X0003_S;06822X0013_S;06853X0053_S;05662X0073_S;07074X0014_S;05662X0024_S;06828X0024_S;07312X0034_S;06123X0044_S;05662X0005_S;06842X0015_S;06125X0035_S;06832X0016_S;06595X0016_S;07304X0007_S;05893X0037_S;07326X0028_S;07322X0058_S;06622X0068_S;06126X0078_S;06591X0009_S;06613X0039_S;06135X0049_S;07318X0031_PUITS;06371X0004_PUITS;09525X0006_PUITS;08035X0297_PUITS;06832X0008_FONT;07803X0004_HY;07072X0005_HY;09784X0029_CHICOY;08087X0022_PZ;07298X0042_PZ;08986X0052_PZ;10293X0154_PZ;09012X0027_PZ;09007X0047_PZ;08547X0008_PZ;08534X0009_PZ
2010-12-26;-6.841428571428572;-1.815;-1.4849999999999999;-29.745714285714286;-2.3885714285714283;-0.8528571428571429;-4.372;-2.942857142857143;-10.59;-54.74;-46.957142857142856;-37.81714285714286;-7.181428571428571;-5.390000000000001;-14.37142857142857;-6.954285714285715;-5.6242857142857146;-0.6857142857142857;-4.22375;-25.037142857142857;-1.247142857142857;-27.952857142857145;-2.412857142857143;-4.16;-5.645714285714285;-4.611428571428571;-23.759999999999998;-20.626;-4.258571428571428;-7.332857142857143;-2.6157142857142857;-121.09714285714287;-9.565999999999999;-10.569999999999999;-41.32857142857143;-15.370000000000001;-31.385714285714283;-15.018571428571429;-36.84142857142857;-0.8785714285714287;-2.4371428571428573;-5.08;-21.648571428571426;-1.3499999999999999;-4.937142857142858;-3.6614285714285715;-1.7642857142857142;-3.7914285714285714;-6.51;-1.8900000000000001;-1.32;-2.2125;-2.857142857142857;-1.2;-5.755714285714285;-1.8442857142857143;-13.464285714285714;-2.3866666666666667;-43.45142857142857;-4.757142857142857;-5.588571428571429;-5.49;-2.2114285714285713;-5.942857142857143;-2.282857142857143;-1.2557142857142856;-5.438000000000001;-11.441428571428572;-15.42;-10.487142857142857;-3.1999999999999997;-20.797142857142855;-0.4228571428571429;-5.722857142857143;-1.8242857142857143;-3.257142857142857;-6.55;-41.16571428571428;-10.057142857142859;-15.6525;-1.7671428571428573;-13.54857142857143;-5.267142857142857;-2.4957142857142856;-2.075714285714286;-9.894285714285715;-21.568571428571428;-15.901428571428571;2.86;-23.845714285714287;-3.8442857142857143;-12.294285714285715;-17.481428571428573;-2.4014285714285717;-8.0775;-11.402857142857144;-1.6657142857142857;-22.639999999999997;-13.501428571428573;-1.64;-18.38;-34.61;-1.4128571428571426;-13.224285714285713;-2.3057142857142856;-1.6985714285714286;-5.3914285714285715;-2.0585714285714287;-6.985714285714286;-1.1171428571428572;-2.8971428571428572;-4.04;-5.012857142857143;-12.47857142857143;-7.102857142857142;-1.6742857142857144;-19.521428571428572;-5.805714285714286;-2.68;-2.6942857142857144;-5.311428571428571;1.3257142857142856;0.7000000000000001;-16.271428571428572;-40.7;-4.631428571428572;-89.82285714285715;-1.2614285714285713;-7.992857142857142;-1.0157142857142856;-2.8528571428571428;-9.688571428571427;-1.2771428571428571;-1.5557142857142858;-1.447142857142857;-4.035;-32.03285714285714;-12.205714285714285;-3.6885714285714286;-1.9885714285714287;-2.792857142857143;-10.01;-4.551428571428572;-0.9828571428571429;-2.0785714285714287;-2.0214285714285714;-2.4657142857142857;-3.8000000000000003;-2.717142857142857;-24.11;-0.9871428571428572;-22.316666666666666;-29.374285714285715;-6.688571428571429;-1.9357142857142855;-2.5228571428571427;-7.338571428571428;-1.6342857142857141;-3.817142857142857;-1.827142857142857;-2.6228571428571428;-3.7542857142857144;-22.988571428571426;-3.345714285714286;-0.8928571428571429;-1.3599999999999999;-69.06142857142858;-19.36285714285714;-1.4514285714285715;-1.5642857142857143;-6.578571428571428;-29.945416666666667;-1.1771428571428573;-10.74;-6.188571428571429;-1.8557142857142856;-12.655714285714286;-1.7314285714285713;-11.684285714285712;-8.347999999999999;2.2685714285714282;-0.9957142857142857;-13.082857142857142;-35.53857142857143;-14.765714285714285;-9.232857142857142;-1.1757142857142857;-59.434285714285714;-11.91;-13.411428571428571;-7.8500000000000005;-66.12238095238095;-5.418571428571428;-28.821428571428573;-20.84142857142857;-17.53142857142857;-0.9299999999999999;-28.771428571428572;-14.502857142857142;-13.547142857142857;-22.71857142857143;-65.5875;-1.3714285714285714;-1.7228571428571429;-20.047142857142855;-48.205714285714286;-42.29857142857143;-1.17;-10.505714285714285;-55.878571428571426;-0.66;-32.38;-24.447142857142858;-2.781428571428571;-23.166249999999998;-30.825714285714287;-86.68999999999998;-13.75;-1.4814285714285713;-21.21;-6.512857142857143;-39.21999999999999;-15.024285714285714;-1.6357142857142857;-1.2814285714285716;-5.242857142857143;-13.352857142857143;-10.685714285714285;-0.53;-70.34857142857143;-1.91;-18.83857142857143;-27.014285714285712;-21.32857142857143;-31.077142857142857;-2.5789999999999997;-43.24428571428571;-69.49;-3.9714285714285715;-24.737142857142857;-46.93142857142857;-23.422857142857143;-0.28285714285714286;-1.0314285714285716;-11.01;-16.144285714285715;-1.022857142857143;-66.89714285714287;-12.32;-2.9085714285714284;-2.4442857142857144;-35.70857142857143;-0.2557142857142857;-0.5771428571428572;-26.43285714285714;-11.038571428571428;-5.060476190476191;-25.762857142857143;-22.38;-12.267142857142858;-18.49142857142857;-50.228571428571435;-1.0071428571428571;-8.375714285714286;-26.49142857142857;-17.997500000000002;-24.555714285714284;-5.732857142857143;-42.33;-20.630000000000003;-64.86;-27.815714285714286;-6.0;-12.571428571428571;-4.722857142857143;-2.5914285714285716;-39.730000000000004;-2.8485714285714288;-29.214285714285715;-4.682857142857143;-1.5857142857142856;-6.682857142857143;-44.2;-60.7175;-4.23;-32.434285714285714;-55.29571428571428;-17.925714285714285;-2.781428571428571;0.5542857142857143;-33.864285714285714;-9.475714285714286;-7.255714285714285;-10.512857142857143;-2.8842857142857143;-3.8871428571428575;-82.36714285714285;-0.972857142857143;-19.683333333333334;-20.51;-3.52;-32.23571428571429;-18.872857142857146;-55.12;-4.424285714285714;-25.46;-67.07857142857142;-4.404285714285714;-31.182499999999997;-29.23;-12.471428571428572;-2.652;-46.22428571428571;-2.914285714285714;-29.29;15.522857142857141;-32.708571428571425;-5.192857142857143;-1.134;-35.681428571428576;-3.6157142857142857;-11.314285714285715;-7.048571428571429;-79.93857142857142;-1.2785714285714285;-5.724285714285714;-5.069999999999999;-5.464285714285714;-8.33;-3.552857142857143;-19.421428571428574;-9.358571428571429;-15.811428571428573;-15.915714285714285;-8.09;-5.640000000000001;-14.14;-1.6375;-11.285714285714286;-31.947142857142858;-5.872857142857143;-16.524285714285714;-6.361428571428571;-7.007142857142857;-5.025714285714286;-3.718571428571429;-1.5542857142857145;-7.687142857142858;-3.301428571428571;-9.52;-7.308571428571428;-14.267142857142858;-1.2514285714285713;-7.3;-5.944285714285714;-1.1542857142857144;-10.235714285714286;-0.8785714285714287;-15.147142857142857;-8.66;-4.555714285714285;-1.1;-1.8228571428571427;-0.71;-22.59714285714286;-2.1271428571428572;-2.25;-3.718571428571429;-1.56;-1.0;-1.912857142857143;-8.92;4.698571428571428;-2.8485714285714288;-33.54571428571428;-13.964285714285714;-9.561428571428573;-35.29;-5.045714285714285;-9.325714285714286;-10.063333333333333;-67.03857142857143;-7.164285714285714;-29.75142857142857;-1.6342857142857141;-4.002857142857143;-7.697142857142857;-1.1214285714285714;-0.09;-26.18285714285714;-6.174285714285714;-6.474285714285714;-13.691428571428572;-2.812857142857143;-5.345714285714286;-4.452857142857143;-11.352;-6.1257142857142854;-18.43285714285714;-18.541428571428572;-5.857142857142857;-12.527142857142858;-28.509999999999998;-12.084285714285715;-7.0528571428571425;-9.44;-15.700000000000001;-29.8;13.819999999999999;-36.32;-1.31;-1.58;-4.077142857142857;-11.248571428571427;-9.938571428571427;-2.087142857142857;-1.8285714285714287;-1.9128571428571426;-15.379999999999999;-5.115714285714286;3.5385714285714287;-21.68285714285714;-24.25;-9.315714285714284;-6.671428571428572;-3.3564285714285718;-0.9885714285714285;-2.345714285714286;-95.86142857142856;-84.61
2011-01-02;-6.8;-1.8050000000000002;-1.3966666666666667;-29.794285714285714;-2.4271428571428575;-0.7842857142857144;-4.4479999999999995;-2.957142857142857;-10.469999999999999;-54.62714285714286;-47.027142857142856;-37.902857142857144;-7.217142857142858;-5.456666666666667;-14.545714285714284;-7.001428571428571;-5.852857142857142;-0.7842857142857144;-4.1675;-24.705714285714286;-1.3257142857142858;-27.99142857142857;-2.3285714285714287;-4.098;-5.61;-4.618571428571428;-23.724285714285713;-20.322;-4.394285714285714;-7.392857142857143;-2.4657142857142857;-129.6057142857143;-9.554;-10.780000000000001;-41.354285714285716;-15.304285714285713;-31.41142857142857;-14.817142857142857;-36.93;-0.8971428571428571;-2.3457142857142856;-5.08;-21.75714285714286;-1.33;-4.937142857142858;-3.5100000000000002;-1.792857142857143;-3.7414285714285715;-6.465714285714285;-1.9542857142857142;-1.362857142857143;-2.1950000000000003;-2.9414285714285713;-1.2099999999999997;-5.8428571428571425;-1.95;-13.475714285714286;-2.4600000000000004;-43.83428571428572;-4.734285714285714;-5.678571428571429;-5.5;-2.2542857142857144;-6.097142857142857;-2.2271428571428573;-1.1885714285714286;-5.372;-11.445714285714287;-15.42;-10.571428571428571;-3.09;-20.908571428571427;-0.5271428571428572;-5.654285714285714;-1.9314285714285713;-3.327142857142857;-6.654285714285714;-40.675714285714285;-10.132857142857143;-15.635;-1.7442857142857144;-12.972857142857142;-5.321428571428571;-2.435714285714286;-2.1142857142857143;-9.657142857142857;-21.57428571428571;-15.842857142857143;1.5899999999999999;-23.85571428571429;-3.9642857142857144;-12.31857142857143;-17.464285714285715;-2.422857142857143;-7.470000000000001;-11.303333333333333;-1.8257142857142856;-22.43285714285714;-16.204285714285714;-1.522;-18.22142857142857;-34.364;-1.3128571428571427;-13.14;-2.198571428571429;-1.6914285714285715;-5.347142857142857;-2.0957142857142856;-6.844285714285713;-1.2128571428571429;-2.937142857142857;-3.9366666666666665;-4.987142857142857;-12.48;-7.1000000000000005;-1.7357142857142858;-19.981428571428573;-5.822857142857143;-2.79;-2.712857142857143;-5.272857142857142;0.7614285714285715;-0.33428571428571424;-16.125714285714285;-40.626000000000005;-2.442857142857143;-89.84;-1.2842857142857143;-7.528571428571429;-1.01;-2.815714285714286;-9.671428571428573;-1.3942857142857144;-1.5671428571428572;-1.42;-4.006666666666667;-32.43857142857143;-12.022857142857143;-3.7671428571428573;-2.2414285714285715;-2.7728571428571427;-10.012857142857143;-4.821428571428571;-0.6285714285714287;-1.9757142857142858;-2.19;-2.567142857142857;-3.794285714285714;-2.6757142857142857;-23.84;-0.8414285714285714;-24.285714285714285;-28.975714285714282;-6.645714285714286;-2.0028571428571427;-2.642857142857143;-7.062857142857142;-1.6385714285714286;-3.774285714285714;-2.05;-2.677142857142857;-3.845714285714286;-22.46;-3.367142857142857;-0.9314285714285714;-1.447142857142857;-69.34857142857142;-19.002857142857145;-1.4557142857142857;-1.62;-6.551428571428572;-29.683333333333334;-1.2114285714285715;-10.512;-5.88;-1.875714285714286;-12.585714285714285;-1.66;-11.679999999999998;-8.246;2.345714285714286;-0.9571428571428572;-12.071428571428571;-34.832857142857144;-14.752857142857142;-9.184285714285712;-1.1771428571428573;-59.455714285714286;-11.775714285714287;-13.417142857142858;-7.854285714285714;-66.13317460317461;-5.392857142857143;-28.714285714285715;-20.849999999999998;-17.422857142857143;-0.6142857142857142;-27.99285714285714;-15.495714285714286;-13.482857142857142;-22.694285714285716;-59.65428571428571;-1.6442857142857144;-1.8042857142857145;-19.722857142857144;-48.262857142857136;-42.417142857142856;-1.137142857142857;-10.525714285714285;-55.949999999999996;-0.676;-32.39;-24.65142857142857;-1.9657142857142857;-23.0425;-30.54;-86.7757142857143;-13.705714285714285;-1.5685714285714287;-20.688000000000002;-6.659999999999999;-39.20285714285715;-14.870000000000001;-1.6485714285714284;-1.3985714285714284;-6.642857142857143;-13.345714285714285;-10.631428571428572;-0.5814285714285715;-70.38714285714286;-2.05;-19.384285714285713;-27.094285714285714;-21.287142857142857;-31.077142857142857;-2.582;-43.24285714285714;-69.438;-3.32;-24.3;-45.87571428571429;-23.037142857142857;-0.3228571428571429;-1.1985714285714286;-11.004285714285714;-16.132857142857144;-1.1442857142857144;-66.97285714285714;-12.232000000000001;-2.8642857142857143;-2.6983333333333337;-35.605714285714285;-0.34714285714285714;-0.72;-26.398571428571426;-10.962857142857143;-5.178095238095238;-25.84;-21.782857142857143;-12.167142857142858;-18.490000000000002;-50.25714285714286;-1.1683333333333332;-8.24;-26.47142857142857;-17.985;-24.464285714285715;-5.612857142857143;-42.42857142857143;-20.57;-64.68857142857142;-27.55;-5.701428571428571;-12.767142857142858;-4.578571428571428;-2.5242857142857145;-39.51142857142857;-2.8628571428571425;-28.975714285714286;-4.887142857142857;-1.6371428571428572;-6.24;-44.142;-60.495;-4.28;-32.011428571428574;-55.16428571428571;-17.90285714285714;-2.751428571428572;0.62;-33.854285714285716;-9.134285714285713;-7.265714285714286;-10.14;-2.801428571428571;-3.915714285714286;-82.39857142857143;-0.9728571428571428;-20.518571428571427;-20.468;-3.205;-31.97;-18.92142857142857;-55.54;-4.193333333333333;-25.669999999999998;-67.15285714285714;-4.447142857142857;-31.025;-30.205714285714286;-12.35;-2.6057142857142854;-46.33571428571429;-2.8328571428571427;-28.958;15.537142857142856;-32.34285714285714;-5.145714285714285;-1.106;-35.51;-3.5100000000000002;-11.234285714285715;-6.359999999999999;-79.99571428571429;-1.3071428571428572;-6.131428571428572;-5.03;-5.325714285714286;-8.38;-3.597142857142857;-19.235714285714288;-9.494285714285713;-15.794285714285715;-14.974285714285715;-8.265714285714285;-5.097142857142857;-13.634285714285713;-1.67;-12.161428571428571;-31.62142857142857;-5.112;-16.267142857142858;-6.331428571428572;-6.675714285714286;-4.9471428571428575;-3.4899999999999998;-1.8983333333333334;-7.1571428571428575;-3.2685714285714282;-9.235714285714286;-7.272857142857142;-13.93142857142857;-1.2871428571428571;-7.288571428571429;-5.927142857142857;-1.3699999999999999;-11.73;-0.97;-13.212857142857144;-8.887142857142857;-4.551428571428572;-1.1985714285714286;-1.9714285714285713;-0.7542857142857143;-22.62;-2.197142857142857;-2.2014285714285715;-3.59;-1.53;-1.1099999999999999;-1.94;-8.665714285714285;4.637142857142857;-2.7785714285714285;-33.895714285714284;-13.102857142857143;-10.280000000000001;-33.37428571428571;-3.69;-10.26142857142857;-10.31;-66.92999999999999;-6.909999999999999;-29.560000000000002;-1.6414285714285715;-4.155714285714286;-6.227142857142858;-1.4385714285714286;-0.25285714285714284;-26.327142857142857;-5.758571428571429;-6.024285714285715;-14.038571428571428;-2.7199999999999998;-4.211428571428572;-4.614285714285714;-11.129999999999999;-6.204285714285715;-18.13;-18.30857142857143;-4.211428571428572;-11.582857142857142;-28.545714285714286;-11.997142857142858;-7.158571428571428;-8.952857142857143;-15.802857142857144;-29.47714285714286;14.597142857142858;-36.36714285714286;-1.5485714285714285;-0.8414285714285715;-3.325714285714286;-11.565714285714284;-8.943333333333333;-2.202857142857143;-1.8314285714285714;-1.9028571428571428;-15.123333333333333;-5.332857142857143;3.5214285714285714;-21.681428571428572;-24.274285714285718;-9.415714285714285;-6.601428571428571;-3.3449999999999998;-0.9571428571428571;-2.2514285714285713;-95.91857142857144;-84.67999999999999
