date_mesure,B,A,C
2007-10-04,0.07896329405126634,-0.6401423224730635,-0.90390617755345
2007-10-11,0.035745717148240375,-0.7108549808150523,-0.9799472264437001
2007-10-18,-0.04617026226016763,-0.7941247926894954,-1.046669942844249
2007-10-25,-0.10460635045834832,-0.8608088573005452,-1.1109922451771728
2007-11-01,-0.1834087443543475,-0.9308905277914292,-1.1707037440002592
2007-11-08,-0.23482629735360872,-0.9857003198467114,-1.2247118558222203
2007-11-15,-0.2734348386214689,-1.0152142057684364,-1.202066124870564
2007-11-22,-0.33389246821669016,-0.9328106783564751,-0.8862021051802328
2007-11-29,-0.32373447005651895,-0.8431931077891985,-0.4273941870190575
2007-12-06,-0.17393886294165778,-0.42320322934936994,0.7637103636483222
2007-12-13,0.016731502105528456,-0.10593632264531334,0.6578849594361998
2007-12-20,0.03009127947280756,-0.11944122006323157,0.15503975050789126
2007-12-27,0.008897304788289206,-0.09655624433555172,-0.07185760509716256
2008-01-03,0.1129659775768795,0.07977009332644087,0.14353974122964455
2008-01-10,0.6311313560747608,0.8616618764833635,1.3850592757408071
2008-01-17,1.2315294558136376,1.5485618343740872,1.7534841831519028
2008-01-24,1.2220586307951822,1.2223527816806257,0.8655062382792151
2008-01-31,1.3163884739065561,1.2331354703540753,0.9203182597000532
2008-02-07,1.5389332997628815,1.4163590489079663,1.3044427044804403
2008-02-14,1.4204672077920526,1.1462400118231044,0.5860390224165586
2008-02-21,1.2544177983973288,0.8724158362055375,0.1426043706017024
2008-02-28,1.1203248849699454,0.7989850500733682,0.2686964121181131
2008-03-06,1.1261299957939839,0.8530400205439608,0.49404220562604184
2008-03-13,1.2498514934493126,1.0745051421495762,1.0245932083477707
2008-03-20,1.2772120372854994,1.0144448916200246,0.6444142720410317
2008-03-27,1.3690133400196847,1.029946665420679,0.6226528587068316
2008-04-03,1.4457480311445838,0.9865911737782445,0.6451080539810534
2008-04-10,1.2957355035772014,0.7778543880883426,0.2652196243635624
2008-04-17,1.2158321218003998,0.6644463940018961,0.08148756626401121
2008-04-24,1.1188602154134106,0.591937279494576,-0.019845511873635147
2008-05-01,1.095364881753403,0.604202324642151,0.16505261669387783
2008-05-08,1.0681206622542407,0.49602864001052577,0.08427176643660572
2008-05-15,0.9854425896627206,0.4584163867691408,0.10588517280301762
2008-05-22,0.9755177695395245,0.604505358276534,0.43464491152840523
2008-05-29,1.1801452480615322,0.8218976223182212,0.6423669229534794
2008-06-05,1.2758629037200955,0.7477956654148458,0.31788393703864676
2008-06-12,1.1694314633011795,0.5497047908724978,-0.007132427508995565
2008-06-19,1.007127952657734,0.34962888223572997,-0.29373572664727704
2008-06-26,0.8570722484439935,0.16715872491980588,-0.5065700643122504
2008-07-03,0.7360300418614276,0.032793372341826776,-0.641629179137125
2008-07-10,0.6014437664837937,-0.09080012340442473,-0.6935455516551398
2008-07-17,0.4788389448628759,-0.2212082812923964,-0.7835884446640156
2008-07-24,0.3724571081596832,-0.33053242393244575,-0.8496643087245297
2008-07-31,0.2676322668381616,-0.4105548312303283,-0.7642405740864364
2008-08-07,0.17406784129299901,-0.48460949705996736,-0.7383023892333855
2008-08-14,0.07790720419849656,-0.5530007113994004,-0.7318122164995946
2008-08-21,-0.01812543917787779,-0.6305976769739922,-0.7352687408951111
2008-08-28,-0.09122557624048105,-0.6903253979876014,-0.7447244066564374
2008-09-04,-0.14896057949354877,-0.5952105877162407,-0.05067312089021203
2008-09-11,-0.23419617551988253,-0.5781289876407685,0.14020816249221052
2008-09-18,-0.31070426218426295,-0.6298170834358807,-0.1438759353186998
2008-09-25,-0.38070795675427727,-0.6894952456781391,-0.39006058021709267
2008-10-02,-0.4317786871543823,-0.7113097318436465,-0.4565541459585506
2008-10-09,-0.5025477969372385,-0.7324380150447065,-0.3097563985488183
2008-10-16,-0.551033526755917,-0.7635697961452821,-0.41474956191365264
2008-10-23,-0.5936600738008075,-0.7311860527706053,-0.31787358222109474
2008-10-30,-0.5676998396069094,-0.4604044069861428,0.2487695199702824
2008-11-06,-0.5521431842258951,-0.1520238859073713,0.6527752023404152
2008-11-13,-0.45741836810612624,0.22371182836942477,0.8930828233983128
2008-11-20,-0.38047354260519894,0.28465648374258884,0.5074564580157083
2008-11-27,-0.23107320736569115,0.4527674081547517,0.7915514958818588
2008-12-04,-0.034431209546241015,0.6983309949896195,1.2651986128884114
2008-12-11,0.23237473834145828,1.0137352071347985,1.2700258160291968
2008-12-18,0.3969382708982336,1.0621239209626703,0.9354651498157066
2008-12-25,0.42529560915541154,0.8923008353238229,0.4088555912514315
2009-01-01,0.3836492104417331,0.7045488144320867,0.03276463028555593
2009-01-08,0.32671394101739637,0.5543124554383058,-0.21556031139675813
2009-01-15,0.3552791703653915,0.6234830632089057,0.13767901603709443
2009-01-22,0.9120729417600733,1.6389096013393913,2.210363766227145
2009-01-29,1.4252796333024171,1.7842789714348455,1.7512098297354168
2009-02-05,1.5473206865059281,1.7066330048582516,1.7265734906075445
2009-02-12,1.6683890331518156,1.6876710803323594,1.5377675823007118
2009-02-19,1.564861025234527,1.3285527255975285,0.7103771567860961
2009-02-26,1.4632968161067264,1.0617994900333734,0.28021595315518844
2009-03-05,1.3988649708595664,1.0237887850530365,0.46115810102872856
2009-03-12,1.2896430609401999,0.8909447366873771,0.3992736900127294
2009-03-19,1.1775168218387995,0.711863955428892,0.09340957553421458
2009-03-26,1.0556956059334675,0.5515982997788359,-0.17212700010517712
2009-04-02,0.9035690614989607,0.38403313657675375,-0.3554041512542398
2009-04-09,0.797055159368586,0.2965764068139769,-0.207237305386145
2009-04-16,0.6897655683984862,0.3070121318428565,0.19181568125886495
2009-04-23,0.6283280437401677,0.28253077920961817,0.09647734172020991
2009-04-30,0.5225582857640175,0.2490010020106812,0.15955884461828215
2009-05-07,0.47220215342121474,0.17773309132788123,-0.002426371397040661
2009-05-14,0.4282570387427991,0.11975643873639155,-0.1865591431882571
2009-05-21,0.3322691141092724,0.04825509389420418,-0.34429051608524214
2009-05-28,0.25468813221264597,-0.024293211935734638,-0.4513718025585657
2009-06-04,0.19935860563832494,-0.09457768590240678,-0.5242688728635668
2009-06-11,0.1451978184557781,-0.030278353405406445,-0.42849634506083184
2009-06-18,0.0695089979536048,-0.15051746636759203,-0.6124734669671452
2009-06-25,-0.0029569201573225734,-0.26936591340171495,-0.7511561912747067
2009-07-02,-0.0694557303990952,-0.368854904927899,-0.7830521792821192
2009-07-09,-0.14263913378979248,-0.4736209002813973,-0.8425583026617804
2009-07-16,-0.21596779953650241,-0.5672374054422131,-0.8696970167036522
2009-07-23,-0.28591901511276047,-0.6332596204975759,-0.8057342938897629
2009-07-30,-0.3487165512651936,-0.6590991336613645,-0.775597588809716
2009-08-06,-0.4111497085473377,-0.6744722270637352,-0.6436754842293766
2009-08-13,-0.4720675948581291,-0.7539634263730488,-0.7408333532216882
2009-08-20,-0.5387161171020781,-0.8398814723394447,-0.8682656639039975
2009-08-27,-0.6084892246252405,-0.9340654504489885,-0.974310172410262
2009-09-03,-0.6742448553703835,-0.9972601374072679,-0.961761622437338
2009-09-10,-0.7387073681007608,-1.0768248635504496,-1.057211593987691
2009-09-17,-0.7951931953201168,-1.1232366027123204,-1.1374148177470533
2009-09-24,-0.8573856614175299,-1.203424900896978,-1.2073486447090431
2009-10-01,-0.9023314802317649,-1.2429508500628759,-1.2135655475053846
2009-10-08,-0.9504989844229232,-1.226645742760137,-0.9596009352921693
2009-10-15,-0.9902629622814461,-1.2718225463396795,-0.9913042195329922
2009-10-22,-1.0361313788706992,-1.282891461222071,-0.7597659793831841
2009-10-29,-1.0670565958369873,-1.2536744780065483,-0.461273558915572
2009-11-05,-1.045317874603169,-0.9249569998330913,0.46277056765616387
2009-11-12,-0.9974547329678496,-0.16059795379607855,1.3860589595578772
2009-11-19,-0.9665258316407861,0.35373034696453615,1.4445474549588266
2009-11-26,-0.8625542032633009,1.0451204401920515,1.9381922692373281
2009-12-03,-0.6626018568721593,1.467427326127678,1.9709771228784838
2009-12-10,-0.4305522960956638,1.5516230417055832,1.6042207660615477
2009-12-17,-0.29457548381783294,1.3402356462502794,0.9459863992631928
2009-12-24,-0.06275248154245161,1.4040262405719137,1.1362055149658097
2009-12-31,0.40331327305569054,1.6206847169932792,1.5087681678580747
2010-01-07,0.4874336482715168,1.3303416491047408,0.8050469555785922
2010-01-14,0.6037880487563292,1.3570757140097587,1.3336750403200337
2010-01-21,0.7232424967177287,1.3598552048253607,1.449654045223813
2010-01-28,0.8032506206038541,1.2855850663488753,1.0243774105083863
2010-02-04,0.8525341551381798,1.2133075558166893,0.9260757301526593
2010-02-11,0.9009762651581869,1.133602348042907,0.7218746837720442
2010-02-18,0.9011013293175764,1.0377882959392342,0.6431777602205768
2010-02-25,1.3776643441751588,1.804995175212654,2.076996745656275
2010-03-04,1.6317619944813715,1.7048305700529391,1.4106097475407555
2010-03-11,1.4559778862905945,1.264161968745377,0.5919665680118046
2010-03-18,1.334965716297491,1.0151614736827779,0.3462610846452687
2010-03-25,1.272034888887935,0.9153287545923554,0.5407993194552675
2010-04-01,1.2004368359543542,0.9790694308571812,0.9512840743724363
2010-04-08,1.0969441195816192,0.9356496370424046,0.7057618981032047
2010-04-15,0.9831809818880124,0.7453018801825761,0.24318688193674792
2010-04-22,0.8281645960282633,0.5413983382994748,-0.10085362205681025
2010-04-29,0.7039614961296545,0.3618740771818667,-0.3140487586457254
2010-05-06,0.5982936483040926,0.20455140837991914,-0.4533190137544125
2010-05-13,0.4600073622029867,0.05095883757354568,-0.5843954474974719
2010-05-20,0.36146819534254443,-0.07589885461393962,-0.7160329916928126
2010-05-27,0.26162594755907814,-0.1284307092990829,-0.8039330929063082
2010-06-03,0.17159327084746073,-0.21958367477944346,-0.8457011919902752
2010-06-10,0.07721745714686568,-0.2884437321394188,-0.7955336413823448
2010-06-17,-0.019341515062812786,-0.39136737698286317,-0.8980142986704739
2010-06-24,-0.11135905134308277,-0.5005471296592839,-0.9928701276916281
2010-07-01,-0.2141124791450229,-0.6059362101631189,-1.04937536609279
2010-07-08,-0.30555966811572366,-0.6935783627205931,-1.1041317061882698
2010-07-15,-0.39571229336947145,-0.7653834777534131,-1.116210584525143
2010-07-22,-0.48216238024834274,-0.8434230679219249,-1.1566714228329165
2010-07-29,-0.5569288162416556,-0.9141880576320311,-1.2147497727061647
2010-08-05,-0.6385010806984452,-0.9774840778025826,-1.2638444691956985
2010-08-12,-0.7054723397220942,-1.031684606830759,-1.2738390791881127
2010-08-19,-0.7741896880587171,-1.085192423190516,-1.3037436311457615
2010-08-26,-0.8389837530487848,-1.094953250712928,-1.0553984731090111
2010-09-02,-0.9046078289717646,-1.1542455312671531,-1.076161366487962
2010-09-09,-0.9704165033507484,-1.1775220403055124,-1.0418391730361698
2010-09-16,-1.0240640413878053,-1.2361890421384696,-1.147029913892729
2010-09-23,-1.0809140991200128,-1.3206638141031146,-1.2138499736101522
2010-09-30,-1.0856102723290109,-1.0827660504623362,-0.20039448318669162
2010-10-07,-1.0675926691112574,-0.6583393557430939,0.5770869039266664
2010-10-14,-1.1248600948592629,-0.7288540849042575,0.10276078211056272
2010-10-21,-1.1665832274815287,-0.7792966494963167,-0.1835794876004916
2010-10-28,-1.1986410738264623,-0.7699227882439138,-0.24585902298674078
2010-11-04,-1.217322769324063,-0.688900393400299,-0.02664660358231019
2010-11-11,-1.1048846057370918,0.19875830879616607,1.5412035171875982
2010-11-18,-0.9075403509628404,0.9931857215541491,1.8163725019762011
2010-11-25,-0.8027109712130069,1.0802269553715926,1.4779497911470394
2010-12-02,-0.6866628459038746,1.0762420667687675,1.4502764700204458
2010-12-09,-0.5426038282338813,0.9990326071321041,1.1001078741597743
2010-12-16,-0.38540739240534094,1.0079954223720309,0.8642773043135401
2010-12-23,-0.14323478538417855,0.9855712092284661,0.8615936154256263
2010-12-30,-0.02898259938651837,0.8680596549586208,0.6495670683472642
2011-01-06,0.17415005356649282,0.9433290367120433,0.8689093340621327
2011-01-13,0.3795065607304319,1.162487164518738,1.3861817203870292
2011-01-20,0.46334159911830763,1.1163787922519572,1.0617819615666306
2011-01-27,0.4636556088111183,0.9225863099374476,0.5394086687969961
2011-02-03,0.41786200089931325,0.720616469875466,0.20855173077895994
2011-02-10,0.40224729979628576,0.6473659169878058,0.38851666133508655
2011-02-17,0.37343462692634677,0.8273557656698093,1.3926549528810588
2011-02-24,0.4972084999035546,0.9594237781840131,1.1347058522376137
2011-03-03,0.5823375833310576,0.8659421868454003,0.7001289085140684
2011-03-10,0.5750795830766264,0.6928629808210062,0.285338561535989
2011-03-17,0.45051923941864436,0.47842924001449344,-0.06497155832618451
2011-03-24,0.40330406715771006,0.3410063649639869,-0.26673939146193015
2011-03-31,0.2981919195555614,0.18999462573294892,-0.41140313582257726
2011-04-07,0.2094823181195166,0.05653328663730148,-0.54578532625934
2011-04-14,0.1454145823116132,-0.05275949219543472,-0.6449126247871275
2011-04-21,0.04817289073604658,-0.18116534548462365,-0.7521890939012958
2011-04-28,-0.02837523691623367,-0.2617795982142089,-0.7994364469591166
2011-05-05,-0.11730400117753453,-0.28585158768226643,-0.7995202943956566
2011-05-12,-0.20466314070988365,-0.39081508287404515,-0.86402745818354
2011-05-19,-0.28479090360155723,-0.4995873214847771,-0.9553636979845297
2011-05-26,-0.3692433837536291,-0.6027220190048952,-1.030268980525179
2011-06-02,-0.43768224622979707,-0.6907925126831216,-1.0989135887576391
2011-06-09,-0.5235702720690708,-0.7715436519120701,-1.0998854259144337
2011-06-16,-0.5868013038907822,-0.8197966909926491,-0.909978578056216
2011-06-23,-0.66502968647778,-0.901446621396042,-0.9008380261692929
2011-06-30,-0.7334002344614071,-0.9865063084443882,-1.033835835183199
2011-07-07,-0.8079973638096114,-1.0474862572446215,-1.047943509466771
2011-07-14,-0.8703264973148734,-1.1024069521398534,-1.0582773033157622
2011-07-21,-0.9247926044358916,-1.148557067563611,-1.0669430366834372
2011-07-28,-0.9802170394411278,-1.2253351905822996,-1.1603603682957406
2011-08-04,-1.0261878717579984,-1.2566776907615902,-1.0627980474613006
2011-08-11,-1.066614570954175,-1.2648140391916205,-1.0234157511803388
2011-08-18,-1.1174608183736003,-1.2975115173898646,-1.09126036900862
2011-08-25,-1.1457183238316622,-1.2893100582069357,-1.2069866367244977
2011-09-01,-1.186889843354212,-1.3575857796642488,-1.2875920956448166
2011-09-08,-1.2236842240965706,-1.3982220458328665,-1.2190894594093746
2011-09-15,-1.2639364234312902,-1.4403947572501075,-1.240231741661659
2011-09-22,-1.3115314277428287,-1.5012745632620088,-1.3350200283673863
2011-09-29,-1.3583690361835412,-1.5691682278803978,-1.4145962606083293
2011-10-06,-1.3942673866865174,-1.6186001924929583,-1.463487103282438
2011-10-13,-1.4487718932850346,-1.6678059820022286,-1.5226970575101952
2011-10-20,-1.475683796883432,-1.7063424297199405,-1.5127560238646514
2011-10-27,-1.505435965258464,-1.6776396677031735,-1.104774542764273
2011-11-03,-1.5201340196005464,-1.6089763368039403,-0.9275195021628984
2011-11-10,-1.5419942239724467,-1.59818985990783,-0.8849832306668972
2011-11-17,-1.5758664070695287,-1.5877892499193198,-0.8218902530913731
2011-11-24,-1.602997152978821,-1.5601428379681612,-0.7344168324111765
2011-12-01,-1.609322365001633,-1.30325135121519,-0.12959782423692734
2011-12-08,-1.5949890291706599,-0.9948960363437992,0.6383387698262719
2011-12-15,-1.4083707948691229,0.3355289706453718,2.042041477301481
2011-12-22,-1.1505912150081203,0.7303314684842157,1.332315839134236
2011-12-29,-0.9902336750471491,0.7197753794721948,1.186969884006242
2012-01-05,-0.7791508749367294,0.8744536914857588,1.37651652023367
2012-01-12,-0.682176654989794,0.7336862050718621,0.7384864924392737
2012-01-19,-0.6656969285028909,0.5540662235136332,0.3693007237586221
2012-01-26,-0.6561899522452017,0.4555421310200789,0.25397305521500974
2012-02-02,-0.6126161650458829,0.45235914775180996,0.4781362574065884
2012-02-09,-0.5764887830783616,0.4202978994816523,0.4909018687407467
2012-02-16,-0.5723007687700165,0.3310348872144813,0.21443899665538332
2012-02-23,-0.5596926154944332,0.23388981532906403,0.0015941326469152972
2012-03-01,-0.5590368825485116,0.14252277366588775,-0.12040137071925697
2012-03-08,-0.5758958004678708,0.05280659298042309,-0.04796299227342839
2012-03-15,-0.5730607961259926,-0.002946646874472325,-0.1423670353189478
2012-03-22,-0.5781693723743537,-0.060125976766068984,-0.2661872550208956
2012-03-29,-0.582923841100011,-0.11881728330364957,-0.3860484170571297
2012-04-05,-0.6119310771630273,-0.188889195658378,-0.46993065450959487
2012-04-12,-0.6438354686886198,-0.23785654194131264,-0.33586186290665093
2012-04-19,-0.6205314987997452,-0.18380242096547383,-0.015390472760111351
2012-04-26,-0.3611630862760902,0.4130054781210483,1.5270603447364923
2012-05-03,-0.08111512595097359,0.8147168709258602,1.521369904687314
2012-05-10,-0.008188901695153628,0.9340922512388061,1.5740408022716572
2012-05-17,0.03154619185694818,0.8427983230601942,0.9426635580324463
2012-05-24,0.023882452280144073,0.6497620772541761,0.44371164616019076
2012-05-31,0.020363618945719753,0.4437009907522687,0.12688551431086662
2012-06-07,-0.025355423929132287,0.3037434045716392,0.09908528223813462
2012-06-14,-0.08242298216238246,0.2048874791427177,0.11171244242085411
2012-06-21,-0.11289614701577835,0.138586313384643,0.22276639791934233
2012-06-28,-0.1527193507411389,0.07270465113663187,0.3448036545610699
2012-07-05,-0.2074522573487455,0.03185956406633872,0.5209611896867223
2012-07-12,-0.24597689557947677,-0.012293613602908534,0.40741836562306644
2012-07-19,-0.2661019030577269,-0.07364915268200195,0.13230201331691732
2012-07-26,-0.3242780938559493,-0.18220199685331281,-0.16969486151873112
2012-08-02,-0.40009324043768274,-0.2872614795298731,-0.3688147578796295
2012-08-09,-0.47047459062017133,-0.3951278870757488,-0.5117094100747739
2012-08-16,-0.5469967848875898,-0.4883792646950158,-0.5436895135709883
2012-08-23,-0.6111887281820811,-0.5850380414522866,-0.6446203307735642
2012-08-30,-0.6937633518619467,-0.6939057691276791,-0.7457362124389763
2012-09-06,-0.7471620370645161,-0.7735052023805778,-0.8554820088140545
2012-09-13,-0.8078605942324993,-0.8614699167949593,-0.92969785040363
2012-09-20,-0.8437085953203824,-0.8928625635015326,-0.9055516647844413
2012-09-27,-0.8919723304154373,-0.8459956510004111,-0.7665155642277642
2012-10-04,-0.9165982884538673,-0.7730869052428585,-0.3590473980410855
2012-10-11,-0.8262258572356806,-0.44978602237385035,0.7272990122690626
2012-10-18,-0.6819084161937939,-0.11535202429170191,0.9909286818907667
2012-10-25,-0.6027472516287866,-0.05057660056353565,0.52860513222666
2012-11-01,-0.6080721171150629,-0.01343696830869729,0.5773075230944429
2012-11-08,-0.5764598820971385,0.07010289130566406,0.7301141824579874
2012-11-15,-0.5345200941654485,0.09531602451956599,0.47697640974286754
2012-11-22,-0.4226494514694285,0.5088074621523583,1.4645172209232877
2012-11-29,-0.23035455508409464,0.9591672957372562,1.5057108908262973
2012-12-06,0.018690398862007407,1.0296053835468228,1.1731273261766653
2012-12-13,0.37203383021320635,1.2074273105334072,1.3141101848438315
2012-12-20,1.045229738233341,1.8088185094505025,2.026319592581443
2012-12-27,1.4167369984428786,1.7911477042051338,1.9046273849213788
2013-01-03,1.5483332976161939,1.6511828985105461,1.476769478427234
2013-01-10,1.5870571427755102,1.4623733084034465,1.0524531256208705
2013-01-17,1.669940325635793,1.5061355704004629,1.2960719019965232
2013-01-24,1.8017333590987759,1.62744968698521,1.6780305792653638
2013-01-31,2.077307867018538,1.8282435314712755,1.8152516537901877
2013-02-07,2.188920682465164,1.7582942077710189,1.5019731984319937
2013-02-14,2.1370493384381364,1.49858756329029,1.1568979169634528
2013-02-21,1.911789038406061,1.1488060828684188,0.555160345907047
2013-02-28,1.6955419627407275,0.8960357172741202,0.14950647504647296
2013-03-07,1.7242347187677098,0.8865364337164817,0.11995442532155698
2013-03-14,2.1266951790897166,1.1599198591006108,0.7692633167481105
2013-03-21,2.1381709495384036,1.1588986164989123,1.145713208709887
2013-03-28,1.9650540740062945,0.9611239076435254,0.6989602588070745
2013-04-04,1.7134529715769569,0.8028053518952069,0.3279602351153844
2013-04-11,1.7735952120915104,1.1358283681819776,1.2806607659582998
2013-04-18,1.5809356055440937,1.0982864345408139,1.1290955931480984
2013-04-25,1.4031167225192447,0.8552940357361133,0.5084909702273198
2013-05-02,1.230645368579054,0.6099856706995284,0.0644124445693266
2013-05-09,1.089895571561147,0.42479807121298374,-0.14600966833888718
2013-05-16,0.9393032061594129,0.2584212750857653,-0.30415145271586513
2013-05-23,0.8190447959506334,0.1153027011661938,-0.43961394904399476
2013-05-30,0.6853872826648254,0.005122208185348254,-0.3813336546742506
2013-06-06,0.6010820930486916,-0.06659756423800077,-0.3599212659402483
2013-06-13,0.5043516234273114,-0.14223762795161715,-0.185232459502905
2013-06-20,0.40256287882964403,-0.2261255239148261,-0.10816704278790079
2013-06-27,0.3015095698531757,-0.3141392155593654,-0.24048419678853755
2013-07-04,0.19593323757502834,-0.4063281635499897,-0.4124870502781701
2013-07-11,0.10785057001489862,-0.5101872494245556,-0.578117054583815
2013-07-18,0.012220160604867636,-0.6098461901803938,-0.5996771264870464
2013-07-25,-0.07153727266792154,-0.6916767215740336,-0.6677788002884746
2013-08-01,-0.1545749161603382,-0.7726301200288364,-0.7682099554735363
2013-08-08,-0.24312066890620104,-0.8613669263811654,-0.9091137160555841
2013-08-15,-0.32884298128586376,-0.9520336456403798,-0.9752008150164783
2013-08-22,-0.4079595045205998,-1.0374966787424038,-1.0399364390449546
2013-08-29,-0.49044407508007143,-1.1293913758344698,-1.123115619302882
2013-09-05,-0.5587365119644511,-1.2115982082836971,-1.178009833363486
2013-09-12,-0.6192597915168077,-1.2667486955821587,-1.207706290393734
2013-09-19,-0.6889600614097271,-1.3333329116979424,-1.2300960407514105
2013-09-26,-0.739100562507482,-1.3886333504590291,-1.2706387511614055
2013-10-03,-0.802932838368096,-1.4139878527558596,-1.0933406976759719
2013-10-10,-0.8461099354050752,-1.4350559957049762,-1.0709499538005534
2013-10-17,-0.8690174516257514,-1.3782281280076598,-0.8094094115776487
2013-10-24,-0.8964907541284435,-1.2157808863492239,-0.3604725180815984
