date_mesure;09892X0679_EXH70;09648X0083_F90-1;10906X0039_C2-1;10964X0119_NYLS-1;09364X0017_111111;08635X0015_LZG211;09914X0391_V1191;10136X0222_C1;10163X0157_F1;10906X0038_C2-2;09653X0244_CH52;09652X0199_COURB2;08614X0010_SCE2;10388X0028_F2;10404X0056_S1003;10402X0133_SRAE13;10897X0010_F3;10915X0255_F2N3;10912X0112_BAR3;10912X0110_TOR3;09405X0229_S3;09907X0321_MLS3;09914X0350_CH14;09646X0074_B4;10916X0061_F1N4;10912X0061_F3N4;10912X0111_BAR4;10396X0162_F5;10403X0154_SRAE16;10403X0314_F136;09897X0081_DDEP6;10405X0124_F17;10157X0104_1777;10153X0069_VLHR8;09134X0245_CNR459;10401X0294_DRN379;10403X0350_PEZENA;10148X0031_POMPA;10401X0128_CLAIRA;10613X0036_INRA;09655X0266_CAISSA;10912X0134_BARQUA;10972X0003_ALENYA;10403X0235_2031B;09382X0052_C;09894X0077_DRAC;08626X0014_BERNAD;10403X0216_SAUZED;09648X0082_UCHAUD;10396X0068_SADE;09912X0278_FORAGE;08627X0059_GAUCHE;09914X0380_TEMPIE;09914X0370_PERRIE;10406X0060_DRILLE;09388X0111_OULE;10916X0090_PHARE;09913X0158_AIRE;09124X0293_SISE;10795X0028_CARSTE;09805X0030_F;09911X0280_F;08807X0011_F;09903X0111_F;09541X0021_F;09908X0351_F;09824X0002_F;09546X0022_F;09793X0003_F;08323X0205_F;08811X0055_F;08323X0206_F;10072X0026_F;08565X0007_F;10603X0027_F;10384X0048_F;10407X0071_GOLF;09128X0053_CAL;09905X0064_CMBSAL;09656X0175_RODIL;10406X0077_ASL;09125X0083_HBCM;09917X0192_P5CEHM;09888X0111_LACAN;10388X0017_STALIN;09912X0254_BRUN;10782X0008_COUMBO;08627X0010_SO;09911X0303_BRES-P;09655X0107_P;10592X0012_AEP;09916X0098_LANSAR;10908X0263_FIGUER;BSS002PTEJ_MONTFR;10402X0046_BOUR;09911X0302_BRES-S;10364X0001_S;09894X0005_S;09651X0009_S;10405X0171_VALRAS;09628X0043_BUEGES;09915X0181_AUNES;09911X0317_P3BIS;09655X0265_CLOS;09914X0284_FAGET;09634X0074_CLARET;10972X0137_PONT;09388X0052_VIGNOT;10154X0076_MAMERT;10963X0059_MEDALU;10162X0226_V;09625X0231_LADOUX
2010-10-03;-29.231428571428573;-17.365;-2.88;-15.975714285714286;0.19;0.11142857142857143;-3.77;-24.818571428571428;-4.6066666666666665;-4.958571428571429;-1.5816666666666668;-8.186785714285714;0.26;-10.407142857142857;-7.617142857142857;-4.235714285714286;-80.47857142857143;-6.011428571428572;-3.57;-2.782857142857143;-10.922857142857143;-12.937142857142858;-4.811428571428571;-10.28;-2.391428571428571;-3.8685714285714283;-3.2328571428571427;-7.615714285714286;-4.621428571428572;-5.688571428571429;-6.534285714285715;-3.3714285714285714;-5.761428571428572;-5.878571428571428;-4.307142857142857;-4.325714285714286;-24.75857142857143;-8.465714285714286;-14.134285714285713;-5.8428571428571425;-3.1028571428571428;-1.4385714285714286;-3.3000000000000003;-4.938571428571429;-4.755714285714285;-19.62857142857143;0.33;-4.908571428571428;-2.632857142857143;-10.522857142857143;-4.438571428571429;0.15;-5.25;-5.262499999999999;-4.7457142857142856;-39.29714285714285;-2.684285714285714;-5.635714285714286;-7.687142857142858;-12.578571428571427;-4.711428571428572;-24.810000000000002;4.547142857142857;-105.67714285714285;-90.99857142857142;-18.43857142857143;-36.925714285714285;-16.625714285714285;-4.005714285714285;-25.67571428571429;-33.05285714285714;-10.085714285714285;-60.48285714285714;-21.31714285714286;-5.528571428571429;-16.524285714285714;-2.6685714285714286;-16.955714285714286;-45.271428571428565;-2.575714285714286;-4.6657142857142855;-18.854285714285712;-2.3114285714285714;-148.8685714285714;-4.028571428571429;-11.11;-11.328571428571427;0.27142857142857146;-5.695714285714286;-3.0528571428571425;-5.617142857142857;-4.851428571428571;-8.038571428571428;-8.028571428571428;-5.1085714285714285;-5.832857142857143;4.804285714285714;-11.311428571428573;-3.0542857142857143;-7.151428571428572;-2.3200000000000003;-5.62;-29.317999999999998;-2.697142857142857;-4.447142857142857;-81.4057142857143;-7.347142857142857;-5.864285714285714;-36.107142857142854;-52.12428571428571;-33.29571428571428;0.4414285714285714
2010-10-10;-29.294285714285714;-17.517142857142858;-2.9309523809523808;-15.974285714285715;0.2057142857142857;0.11;-3.7471428571428573;-24.764285714285712;-4.566666666666666;-4.997142857142856;-1.5908333333333333;-8.274999999999999;0.2671428571428572;-10.345714285714285;-7.452857142857143;-3.994285714285714;-80.48142857142857;-6.018571428571429;-3.34;-2.6585714285714284;-11.067142857142857;-12.91;-4.844285714285713;-10.267142857142858;-2.2985714285714285;-3.698571428571429;-3.02;-7.588571428571428;-4.547142857142857;-5.615714285714286;-6.55;-3.3428571428571425;-5.7299999999999995;-5.861428571428571;-4.282857142857143;-4.167142857142857;-24.665714285714284;-8.461428571428572;-14.028571428571428;-5.778571428571429;-3.115;-1.3499999999999999;-3.2857142857142856;-4.869999999999999;-4.774285714285715;-19.475714285714286;0.3371428571428572;-4.812857142857142;-2.7157142857142857;-10.544285714285715;-4.49;0.18714285714285714;-5.282857142857144;-5.29125;-4.185714285714286;-41.18285714285714;-2.5471428571428567;-5.644285714285714;-7.645714285714286;-12.525714285714287;-4.232857142857143;-24.625714285714285;4.204285714285715;-105.76714285714286;-90.96571428571428;-18.34142857142857;-36.94714285714286;-16.66142857142857;-4.048571428571429;-25.69142857142857;-33.04;-10.33;-60.462857142857146;-21.407142857142855;-5.565714285714286;-16.451428571428572;-2.48;-17.265714285714285;-45.59428571428571;-2.5785714285714287;-3.91;-18.851428571428574;-2.2928571428571423;-149.22857142857143;-4.042857142857143;-11.207142857142857;-11.252857142857142;0.31428571428571433;-5.738571428571428;-3.057142857142857;-5.621428571428572;-4.8585714285714285;-7.971428571428571;-7.998571428571428;-4.447142857142857;-5.828571428571428;4.837142857142857;-11.37857142857143;-3.0585714285714287;-6.628571428571428;-2.317142857142857;-5.6414285714285715;-29.33;-2.7142857142857144;-4.488571428571428;-85.15142857142857;-7.277142857142857;-5.937142857142858;-36.26;-52.121428571428574;-33.49285714285714;0.43571428571428567
2010-10-17;-30.00857142857143;-17.14;-2.981904761904762;-15.847142857142858;0.21;0.11;-3.704285714285714;-24.41142857142857;-4.4471428571428575;-4.715714285714285;-1.6;-8.284285714285714;0.2642857142857143;-8.992857142857142;-7.225714285714285;-3.6999999999999997;-80.39285714285714;-5.614285714285714;-3.11;-2.475714285714286;-11.15;-12.765714285714285;-4.877142857142857;-10.167142857142858;-2.0228571428571427;-3.448571428571429;-2.8285714285714287;-7.162857142857143;-4.398571428571429;-5.508571428571429;-6.558571428571428;-3.1671428571428573;-5.72;-5.75;-4.2628571428571425;-3.7685714285714282;-24.145714285714288;-8.304285714285713;-13.83;-5.60952380952381;-3.0375;-1.245;-2.761428571428571;-4.764285714285714;-4.7128571428571435;-10.995714285714286;0.33571428571428574;-4.668571428571428;-2.61;-9.53;-4.434285714285714;0.16999999999999998;-5.248571428571429;-5.32;-3.585714285714286;-42.357142857142854;-2.28;-5.594285714285713;-7.604285714285714;-12.423333333333334;-3.0700000000000003;-24.57;3.9200000000000004;-99.68571428571428;-91.01714285714286;-18.205714285714286;-37.01;-16.697142857142858;-3.82;-25.705714285714286;-32.98285714285714;-10.66;-60.49714285714286;-21.36285714285714;-4.8342857142857145;-15.865714285714287;-2.292857142857143;-17.259999999999998;-45.76142857142857;-2.4657142857142853;-3.455714285714286;-18.614285714285717;-2.238571428571429;-149.20285714285714;-3.2857142857142856;-11.057142857142859;-6.854285714285715;0.2957142857142857;-5.627142857142857;-2.9299999999999997;-5.598163265306123;-4.7700000000000005;-7.409999999999999;-7.975714285714285;-3.917142857142857;-5.718571428571429;4.892857142857143;-11.405714285714286;-3.04;-5.8999999999999995;-1.6442857142857144;-5.65;-29.505;-2.6314285714285717;-4.515714285714286;-63.934285714285714;-6.777142857142857;-5.998571428571429;-36.40857142857143;-52.16571428571428;-30.755714285714287;0.4828571428571428
2010-10-24;-29.904285714285713;-17.5;-3.032857142857143;-15.631428571428572;0.20714285714285713;0.11;-3.712857142857143;-24.677142857142858;-4.484285714285714;-4.772857142857142;-1.605;-8.389999999999999;0.26;-9.747142857142858;-7.04;-3.5157142857142856;-80.41428571428571;-5.465714285714285;-3.0985714285714288;-2.468571428571429;-11.382857142857144;-12.805714285714286;-4.898571428571429;-10.171428571428573;-1.9914285714285713;-3.2514285714285713;-2.857142857142857;-7.08;-4.362857142857143;-5.587142857142857;-6.55;-3.1285714285714286;-5.694999999999999;-5.797142857142857;-4.244285714285715;-3.7542857142857144;-24.11285714285714;-8.38;-13.728571428571428;-5.440476190476191;-3.031428571428571;-1.1400000000000001;-2.7971428571428567;-4.835714285714286;-4.721428571428572;-15.787142857142857;0.34;-4.674285714285714;-2.6485714285714286;-9.892857142857142;-4.541428571428571;0.1542857142857143;-5.258571428571429;-5.327142857142857;-3.3214285714285716;-41.46857142857142;-2.3185714285714285;-5.5685714285714285;-7.603571428571428;-12.32095238095238;-4.578571428571428;-24.40142857142857;3.6185714285714283;-101.02714285714286;-91.05;-18.204285714285714;-37.03142857142858;-16.715714285714284;-3.974285714285714;-25.721428571428568;-32.995714285714286;-10.97;-60.535714285714285;-21.19142857142857;-4.742857142857143;-15.747142857142858;-2.2471428571428573;-17.467142857142857;-46.00285714285714;-2.564285714285714;-3.017142857142857;-18.915714285714284;-2.2357142857142858;-149.23285714285717;-3.21;-11.194285714285714;-6.874285714285714;0.28;-5.6814285714285715;-2.9642857142857144;-5.574897959183674;-4.7942857142857145;-7.314285714285715;-8.008571428571429;-3.4699999999999998;-5.771428571428571;4.848571428571428;-11.542857142857143;-3.0628571428571427;-5.341428571428572;-1.887142857142857;-5.662857142857143;-29.68;-2.6585714285714284;-4.547142857142857;-66.80285714285715;-6.861428571428571;-6.061428571428571;-36.56428571428571;-52.220000000000006;-32.66571428571429;0.4414285714285714
2010-10-31;-29.467142857142857;-17.14;-3.1014285714285714;-15.475714285714286;0.20142857142857146;0.11;-3.6342857142857143;-24.712857142857143;-4.447142857142857;-4.8;-1.61;-8.467142857142857;0.26142857142857145;-9.917142857142858;-6.815714285714286;-3.3242857142857143;-80.37714285714286;-5.464285714285714;-2.992857142857143;-2.4042857142857144;-11.494285714285715;-12.742857142857144;-4.924285714285714;-9.994285714285713;-1.9828571428571427;-3.075714285714286;-2.7271428571428573;-7.128571428571428;-4.3;-5.524285714285715;-6.545714285714285;-3.107142857142857;-5.67;-5.798571428571428;-4.23;-3.5585714285714287;-24.10571428571429;-8.405714285714286;-13.629999999999999;-5.271428571428571;-2.968571428571429;-1.22;-2.8299999999999996;-4.775714285714286;-4.668571428571428;-12.06;0.33285714285714285;-4.624285714285714;-2.492857142857143;-10.071428571428571;-4.574285714285714;0.16;-5.21;-5.339999999999999;-2.934285714285714;-41.01857142857143;-2.277142857142857;-5.56;-7.602857142857142;-12.218571428571428;-4.685714285714285;-24.404285714285713;3.4371428571428573;-90.94285714285715;-91.00714285714285;-18.11714285714286;-37.027142857142856;-16.68857142857143;-3.9657142857142857;-25.728571428571428;-32.98142857142857;-11.134285714285713;-60.55285714285714;-21.12142857142857;-4.805714285714286;-15.85142857142857;-2.067142857142857;-17.68;-46.371428571428574;-2.404285714285714;-2.6471428571428572;-18.09;-2.092857142857143;-149.34428571428572;-3.2485714285714287;-10.815714285714284;-8.211428571428572;0.29000000000000004;-5.564285714285715;-2.857142857142857;-5.551632653061225;-4.651428571428572;-7.265714285714286;-7.857142857142857;-3.06;-5.658571428571428;4.852857142857142;-11.698571428571428;-3.04;-4.86;-1.6400000000000001;-5.661428571428572;-29.855;-2.544285714285714;-4.555714285714286;-55.15857142857143;-6.878571428571428;-6.042857142857143;-36.645714285714284;-52.14142857142857;-32.83857142857143;0.4928571428571429
2010-11-07;-29.885714285714283;-16.461428571428574;-3.1885714285714286;-15.41;0.21;0.11;-3.5157142857142856;-24.722857142857144;-4.387142857142857;-4.83;-1.4100000000000001;-8.177142857142856;0.28;-9.84;-6.642857142857143;-3.1714285714285713;-80.35857142857142;-5.5042857142857144;-2.9457142857142857;-2.357142857142857;-10.694285714285714;-12.665714285714285;-4.931428571428571;-9.384285714285713;-1.9485714285714286;-2.892857142857143;-2.6514285714285712;-7.104285714285714;-4.16;-5.314285714285715;-6.558571428571428;-3.087142857142857;-5.645;-5.728571428571429;-4.167142857142857;-3.358571428571428;-23.93857142857143;-8.434285714285714;-13.542857142857143;-5.438571428571429;-2.6814285714285715;-1.2485714285714287;-2.8657142857142857;-4.594285714285713;-4.078571428571428;-8.904285714285715;0.3885714285714286;-4.42;-2.0142857142857142;-9.998571428571427;-4.4399999999999995;0.2957142857142857;-5.067142857142857;-5.307142857142857;-2.6185714285714288;-45.09571428571429;-2.32;-5.449999999999999;-7.4157142857142855;-12.27;-3.9699999999999998;-23.788571428571426;3.2342857142857144;-75.01714285714286;-91.05428571428571;-18.012857142857143;-37.07;-16.69142857142857;-3.801428571428571;-25.738571428571426;-32.98285714285714;-11.337142857142856;-60.58571428571429;-21.13714285714286;-4.865714285714286;-15.965714285714286;-1.9328571428571428;-12.42;-46.642857142857146;-2.317142857142857;-2.262857142857143;-10.787142857142857;-1.9442857142857142;-149.4742857142857;-3.2842857142857143;-9.302857142857144;-8.644285714285715;0.38;-4.468571428571429;-2.597142857142857;-5.528367346938776;-4.432857142857143;-7.24;-7.791785714285714;-2.795714285714286;-4.558571428571429;4.857142857142857;-11.867142857142856;-3.017142857142857;-4.465714285714286;-1.5842857142857143;-5.521428571428571;-30.03;-2.2885714285714287;-4.5042857142857144;-34.35142857142857;-6.867142857142857;-5.5371428571428565;-36.771428571428565;-52.16142857142857;-33.135714285714286;0.5471428571428572
2010-11-14;-29.585714285714285;-16.69;-3.282857142857143;-15.297142857142857;0.21;0.12428571428571429;-3.5228571428571427;-24.577142857142857;-4.362857142857143;-4.865714285714286;-1.21;-7.987142857142857;0.33714285714285713;-9.9;-6.442857142857143;-3.005714285714286;-80.29285714285713;-5.482857142857142;-2.7842857142857143;-2.27;-10.84;-12.641428571428573;-4.935714285714285;-9.212857142857143;-1.9271428571428573;-2.697142857142857;-2.5357142857142856;-7.087142857142857;-4.128571428571428;-5.502857142857143;-6.55;-3.064285714285714;-5.62;-5.7057142857142855;-4.137142857142857;-3.2142857142857144;-23.80857142857143;-8.44142857142857;-13.43142857142857;-5.511428571428572;-2.7528571428571427;-1.2757142857142856;-2.8657142857142857;-4.755714285714285;-4.29;-11.104285714285714;0.39714285714285713;-4.511428571428572;-2.0157142857142856;-10.067142857142857;-4.507142857142857;0.2942857142857143;-5.025714285714286;-5.276666666666666;-2.292857142857143;-44.36714285714286;-2.2857142857142856;-5.34;-7.278571428571429;-12.285714285714286;-3.6999999999999997;-22.884285714285713;3.2728571428571427;-84.42428571428572;-90.93571428571428;-18.027142857142856;-36.951428571428565;-16.585714285714285;-3.37;-25.725714285714282;-32.15714285714286;-11.15;-60.49142857142857;-20.68;-4.914285714285714;-16.02;-1.7428571428571427;-15.085714285714285;-46.73285714285714;-2.4285714285714284;-1.9628571428571429;-11.987142857142857;-1.9528571428571428;-149.59142857142857;-3.295714285714286;-9.748571428571427;-8.854285714285714;0.38571428571428573;-4.17;-2.665714285714286;-5.505102040816327;-4.478571428571429;-7.098571428571428;-7.726428571428571;-2.39;-4.26;4.9071428571428575;-12.031428571428572;-2.994285714285714;-4.081428571428572;-1.7571428571428573;-5.425714285714285;-30.8925;-2.4514285714285715;-4.49;-55.16142857142857;-6.814285714285714;-5.482857142857143;-36.83714285714286;-52.00571428571429;-33.00714285714286;0.5114285714285715
2010-11-21;-29.967142857142854;-16.602857142857143;-3.294285714285714;-15.271428571428572;0.21;0.13571428571428573;-3.4457142857142857;-24.51571428571429;-4.385714285714285;-4.917142857142857;-1.1228571428571428;-7.551428571428572;0.3628571428571429;-9.911428571428571;-6.304285714285714;-2.8942857142857146;-80.29571428571428;-5.508571428571429;-2.7142857142857144;-2.2485714285714287;-10.587142857142856;-12.662857142857144;-4.95;-9.267142857142858;-1.9442857142857142;-2.525714285714286;-2.4828571428571427;-7.03;-4.13;-5.484285714285714;-6.522857142857142;-3.0485714285714285;-5.595;-5.702857142857143;-4.078571428571428;-3.045714285714286;-23.822857142857142;-8.45857142857143;-13.381428571428572;-5.557142857142857;-2.488571428571429;-1.2671428571428573;-2.8814285714285717;-4.737142857142857;-4.372857142857143;-10.098571428571429;0.43857142857142856;-4.497142857142857;-1.6985714285714286;-10.074285714285713;-4.571428571428571;0.31285714285714283;-4.932857142857143;-5.229583333333333;-2.0628571428571427;-44.89142857142857;-2.277142857142857;-5.345;-7.82;-12.297142857142857;-3.4299999999999997;-22.47142857142857;3.494285714285714;-89.83571428571429;-90.99142857142859;-18.057142857142857;-37.01285714285715;-16.442857142857143;-3.185714285714286;-25.724285714285713;-31.708571428571428;-10.782857142857143;-60.537142857142854;-20.22;-4.957142857142857;-15.982857142857142;-1.6057142857142856;-15.605714285714285;-47.050000000000004;-2.1814285714285715;-1.7014285714285715;-11.868571428571428;-1.9357142857142857;-149.71571428571428;-3.3242857142857143;-9.959999999999999;-9.062857142857142;0.4057142857142857;-4.174285714285714;-2.4657142857142853;-5.481836734693878;-4.481428571428571;-7.0928571428571425;-7.661071428571429;-2.0828571428571427;-4.258571428571429;4.908571428571428;-12.17;-2.9785714285714286;-3.942857142857143;-1.4314285714285713;-5.401428571428572;-31.755;-1.98;-4.505714285714285;-50.75;-6.785714285714286;-5.458571428571429;-37.00285714285714;-52.03142857142858;-33.17285714285715;0.5171428571428571
2010-11-28;-30.235714285714288;-16.17142857142857;-3.3614285714285717;-15.234285714285715;0.21;0.14;-3.3185714285714285;-24.551428571428573;-4.4071428571428575;-4.958571428571429;-1.0357142857142856;-6.452857142857143;0.3685714285714286;-9.885714285714286;-6.182857142857143;-2.761428571428571;-80.27285714285713;-5.507142857142857;-2.6585714285714284;-2.2;-9.284285714285714;-12.672857142857142;-4.821428571428571;-9.082857142857142;-1.9214285714285713;-2.35;-2.4400000000000004;-6.99;-4.031428571428571;-5.374285714285714;-6.5128571428571425;-3.0171428571428573;-5.427142857142857;-5.687142857142858;-3.934285714285714;-2.9499999999999997;-23.77285714285714;-8.444285714285714;-13.275714285714287;-5.595714285714286;-2.2785714285714285;-1.2;-2.882857142857143;-4.640000000000001;-4.267142857142857;-9.394285714285713;0.4414285714285714;-4.364285714285715;-1.4614285714285715;-10.028571428571428;-4.5528571428571425;0.32;-4.55;-5.1825;-1.8142857142857143;-45.598571428571425;-2.217142857142857;-5.27;-6.997142857142856;-12.3;-3.16;-21.585714285714285;3.9642857142857144;-78.08;-90.98142857142857;-18.052857142857142;-36.99;-16.26142857142857;-2.9857142857142853;-25.728571428571428;-31.608571428571427;-10.387142857142859;-60.49714285714286;-20.307142857142857;-4.978571428571429;-16.012857142857143;-1.4642857142857142;-12.425714285714287;-47.230000000000004;-2.2182142857142857;-1.412857142857143;-11.27;-1.8757142857142857;-149.84;-3.345714285714286;-9.478571428571428;-9.202857142857143;0.4114285714285714;-3.9914285714285715;-2.4528571428571433;-5.458571428571429;-4.408571428571428;-7.058571428571428;-7.595714285714286;-1.8528571428571428;-4.078571428571428;4.95;-12.299999999999999;-2.9628571428571426;-3.932857142857143;-1.4942857142857144;-5.381428571428572;-32.6175;-2.025714285714286;-4.3757142857142854;-59.18333333333333;-6.751428571428571;-5.077142857142857;-37.11142857142857;-51.94714285714286;-33.10285714285714;0.54
2010-12-05;-30.02857142857143;-16.5225;-3.3685714285714288;-15.198571428571428;0.21;0.14;-3.3783333333333334;-24.59;-4.405714285714287;-5.007142857142857;-0.9485714285714285;-6.17;0.35428571428571426;-9.94;-6.114285714285714;-2.6314285714285717;-80.25142857142858;-5.525714285714286;-2.6042857142857145;-2.1214285714285714;-9.955714285714285;-12.680000000000001;-4.781428571428571;-9.07;-1.8;-2.177142857142857;-2.3;-7.005714285714285;-4.0200000000000005;-5.464285714285714;-6.507142857142857;-2.994285714285714;-5.5371428571428565;-5.6657142857142855;-3.91;-2.85;-23.744285714285716;-8.418571428571429;-13.204285714285714;-5.572857142857143;-2.4257142857142857;-1.1385714285714286;-2.85;-4.7128571428571435;-4.298571428571429;-9.319999999999999;0.43;-4.3757142857142854;-1.57;-10.049999999999999;-4.57;0.3028571428571429;-4.569999999999999;-5.147142857142858;-1.6042857142857143;-44.885714285714286;-2.144285714285714;-5.3025;-7.875714285714286;-12.351428571428572;-2.89;-20.698571428571427;4.395714285714286;-80.17142857142858;-90.98571428571428;-18.06714285714286;-36.99142857142857;-16.16857142857143;-3.415714285714286;-25.72;-31.552857142857142;-10.209999999999999;-60.48428571428571;-20.3;-5.002857142857143;-16.047142857142855;-1.342857142857143;-14.072857142857144;-47.42714285714286;-2.2550000000000003;-1.1157142857142859;-12.401428571428571;-1.9014285714285712;-149.96;-3.37;-9.65857142857143;-9.292857142857143;0.3985714285714286;-3.8771428571428572;-2.557142857142857;-5.478571428571429;-4.405714285714286;-6.99;-7.812857142857142;-1.6300000000000001;-3.962857142857143;4.9157142857142855;-12.432857142857143;-2.947142857142857;-3.4785714285714286;-1.58;-5.377142857142857;-33.48;-2.2775;-4.3625;-67.61666666666666;-6.7057142857142855;-5.064285714285715;-37.23142857142857;-51.89142857142857;-32.71714285714286;0.5228571428571429
2010-12-12;-29.12857142857143;-16.67142857142857;-3.5085714285714285;-15.168571428571429;0.21;0.14142857142857143;-3.4;-24.631428571428568;-4.430000000000001;-5.0685714285714285;-1.0214285714285716;-6.1242857142857146;0.37;-9.97857142857143;-6.094285714285713;-2.575714285714286;-80.26428571428572;-5.554285714285714;-2.6;-2.087142857142857;-10.332857142857142;-12.714285714285714;-4.797142857142857;-9.088571428571429;-1.8214285714285714;-2.04;-2.275714285714286;-7.124285714285714;-4.022857142857143;-5.49;-6.492857142857143;-2.9714285714285715;-5.587142857142857;-5.675714285714285;-3.8514285714285714;-2.7600000000000002;-23.72142857142857;-8.442857142857143;-13.152857142857144;-5.557142857142857;-2.4657142857142857;-1.1685714285714286;-2.845714285714286;-4.741428571428571;-4.315714285714286;-11.067142857142857;0.44;-4.3585714285714285;-1.6557142857142857;-10.107142857142858;-4.601428571428571;0.32;-4.631428571428572;-5.125714285714286;-1.4614285714285715;-44.79571428571428;-2.1185714285714288;-5.335;-7.038571428571428;-12.404285714285715;-3.237857142857143;-20.094285714285714;4.684285714285714;-81.67285714285715;-91.03857142857143;-18.074285714285715;-37.048571428571435;-16.145714285714284;-3.4;-25.72142857142857;-31.83142857142857;-9.994285714285715;-60.58714285714286;-20.215714285714284;-5.042857142857143;-16.082857142857144;-1.2900000000000003;-12.64;-47.645714285714284;-2.3285714285714287;-0.9542857142857143;-11.907142857142857;-1.9028571428571428;-150.0957142857143;-3.3957142857142855;-9.808571428571428;-9.448571428571428;0.4228571428571429;-3.8528571428571428;-2.62;-5.5128571428571425;-4.404285714285714;-6.898571428571429;-7.807857142857142;-1.4828571428571427;-3.9385714285714286;4.917142857142857;-12.549999999999999;-2.994285714285714;-3.391428571428572;-1.69;-5.394285714285714;-33.95166666666667;-2.358571428571429;-4.371428571428572;-76.05;-6.675714285714285;-5.01;-37.40428571428571;-51.847142857142856;-32.76714285714286;0.5142857142857143
2010-12-19;-29.053880952380954;-17.007142857142856;-3.64;-15.129999999999999;0.21;0.15;-3.43;-24.64428571428571;-4.430000000000001;-5.151428571428572;-1.0657142857142858;-6.162857142857143;0.3671428571428571;-10.021428571428572;-6.0685714285714285;-2.487142857142857;-80.23571428571428;-5.601428571428571;-2.63;-2.0742857142857143;-10.524285714285714;-12.727142857142857;-4.808571428571428;-9.092857142857143;-1.84;-1.9114285714285713;-2.2614285714285716;-7.175714285714286;-4.017142857142857;-5.524285714285715;-6.49;-2.962857142857143;-5.632857142857143;-5.682857142857143;-3.641428571428572;-2.7399999999999998;-23.75714285714286;-8.464285714285714;-13.102857142857143;-5.5842857142857145;-2.5014285714285713;-1.23;-2.8414285714285716;-4.772857142857142;-4.314285714285714;-11.072857142857144;0.43285714285714283;-4.341428571428572;-1.6949999999999998;-10.168571428571429;-4.605714285714286;0.3085714285714286;-4.715714285714285;-5.104285714285714;-1.3228571428571427;-44.40714285714286;-2.162857142857143;-5.351428571428571;-7.902857142857143;-12.42;-3.585714285714286;-19.47142857142857;5.074285714285715;-87.16428571428571;-91.05142857142857;-18.068571428571428;-37.05571428571428;-16.107142857142858;-3.5300000000000002;-25.722857142857144;-32.167142857142856;-9.784285714285716;-60.57285714285714;-20.33285714285714;-5.082857142857143;-16.114285714285714;-1.2614285714285713;-14.221428571428572;-47.85;-2.391428571428572;-0.8128571428571428;-12.56857142857143;-1.91;-150.22571428571428;-3.412857142857143;-9.974285714285713;-9.45857142857143;0.41571428571428565;-3.947142857142857;-2.6771428571428575;-5.5371428571428565;-4.412857142857143;-6.792857142857143;-7.8028571428571425;-1.3728571428571428;-4.031428571428571;4.911428571428572;-12.668571428571429;-3.031428571428571;-3.378571428571429;-1.7242857142857144;-5.424285714285714;-34.42333333333333;-2.4285714285714284;-4.38;-84.48333333333332;-6.664285714285714;-5.005714285714285;-37.51428571428572;-51.74;-31.852857142857143;0.5028571428571429
2010-12-26;-28.979190476190478;-15.87142857142857;-3.6057142857142854;-15.137142857142857;0.2138095238095238;0.15285714285714286;-3.1385714285714283;-24.61285714285714;-3.845714285714286;-5.177142857142857;-1.0488095238095239;-5.898571428571429;0.36428571428571427;-10.088571428571429;-5.998571428571429;-2.3528571428571428;-80.21285714285715;-5.588571428571428;-2.512857142857143;-1.9614285714285715;-9.209999999999999;-12.1;-4.8028571428571425;-8.76142857142857;-1.7257142857142858;-1.7457142857142858;-2.11;-7.238571428571428;-3.815714285714286;-4.8500000000000005;-6.4557142857142855;-2.8771428571428572;-5.112857142857143;-5.175714285714285;-3.5171428571428573;-2.564285714285714;-23.40857142857143;-8.398571428571428;-13.007142857142856;-5.638571428571429;-2.174285714285714;-1.1914285714285715;-2.8228571428571425;-4.178571428571429;-3.9585714285714286;-2.9385714285714286;0.43857142857142856;-4.0528571428571425;-1.51;-10.224285714285715;-4.39;0.31428571428571433;-4.63;-5.0600000000000005;-1.1142857142857143;-46.82;-2.0585714285714287;-5.174285714285714;-7.002857142857144;-12.411249999999999;-3.317857142857143;-18.715714285714284;5.414285714285714;-59.18571428571429;-91.01285714285714;-17.912857142857142;-37.01428571428572;-16.048571428571428;-3.3757142857142854;-25.728571428571428;-31.794285714285714;-9.641428571428573;-60.49142857142857;-20.21142857142857;-4.888571428571429;-16.162857142857142;-1.092857142857143;-13.04142857142857;-47.33142857142857;-2.064285714285714;-0.645;-9.478571428571428;-1.47;-150.24714285714285;-3.4299999999999997;-7.12;-9.551428571428572;0.42714285714285716;-3.3642857142857143;-2.4071428571428575;-5.55;-3.762857142857143;-6.834285714285714;-7.627142857142857;-1.2085714285714284;-3.4514285714285715;4.932857142857143;-12.755714285714285;-3.0166666666666666;-3.142857142857143;-1.5592857142857144;-5.3028571428571425;-34.894999999999996;-2.0571428571428574;-4.292857142857143;-92.91666666666666;-6.654285714285714;-4.151428571428571;-37.56142857142857;-51.667142857142856;-7.101428571428571;0.6214285714285713
