date_mesure;03646X0086_F1;03627X0052_P1;05475X0057_P1;04915X0009_F1AEP1;05421X0001_FAEP1;05943X0006_FAEP1;03282X0043_S1;02896X0013_F2;03646X0087_F2;04277X0062_FAEP2;04581X0015_FAEP2;04003X0018_FAEP2;05176X0033_FAEP3;05933X0006_FAEP3;03983X0267_PZ3;04602X0020_F;03244X0020_F;05695X0050_F;03243X0001_F;04302X0101_F;04316X0061_F;05432X0003_F;04623X0053_F;04593X0073_F;04625X0073_F;04612X0024_F;04326X0034_F;04323X0005_F;05422X0015_F;04938X0006_F;03618X0098_F;04312X0039_F;05443X0079_F;03631X0099_F;03958X0002_PF;02171X0008_PF;03278X0020_P;02921X0030_P;05687X0040_P;05441X0090_P;05208X0011_P;05452X0002_P;05186X0002_P;03662X0222_P;03288X0042_P;05205X0013_P;02926X0013_P;02927X1013_P;04934X0043_P;04905X0053_P;05203X0083_P;02913X0024_P;04571X0015_P;02163X0015_P;02542X0035_P;05464X0045_P;05712X0016_P;04285X0016_P;04012X0036_P;05473X0036_P;05448X0086_P;03651X0107_P;05184X0027_P;04577X0097_P;05162X0008_P;05442X0018_P;04935X0018_P;03953X0028_P;03612X0098_P;03276X0009_P;04581X0019_P;05472X0029_P;05463X0029_P;03965X0029_P;05195X0029_P;05202X0099_P;05458X0002_F2AEP;05411X1010_FAEP;02905X0020_FAEP;02921X0001_FAEP;04604X0001_FAEP;04926X0001_FAEP;02557X0001_FAEP;03975X0002_FAEP;05696X0002_FAEP;04578X0102_FAEP;02551X0022_FAEP;04628X0003_FAEP;05923X0004_FAEP;03263X0004_FAEP;01815X0006_FAEP;03955X0006_FAEP;05168X0006_FAEP;04605X0037_FAEP;04883X0077_FAEP;04284X0087_FAEP;05154X0028_FAEP;02545X0048_FAEP;02894X0019_FAEP;02168X0001_PFAEP;05706X0003_PFAEP;02165X0023_PFAEP;02548X0005_PFAEP;02936X2005_PFAEP;05711X0002_PAEP;05932X0003_PAEP;05458X0003_PAEP;05914X0007_PAEP;03252X0011_S;03248X0015_S;05446X0136_S;05465X0001_PZ;04597X0065_PZ;03272X0006_PZ;04894X0016_PZ;03622X0027_PZ;04866X0038_PZ
2004-06-06;-28.34714285714286;-8.42;-0.8742857142857143;-1.012857142857143;-3.544285714285714;-4.968;-28.97;-3.315714285714286;-29.834285714285716;-21.84;-61.46;-22.35571428571429;-38.983;-36.265;-22.512857142857143;-19.184285714285714;-21.722857142857144;-27.290000000000003;-4.795714285714285;-10.155714285714286;4.613333333333333;-17.43;-27.995714285714286;-33.35;-24.46166666666667;-26.632857142857144;-13.787142857142857;-17.91;-24.094285714285714;-0.662;-21.274285714285718;-45.271428571428565;-1.8814285714285715;-17.568571428571428;-13.962857142857144;-10.625714285714285;-18.82857142857143;-23.34142857142857;-40.074285714285715;-13.377142857142857;-2.498571428571428;-17.8;-6.0042857142857144;-31.81714285714286;-5.50875;-19.58;-19.618571428571425;-23.907142857142855;-22.78;-11.655000000000001;-15.081428571428571;-3.8066666666666666;-6.541428571428571;-27.54;-22.542857142857144;-15.021428571428572;-18.65285714285714;-10.83;-1.23;-3.6016666666666666;-13.405000000000001;-4.3028571428571425;-16.141666666666666;-19.43;-11.947142857142856;-5.7457142857142856;-16.55142857142857;-5.748571428571429;-27.71857142857143;-14.825714285714286;-13.585714285714285;-13.634285714285713;-5.838571428571428;-6.018571428571429;-8.691428571428572;-17.272;-26.641666666666666;-10.299999999999999;-26.94;-21.302857142857142;-17.867142857142856;-18.072857142857142;-22.237142857142857;-14.505714285714285;-16.91142857142857;-62.142857142857146;-28.962857142857143;-12.875714285714285;-10.74;-22.041428571428572;-13.105714285714285;-72.00666666666667;-12.408333333333333;-10.377142857142857;-37.17857142857143;-25.945714285714285;-2.8542857142857145;-16.211428571428574;-25.755714285714284;-16.984285714285715;-22.372857142857146;-20.69142857142857;-26.72142857142857;-38.55285714285714;-13.348571428571429;-14.223333333333334;-4.589999999999999;-31.187142857142856;-2.4699999999999998;-3.31;-6.04;-2.367142857142857;-4.062857142857143;-22.142857142857142;-5.438571428571429;-11.297142857142857;-4.511428571428572
2004-06-13;-28.802857142857142;-8.504000000000001;-1.03;-1.1283333333333332;-3.5233333333333334;-5.015;-29.04;-3.3614285714285717;-30.021428571428572;-22.012857142857143;-61.60333333333333;-22.37;-39.534499999999994;-36.47;-22.68;-19.41714285714286;-21.72666666666667;-27.42142857142857;-5.072857142857143;-10.204285714285716;4.608333333333333;-17.437142857142856;-28.21;-35.042857142857144;-24.88;-26.70285714285714;-13.968571428571428;-18.145714285714284;-25.254285714285714;-0.71;-22.161666666666665;-45.785714285714285;-2.0228571428571427;-17.65;-14.082857142857142;-10.70142857142857;-18.891428571428573;-23.41;-40.102;-13.608571428571429;-2.655;-17.86;-6.268571428571429;-31.822499999999998;-5.7725;-19.754285714285714;-19.728571428571428;-23.97142857142857;-22.91142857142857;-11.7;-15.387142857142859;-3.86;-6.67;-27.57;-22.587142857142858;-15.728571428571428;-18.8;-10.942857142857141;-1.262857142857143;-3.915714285714286;-13.527142857142858;-4.3585714285714285;-16.232857142857142;-19.458571428571428;-12.017142857142858;-5.917142857142857;-16.81142857142857;-5.827142857142857;-27.764285714285712;-14.892857142857142;-13.637142857142859;-14.027142857142858;-6.227142857142858;-6.1000000000000005;-8.870000000000001;-17.37142857142857;-26.701666666666668;-10.481666666666667;-26.96857142857143;-21.398571428571426;-17.96;-22.39428571428571;-23.18;-14.552857142857144;-17.372857142857143;-62.291428571428575;-29.017142857142858;-13.117142857142856;-10.78;-22.43;-13.377142857142857;-72.43666666666667;-12.475714285714286;-11.725714285714286;-37.339999999999996;-26.73;-3.017142857142857;-16.25;-25.861428571428572;-17.02285714285714;-22.58142857142857;-20.72;-26.764285714285712;-38.59571428571429;-13.456666666666665;-14.245000000000001;-4.761428571428572;-31.40142857142857;-3.3442857142857143;-3.4066666666666667;-6.241428571428571;-2.857142857142857;-4.67;-22.23428571428571;-5.668571428571428;-11.402857142857142;-4.617142857142857
2004-06-20;-29.494285714285716;-8.614285714285714;-1.0557142857142858;-1.2025;-3.733333333333333;-5.024;-29.140000000000004;-3.3871428571428575;-30.405714285714286;-22.392857142857142;-61.69857142857143;-22.426666666666666;-40.086;-36.87285714285714;-22.830000000000002;-19.71142857142857;-21.68;-27.498;-5.158571428571428;-10.237142857142857;4.465999999999999;-17.422857142857143;-28.407142857142855;-35.81;-25.115714285714287;-26.92833333333333;-13.832857142857142;-18.554285714285715;-24.845714285714283;-0.75;-22.241999999999997;-46.85285714285715;-4.7628571428571425;-17.747142857142858;-14.217142857142857;-10.764285714285714;-18.967142857142857;-23.49285714285714;-40.075;-13.78;-2.795714285714286;-17.905;-6.5200000000000005;-31.835;-5.927142857142856;-19.856666666666666;-19.83142857142857;-24.075000000000003;-23.07857142857143;-11.688333333333333;-15.629999999999999;-3.859;-6.797142857142857;-27.715714285714284;-22.610000000000003;-16.537142857142857;-18.915000000000003;-11.062857142857142;-1.2957142857142858;-4.302857142857143;-13.87142857142857;-4.4471428571428575;-16.314999999999998;-19.458571428571428;-12.114285714285714;-6.1000000000000005;-17.065714285714286;-5.905714285714287;-27.81142857142857;-14.977142857142857;-13.645714285714288;-14.190000000000001;-6.62;-6.14;-9.055714285714286;-17.687142857142856;-26.761666666666667;-10.606666666666667;-26.919999999999998;-21.465714285714284;-18.162857142857142;-20.835714285714282;-23.625714285714285;-14.631428571428572;-17.535714285714285;-62.48142857142857;-29.057142857142857;-13.35;-10.785;-22.66;-13.52;-72.808;-12.453333333333333;-12.122857142857143;-37.55142857142857;-27.14833333333333;-3.0814285714285714;-16.235714285714288;-26.00142857142857;-17.05142857142857;-22.691666666666666;-20.725714285714282;-26.785714285714285;-38.614285714285714;-13.520000000000001;-14.24;-4.937142857142858;-31.595;-3.7942857142857145;-3.4657142857142857;-6.387142857142857;-3.4642857142857144;-5.2;-22.314285714285713;-5.89;-11.542857142857143;-4.631428571428572
2004-06-27;-29.812857142857144;-8.73;-1.0366666666666666;-1.2249999999999999;-3.705;-5.05;-29.282857142857146;-3.4171428571428573;-30.82428571428571;-22.481428571428573;-61.65857142857143;-22.474285714285713;-39.832857142857144;-36.848571428571425;-23.012857142857143;-20.75142857142857;-21.672857142857143;-27.543333333333333;-5.078571428571428;-10.36;4.107142857142857;-17.478571428571428;-28.655714285714286;-35.10857142857143;-24.947142857142858;-27.298571428571428;-13.955714285714285;-18.419999999999998;-23.672857142857143;-0.77;-21.881666666666664;-47.81142857142857;-4.605714285714286;-17.84857142857143;-14.28;-10.835714285714285;-19.012857142857143;-23.512857142857143;-40.126;-13.898571428571428;-2.8985714285714286;-17.925;-6.742857142857143;-31.874285714285715;-6.1657142857142855;-19.991666666666667;-19.924285714285713;-24.105;-23.24142857142857;-11.719999999999999;-15.828571428571427;-3.8579999999999997;-6.925714285714285;-27.762857142857143;-22.645714285714288;-17.474285714285713;-18.965;-11.162857142857144;-1.3371428571428574;-4.178571428571429;-14.042000000000002;-4.67;-16.41142857142857;-19.487142857142857;-12.241428571428571;-6.291428571428571;-17.344285714285714;-5.982857142857143;-27.851428571428574;-15.097142857142858;-13.70142857142857;-14.185;-6.942857142857143;-6.175;-9.258333333333333;-17.9;-26.762857142857143;-10.481428571428571;-26.948571428571427;-21.544285714285714;-18.47;-19.277142857142856;-23.658571428571427;-14.675714285714287;-17.73;-62.674285714285716;-29.110000000000003;-14.48;-10.796000000000001;-22.804285714285715;-13.478571428571428;-72.93714285714286;-12.459999999999999;-12.824285714285713;-37.614285714285714;-26.628571428571426;-2.992857142857143;-16.264285714285716;-26.117142857142856;-17.092857142857145;-22.814285714285713;-20.752857142857145;-26.82857142857143;-38.65714285714286;-13.585714285714285;-14.254;-5.064285714285715;-31.79;-3.5414285714285714;-3.5;-6.492857142857143;-4.024285714285715;-4.914285714285714;-22.408571428571427;-6.011428571428572;-11.667142857142858;-4.758571428571429
2004-07-04;-30.62142857142857;-8.911428571428571;-1.2099999999999997;-1.29;-3.8533333333333335;-5.066666666666666;-29.457142857142856;-3.4699999999999998;-31.37142857142857;-22.785714285714285;-61.589999999999996;-22.547142857142855;-40.26;-37.50571428571429;-22.97714285714286;-22.807142857142857;-21.72142857142857;-27.677142857142858;-5.32;-10.558571428571428;3.724285714285714;-17.445;-28.96142857142857;-35.97571428571428;-25.252857142857142;-27.624285714285715;-13.99;-18.44;-23.657142857142855;-0.79;-22.015;-48.94428571428572;-5.841428571428572;-17.955714285714286;-14.377142857142857;-10.87857142857143;-19.131428571428568;-23.571428571428573;-40.15;-14.114285714285714;-3.085714285714286;-17.97;-6.99;-31.924285714285713;-6.461428571428572;-20.02285714285714;-20.02857142857143;-24.148571428571426;-23.384285714285713;-11.78;-16.014285714285712;-3.855;-7.067142857142857;-27.8;-22.68857142857143;-18.454285714285714;-19.025714285714287;-11.299999999999999;-1.3914285714285715;-4.351428571428571;-14.12142857142857;-5.154285714285714;-16.536;-19.525714285714287;-12.405714285714286;-6.4871428571428575;-17.625714285714285;-6.065714285714286;-27.904285714285713;-15.214285714285714;-13.747142857142858;-14.654285714285715;-7.3028571428571425;-6.25;-9.484285714285715;-18.025714285714287;-26.865714285714287;-10.631428571428572;-26.97142857142857;-21.641428571428573;-18.882857142857144;-19.38;-24.09142857142857;-14.741428571428571;-18.075714285714287;-62.78333333333333;-29.148571428571426;-15.4375;-10.86;-23.064285714285713;-13.84142857142857;-72.97200000000001;-12.537142857142856;-14.342857142857143;-37.77428571428572;-26.875714285714285;-3.06;-16.264285714285712;-26.28142857142857;-17.135714285714283;-22.991666666666664;-20.78;-26.854285714285712;-38.707142857142856;-13.638571428571428;-14.27;-5.328571428571428;-32.02571428571429;-3.552857142857143;-3.5742857142857143;-6.616666666666667;-4.562857142857143;-5.038571428571429;-22.50857142857143;-6.168571428571428;-11.808571428571428;-4.838571428571428
2004-07-11;-30.900000000000002;-8.95142857142857;-1.1914285714285715;-1.294;-3.7566666666666664;-5.078;-29.545714285714286;-3.474285714285714;-31.78142857142857;-22.745714285714286;-61.62428571428571;-22.622857142857146;-40.32285714285714;-37.675714285714285;-22.95285714285714;-22.425714285714285;-21.674285714285713;-27.75;-5.395;-10.731428571428571;3.341666666666667;-17.456666666666667;-29.237142857142857;-35.28285714285715;-24.885714285714283;-28.044285714285714;-13.968571428571428;-18.247142857142858;-23.03142857142857;-0.835;-21.445714285714285;-49.74714285714286;-5.271428571428571;-18.024285714285714;-14.39857142857143;-10.911428571428571;-19.142857142857142;-23.615714285714287;-40.15714285714286;-14.245714285714286;-3.244285714285714;-18.0;-7.18;-31.944285714285716;-6.684285714285714;-20.032857142857146;-20.09857142857143;-24.184285714285714;-23.482857142857142;-11.781666666666666;-16.19;-4.043333333333333;-7.1814285714285715;-27.77285714285714;-22.717142857142854;-19.40285714285714;-19.094;-11.392857142857142;-1.4285714285714286;-4.474285714285714;-14.374285714285715;-5.97;-16.625;-19.537142857142857;-12.494285714285713;-6.677142857142857;-17.875714285714285;-6.137142857142857;-27.937142857142856;-15.29142857142857;-13.767142857142858;-14.575000000000001;-7.615714285714286;-6.281428571428571;-9.715;-18.25714285714286;-27.268571428571427;-10.65857142857143;-26.944285714285716;-21.674285714285713;-19.345714285714283;-20.551428571428573;-23.704285714285714;-14.767142857142858;-18.267142857142858;-62.78666666666666;-29.172857142857143;-14.863333333333332;-10.9;-22.96142857142857;-13.664285714285715;-72.94666666666667;-12.564;-14.10142857142857;-37.887142857142855;-26.599999999999998;-3.0100000000000002;-16.268571428571427;-26.342857142857145;-17.158571428571427;-23.08142857142857;-20.79714285714286;-26.875714285714285;-38.75428571428572;-13.713333333333333;-14.28;-5.590000000000001;-32.205714285714286;-3.494285714285714;-3.6114285714285717;-6.720000000000001;-5.027142857142857;-4.957142857142857;-22.562857142857144;-6.247142857142856;-11.89857142857143;-4.86
2004-07-18;-30.332857142857144;-8.95142857142857;-1.167142857142857;-1.2950000000000002;-3.858333333333333;-5.09;-29.608571428571427;-3.4914285714285715;-31.77;-22.548571428571428;-61.434285714285714;-22.705714285714286;-40.63428571428572;-37.98;-22.947142857142858;-22.97142857142857;-21.714285714285715;-27.886000000000003;-5.22;-10.961428571428572;3.356666666666667;-17.461428571428574;-29.577142857142857;-34.894285714285715;-24.842857142857145;-28.009999999999998;-13.925714285714287;-17.774285714285714;-23.754285714285714;-0.855;-21.638571428571428;-49.537142857142854;-5.118571428571428;-18.068571428571428;-14.435714285714285;-10.928571428571429;-19.21;-23.655714285714286;-40.193333333333335;-14.337142857142856;-3.337142857142857;-18.009999999999998;-7.36;-32.0;-6.89;-20.24285714285714;-20.15285714285714;-24.23;-23.554999999999996;-11.828333333333333;-16.342857142857145;-3.6814285714285715;-7.3028571428571425;-27.759999999999998;-22.754285714285714;-20.305714285714284;-19.145;-11.504285714285714;-1.47;-4.521428571428571;-14.516666666666666;-6.0442857142857145;-16.732;-19.575714285714287;-12.632857142857144;-6.861428571428571;-18.145714285714284;-6.207142857142857;-27.978571428571428;-15.328571428571427;-13.811428571428573;-14.611666666666666;-7.904285714285714;-6.340000000000001;-9.89857142857143;-18.445714285714285;-27.462857142857143;-10.468571428571428;-26.974285714285713;-21.745714285714286;-19.405714285714286;-18.607142857142858;-23.584285714285716;-14.802857142857144;-18.603333333333335;-62.79;-29.20285714285714;-15.222;-10.955;-23.052857142857142;-13.771428571428572;-72.95428571428572;-12.629999999999999;-13.492857142857144;-37.86285714285714;-26.172857142857143;-2.994285714285714;-16.282857142857143;-26.374285714285715;-17.177142857142858;-23.24285714285714;-20.83285714285714;-26.912857142857142;-38.81285714285714;-13.823333333333332;-14.296666666666667;-5.823333333333333;-32.417142857142856;-2.8542857142857145;-3.6671428571428573;-6.807142857142857;-5.471428571428571;-5.012857142857143;-22.604285714285712;-6.27;-11.95142857142857;-4.748571428571429
2004-07-25;-30.698571428571427;-9.06;-1.06;-1.292857142857143;-3.7800000000000002;-5.061428571428571;-29.641428571428573;-3.5300000000000002;-32.05571428571429;-22.617142857142856;-61.46857142857142;-22.782857142857146;-39.910000000000004;-38.05142857142857;-22.97714285714286;-22.101428571428574;-21.724285714285713;-27.985714285714288;-5.4157142857142855;-11.182857142857143;3.5785714285714287;-17.478571428571428;-29.89428571428571;-34.81285714285714;-24.75;-28.05857142857143;-13.90857142857143;-17.602857142857143;-22.73857142857143;-0.774;-22.06;-49.59428571428572;-4.618571428571428;-18.145714285714288;-14.56142857142857;-11.01;-19.25714285714286;-23.687142857142856;-40.230000000000004;-14.471428571428572;-3.0185714285714282;-17.952857142857145;-7.54;-32.04714285714286;-7.077142857142857;-20.270000000000003;-20.232857142857142;-24.28333333333333;-23.605;-11.842857142857143;-16.18;-3.69;-7.422857142857143;-27.824285714285715;-22.79;-21.09;-19.133333333333333;-11.587142857142856;-1.5;-4.308571428571429;-13.841666666666667;-6.215714285714285;-16.8175;-19.602857142857143;-12.74;-7.0371428571428565;-18.38;-6.278571428571429;-28.014285714285712;-15.391428571428571;-13.848571428571429;-11.294285714285715;-5.028333333333333;-6.388571428571429;-10.071428571428571;-18.635714285714283;-27.357142857142858;-10.51;-26.990000000000002;-21.825714285714287;-19.49857142857143;-19.15285714285714;-24.094285714285714;-14.837142857142856;-18.685714285714287;-62.8025;-29.247142857142855;-15.63;-10.977500000000001;-23.244285714285716;-14.005714285714285;-73.04142857142857;-12.655000000000001;-12.832857142857142;-37.94857142857143;-26.268571428571427;-2.9785714285714286;-16.312857142857144;-26.472857142857144;-17.217142857142857;-23.31142857142857;-20.857142857142858;-26.937142857142856;-38.86571428571428;-13.813333333333333;-14.305;-5.961428571428572;-32.61714285714286;-3.302857142857143;-3.7285714285714286;-6.845999999999999;-2.3414285714285716;-5.097142857142857;-22.68857142857143;-6.2622222222222215;-12.042857142857143;-4.828571428571428
2004-08-01;-31.577142857142857;-9.167142857142858;-1.25;-1.3883333333333334;-3.947142857142857;-5.068;-29.697142857142858;-3.565714285714286;-32.48857142857143;-22.744285714285716;-61.512857142857136;-22.854285714285712;-39.714285714285715;-38.464285714285715;-23.00714285714286;-22.45857142857143;-21.73;-28.098333333333333;-5.6971428571428575;-11.507142857142856;3.77;-17.498571428571427;-30.214285714285715;-36.16428571428572;-24.984285714285715;-28.374285714285715;-13.855714285714285;-17.568571428571428;-23.084285714285716;-0.795;-22.29;-50.58714285714286;-5.354285714285715;-18.235714285714288;-14.657142857142857;-11.081428571428571;-19.367142857142856;-23.74857142857143;-40.233999999999995;-14.657142857142857;-2.9285714285714284;-18.04;-7.702857142857143;-32.09;-7.195;-19.895;-20.31714285714286;-24.30333333333333;-23.645999999999997;-11.872;-16.063777777777776;-3.7399999999999998;-7.535714285714286;-27.979999999999997;-22.82428571428571;-20.325714285714287;-19.158333333333335;-11.62142857142857;-1.5514285714285714;-4.368571428571428;-13.78;-6.607142857142857;-16.881666666666664;-19.627142857142854;-12.838571428571429;-7.211428571428572;-18.57857142857143;-6.348571428571428;-28.045714285714286;-15.515714285714285;-13.888571428571428;-11.735714285714286;-5.221428571428571;-6.438571428571429;-10.352857142857143;-18.807142857142857;-27.165000000000003;-10.87857142857143;-26.982857142857142;-21.885714285714283;-19.754285714285714;-23.12142857142857;-24.291428571428572;-14.885714285714286;-19.011666666666667;-62.815;-29.29;-15.563999999999998;-11.016666666666666;-23.384285714285713;-14.17;-73.29333333333334;-12.69875;-14.463333333333333;-38.082857142857144;-26.919999999999998;-3.075714285714286;-16.325714285714287;-26.59;-17.245714285714286;-23.40142857142857;-20.884285714285713;-26.965714285714284;-38.92285714285714;-13.813999999999998;-14.318000000000001;-6.078571428571428;-32.808571428571426;-3.5342857142857147;-3.781428571428571;-6.8999999999999995;-3.4;-5.7128571428571435;-22.762857142857143;-6.254444444444444;-12.147142857142857;-4.915714285714286
2004-08-08;-32.00714285714286;-9.257142857142856;-1.0057142857142858;-1.4128571428571426;-4.01;-5.068333333333333;-29.814285714285713;-3.5828571428571427;-32.962857142857146;-22.667142857142856;-61.54714285714285;-22.944285714285716;-40.104285714285716;-38.98571428571428;-23.06142857142857;-22.815714285714286;-21.688333333333333;-28.201666666666668;-5.928571428571429;-11.614285714285714;3.437142857142857;-17.50857142857143;-30.52285714285714;-36.40428571428571;-25.008333333333336;-28.846666666666664;-14.035714285714286;-17.537142857142857;-23.54;-0.766;-22.094285714285714;-51.13428571428572;-4.751428571428572;-18.3;-14.76142857142857;-11.147142857142857;-19.384285714285713;-23.795714285714286;-40.2;-14.814285714285715;-2.748571428571428;-18.09;-7.844285714285713;-32.17142857142857;-7.464;-19.87714285714286;-20.400000000000002;-24.358;-23.675;-11.874285714285715;-15.947555555555555;-4.158333333333333;-7.642857142857143;-28.062857142857144;-22.849999999999998;-19.368571428571432;-19.205;-11.702857142857143;-1.592857142857143;-3.9528571428571433;-14.26142857142857;-7.528571428571429;-16.955000000000002;-19.641428571428573;-12.877142857142857;-7.387142857142857;-18.812857142857144;-6.411428571428572;-28.07;-15.607142857142858;-13.912857142857144;-9.260000000000002;-4.541428571428571;-6.484285714285714;-10.587142857142856;-18.975714285714282;-27.3;-10.747142857142858;-26.967142857142857;-21.93;-20.304285714285715;-23.664285714285715;-24.395714285714288;-14.938571428571427;-19.18285714285714;-62.8275;-29.32428571428571;-15.448857142857142;-11.02;-23.467142857142857;-14.36;-73.35166666666666;-12.7425;-16.026;-38.222857142857144;-26.717142857142854;-3.0614285714285714;-16.337142857142858;-26.692857142857143;-17.27;-23.5;-20.90285714285714;-26.997142857142855;-38.97714285714286;-13.863999999999999;-14.33;-6.275714285714286;-32.964999999999996;-3.2885714285714287;-3.8114285714285714;-6.964285714285714;-3.4057142857142857;-5.894285714285714;-22.827142857142857;-6.246666666666666;-12.2375;-5.024285714285715
2004-08-15;-30.58285714285714;-9.215714285714286;-0.75;-1.3533333333333335;-3.9200000000000004;-4.965;-29.861428571428572;-3.5985714285714283;-32.61857142857143;-22.332857142857144;-61.49857142857143;-23.03142857142857;-39.75857142857143;-38.77571428571429;-22.97714285714286;-23.172857142857143;-21.705714285714286;-28.310000000000002;-5.742857142857143;-11.648571428571428;3.527142857142857;-17.532857142857143;-30.8;-34.94285714285714;-24.656666666666666;-28.678571428571427;-13.85;-17.527142857142856;-22.972857142857144;-0.658;-21.12;-49.69857142857143;-4.148571428571429;-18.28857142857143;-14.838571428571429;-11.204285714285716;-19.37;-23.818571428571428;-40.269999999999996;-14.844285714285714;-2.0185714285714287;-17.99142857142857;-7.928571428571429;-32.23428571428571;-7.542857142857143;-19.082857142857144;-20.428571428571427;-24.384285714285713;-23.695;-11.922;-15.831333333333333;-4.088571428571429;-7.735714285714286;-28.012857142857143;-22.884285714285713;-14.54857142857143;-19.098333333333333;-11.790000000000001;-1.6228571428571428;-3.111666666666667;-12.781428571428572;-6.735714285714286;-17.024;-19.66857142857143;-12.945714285714287;-7.557142857142857;-18.993333333333336;-6.477142857142858;-28.094285714285714;-15.605714285714285;-13.934285714285716;-9.212142857142858;-3.1114285714285717;-6.5371428571428565;-10.687142857142858;-19.164285714285715;-27.208571428571428;-10.562857142857142;-26.979999999999997;-21.964285714285715;-20.262857142857143;-20.537142857142857;-23.759999999999998;-14.959999999999999;-19.162857142857142;-62.839999999999996;-29.362857142857145;-15.333714285714285;-11.028;-23.291428571428572;-14.26142857142857;-73.41;-12.78625;-14.478333333333333;-38.24571428571428;-25.915714285714284;-2.974285714285714;-16.345714285714283;-26.72142857142857;-17.287142857142857;-23.458571428571428;-20.935714285714287;-27.034285714285716;-39.027142857142856;-13.777142857142858;-14.335;-6.223333333333334;-33.152857142857144;-2.9214285714285713;-3.8385714285714285;-6.918000000000001;-0.9685714285714286;-5.441428571428572;-22.835714285714285;-6.1657142857142855;-12.252857142857142;-5.04
2004-08-22;-29.99285714285714;-9.20857142857143;-0.7714285714285715;-1.2366666666666666;-3.968571428571429;-4.98;-29.794285714285714;-3.585714285714286;-32.27285714285714;-21.795714285714286;-61.25;-23.09142857142857;-39.08;-38.49;-22.89428571428571;-21.448571428571427;-21.73;-28.404285714285713;-5.570714285714286;-11.66;3.9099999999999997;-17.54;-30.854000000000003;-34.207142857142856;-24.467142857142854;-28.414285714285715;-13.834285714285715;-17.56;-22.71;-0.4083333333333334;-21.01571428571429;-49.23;-3.25;-18.287142857142857;-14.827142857142858;-11.235714285714286;-19.39;-23.804285714285715;-40.28285714285715;-14.83;-1.624;-17.918333333333333;-8.011666666666667;-32.29857142857143;-7.58;-18.158571428571427;-20.40142857142857;-24.384285714285713;-23.605;-11.928571428571429;-15.715111111111112;-4.162857142857143;-7.77;-28.00142857142857;-22.912857142857145;-11.014285714285714;-18.959999999999997;-11.835714285714285;-1.6257142857142857;-3.327142857142857;-11.615;-6.077142857142857;-17.025000000000002;-19.67142857142857;-13.0;-7.694285714285714;-19.086000000000002;-6.51;-28.118571428571432;-15.585714285714285;-13.93;-9.164285714285715;-3.487142857142857;-6.587142857142857;-10.771666666666667;-19.148571428571426;-27.031666666666666;-10.355;-26.962857142857143;-21.947142857142858;-19.928571428571427;-20.207142857142856;-23.315714285714286;-14.96;-19.075714285714287;-62.8525;-29.377142857142854;-15.218571428571428;-11.008;-23.092857142857145;-14.164285714285715;-73.33571428571429;-12.83;-13.247142857142858;-38.145714285714284;-25.509999999999998;-2.948571428571429;-16.32857142857143;-26.754285714285714;-17.287142857142857;-23.330000000000002;-20.957142857142856;-27.04714285714286;-39.06428571428571;-13.684285714285712;-14.34;-6.335;-33.30571428571428;-2.85;-3.8557142857142854;-6.6819999999999995;-0.7816666666666667;-5.07;-22.822857142857142;-6.085714285714286;-12.24;-4.994285714285715
2004-08-29;-29.73428571428571;-9.212857142857144;-0.9385714285714286;-1.2249999999999999;-4.017142857142857;-4.996;-29.75714285714286;-3.6128571428571425;-32.02857142857143;-21.54714285714286;-61.38;-23.12857142857143;-38.675714285714285;-38.207142857142856;-22.837142857142858;-20.995714285714286;-21.745714285714286;-28.53;-5.398571428571429;-11.62857142857143;4.164285714285714;-17.56714285714286;-30.807142857142857;-33.58;-24.434285714285714;-28.284285714285716;-13.84;-17.5;-22.475714285714286;-0.41;-20.87;-48.15428571428571;-2.9625;-18.31;-14.862857142857141;-11.302857142857144;-19.41;-23.827142857142857;-40.32833333333333;-15.06;-1.68;-17.962857142857143;-8.1;-32.38142857142857;-7.565714285714286;-17.836666666666666;-20.392857142857142;-24.39428571428571;-23.564999999999998;-11.9725;-15.598888888888888;-4.2542857142857144;-7.865714285714286;-28.00714285714286;-22.945714285714285;-10.866;-18.88;-11.857142857142858;-1.6285714285714286;-3.447142857142857;-11.75;-5.732857142857143;-17.061666666666667;-19.69857142857143;-13.065714285714288;-7.82;-19.197142857142858;-6.572857142857143;-28.147142857142857;-15.597142857142856;-13.99;-11.08;-4.114285714285715;-6.647142857142858;-11.042857142857143;-18.872;-26.958571428571428;-10.147142857142857;-26.99142857142857;-21.97;-19.75714285714286;-19.874285714285715;-23.134285714285713;-15.0;-19.141428571428573;-62.864999999999995;-29.41142857142857;-14.988333333333335;-11.035;-23.052857142857142;-14.225714285714286;-73.16;-12.83;-13.061428571428573;-38.06142857142857;-25.25857142857143;-2.9385714285714286;-16.327142857142857;-26.77857142857143;-17.31;-23.277142857142856;-20.994285714285716;-27.072857142857142;-39.105714285714285;-13.693999999999999;-14.346666666666666;-6.467142857142858;-33.471666666666664;-2.7600000000000002;-3.904285714285714;-6.4471428571428575;-1.0383333333333333;-4.582857142857143;-22.83285714285714;-6.07;-12.235714285714286;-4.975714285714285
