date_mesure;06216X0228_P30-10;06932X0178_P10;06505X0093_PZ10;05986X0103_P16-20;07662X0277_45B-01;06932X0179_P11;05986X0106_P16-21;08915X0028_PMA-B1;08422X0190_F1;06754X0077_F1;08664X0069_F1;06932X0170_P1;07421X0080_P1;08153X0052_P1;07916X0008_P1;07657X0018_P1;08187X0238_P1;07955X0099_P1;06995C0208_S1;08184X0084_PZ1;07662X0279_P45B02;05991X0043_PZ32;06993X0226_MEXI_2;06533X0070_F2;08422X0191_F2;08424X0006_F2;06518X0026_P2;07174X0179_P2;07662X0278_45B-03;06988X0246_WL03;08413X0091_F3;07475X0008_F3;07464X0005_SM3;05986X0104_P16-14;06931X0054_P14;07266X0052_PS4;06301X0019_P5;06993X0087_F6;06941X0248_P40-07;06931X0052_N27;06941X0249_P40-08;08435X0010_NO8;06942X0163_P40-09;05761X1027_FRESSA;07975X0081_PGB;06288X0096_SB;06298X0035_F210C;07208X0197_F1C;07164X0043_ROC;06505X0080_FORC;07256X0095_CHAMBE;08668X0029_SCE;06696X0024_FORAGE;06306X0042_BIOGE;05761X1025_GEORGE;07238X0110_F;07488X0011_F;06988C0281_F;08353X0052_F;07237X0113_F;07707X0144_F;07714X0054_F;07466X0054_F;07204X0105_F;07635X0035_F;07704X0007_F;08915X1007_F;06461X0018_F;06742X0001_VILLEN;08184X0066_DRAIN;05992X1084_AUBIN;08188X0045_BERN;06741X0046_F1PLIO;09152X0012_P;08191X0022_P;07953X0104_P;06792X0057_P;06211X0042_P1BOSQ;06995C0271_S;07224X0102_S;07223C0113_S;07221D0023_S;09153X0024_S;07224X0106_S;07476X0029_S;07944X0049_S;07973X0011_RS15S;05992X1083_PRAS;08144X0010_PUITS;06455X0041_PUITS;06198X0023_PUITS;07494X0026_CRUET;06226X0001_PT;06211X0041_P3CAPT;05761X1026_LEPORT;06923X0004_CALV;07231C0252_BUCLAY;06537X0103_VEIGY;07965X0081_HY;09165X0003_HY;06512X0037_STREMY;08195X0018_26081Z;08908X4000_PZ;06991X0220_PZ;06191X0163_PZ;06744X0025_PZ;07172X0116_PZ;06261X0007_PZ;08423X0067_PZ;06503X0028_PZ;07203X0168_PZ;06256X0188_PZ
2011-02-27;-4.228571428571429;-37.854285714285716;-6.773333333333333;-4.2628571428571425;-3.037142857142857;-37.10285714285715;-1.624285714285714;-37.37;-1.887142857142857;-11.061428571428573;-52.771428571428565;-35.29714285714285;-3.8185714285714285;-69.58428571428571;-21.79;-0.9557142857142856;-7.581428571428572;-84.93714285714286;-36.90571428571428;-22.41142857142857;-2.3485714285714288;-5.685714285714285;-13.09;-10.075714285714286;-5.865714285714286;-3.782857142857143;-23.447142857142858;-5.381428571428572;-2.77;-4.501666666666666;-4.585714285714286;-22.275714285714287;-21.712857142857143;-2.5342857142857143;-28.73857142857143;-4.597142857142857;-13.505714285714287;-7.791428571428571;-3.4699999999999998;-110.59714285714286;-3.0742857142857143;-2.085714285714286;-4.371428571428572;-1.5042857142857142;-1.6271428571428572;-43.044285714285714;-569.4428571428572;-11.709999999999999;-13.144285714285713;-11.027142857142858;-3.947142857142857;-1.2099999999999997;-15.03;-57.92857142857143;-4.651428571428572;-5.634285714285714;-4.392857142857143;-16.794285714285714;-9.708571428571428;-1.072857142857143;-6.538571428571428;-39.12;-13.379999999999999;-2.4171428571428573;-4.155714285714286;-7.251428571428571;-6.885714285714286;-22.827142857142857;-29.245714285714286;-1.3114285714285714;-6.321428571428571;-3.817142857142857;-2.9285714285714284;-3.511428571428571;-10.364285714285714;-7.11;-479.15714285714284;-2.2985714285714285;-27.94142857142857;-25.72;-7.148571428571429;-27.445714285714285;-2.7857142857142856;-22.057142857142857;-30.55142857142857;-7.585714285714286;-3.5071428571428567;-1.7099999999999997;-3.1471428571428572;-2.6785714285714284;-2.7985714285714285;-3.4957142857142856;-3.2128571428571426;-3.4385714285714286;-7.6899999999999995;-2.2914285714285714;-33.824285714285715;-55.74;-1.3657142857142859;-0.9357142857142857;-4.0528571428571425;-5.278571428571429;-2.4957142857142856;-182.09;-5.747142857142856;-270.3342857142857;-26.292857142857144;-184.91857142857143;-4.11;-177.8942857142857;-4.847142857142857;-4.38
2011-03-06;-4.104285714285714;-37.75142857142857;-6.607142857142857;-4.064285714285714;-3.0028571428571427;-37.02571428571429;-1.6514285714285712;-37.38428571428572;-1.92;-11.084285714285715;-52.65857142857143;-35.30714285714286;-3.7928571428571423;-69.55857142857143;-21.80857142857143;-0.9428571428571428;-7.61;-84.9342857142857;-36.88285714285714;-22.43;-2.325714285714286;-5.732857142857143;-13.017142857142858;-10.075714285714286;-5.884285714285714;-3.7471428571428573;-23.41857142857143;-5.351428571428571;-2.7728571428571427;-4.502857142857143;-4.414285714285714;-22.142857142857142;-21.69;-2.525714285714286;-28.79;-4.622857142857143;-13.64;-7.8100000000000005;-3.46;-110.59142857142857;-3.1042857142857145;-2.07;-4.412857142857143;-1.5314285714285716;-1.6442857142857144;-43.06428571428571;-569.4214285714286;-11.712857142857144;-13.111428571428572;-10.964285714285714;-3.9057142857142857;-1.2099999999999997;-15.035714285714286;-58.199999999999996;-4.5128571428571425;-5.545714285714285;-4.308571428571429;-16.80142857142857;-10.055714285714286;-1.062857142857143;-6.538571428571429;-39.12571428571429;-13.361428571428572;-2.2914285714285714;-4.172857142857143;-7.2542857142857144;-6.897142857142858;-21.31142857142857;-29.245714285714286;-1.3057142857142858;-6.058571428571428;-3.835714285714286;-2.6285714285714286;-3.564285714285714;-10.43142857142857;-7.112857142857143;-479.16285714285715;-2.2657142857142856;-27.90857142857143;-25.72;-7.131428571428572;-27.404285714285713;-2.8128571428571427;-22.09;-30.584285714285716;-7.578571428571428;-3.4842857142857144;-1.762857142857143;-2.7600000000000002;-2.68;-2.7357142857142853;-3.4957142857142856;-2.912857142857143;-3.358571428571428;-7.75;-1.717142857142857;-33.83142857142857;-55.70142857142857;-1.3457142857142856;-0.9542857142857143;-3.9985714285714287;-5.292857142857143;-2.5042857142857144;-182.07571428571427;-5.725714285714285;-270.3071428571428;-26.427142857142858;-184.91285714285712;-4.127142857142857;-177.85999999999999;-4.848571428571428;-4.207142857142857
2011-03-13;-4.215714285714286;-37.848571428571425;-6.79;-4.167142857142857;-3.0728571428571425;-37.11;-1.6885714285714286;-37.40571428571428;-1.91;-11.127142857142857;-52.548571428571435;-35.31;-3.8285714285714287;-69.58571428571429;-21.830000000000002;-0.97;-7.6499999999999995;-84.91142857142857;-36.85857142857143;-22.445714285714285;-2.37;-5.761428571428572;-13.142857142857142;-10.078571428571427;-5.928571428571429;-3.742857142857143;-23.385714285714283;-5.415714285714286;-2.8314285714285714;-4.507142857142857;-4.231428571428571;-22.25;-21.67571428571429;-2.537142857142857;-28.84857142857143;-4.648571428571429;-13.755714285714285;-7.841428571428572;-3.5085714285714285;-110.57571428571428;-3.1357142857142857;-2.08;-4.4471428571428575;-1.5557142857142858;-1.6385714285714286;-43.034285714285716;-569.39;-11.691428571428572;-13.095714285714285;-11.037142857142857;-3.922857142857143;-1.2099999999999997;-15.038571428571428;-58.31285714285714;-4.497142857142857;-5.595714285714286;-4.42;-16.805714285714284;-10.338571428571429;-1.1914285714285715;-6.53;-39.12571428571429;-13.39;-2.192857142857143;-4.2299999999999995;-7.238571428571428;-7.01;-23.15142857142857;-29.205714285714286;-1.3114285714285714;-6.255714285714285;-3.8528571428571428;-2.9499999999999997;-3.6314285714285717;-10.524285714285714;-7.104285714285715;-479.1671428571429;-2.2842857142857143;-27.87142857142857;-25.72;-7.145714285714286;-27.392857142857142;-2.8228571428571425;-22.154285714285717;-30.60571428571429;-7.577142857142857;-3.48;-1.8014285714285714;-2.7414285714285715;-2.632857142857143;-2.737142857142857;-3.5300000000000002;-2.9442857142857144;-3.3971428571428572;-7.777142857142857;-2.0814285714285714;-33.84;-55.684285714285714;-1.2942857142857143;-0.9657142857142856;-3.9914285714285715;-5.3028571428571425;-2.511428571428571;-182.05714285714288;-5.738571428571428;-270.4042857142857;-26.55142857142857;-184.91;-4.155714285714286;-177.80857142857144;-4.847142857142857;-4.517142857142857
2011-03-20;-3.922857142857143;-37.76;-6.805714285714286;-3.807142857142857;-2.6471428571428572;-37.04714285714285;-1.6428571428571428;-37.371428571428574;-1.75;-11.192857142857141;-51.03285714285715;-35.31857142857143;-3.6471428571428572;-69.62;-21.84;-0.6628571428571428;-7.644285714285715;-84.94571428571429;-36.83571428571429;-22.46142857142857;-2.1285714285714286;-5.792857142857143;-13.185714285714285;-10.111428571428572;-5.812857142857142;-3.454285714285714;-23.372857142857146;-4.892857142857143;-2.532857142857143;-4.485714285714286;-4.015714285714286;-22.318571428571428;-21.669999999999998;-2.5228571428571427;-28.859999999999996;-4.668571428571428;-13.754285714285714;-7.857142857142857;-3.355714285714286;-110.57571428571428;-3.1542857142857144;-2.0814285714285714;-4.4799999999999995;-1.5385714285714285;-1.657142857142857;-43.037142857142854;-569.2514285714286;-11.727142857142857;-13.1;-11.077142857142858;-3.8442857142857143;-1.2099999999999997;-15.045714285714284;-58.34428571428572;-4.363333333333333;-5.525714285714286;-4.422857142857143;-16.81;-10.36;-1.0942857142857143;-6.53;-39.12571428571429;-13.397142857142857;-1.9685714285714284;-4.252857142857143;-7.238571428571428;-6.928571428571429;-21.948571428571427;-29.232857142857142;-1.375714285714286;-5.87;-3.7657142857142856;-2.91;-3.4699999999999998;-10.574285714285713;-7.114285714285714;-479.21714285714285;-2.255714285714286;-27.842857142857145;-25.72;-7.13;-27.392857142857142;-2.7842857142857143;-22.180000000000003;-30.631428571428575;-7.6000000000000005;-3.4657142857142857;-1.8285714285714287;-2.748571428571428;-2.5799999999999996;-2.7342857142857144;-3.457142857142857;-2.795714285714286;-3.325714285714286;-7.788571428571428;-1.8900000000000001;-33.85;-55.707142857142856;-1.1928571428571428;-0.6271428571428571;-4.007142857142857;-5.244285714285715;-2.4585714285714286;-182.0442857142857;-5.618571428571428;-270.4714285714286;-26.610000000000003;-184.9042857142857;-3.9085714285714284;-177.87428571428572;-4.8185714285714285;-4.484285714285714
2011-03-27;-3.8742857142857146;-37.71;-6.8500000000000005;-3.79;-2.6914285714285713;-36.98142857142857;-1.6828571428571428;-37.44142857142857;-1.792857142857143;-11.17;-47.855714285714285;-35.32;-3.532857142857143;-69.58428571428571;-21.881428571428568;-0.8371428571428572;-7.595714285714286;-84.96666666666667;-36.81428571428571;-22.44;-2.107142857142857;-5.791428571428571;-13.1;-10.12142857142857;-5.635714285714286;-3.3642857142857143;-23.34857142857143;-4.921428571428572;-2.564285714285714;-4.485714285714286;-3.915714285714286;-22.304285714285715;-21.664285714285715;-2.442857142857143;-28.877142857142854;-4.675714285714285;-13.692857142857141;-7.877142857142857;-3.2014285714285715;-110.60714285714286;-3.1057142857142854;-2.0285714285714285;-4.485714285714286;-1.5385714285714285;-1.6342857142857141;-42.99714285714286;-569.22;-11.70142857142857;-13.132857142857144;-11.115714285714287;-3.8128571428571427;-1.2099999999999997;-15.055714285714286;-58.52571428571429;-4.413333333333333;-5.412857142857143;-4.224285714285714;-16.818571428571428;-10.354285714285712;-1.1328571428571428;-6.547142857142857;-39.13285714285714;-13.372857142857143;-1.772857142857143;-4.2785714285714285;-7.284285714285715;-6.782857142857142;-23.434285714285714;-29.198571428571427;-1.3785714285714286;-6.03;-3.7114285714285713;-2.972857142857143;-3.4857142857142853;-10.415714285714285;-7.121428571428572;-479.22285714285715;-2.165714285714286;-27.821428571428573;-25.711428571428574;-7.11;-27.42142857142857;-2.795714285714286;-22.154285714285717;-30.66714285714286;-7.618571428571428;-3.4285714285714284;-1.8485714285714288;-2.605714285714286;-2.6014285714285714;-2.7657142857142856;-3.475714285714286;-2.8628571428571425;-3.2114285714285713;-7.748571428571429;-1.922857142857143;-33.85857142857143;-55.69857142857143;-1.2357142857142858;-0.6528571428571429;-3.9857142857142853;-5.242857142857143;-2.435714285714286;-182.03142857142856;-5.785714285714286;-270.4657142857143;-26.595714285714287;-184.88571428571427;-3.7214285714285715;-177.8414285714286;-4.831428571428572;-4.627142857142857
2011-04-03;-3.9299999999999997;-37.66142857142857;-6.914285714285714;-3.8785714285714286;-2.77;-36.96;-1.7085714285714284;-37.39714285714285;-1.772857142857143;-11.211428571428572;-48.537142857142854;-35.32142857142857;-3.6228571428571428;-69.61857142857143;-21.875714285714285;-0.7585714285714286;-7.5528571428571425;-84.96714285714286;-36.8;-22.400000000000002;-2.138571428571429;-5.7871428571428565;-13.20857142857143;-10.132857142857143;-5.617142857142857;-3.3814285714285717;-23.34;-5.0528571428571425;-2.562857142857143;-4.478571428571429;-3.6757142857142857;-22.314285714285713;-21.66857142857143;-2.4757142857142855;-28.872857142857146;-4.6571428571428575;-13.684285714285716;-7.894285714285714;-3.2728571428571427;-110.58714285714287;-3.088571428571428;-2.0085714285714285;-4.485714285714286;-1.5942857142857143;-1.647142857142857;-43.04857142857143;-569.1642857142857;-11.711428571428572;-13.098571428571429;-11.155714285714286;-3.738571428571429;-1.21;-15.054285714285715;-58.57285714285714;-4.463333333333333;-5.401428571428572;-4.090000000000001;-16.807142857142857;-10.094285714285714;-1.167142857142857;-6.541428571428571;-39.13;-13.375714285714285;-1.8557142857142856;-4.265714285714286;-7.29;-6.71;-23.714285714285715;-29.195714285714285;-1.45;-6.104285714285714;-3.698571428571429;-3.0485714285714285;-3.4385714285714286;-10.401428571428571;-7.124285714285714;-479.36428571428576;-2.1871428571428573;-27.805714285714284;-25.71;-7.102857142857142;-27.397142857142857;-2.6614285714285715;-22.139999999999997;-30.68285714285714;-7.614285714285714;-3.402857142857143;-1.8585714285714288;-2.781428571428571;-2.5714285714285716;-2.7685714285714282;-3.3771428571428572;-2.8657142857142857;-3.262857142857143;-7.79;-1.9785714285714284;-33.86714285714286;-55.708571428571425;-1.2257142857142858;-0.6228571428571429;-4.0042857142857144;-5.278571428571429;-2.3642857142857143;-182.02;-5.784285714285715;-270.5157142857143;-26.575714285714287;-184.8814285714286;-3.787142857142857;-177.83571428571426;-4.824285714285715;-4.674285714285714
2011-04-10;-4.031428571428571;-37.73857142857143;-6.908571428571428;-4.037142857142857;-2.891428571428572;-36.99857142857143;-1.737142857142857;-37.44857142857143;-1.7942857142857143;-11.23857142857143;-49.74571428571429;-35.32714285714285;-3.672857142857143;-69.64;-21.912857142857145;-0.85;-7.55;-85.00999999999999;-36.784285714285716;-22.43857142857143;-2.22;-5.7942857142857145;-13.207142857142857;-10.157142857142857;-5.654285714285714;-3.4200000000000004;-23.335714285714285;-5.18;-2.674285714285714;-4.462857142857143;-3.545714285714286;-22.344285714285714;-21.674285714285713;-2.4971428571428573;-28.891428571428573;-4.621428571428572;-13.492857142857144;-7.9157142857142855;-3.335714285714286;-110.61285714285714;-3.1028571428571428;-2.0;-4.491428571428572;-1.6757142857142857;-1.7657142857142856;-43.167142857142856;-569.2414285714286;-11.722857142857142;-13.124285714285715;-11.174285714285714;-3.75;-1.205;-15.06;-58.43428571428571;-4.513333333333333;-5.425714285714286;-4.061428571428571;-16.872857142857143;-9.661428571428571;-1.2342857142857144;-6.590000000000001;-39.12857142857143;-13.368571428571428;-2.0100000000000002;-4.265714285714286;-7.2700000000000005;-6.72;-24.024285714285714;-29.197142857142858;-1.45;-6.247142857142857;-3.787142857142857;-3.0228571428571427;-3.4585714285714286;-10.481428571428571;-7.137142857142857;-479.53000000000003;-2.202857142857143;-27.787142857142857;-25.71;-7.1085714285714285;-27.382857142857144;-2.737142857142857;-22.147142857142857;-30.701428571428572;-7.6499999999999995;-3.3857142857142857;-1.8814285714285715;-2.9514285714285715;-2.595714285714286;-2.7514285714285713;-3.1571428571428575;-2.9114285714285715;-3.2699999999999996;-7.8342857142857145;-2.0228571428571427;-33.878571428571426;-55.69428571428572;-1.2671428571428573;-0.6685714285714285;-4.011428571428572;-5.295714285714285;-2.424285714285714;-182.00285714285715;-5.8;-270.4871428571429;-26.545714285714286;-184.8685714285714;-3.8714285714285714;-177.8557142857143;-4.82;-4.694285714285714
2011-04-17;-4.192857142857143;-37.91857142857143;-6.997142857142857;-4.195;-3.0085714285714285;-37.167142857142856;-1.772857142857143;-37.47428571428571;-1.85;-11.275714285714285;-50.857142857142854;-35.33428571428571;-3.75;-69.65714285714286;-21.92571428571429;-0.9442857142857142;-7.595714285714286;-85.00571428571428;-36.76571428571429;-22.415714285714284;-2.3214285714285716;-5.8185714285714285;-13.26142857142857;-10.15857142857143;-5.765714285714286;-3.468571428571429;-23.334285714285716;-5.3500000000000005;-2.8028571428571425;-4.448571428571428;-3.3485714285714288;-22.367142857142856;-21.68857142857143;-2.5485714285714285;-28.90142857142857;-4.585714285714286;-13.385714285714286;-7.9399999999999995;-3.442857142857143;-110.60285714285715;-3.132857142857143;-2.0014285714285713;-4.5042857142857144;-1.7257142857142858;-1.7657142857142856;-43.20142857142857;-569.0014285714286;-11.725714285714286;-13.084285714285715;-11.222857142857142;-3.8214285714285716;-1.2;-15.065714285714288;-58.37714285714286;-4.651428571428572;-5.49;-4.075714285714286;-16.87;-9.768571428571429;-1.3885714285714283;-6.648571428571429;-39.12857142857143;-13.378333333333336;-2.1485714285714286;-4.2871428571428565;-7.437142857142858;-6.804285714285714;-24.15857142857143;-29.197142857142858;-1.45;-6.401428571428572;-3.8185714285714285;-3.152857142857143;-3.4957142857142856;-10.582857142857142;-7.148571428571429;-479.41857142857145;-2.27;-27.83142857142857;-25.71;-7.132857142857143;-27.404285714285713;-2.7985714285714285;-22.24142857142857;-30.72714285714286;-7.79;-3.3814285714285717;-1.9114285714285713;-3.174285714285714;-2.608571428571428;-2.7857142857142856;-3.1342857142857143;-3.027142857142857;-3.3637499999999996;-7.901428571428572;-2.5171428571428573;-33.89142857142857;-55.69285714285714;-1.302857142857143;-0.9428571428571428;-4.021428571428571;-5.311428571428571;-2.467142857142857;-181.97571428571428;-5.855714285714286;-270.4714285714286;-26.53142857142857;-184.84857142857143;-4.121428571428572;-177.78;-4.82;-4.795714285714285
2011-04-24;-4.311428571428571;-38.05428571428571;-7.0685714285714285;-4.366666666666667;-3.1128571428571425;-37.300000000000004;-1.8085714285714285;-37.462857142857146;-1.8828571428571428;-11.344285714285714;-51.71714285714285;-35.348571428571425;-3.8185714285714285;-69.68285714285715;-21.944285714285716;-1.0;-7.6971428571428575;-85.00714285714285;-36.76714285714286;-22.424285714285713;-2.4171428571428573;-5.857142857142857;-13.362857142857141;-10.177142857142856;-5.882857142857143;-3.552857142857143;-23.335714285714285;-5.497142857142857;-2.924285714285714;-4.445714285714286;-3.162857142857143;-22.389999999999997;-21.705714285714286;-2.6228571428571428;-28.91142857142857;-4.581428571428572;-13.535714285714286;-7.965714285714285;-3.552857142857143;-110.59714285714286;-3.174285714285714;-2.0142857142857142;-4.522857142857143;-2.1021428571428573;-1.7571428571428573;-43.33142857142857;-568.5285714285714;-11.724285714285715;-13.064285714285715;-11.282857142857143;-3.8714285714285714;-1.2;-15.071428571428571;-58.28285714285715;-4.817142857142857;-5.555714285714286;-4.18;-16.864285714285714;-10.004285714285714;-1.4566666666666668;-6.772857142857142;-39.13714285714286;-13.388571428571428;-2.315714285714286;-4.3185714285714285;-7.552857142857143;-6.978571428571429;-24.37142857142857;-29.16714285714286;-1.4585714285714284;-6.514285714285714;-3.8985714285714286;-3.2342857142857144;-3.5799999999999996;-10.712857142857143;-7.155714285714287;-479.40000000000003;-2.3485714285714288;-28.268571428571427;-25.715714285714284;-7.168571428571428;-27.41857142857143;-2.8299999999999996;-22.604285714285712;-30.75;-7.9957142857142856;-3.41;-1.9428571428571428;-3.367142857142857;-2.6128571428571425;-2.8385714285714285;-3.224285714285714;-3.132857142857143;-3.4574999999999996;-7.987142857142857;-2.7357142857142853;-33.90571428571428;-55.76714285714286;-1.32;-0.9614285714285714;-4.041428571428571;-5.322857142857144;-2.492857142857143;-181.93285714285713;-5.908571428571428;-270.2528571428571;-26.552857142857142;-184.82714285714286;-4.3742857142857146;-177.74285714285716;-4.814285714285715;-4.895714285714286
2011-05-01;-4.41;-38.174285714285716;-7.127142857142857;-4.538333333333333;-3.18;-37.424285714285716;-1.8542857142857143;-37.45142857142857;-1.947142857142857;-11.412857142857144;-52.534285714285716;-35.36714285714286;-3.8771428571428572;-69.69714285714285;-21.96142857142857;-1.0471428571428572;-7.8;-85.01428571428572;-36.81285714285714;-22.472857142857144;-2.5;-5.902857142857143;-13.498571428571427;-10.177142857142856;-5.978571428571429;-3.61;-23.35;-5.587142857142857;-3.0171428571428573;-4.434;-2.972857142857143;-22.412857142857145;-21.72;-2.7157142857142857;-28.931428571428572;-4.6085714285714285;-13.62857142857143;-7.991428571428571;-3.65;-110.59285714285714;-3.217142857142857;-2.04;-4.55;-2.4785714285714286;-1.7671428571428573;-43.43142857142857;-568.36;-11.727142857142857;-13.075714285714286;-11.338571428571429;-3.902857142857143;-1.2;-15.081428571428571;-58.30714285714286;-4.9628571428571435;-5.602857142857142;-4.315714285714286;-16.851428571428574;-10.308571428571428;-1.512857142857143;-6.732857142857143;-39.14714285714285;-13.39857142857143;-2.551428571428571;-4.327142857142857;-7.67;-7.121428571428572;-24.490000000000002;-29.164285714285715;-1.4599999999999997;-6.568571428571429;-4.022857142857143;-3.29;-3.6357142857142857;-10.85;-7.167142857142857;-479.81857142857143;-2.43;-28.608571428571427;-25.73;-7.187142857142858;-27.419999999999998;-2.845714285714286;-22.54;-30.77857142857143;-8.044285714285715;-3.44;-2.027142857142857;-3.52;-2.6514285714285717;-2.882857142857143;-3.391428571428571;-3.2342857142857144;-3.55125;-8.092857142857143;-2.8028571428571425;-33.925714285714285;-55.787142857142854;-1.3114285714285714;-0.8685714285714285;-4.042857142857143;-5.33;-2.5;-181.89714285714285;-5.914285714285714;-270.16285714285715;-26.60571428571429;-184.80285714285716;-4.58;-177.7242857142857;-4.81;-4.957142857142857
2011-05-08;-4.475714285714285;-38.25571428571429;-7.182857142857143;-4.71;-3.2114285714285713;-37.51142857142857;-1.9042857142857144;-37.51142857142857;-1.987142857142857;-11.507142857142856;-53.29571428571428;-35.387142857142855;-3.9085714285714284;-69.71571428571428;-22.0;-1.0842857142857143;-7.905714285714287;-85.09;-36.88285714285714;-22.524285714285718;-2.5742857142857143;-5.958571428571429;-13.615714285714287;-10.224285714285715;-5.985714285714286;-3.6714285714285713;-23.382857142857144;-5.638571428571429;-3.1185714285714283;-4.4399444444444445;-2.8771428571428572;-22.43857142857143;-21.740000000000002;-2.79;-28.955714285714286;-4.642857142857143;-13.692857142857141;-8.02;-3.712857142857143;-110.62;-3.2714285714285714;-2.0685714285714285;-4.582857142857143;-4.244285714285715;-1.7428571428571427;-43.39142857142857;-568.0471428571428;-11.741428571428571;-13.137142857142859;-11.404285714285715;-3.9171428571428573;-1.2;-15.1;-58.39857142857143;-5.071428571428571;-5.677142857142857;-4.478571428571429;-16.888571428571428;-10.654285714285715;-1.5728571428571427;-6.827142857142857;-39.19714285714286;-13.428571428571429;-2.892857142857143;-4.38;-7.917142857142857;-7.225714285714285;-24.58857142857143;-29.187142857142856;-1.4599999999999997;-6.611428571428571;-4.405714285714286;-3.3428571428571425;-3.597142857142857;-11.002857142857142;-7.211428571428571;-479.5857142857143;-2.4985714285714287;-28.90857142857143;-25.740000000000002;-7.217142857142858;-27.467142857142857;-2.858571428571428;-22.824285714285715;-30.83285714285714;-8.245714285714286;-3.46;-2.1357142857142857;-3.6442857142857146;-2.698571428571429;-2.9257142857142857;-3.455714285714286;-3.3242857142857143;-3.645;-8.2;-2.795714285714286;-33.94;-55.76571428571429;-1.3357142857142859;-0.8385714285714286;-4.088571428571428;-5.339999999999999;-2.514285714285714;-181.8542857142857;-5.931428571428571;-269.9157142857143;-26.685714285714287;-184.76;-4.767142857142857;-177.6942857142857;-4.815714285714286;-5.022857142857142
2011-05-15;-4.5371428571428565;-38.355714285714285;-7.234285714285714;-4.778333333333333;-3.237142857142857;-37.629999999999995;-1.9585714285714284;-37.59142857142857;-2.007142857142857;-11.572857142857144;-53.87285714285714;-35.41428571428571;-3.9614285714285713;-69.73285714285714;-22.032857142857143;-1.127142857142857;-7.985714285714287;-85.10142857142857;-36.95428571428572;-22.55;-2.664285714285714;-6.017142857142857;-13.685714285714285;-10.25;-6.061428571428571;-3.7342857142857144;-23.408571428571427;-5.718571428571429;-3.2085714285714286;-4.445888888888889;-2.7971428571428567;-22.46857142857143;-21.77285714285714;-3.0;-28.99285714285714;-4.661428571428572;-13.748571428571427;-8.042857142857143;-3.761428571428571;-110.63142857142857;-3.307142857142857;-2.0914285714285716;-4.585714285714286;-2.4200000000000004;-1.8471428571428572;-43.44;-567.7028571428572;-11.741428571428571;-13.207142857142857;-11.464285714285714;-3.96;-1.2;-15.12142857142857;-58.385714285714286;-5.167142857142857;-5.741428571428571;-4.708571428571429;-16.928571428571427;-10.977142857142857;-1.6185714285714285;-6.952857142857143;-39.209999999999994;-13.461428571428572;-3.1371428571428575;-4.411428571428572;-8.03;-7.3585714285714285;-24.75142857142857;-29.18857142857143;-1.4628571428571429;-6.647142857142858;-4.29;-3.3885714285714283;-3.7014285714285715;-11.207142857142857;-7.231428571428572;-479.68142857142857;-2.5585714285714287;-29.174285714285713;-25.755714285714287;-7.252857142857143;-27.537142857142857;-2.8728571428571428;-22.898571428571426;-30.891428571428573;-8.472857142857142;-3.4728571428571433;-2.218571428571429;-3.7514285714285713;-2.781428571428571;-2.975714285714286;-3.292857142857143;-3.424285714285714;-3.6733333333333333;-8.3;-2.8057142857142856;-33.95857142857143;-55.785714285714285;-1.342857142857143;-0.8830476190476191;-4.1414285714285715;-5.35;-2.5414285714285714;-181.8057142857143;-5.95;-269.7357142857143;-26.79;-184.72714285714284;-5.152857142857143;-177.6585714285714;-4.82;-5.074285714285715
2011-05-22;-4.551428571428572;-38.43;-7.278571428571429;-4.846666666666667;-3.244285714285714;-37.71;-2.072857142857143;-37.60857142857143;-1.9828571428571427;-11.629999999999999;-54.29571428571428;-35.44;-3.968571428571429;-69.76428571428572;-22.051428571428573;-1.1628571428571426;-8.012857142857142;-85.10571428571428;-37.042857142857144;-22.575714285714287;-2.6214285714285714;-6.075714285714286;-13.75;-10.255714285714285;-6.095714285714286;-3.787142857142857;-23.44142857142857;-5.6971428571428575;-3.1557142857142857;-4.451833333333334;-2.6585714285714284;-22.495714285714286;-21.798571428571428;-3.4785714285714286;-29.032857142857143;-4.614285714285715;-13.73;-8.06857142857143;-3.7657142857142856;-110.62285714285714;-3.3228571428571425;-2.1128571428571425;-4.571428571428571;-5.128571428571428;-1.792857142857143;-43.512857142857136;-567.5671428571429;-11.741428571428571;-13.204285714285716;-11.521428571428572;-3.9442857142857144;-1.2085714285714284;-15.141428571428573;-58.51;-5.231428571428571;-5.784285714285714;-4.888571428571429;-16.904285714285713;-11.278571428571428;-1.6042857142857143;-6.8185714285714285;-39.20857142857143;-13.464285714285714;-3.2314285714285718;-4.442857142857143;-7.778571428571429;-7.511428571428572;-24.885714285714283;-29.181428571428572;-1.47;-6.67;-4.275714285714286;-3.4171428571428573;-3.7228571428571433;-11.447142857142856;-7.251428571428571;-479.7214285714286;-2.6114285714285717;-29.417142857142856;-25.77857142857143;-7.275714285714286;-27.55857142857143;-2.8871428571428575;-22.93285714285714;-30.897142857142857;-8.508571428571429;-3.4771428571428573;-2.2514285714285713;-3.792857142857143;-2.8242857142857143;-2.9985714285714287;-3.2528571428571427;-3.5042857142857144;-3.736666666666667;-8.385714285714286;-2.7457142857142856;-33.972857142857144;-55.85;-1.332857142857143;-0.9275238095238094;-4.158571428571428;-5.355714285714286;-2.5585714285714287;-181.74571428571429;-5.944285714285714;-269.7342857142857;-26.900000000000002;-184.70142857142858;-5.228571428571429;-177.6457142857143;-4.82;-5.1000000000000005
