date_mesure;09145X0057_N210;09406X0643_P130;09145X0059_N340;08472X0007_F-1;09662X0038_F41;09141X0092_N381;10462X0117_F1;09143X0128_PT1;09964X0020_PZ1;08688X0023_PZ1;10202X0117_PN2;09724X0023_P2;09665X0073_203;09664X0207_F44;09402X0244_P185;09663X0260_PA5;08465X0019_S5;09668X0106_16;09145X0058_N256;09407X0392_156038;09407X0393_P259;09937X0135_P23B;09994X0521_P4B;09952X0082_F9B;10218X0195_F;10475X0046_F;09933X0088_F;09436X0138_1P;09437X0036_23P;09942X0048_S;09735X0149_P34BIS;09408X0052_PU;09691X0120_PIEZ;09952X0093_PIEZ
2011-09-25;-3.7528571428571427;-3.782857142857143;-3.9957142857142856;-4.0685714285714285;-5.428571428571429;-4.15;-88.07142857142857;-6.337142857142857;-29.54;-3.21;-5.339999999999999;-14.46;-4.477142857142857;-5.855714285714286;-2.468571428571429;-4.735714285714286;-1061.6557142857143;-11.514;-3.6685714285714286;-4.9125;-5.334285714285714;-9.58;-7.201428571428572;-4.595714285714286;-9.352857142857143;-3.8866666666666667;-12.3;-5.1899999999999995;-3.66;-10.821428571428571;-10.082857142857142;-2.725714285714286;-11.272857142857143;-3.5500000000000003
2011-10-02;-3.7600000000000002;-3.7657142857142856;-4.022857142857143;-4.14;-5.478571428571429;-4.164285714285714;-88.21285714285715;-6.367142857142857;-29.40857142857143;-3.2600000000000002;-5.339999999999999;-14.459999999999999;-4.555714285714286;-5.890000000000001;-2.475714285714286;-4.752857142857143;-1061.6142857142856;-11.561333333333334;-3.7214285714285715;-4.98;-5.347142857142857;-9.06;-7.282857142857142;-4.704285714285715;-10.365714285714287;-4.102857142857142;-12.3;-5.222857142857143;-3.9442857142857144;-10.87857142857143;-10.152857142857142;-2.7642857142857147;-11.365714285714287;-3.7399999999999998
2011-10-09;-3.75;-3.738571428571429;-4.034285714285715;-4.187142857142857;-5.508571428571429;-4.192857142857143;-88.67857142857143;-6.432857142857143;-29.497142857142858;-3.2771428571428567;-5.335714285714286;-14.459999999999999;-4.587142857142857;-5.935714285714285;-2.4657142857142857;-4.768571428571428;-1061.572857142857;-11.608666666666666;-3.75;-5.14;-5.348571428571428;-9.354285714285714;-7.305714285714286;-4.840000000000001;-11.34142857142857;-4.075714285714286;-12.257142857142856;-5.235714285714287;-4.038571428571428;-10.94;-10.232857142857142;-2.801428571428571;-11.434285714285716;-3.8542857142857145
2011-10-16;-3.7485714285714287;-3.7414285714285715;-4.04;-4.2214285714285715;-5.564285714285715;-4.192857142857143;-88.78571428571429;-6.5371428571428565;-29.868571428571425;-3.2671428571428573;-5.332857142857143;-14.459999999999999;-4.632857142857143;-5.958571428571429;-2.4614285714285713;-4.815714285714286;-1061.532857142857;-11.656;-3.764285714285714;-5.17;-5.377142857142857;-8.958571428571428;-7.33;-4.9628571428571435;-10.702857142857143;-3.847142857142857;-12.228571428571428;-5.2457142857142856;-3.968571428571429;-11.012857142857143;-10.29142857142857;-2.8385714285714285;-11.524285714285714;-3.994285714285714
2011-10-23;-3.725714285714286;-3.724;-3.9699999999999998;-4.2785714285714285;-5.571428571428571;-4.2;-88.80999999999999;-6.555714285714286;-29.77285714285714;-3.261428571428571;-5.33;-15.442857142857141;-4.755714285714285;-5.917142857142857;-2.4499999999999997;-4.817142857142857;-1061.5142857142857;-11.703333333333333;-3.755714285714286;-5.158571428571428;-5.39;-9.184285714285712;-7.295714285714285;-5.031428571428571;-10.20857142857143;-3.587142857142857;-12.2;-5.247142857142857;-4.1657142857142855;-11.069999999999999;-10.321428571428571;-2.8442857142857143;-11.567142857142857;-4.12
2011-10-30;-3.6771428571428575;-3.7085714285714286;-3.9085714285714284;-4.292857142857143;-5.638571428571429;-4.174285714285714;-88.52857142857144;-6.591428571428572;-28.108571428571427;-3.12;-5.331428571428572;-15.388571428571428;-4.694285714285714;-5.814285714285715;-2.4185714285714286;-4.7299999999999995;-1061.6571428571428;-11.747142857142858;-3.735714285714286;-5.075714285714286;-5.474285714285714;-9.554285714285713;-6.9799999999999995;-5.032857142857144;-9.395714285714286;-3.391428571428572;-12.700000000000001;-5.114285714285714;-4.182857142857143;-11.14;-10.087142857142856;-2.7800000000000002;-11.552857142857144;-4.25
2011-11-06;-3.29;-3.505714285714286;-3.3714285714285714;-4.154285714285714;-5.54;-3.8885714285714283;-82.78857142857143;-6.576666666666667;-27.68;-2.914285714285714;-5.37;-13.928571428571429;-4.104285714285714;-5.7299999999999995;-1.9885714285714287;-4.55;-1061.9342857142858;-11.770000000000001;-3.2600000000000002;-4.88;-5.421428571428571;-9.342857142857143;-6.6414285714285715;-4.927142857142857;-7.694285714285714;-3.41;-12.9;-4.684285714285714;-4.01;-11.200000000000001;-9.725714285714286;-2.5085714285714285;-11.507142857142856;-4.255714285714285
2011-11-13;-1.8028571428571427;-3.025714285714286;-2.2914285714285714;-3.7433333333333336;-4.76;-3.7035714285714283;-82.51619047619047;-6.410833333333334;-27.91;-3.0042857142857144;-5.227142857142858;-11.401428571428571;-2.1614285714285715;-5.107142857142857;-2.0038095238095237;-4.392380952380952;-1062.2514285714285;-11.766875;-2.3000000000000003;-4.838095238095238;-4.872857142857143;-9.19057142857143;-6.617142857142857;-3.8442857142857143;-4.072857142857143;-3.293125;-12.885714285714286;-4.867142857142857;-3.665714285714286;-11.074285714285713;-7.808571428571428;-1.9642857142857142;-10.771428571428572;-3.66
2011-11-20;-2.11;-3.217142857142857;-2.608571428571428;-3.883809523809524;-4.744285714285715;-3.5185714285714282;-82.24380952380952;-6.245;-28.14;-3.13;-5.102857142857142;-11.61;-2.3757142857142854;-5.202857142857143;-2.019047619047619;-4.234761904761905;-1062.0457142857142;-11.763750000000002;-2.414285714285714;-4.796190476190477;-4.902857142857143;-9.038285714285715;-6.5928571428571425;-3.801428571428571;-2.994285714285714;-3.17625;-12.885714285714286;-5.05;-3.957142857142857;-10.955714285714285;-8.367142857142857;-1.9557142857142857;-10.959999999999999;-3.794285714285714
2011-11-27;-2.315714285714286;-3.3000000000000003;-2.7800000000000002;-4.024285714285714;-4.9071428571428575;-3.692857142857143;-81.97142857142856;-6.186666666666667;-28.24142857142857;-3.2271428571428573;-5.051428571428572;-11.81857142857143;-2.744285714285714;-5.3914285714285715;-2.0342857142857143;-4.077142857142857;-1061.9442857142858;-11.760625000000001;-2.468571428571429;-4.7542857142857144;-4.9957142857142856;-8.886;-6.5685714285714285;-4.0;-2.87;-3.059375;-12.871428571428572;-5.098571428571428;-4.158571428571428;-10.932857142857143;-8.805714285714286;-2.0028571428571427;-11.207142857142857;-3.992857142857143
2011-12-04;-2.4499999999999997;-3.3242857142857143;-2.8871428571428575;-4.078571428571428;-5.024285714285715;-3.814285714285714;-84.63285714285715;-6.04;-28.482857142857142;-3.2657142857142856;-5.034285714285715;-11.879999999999999;-2.9971428571428573;-5.53;-2.1214285714285714;-4.224285714285714;-1061.9;-11.7575;-2.487142857142857;-4.85;-5.07;-8.733714285714285;-6.684285714285714;-4.195714285714286;-2.912857142857143;-2.9425;-12.842857142857143;-5.112857142857143;-4.244285714285715;-10.972857142857142;-9.024285714285714;-2.0357142857142856;-11.404285714285715;-4.137142857142857
2011-12-11;-2.545714285714286;-3.317142857142857;-2.9614285714285713;-4.097142857142857;-5.125714285714286;-3.8985714285714286;-84.66428571428571;-5.894285714285714;-28.294285714285714;-3.185714285714286;-5.035714285714286;-11.932857142857143;-3.165714285714286;-5.612857142857143;-2.1842857142857146;-4.298571428571429;-1061.9214285714286;-11.754375000000001;-2.4971428571428573;-4.9464999999999995;-5.137142857142857;-8.581428571428571;-6.738571428571428;-4.364285714285715;-2.9214285714285713;-3.02;-12.633333333333333;-5.122857142857143;-4.28;-11.040000000000001;-9.097142857142858;-2.0557142857142856;-11.562857142857142;-4.2542857142857144
2011-12-18;-2.61;-3.3057142857142856;-2.97;-4.115714285714286;-5.241428571428571;-3.9757142857142855;-84.94714285714285;-5.782857142857142;-28.19142857142857;-3.15;-5.048571428571428;-12.075714285714286;-3.2871428571428574;-5.684285714285714;-2.242857142857143;-4.298571428571429;-1061.962857142857;-11.75125;-2.4899999999999998;-5.042999999999999;-5.177142857142857;-9.128571428571428;-6.801428571428572;-4.5371428571428565;-2.994285714285714;-3.031428571428571;-12.585714285714285;-5.0928571428571425;-4.298571428571429;-11.117142857142856;-9.200000000000001;-2.07;-11.700000000000001;-4.352857142857142
2011-12-25;-2.684285714285714;-3.275714285714286;-2.97;-4.132857142857143;-5.301428571428572;-4.041428571428571;-85.17857142857143;-5.727142857142858;-28.075714285714287;-3.1128571428571425;-5.08;-12.228571428571428;-3.3785714285714286;-5.738571428571428;-2.2985714285714285;-4.402857142857143;-1061.9757142857143;-11.748125000000002;-2.4699999999999998;-5.1395;-5.201428571428572;-9.51142857142857;-6.841428571428572;-4.7;-3.0742857142857143;-3.237142857142857;-12.571428571428571;-5.078571428571428;-4.3185714285714285;-11.200000000000001;-9.317142857142857;-2.0957142857142856;-11.822857142857142;-4.447142857142857
2012-01-01;-2.7199999999999998;-3.2842857142857143;-2.97;-4.155714285714287;-5.377142857142857;-4.091428571428572;-85.28428571428572;-5.668571428571428;-28.125714285714285;-3.1242857142857146;-5.111428571428571;-12.365714285714287;-3.448571428571429;-5.8;-2.3299999999999996;-4.644285714285714;-1061.8957142857143;-11.745000000000001;-2.4657142857142857;-5.236;-5.222857142857143;-9.772857142857143;-6.878571428571428;-4.844285714285713;-3.1814285714285715;-3.0942857142857143;-12.585714285714285;-5.08;-4.332857142857143;-11.287142857142857;-9.377142857142857;-2.111428571428571;-11.92;-4.542857142857143
2012-01-08;-2.725714285714286;-3.224285714285714;-2.97;-4.167142857142857;-5.418571428571428;-4.1257142857142854;-85.52;-5.585714285714286;-27.93;-2.9899999999999998;-5.144285714285714;-12.464285714285714;-3.4785714285714286;-5.862857142857143;-2.3485714285714288;-4.818571428571429;-1061.952857142857;-11.837142857142856;-2.404285714285714;-5.271428571428571;-5.235714285714287;-9.952857142857143;-6.904285714285714;-4.964285714285714;-3.27;-3.16;-12.571428571428571;-5.08;-4.344285714285713;-11.397142857142857;-9.402857142857144;-2.0928571428571425;-12.021428571428572;-4.631428571428572
2012-01-15;-2.744285714285714;-3.192857142857143;-3.0914285714285716;-4.198571428571428;-5.471428571428571;-4.155714285714286;-85.56857142857143;-5.538571428571428;-28.245714285714286;-3.0914285714285716;-5.185714285714285;-12.584285714285715;-3.52;-5.914285714285714;-2.365714285714286;-4.895714285714286;-1061.9242857142858;-11.922857142857142;-2.415714285714286;-5.340000000000001;-5.251428571428571;-10.1;-6.942857142857143;-5.071428571428571;-3.2742857142857145;-3.2157142857142857;-12.542857142857143;-5.08;-4.354285714285714;-11.522857142857143;-9.44;-2.1;-12.117142857142856;-4.715714285714285
2012-01-22;-2.761428571428571;-3.255714285714286;-3.255714285714286;-4.224285714285714;-5.528571428571429;-4.188571428571429;-85.61428571428571;-5.492857142857143;-28.334285714285716;-3.14;-5.2299999999999995;-12.698571428571428;-3.544285714285714;-5.952857142857143;-2.3785714285714286;-4.968571428571429;-1061.8700000000001;-11.985714285714286;-2.4457142857142857;-5.43;-5.285714285714286;-10.24;-6.9799999999999995;-5.164285714285714;-3.337142857142857;-3.2685714285714282;-12.514285714285714;-5.08;-4.367142857142857;-11.647142857142857;-9.49;-2.117142857142857;-12.200000000000001;-4.79
2012-01-29;-2.774285714285714;-3.2528571428571427;-3.2885714285714287;-4.234285714285714;-5.5685714285714285;-4.215714285714285;-85.88571428571429;-5.434285714285714;-28.707142857142856;-3.1357142857142857;-5.278571428571429;-12.772857142857143;-3.545714285714286;-5.985714285714286;-2.3885714285714283;-5.017142857142858;-1061.8542857142857;-12.045714285714284;-2.4514285714285715;-5.5;-5.340000000000001;-10.372857142857143;-7.008571428571429;-5.24;-3.435714285714286;-3.2857142857142856;-12.514285714285714;-5.08;-4.377142857142857;-11.772857142857143;-9.522857142857143;-2.132857142857143;-12.27;-4.859999999999999
2012-02-05;-2.7914285714285714;-3.281428571428571;-3.3228571428571425;-4.272857142857143;-5.611428571428571;-4.232857142857143;-85.84857142857143;-5.401666666666666;-28.448571428571427;-3.1785714285714284;-5.317142857142857;-12.847142857142858;-3.5485714285714285;-6.001428571428571;-2.391428571428572;-4.998571428571428;-1061.8385714285712;-12.065714285714288;-2.4714285714285715;-5.547142857142857;-5.390000000000001;-10.495714285714286;-6.945714285714286;-5.3028571428571425;-3.454285714285714;-3.1785714285714284;-12.457142857142857;-5.121428571428572;-4.387142857142857;-11.894285714285715;-9.459999999999999;-2.132857142857143;-12.327142857142858;-4.93
2012-02-12;-2.814285714285714;-3.3542857142857145;-3.3642857142857143;-4.312857142857142;-5.724285714285714;-4.257142857142857;-85.93714285714285;-5.377142857142857;-28.442857142857143;-3.212857142857143;-5.3585714285714285;-12.994285714285715;-3.575714285714286;-6.0128571428571425;-2.3971428571428572;-4.994285714285715;-1061.822857142857;-12.072857142857144;-2.4957142857142856;-5.590000000000001;-5.452857142857143;-10.601428571428572;-6.998571428571429;-5.361428571428571;-3.4400000000000004;-3.355714285714286;-12.457142857142857;-5.151428571428572;-4.395714285714286;-12.014285714285714;-9.54857142857143;-2.142857142857143;-12.37142857142857;-5.005714285714285
2012-02-19;-2.8328571428571427;-3.3985714285714286;-3.39;-4.3342857142857145;-5.8185714285714285;-4.242857142857143;-86.06714285714285;-5.355714285714286;-28.622857142857146;-3.224285714285714;-5.405714285714287;-13.1;-3.6228571428571428;-5.998571428571429;-2.4;-4.974285714285714;-1061.8157142857142;-12.012857142857143;-2.487142857142857;-5.632857142857143;-5.518571428571429;-10.688571428571427;-7.035714285714286;-5.4157142857142855;-4.244285714285715;-3.3242857142857143;-12.5;-5.1414285714285715;-4.404285714285715;-12.138571428571428;-9.598571428571429;-2.1214285714285714;-12.407142857142857;-5.08
2012-02-26;-2.8485714285714288;-3.4133333333333336;-3.4071428571428575;-4.3342857142857145;-5.827142857142857;-4.284285714285715;-86.21142857142857;-5.351428571428571;-28.935714285714287;-3.2214285714285715;-5.46;-13.092857142857143;-3.6900000000000004;-5.998571428571429;-2.4;-5.065714285714286;-1061.84;-12.071428571428571;-2.4928571428571433;-5.68;-5.585714285714286;-10.762857142857143;-7.025714285714286;-5.4628571428571435;-4.678571428571429;-3.3214285714285716;-12.5;-5.171428571428572;-4.41;-12.232857142857142;-9.582857142857142;-2.087142857142857;-12.432857142857143;-5.158571428571428
2012-03-04;-2.8628571428571425;-3.4322222222222223;-3.424285714285714;-4.282857142857143;-5.838571428571428;-4.298571428571429;-86.30714285714285;-5.34;-29.50714285714286;-3.172857142857143;-5.5;-13.022857142857143;-3.7600000000000002;-6.011428571428572;-2.3985714285714286;-5.17;-1061.96;-12.165714285714285;-2.507142857142857;-5.71;-5.6499999999999995;-10.837142857142856;-6.982857142857143;-5.505714285714285;-3.575714285714286;-3.562857142857143;-12.485714285714286;-5.1657142857142855;-4.42;-12.314285714285715;-9.552857142857144;-2.0757142857142856;-12.468571428571428;-5.24
2012-03-11;-2.882857142857143;-3.4511111111111115;-3.4457142857142857;-4.25;-5.837142857142857;-4.3;-86.42428571428572;-5.333333333333333;-29.665714285714284;-3.1971428571428575;-5.562857142857143;-13.054285714285713;-3.827142857142857;-6.0042857142857144;-2.4;-5.285714285714286;-1061.9942857142858;-12.28;-2.5214285714285714;-5.561428571428571;-5.708333333333333;-10.885714285714286;-6.967142857142858;-5.542857142857143;-3.4614285714285713;-3.2357142857142853;-12.457142857142857;-5.155714285714287;-4.427142857142857;-12.387142857142859;-9.537142857142856;-2.107142857142857;-12.485714285714286;-5.304285714285714
2012-03-18;-2.922857142857143;-3.47;-3.462857142857143;-4.21;-5.8185714285714285;-4.31;-86.55714285714285;-5.32;-29.740000000000002;-3.1957142857142857;-5.625714285714286;-13.154285714285715;-3.8742857142857146;-5.872857142857143;-2.4085714285714284;-5.37;-1061.9714285714285;-12.358571428571427;-2.5914285714285716;-5.4628571428571435;-5.752857142857143;-10.911428571428571;-7.002857142857143;-5.568571428571429;-3.7014285714285715;-3.5700000000000003;-12.457142857142857;-5.125714285714286;-4.43;-12.437142857142858;-9.577142857142858;-2.1342857142857143;-12.501428571428573;-5.33
2012-03-25;-2.8685714285714283;-3.4633333333333334;-3.4457142857142857;-4.162857142857143;-5.735714285714286;-4.291428571428571;-86.64142857142858;-5.298333333333334;-29.75;-3.205714285714286;-5.658571428571428;-13.224285714285713;-3.91;-5.8428571428571425;-2.3971428571428572;-5.3585714285714285;-1061.98;-12.35142857142857;-2.5085714285714285;-5.4399999999999995;-5.782857142857144;-10.844285714285714;-7.018571428571429;-5.567142857142857;-3.6714285714285713;-3.222857142857143;-12.457142857142857;-5.082857142857143;-4.43;-12.459999999999999;-9.597142857142856;-2.132857142857143;-12.437142857142858;-5.321428571428571
2012-04-01;-2.8814285714285712;-3.48;-3.457142857142857;-4.09;-5.691428571428572;-4.18;-86.69285714285715;-5.276666666666666;-29.724285714285713;-3.2;-5.515714285714286;-13.26142857142857;-3.934285714285714;-5.782857142857144;-2.2800000000000002;-5.2457142857142856;-1061.9614285714285;-12.262857142857143;-2.5614285714285714;-5.394285714285714;-5.761428571428572;-10.884285714285713;-7.041428571428571;-5.43;-4.968571428571429;-3.317142857142857;-12.442857142857141;-5.077142857142857;-4.375714285714286;-12.454285714285716;-9.61;-2.15;-12.344285714285714;-5.1899999999999995
2012-04-08;-2.8971428571428572;-3.4600000000000004;-3.4657142857142857;-3.988571428571429;-5.654285714285714;-4.2542857142857144;-86.67714285714285;-5.255;-29.212857142857143;-3.2014285714285715;-5.46;-13.145714285714288;-3.744285714285714;-5.728571428571429;-2.1471428571428572;-5.13;-1061.9957142857143;-12.152857142857144;-2.552857142857143;-5.258571428571429;-5.701428571428572;-10.892857142857142;-7.021428571428571;-5.251428571428571;-3.7214285714285715;-3.8842857142857143;-12.414285714285715;-5.051428571428572;-4.284285714285714;-12.42;-9.6;-2.1042857142857145;-12.202857142857143;-5.065714285714286
2012-04-15;-2.87;-3.4214285714285713;-3.454285714285714;-3.9442857142857144;-5.608571428571429;-4.272857142857143;-86.68142857142857;-5.248571428571429;-29.18285714285714;-3.1700000000000004;-5.454285714285715;-12.744285714285715;-3.5500000000000003;-5.677142857142856;-2.2585714285714285;-5.05;-1062.1299999999999;-12.12857142857143;-2.4785714285714286;-5.178571428571429;-5.672857142857143;-10.784285714285714;-6.824285714285715;-5.181428571428571;-3.2285714285714286;-3.2685714285714282;-12.4;-4.815714285714286;-4.224285714285714;-12.397142857142857;-9.507142857142856;-2.0628571428571427;-12.012857142857143;-4.967142857142858
2012-04-22;-2.932857142857143;-3.404285714285714;-3.4771428571428573;-3.9699999999999998;-5.62;-4.0928571428571425;-86.78999999999999;-5.2542857142857144;-29.62857142857143;-3.154285714285714;-5.518571428571429;-12.450000000000001;-3.6028571428571428;-5.671428571428572;-2.3285714285714287;-5.078571428571428;-1062.1357142857144;-12.104285714285712;-2.5214285714285714;-5.160000000000001;-5.585714285714286;-10.502857142857142;-6.708571428571429;-5.228571428571429;-3.358571428571428;-3.2485714285714287;-12.4;-4.8999999999999995;-4.125714285714286;-12.404285714285715;-9.464285714285714;-2.0285714285714285;-11.822857142857144;-4.890000000000001
2012-04-29;-2.9728571428571433;-3.412857142857143;-3.474285714285714;-3.9385714285714286;-5.612857142857143;-3.932857142857143;-86.89285714285714;-5.247142857142857;-29.005714285714284;-3.0114285714285716;-5.591428571428572;-12.450000000000001;-3.641428571428572;-5.701428571428572;-2.3528571428571428;-4.997142857142857;-1062.172857142857;-12.015714285714285;-2.475714285714286;-5.137142857142857;-5.5042857142857144;-10.217142857142857;-6.7942857142857145;-5.231428571428572;-4.452857142857143;-3.281428571428571;-12.514285714285714;-4.744285714285715;-4.0842857142857145;-12.388571428571428;-9.504285714285714;-1.5466666666666666;-11.62142857142857;-4.811428571428571
2012-05-06;-2.9457142857142857;-3.37;-3.4214285714285713;-3.665714285714286;-5.585714285714286;-3.9257142857142857;-86.09571428571428;-5.217142857142858;-28.29;-2.8642857142857143;-5.640000000000001;-11.834285714285715;-3.6028571428571428;-5.654285714285714;-2.327142857142857;-4.617142857142857;-1062.3214285714287;-11.792857142857143;-2.415714285714286;-5.057142857142857;-5.411428571428572;-10.035714285714286;-6.4557142857142855;-5.214285714285714;-4.668571428571428;-3.205714285714286;-12.5;-4.417142857142857;-4.007142857142857;-12.35142857142857;-9.16;-1.6428571428571428;-11.475714285714286;-4.68
2012-05-13;-2.932857142857143;-3.3628571428571425;-3.422857142857143;-3.544285714285714;-5.545714285714285;-3.9457142857142857;-86.56714285714285;-5.222857142857143;-28.78142857142857;-2.8957142857142855;-5.6971428571428575;-11.780000000000001;-3.6685714285714286;-5.6085714285714285;-2.2857142857142856;-4.4799999999999995;-1062.292857142857;-11.65857142857143;-2.447142857142857;-5.011428571428572;-5.304285714285714;-10.081428571428571;-6.502857142857143;-5.201428571428572;-5.322857142857143;-3.275714285714286;-12.485714285714286;-4.7457142857142856;-4.098571428571429;-12.301428571428572;-9.135714285714286;-1.7390476190476192;-11.392857142857142;-4.575714285714286
2012-05-20;-3.007142857142857;-3.4414285714285713;-3.4971428571428573;-3.505714285714286;-5.527142857142857;-4.031428571428571;-86.8157142857143;-5.194285714285714;-29.667142857142856;-3.02;-5.735714285714286;-11.861428571428572;-3.7742857142857145;-5.554285714285713;-2.3485714285714283;-4.307142857142857;-1062.2185714285715;-11.491428571428571;-2.508571428571429;-5.064285714285715;-5.224285714285714;-10.061428571428573;-6.588571428571428;-5.147142857142858;-5.511428571428572;-3.46;-12.471428571428572;-4.922857142857143;-4.154285714285714;-12.244285714285715;-9.207142857142857;-1.8352380952380953;-11.35142857142857;-4.45
2012-05-27;-2.7971428571428567;-3.39;-3.4200000000000004;-3.5342857142857143;-5.46;-3.9985714285714287;-84.42571428571429;-5.145714285714286;-29.69;-2.947142857142857;-5.685714285714285;-11.824285714285713;-3.6;-5.51;-2.3114285714285714;-4.14;-1062.1757142857143;-11.374285714285715;-2.338571428571428;-5.038571428571428;-5.2128571428571435;-9.911428571428571;-6.522857142857142;-5.13;-4.857142857142857;-3.4971428571428573;-12.442857142857141;-4.674285714285714;-4.168571428571428;-12.15857142857143;-9.135714285714286;-1.9314285714285715;-11.348571428571429;-4.328571428571428
2012-06-03;-2.9457142857142857;-3.434285714285714;-3.4914285714285715;-3.391428571428572;-5.36;-4.041428571428571;-85.42142857142858;-5.135714285714285;-29.85571428571429;-3.0285714285714285;-5.732857142857143;-11.886666666666665;-3.665714285714286;-5.472857142857143;-2.3557142857142854;-4.118571428571428;-1062.17;-11.301428571428572;-2.475714285714286;-5.097142857142857;-5.21;-9.962857142857144;-6.4957142857142856;-5.17;-6.064285714285715;-3.3885714285714283;-12.4;-4.585714285714286;-4.114285714285715;-12.092857142857143;-9.101428571428572;-2.027619047619048;-11.26;-4.31
2012-06-10;-3.051428571428571;-3.4657142857142857;-3.567142857142857;-3.357142857142857;-5.285714285714286;-4.137142857142857;-86.18142857142857;-5.097142857142857;-29.62142857142857;-3.1228571428571428;-5.714285714285714;-12.285714285714286;-3.795714285714286;-5.45;-2.3985714285714286;-4.077142857142857;-1062.1828571428573;-11.168571428571429;-2.52;-5.105714285714286;-5.2212499999999995;-9.968571428571428;-6.625714285714286;-5.231428571428571;-5.8028571428571425;-3.422857142857143;-12.4;-4.711428571428572;-4.207142857142857;-12.028571428571428;-9.212857142857143;-2.1238095238095243;-11.254285714285714;-4.1257142857142854
2012-06-17;-3.1242857142857146;-3.4728571428571433;-3.6385714285714283;-3.5085714285714285;-5.2371428571428575;-4.158571428571428;-86.57571428571428;-5.081428571428572;-29.624285714285715;-3.16;-5.724285714285714;-12.462857142857143;-3.902857142857143;-5.492857142857143;-2.4414285714285713;-4.075714285714286;-1062.1414285714286;-11.071428571428571;-2.6185714285714283;-5.104285714285714;-5.2325;-9.847142857142858;-6.7700000000000005;-5.217142857142856;-5.621428571428572;-3.8985714285714286;-12.385714285714286;-4.832857142857143;-4.14;-11.927142857142858;-9.36;-2.22;-11.275714285714285;-3.9628571428571426
2012-06-24;-3.244285714285714;-3.545714285714286;-3.7357142857142853;-3.46;-5.167142857142857;-4.204285714285715;-86.66714285714285;-5.068571428571429;-29.66;-3.204285714285714;-5.747142857142857;-12.53;-4.03;-5.441428571428572;-2.48;-4.2;-1062.0914285714284;-11.067142857142857;-2.68;-5.058571428571428;-5.24375;-9.552857142857144;-6.887142857142857;-5.095714285714286;-6.035714285714286;-3.78;-12.328571428571431;-5.158571428571428;-3.8442857142857143;-11.84142857142857;-9.468571428571428;-2.2285714285714286;-11.26142857142857;-3.7257142857142855
2012-07-01;-3.3757142857142854;-3.65;-3.88;-3.544285714285714;-5.121428571428572;-4.282857142857143;-87.38571428571429;-5.0600000000000005;-28.98;-3.2357142857142853;-5.768571428571429;-12.741428571428571;-4.161428571428571;-5.492857142857143;-2.422857142857143;-4.38;-1062.0385714285715;-11.058571428571428;-2.84;-5.057142857142857;-5.255;-9.438571428571427;-6.975714285714285;-4.984285714285714;-6.688571428571429;-4.03;-7.908571428571428;-5.194285714285714;-3.3057142857142856;-11.777142857142858;-9.531428571428572;-2.2728571428571427;-11.248571428571427;-3.454285714285714
2012-07-08;-3.4114285714285715;-3.665714285714286;-3.902857142857143;-3.6471428571428572;-5.135714285714286;-4.321428571428571;-87.87857142857142;-5.045714285714285;-29.24142857142857;-3.2457142857142856;-5.798571428571428;-12.914285714285715;-4.2214285714285715;-5.248571428571429;-2.307142857142857;-4.518571428571429;-1061.9942857142858;-11.120000000000001;-2.8628571428571425;-5.051428571428572;-5.266249999999999;-9.491428571428571;-7.0371428571428565;-4.74;-6.545714285714285;-4.28;-7.915714285714286;-5.182857142857143;-3.5471428571428567;-11.711428571428572;-9.554285714285715;-2.2828571428571425;-11.264285714285714;-3.392857142857143
2012-07-15;-3.5242857142857145;-3.7414285714285715;-4.022857142857143;-3.77;-5.14;-4.341428571428572;-87.98428571428572;-5.114285714285714;-28.564285714285713;-3.2842857142857143;-5.831428571428572;-13.228571428571428;-4.307142857142857;-5.221428571428571;-2.4314285714285715;-4.58;-1061.952857142857;-11.131428571428572;-3.065714285714286;-5.057142857142857;-5.2775;-9.53;-7.090000000000001;-4.581428571428572;-6.978571428571429;-4.53;-7.994285714285715;-5.198571428571428;-3.8085714285714287;-11.655714285714286;-9.607142857142858;-2.325714285714286;-11.161428571428571;-3.292857142857143
2012-07-22;-3.64;-3.8114285714285714;-4.128571428571428;-3.837142857142857;-5.125714285714286;-4.39;-88.2;-5.291428571428571;-28.37714285714286;-3.315714285714286;-5.875714285714286;-13.464285714285714;-4.4314285714285715;-5.4;-2.391428571428571;-4.590000000000001;-1061.8957142857143;-11.107142857142858;-3.2357142857142853;-5.067142857142857;-5.28875;-9.620000000000001;-7.147142857142858;-4.432857142857143;-7.568571428571429;-4.78;-7.992857142857142;-5.18;-3.6314285714285717;-11.60142857142857;-9.685714285714285;-2.3742857142857146;-11.092857142857143;-3.1142857142857143
2012-07-29;-3.744285714285714;-3.85;-4.251428571428571;-3.8857142857142857;-5.184285714285714;-4.475714285714286;-88.33285714285714;-5.601428571428571;-28.66142857142857;-3.334285714285714;-5.881428571428572;-13.842857142857143;-4.538571428571428;-5.435714285714286;-2.3857142857142857;-4.651428571428572;-1061.8457142857142;-11.022857142857143;-3.347142857142857;-4.987142857142857;-5.3;-9.73;-7.142857142857143;-4.367142857142857;-7.835714285714286;-5.03;-8.015714285714285;-4.7542857142857144;-3.454285714285714;-11.537142857142857;-9.76142857142857;-2.4257142857142857;-11.17;-3.1585714285714284
