date_mesure;02211X0023_CHE101;02582X0268_P11;02582X0208_F1;01541X0038_F1;01825X0091_P1;01258X0020_S1;01516X0021_S1;01812X0002_S1;02203X0002_S1;01853X0002_S1;02206X0022_S1;02943X0013_S1;01551X1013_S1;01516X0004_S1;02931X0008_S1;02603X0009_S1;02566X0019_S1;01834A0153_PZ1;02583X0065_P12;01837A0096_F2;02182X0004_P2;02594X0094_P13;02596X0045_P14;02606X0112_G5;02215X0049_P5;02218X0033_P6;02584X0024_FCH7;01522X0069_PZ2008;02184X0099_F48;02207X0069_P8;02208X0036_FCH9;02578X0043_F;02936X5004_F;01531X0047_F;02173X0008_F;01534X0049_F;02565X0019_P
2011-01-09;-63.23142857142857;-29.268571428571427;-46.362857142857145;-39.05714285714286;-8.482857142857142;-19.212857142857143;-21.00714285714286;-12.932857142857143;-42.51632653061224;-1.2742857142857142;-43.10857142857143;-18.822857142857142;-31.22142857142857;-21.13;-41.37428571428571;-24.717142857142857;-23.908571428571427;-8.031428571428572;-47.66142857142857;-2.9566;-38.50142857142857;-31.527142857142856;-23.874285714285715;-1.592857142857143;-32.31285714285714;-14.347142857142858;-43.85857142857143;-17.40285714285714;-39.088;-43.9;-46.00285714285714;-30.34714285714286;-47.825714285714284;14.022857142857143;-19.795714285714286;-50.92714285714286;-22.937142857142856
2011-01-16;-63.22571428571428;-29.185714285714287;-46.34142857142857;-39.03285714285715;-8.447142857142856;-18.611428571428572;-20.95;-12.778571428571428;-42.51877551020408;-1.0071428571428571;-42.894285714285715;-18.83142857142857;-31.135714285714283;-21.13;-41.40428571428571;-24.072857142857142;-23.885714285714283;-7.6499999999999995;-47.55571428571428;-2.8895;-38.59571428571429;-31.505714285714284;-22.635714285714283;-1.592857142857143;-32.12;-14.022857142857143;-43.88142857142857;-17.09;-39.096;-43.49285714285714;-46.175714285714285;-30.391428571428573;-47.82142857142857;14.022857142857143;-19.805714285714284;-50.97571428571428;-22.927142857142858
2011-01-23;-63.21;-29.21857142857143;-46.26571428571429;-39.042857142857144;-8.401428571428571;-18.5;-20.884285714285713;-12.67;-42.52122448979591;-1.3571428571428572;-42.64142857142857;-18.822857142857142;-31.024285714285714;-21.13;-41.41142857142857;-23.518571428571427;-23.857142857142858;-7.411428571428572;-47.57714285714286;-2.8224;-38.62714285714286;-31.49142857142857;-23.884285714285713;-1.5757142857142858;-31.85571428571429;-13.98;-43.74714285714286;-16.667142857142856;-39.104;-43.22714285714285;-46.19428571428572;-30.352857142857143;-47.81571428571429;14.01;-19.81142857142857;-51.0;-22.92571428571429
2011-01-30;-63.19714285714286;-29.189999999999998;-46.089999999999996;-39.041428571428575;-8.299999999999999;-18.55;-20.884285714285713;-12.657142857142857;-42.52367346938775;-1.4842857142857144;-42.41142857142857;-18.80857142857143;-31.147142857142857;-21.13;-41.37714285714286;-23.271428571428572;-23.84;-7.39;-47.51428571428572;-2.7553;-38.51857142857143;-31.372857142857146;-24.868571428571425;-1.73;-31.611428571428572;-13.904285714285715;-43.50571428571429;-16.25857142857143;-39.111999999999995;-43.00857142857143;-46.18;-30.259999999999998;-47.80285714285714;14.098571428571429;-19.802857142857142;-50.84428571428571;-22.898571428571426
2011-02-06;-63.18714285714286;-29.24285714285714;-46.11142857142857;-39.089999999999996;-8.295714285714286;-18.584285714285716;-20.93857142857143;-12.69;-42.526122448979585;-1.6128571428571428;-42.44;-18.804285714285715;-31.044285714285714;-21.13;-41.392857142857146;-23.018571428571427;-23.842857142857145;-7.501428571428571;-47.652857142857144;-2.6882;-38.597142857142856;-31.262857142857143;-25.425714285714285;-1.9328571428571428;-31.457142857142856;-14.01;-43.50428571428572;-15.888571428571428;-39.12;-43.04857142857143;-45.934285714285714;-30.322857142857142;-47.79142857142857;14.081428571428571;-19.814285714285713;-50.85142857142857;-22.892857142857142
2011-02-13;-63.17714285714286;-29.20285714285714;-45.964285714285715;-39.12714285714286;-8.225714285714286;-18.66142857142857;-20.987142857142857;-12.734285714285715;-42.528571428571425;-1.7228571428571429;-42.33857142857143;-18.795714285714286;-31.154285714285717;-21.13;-41.392857142857146;-22.72714285714286;-23.827142857142857;-7.6085714285714285;-47.59142857142857;-2.6210999999999998;-38.529999999999994;-31.337142857142858;-25.675714285714285;-2.007142857142857;-31.44142857142857;-13.93142857142857;-43.31;-15.555714285714286;-39.12;-42.95285714285715;-45.83571428571429;-30.238571428571426;-47.77571428571429;14.124285714285715;-19.802857142857142;-50.72571428571428;-22.861428571428572
2011-02-20;-63.174285714285716;-29.22;-45.972857142857144;-39.18571428571429;-8.167142857142858;-18.681428571428572;-21.03;-12.778571428571428;-42.65571428571429;-1.8257142857142856;-42.285714285714285;-18.784285714285716;-31.244285714285716;-21.13;-41.394285714285715;-22.41857142857143;-23.8;-7.71;-47.604285714285716;-2.554;-38.478571428571435;-31.23428571428571;-25.802857142857142;-2.0085714285714285;-31.417142857142856;-13.98857142857143;-43.21142857142858;-15.228571428571428;-39.12;-42.92142857142857;-45.69428571428572;-30.228571428571428;-47.762857142857136;14.212857142857143;-19.804285714285715;-50.582857142857144;-22.837142857142855
2011-02-27;-63.167142857142856;-29.28;-46.058571428571426;-39.20857142857143;-8.177142857142856;-18.697142857142858;-21.051428571428573;-12.747142857142858;-42.79714285714285;-1.8314285714285714;-42.40571428571429;-18.78;-31.101428571428574;-21.13;-41.41142857142857;-22.174285714285713;-23.785;-7.795714285714285;-47.715714285714284;-2.59;-38.598571428571425;-31.222857142857144;-25.818571428571428;-2.025714285714286;-31.41142857142857;-14.157142857142857;-43.24285714285714;-14.99;-39.12;-43.02428571428572;-45.43285714285714;-30.287142857142857;-47.76142857142857;14.14;-19.81;-50.635714285714286;-22.828571428571426
2011-03-06;-63.160000000000004;-29.255714285714284;-46.02428571428572;-39.19;-8.16;-18.604285714285716;-21.080000000000002;-12.657142857142857;-42.88428571428572;-1.737142857142857;-42.410000000000004;-18.77285714285714;-31.035714285714285;-21.13;-41.41285714285714;-21.931428571428572;-23.77;-7.79;-47.70428571428572;-2.5742857142857143;-38.60857142857143;-31.201428571428572;-25.695714285714285;-2.0242857142857145;-31.434285714285718;-14.102857142857143;-43.17285714285714;-14.775714285714287;-39.12;-43.050000000000004;-45.29571428571428;-30.274285714285718;-47.75142857142857;14.141428571428573;-19.81142857142857;-50.62428571428571;-22.81714285714286
2011-03-13;-63.15;-29.23428571428571;-45.93571428571429;-39.17857142857143;-8.095714285714285;-18.647142857142857;-21.110000000000003;-12.664285714285715;-42.99;-1.9042857142857144;-42.33857142857143;-18.75857142857143;-31.134285714285713;-21.13;-41.395714285714284;-21.669999999999998;-23.755;-7.835714285714286;-47.62714285714286;-2.4185714285714286;-38.529999999999994;-31.202857142857145;-25.89428571428571;-2.0414285714285714;-31.837142857142858;-14.157142857142857;-43.03285714285715;-14.632857142857144;-39.137499999999996;-42.980000000000004;-45.18714285714286;-30.207142857142856;-47.74571428571429;14.157142857142857;-19.80142857142857;-50.49857142857143;-22.784285714285716
2011-03-20;-63.144285714285715;-29.267142857142858;-46.027142857142856;-39.12428571428571;-8.081428571428571;-18.705714285714286;-21.142857142857142;-12.737142857142857;-43.1;-2.087142857142857;-42.395714285714284;-18.754285714285714;-31.102857142857143;-21.13;-41.41857142857143;-21.444285714285716;-23.74;-7.938571428571429;-47.707142857142856;-2.357142857142857;-38.55428571428571;-31.095714285714287;-26.065714285714286;-2.044285714285714;-32.10285714285714;-14.355714285714285;-43.07;-14.547142857142857;-39.155;-43.029999999999994;-44.94;-30.275714285714287;-47.74428571428571;14.122857142857143;-19.818571428571428;-50.457142857142856;-22.774285714285718
2011-03-27;-63.13;-29.267142857142858;-46.028571428571425;-39.12714285714286;-8.081428571428571;-18.78;-21.16142857142857;-12.794285714285715;-43.16857142857143;-2.2399999999999998;-42.44571428571429;-18.745714285714286;-31.042857142857144;-21.13;-41.392857142857146;-21.27857142857143;-23.754166666666666;-7.991428571428571;-47.715714285714284;-2.3785714285714286;-38.59142857142857;-31.027142857142856;-26.2;-2.0357142857142856;-32.33428571428571;-14.507142857142856;-42.97571428571428;-14.501428571428573;-39.1725;-43.10142857142857;-44.94285714285714;-30.222857142857144;-47.71999999999999;14.06857142857143;-19.804285714285715;-50.464285714285715;-22.759999999999998
2011-04-03;-63.11714285714286;-29.255714285714284;-45.94571428571429;-39.10857142857143;-8.035714285714286;-18.80857142857143;-21.178571428571427;-12.792857142857143;-43.17;-2.3771428571428572;-42.41857142857143;-18.740000000000002;-31.3;-21.13;-41.4;-21.08285714285714;-23.76833333333333;-8.01;-47.69142857142857;-2.1928571428571426;-38.541428571428575;-31.04;-25.287142857142857;-1.9585714285714284;-32.68142857142857;-14.617142857142856;-42.917142857142856;-14.465714285714286;-39.19;-43.07;-45.05142857142857;-30.198571428571427;-47.70857142857143;14.209999999999999;-19.805714285714284;-50.34285714285714;-22.737142857142857
2011-04-10;-63.114285714285714;-29.294285714285714;-45.987142857142864;-39.074285714285715;-8.042857142857143;-18.858571428571427;-21.181428571428572;-12.832857142857142;-43.22714285714285;-2.542857142857143;-42.48142857142857;-18.737142857142857;-31.29;-21.13;-41.41285714285714;-20.954285714285714;-23.7825;-8.038571428571428;-47.75;-2.152857142857143;-38.63285714285714;-30.957142857142856;-25.601428571428574;-1.9928571428571427;-33.16285714285714;-14.812857142857142;-42.93285714285714;-14.437142857142858;-39.192499999999995;-43.138571428571424;-45.08571428571429;-30.23857142857143;-47.705714285714286;14.27;-19.804285714285715;-50.401428571428575;-22.732857142857142
