date_mesure;00387X0184_PZCC1;00281X0002_F1;00207X0133_F1;00281X0004_F1;00146B0007_F1;00155C0017_F1;00471X0010_H1;00463X0036_H1;00182X0010_P1;00115X0011_P1;00291X0031_P1;00171X0051_P1;00113X0002_P1;00365X0003_P1;00198X0123_P1;00104X0054_P1;00275X0005_P1;00263X0006_P1;00792X0010_S1;01046X0010_S1;00855X0001_S1;01568X0101_S1;00794X0021_S1;00493X0061_S1;01293X0071_S1;00805X0002_S1;00625X0002_S1;00443X0042_S1;00671X0052_S1;01308X0082_S1;01277X0192_S1;00502X0003_S1;01031X0023_S1;01306X0023_S1;01066X0133_S1;00813X0043_S1;00847X0043_S1;01034X0014_S1;00654X0014_S1;00843X0024_S1;01561X0044_S1;00801X0005_S1;00335X0005_S1;01045X0015_S1;00807X0015_S1;00487X0015_S1;01553X1015_S1;00611X0035_S1;00821X0035_S1;01074X0006_S1;00665X0016_S1;00638X0116_S1;00845X0036_S1;00332X0007_S1;00501X0017_S1;00791X0017_S1;01287X0017_S1;00444X0008_S1;00484X0018_S1;00497X0018_S1;01028X0018_S1;01543X0028_S1;00608X0028_S1;01293X0048_S1;01024X0058_S1;00496X0019_S1;01264X0029_S1;00634X0039_S1;01042X0049_S1;00516X0059_S1;00341X0050_PZ1;00067X0183_PZ1;00253X0044_PZ1;00061X0117_PZ1;00254X0037_PZ1;00634X0147_PZ1;00225X0077_FC2;00148D0177_F2;00197X0049_F2;00271X0002_P2;00286X0405_PZST2;00471X0095_PZ2013;00216X0073_PZ3;00263X0129_PZASA4;00442X0050_P4;00378X0162_PZCAT4;00068X0147_PZ5;00663X0124_F_2008;00633X0132_FR.PAC;00103X0322_F;00651X0092_F;00637X0093_F;00465X0007_F;00837X0027_F;00238X0037_F;00817X0145_PZ_SN;00358X0216_PIEZO;00636X0020_P;01031X0031_P;00182X0031_P;00643X0031_P;00347X0002_P;00478X0002_P;00245X0003_P;00491X0013_P;00632X0023_P;01022X0073_P;00622X0014_P;00338X0014_P;01064X0054_P;00643X0015_P;00512X0206_P;00453X0026_P;00332X0036_P;00836X0007_P;00815X0067_P;00326X0018_P;00065X0148_P;00615X0019_P;00331X0051_F.SEP;00616X0040_PZ
2013-01-13;-2.1028571428571428;-9.275714285714285;-2.689428571428572;-27.27;-4.218999999999999;-5.718571428571429;-12.102857142857143;-44.85285714285715;-0.6342857142857143;-11.34392857142857;-24.520000000000003;-27.491714285714288;-0.65;-28.03;-18.650000000000002;-4.2871428571428565;-7.938571428571429;-11.34142857142857;-41.92142857142857;-31.694285714285716;-12.787142857142857;-10.417142857142858;-40.31857142857143;-13.412857142857144;-35.824285714285715;-33.29714285714286;-74.50142857142858;-37.470000000000006;-4.8100000000000005;-12.197142857142856;-13.892857142857142;-4.69;-27.448571428571427;-15.038571428571428;-17.87;-25.587142857142858;-16.63142857142857;-34.57;-63.21714285714285;-22.284285714285716;-15.127142857142857;-45.324285714285715;-58.50714285714286;-14.35;-39.699999999999996;-33.284285714285716;-11.06;-19.564285714285713;-11.947142857142856;-18.672857142857143;-56.887142857142855;-9.320000000000002;-13.015714285714285;-19.26142857142857;-25.00857142857143;-32.90428571428571;-22.177142857142858;-40.61571428571428;-53.50428571428572;-50.478571428571435;-26.495714285714286;-24.22714285714286;-44.12571428571429;-27.68;-21.395714285714284;-15.118571428571428;-25.762857142857143;-19.315714285714286;-16.514285714285716;-14.9;-47.287142857142854;-24.345714285714287;-34.37428571428571;-11.802857142857144;-10.172857142857142;-26.204285714285714;-2.1028571428571428;-3.3385714285714285;-1.1157142857142859;-16.298571428571428;-20.707142857142856;-12.642857142857142;-13.385714285714286;-31.662857142857142;-11.195714285714287;-22.49857142857143;-0.4585714285714286;-3.1585714285714284;-18.721428571428568;-20.83857142857143;-28.322857142857142;-25.04;-73.66571428571429;-5.74;-15.006785714285714;-22.759999999999998;-26.821428571428573;-36.325714285714284;-29.91857142857143;-19.905714285714286;-22.284285714285716;-40.32142857142857;-34.917142857142856;-30.28031746031746;-21.78857142857143;-29.349999999999998;-3.2842857142857143;-72.79714285714286;-49.14;-35.71142857142858;-25.707142857142856;-1.2942857142857143;-47.87428571428571;-49.23857142857143;-10.204285714285716;-22.915714285714284;-32.505714285714284;-1.01;-15.028571428571428;-24.695714285714285;-9.087142857142856
2013-01-20;-2.3385714285714285;-9.015714285714285;-2.648857142857143;-27.232857142857142;-4.411333333333333;-5.437142857142858;-11.605714285714287;-44.714285714285715;-2.3714285714285714;-10.981428571428571;-24.42142857142857;-27.28514285714286;-0.6571428571428573;-27.892857142857142;-18.5;-4.427142857142857;-7.89;-11.041428571428572;-41.86571428571428;-31.41;-12.512857142857143;-10.425714285714287;-40.25571428571429;-13.290000000000001;-35.794285714285714;-33.02428571428572;-74.40714285714286;-37.021428571428565;-4.801428571428572;-12.328571428571427;-13.914285714285715;-4.714285714285714;-27.04;-14.715714285714286;-17.86285714285714;-25.0;-16.818571428571428;-34.44428571428572;-63.652857142857144;-22.262857142857143;-15.154285714285715;-45.230000000000004;-58.56714285714286;-14.081428571428571;-39.417142857142856;-33.23285714285714;-11.06;-19.235714285714288;-11.86;-18.591428571428573;-57.03857142857142;-9.314285714285715;-12.912857142857144;-19.125714285714285;-25.04714285714286;-32.76714285714286;-22.065714285714286;-40.40857142857143;-53.49571428571429;-50.76428571428572;-26.139999999999997;-24.068571428571428;-44.137142857142855;-27.66142857142857;-21.150000000000002;-15.040000000000001;-25.60571428571429;-19.307142857142857;-16.365714285714287;-14.808571428571428;-47.637142857142855;-24.237142857142857;-33.57857142857143;-11.690476190476192;-9.711428571428572;-26.15285714285714;-2.0828571428571427;-3.467142857142857;-1.0871428571428572;-15.854285714285714;-20.714285714285715;-12.145714285714286;-13.295714285714284;-31.604285714285712;-11.22;-22.442857142857143;-0.4571428571428572;-3.0785714285714287;-18.71857142857143;-20.858571428571427;-28.187142857142856;-24.92142857142857;-73.57857142857142;-5.744285714285715;-14.804285714285713;-22.502857142857145;-26.57857142857143;-36.18714285714286;-29.544285714285714;-21.282857142857143;-22.29;-39.67714285714286;-34.80142857142857;-30.169047619047618;-21.617142857142856;-29.285714285714285;-3.527142857142857;-72.73428571428572;-49.029999999999994;-35.70714285714286;-25.687142857142856;-1.43;-47.82;-49.07714285714286;-10.179999999999998;-22.377142857142854;-32.02285714285714;-1.012857142857143;-14.941428571428572;-23.784285714285716;-9.075714285714286
2013-01-27;-2.4528571428571433;-8.974285714285715;-2.6082857142857145;-27.247142857142855;-4.603666666666667;-5.192857142857143;-11.218571428571428;-44.60857142857143;-5.394285714285714;-12.45142857142857;-24.34142857142857;-27.07857142857143;-0.6628571428571429;-27.782857142857143;-18.390000000000004;-4.551428571428572;-7.892857142857143;-10.978571428571428;-41.83142857142857;-31.142857142857142;-12.427142857142856;-10.434285714285712;-40.191428571428574;-13.324285714285713;-35.86857142857143;-32.817142857142855;-74.38285714285715;-36.567142857142855;-4.7299999999999995;-12.337142857142856;-13.92;-4.887142857142857;-26.599999999999998;-14.530000000000001;-17.86;-24.521428571428572;-17.252857142857145;-34.33;-63.955714285714286;-22.302857142857142;-15.257142857142856;-45.151428571428575;-58.6;-13.90857142857143;-39.175714285714285;-33.21;-11.06;-19.065714285714286;-11.808571428571428;-18.592857142857145;-57.41571428571429;-9.31;-12.84;-19.117142857142856;-25.107142857142858;-32.645714285714284;-21.97714285714286;-40.20285714285715;-53.49714285714286;-51.24;-25.98;-23.96857142857143;-44.035714285714285;-27.65857142857143;-21.021428571428572;-15.049999999999999;-25.478571428571428;-19.30857142857143;-16.245714285714286;-14.757142857142856;-48.09285714285715;-24.83142857142857;-33.06285714285714;-11.578095238095239;-9.392857142857142;-26.12142857142857;-2.0942857142857143;-3.5685714285714285;-1.0857142857142859;-15.652857142857142;-20.73;-11.758571428571429;-13.247142857142858;-31.584285714285716;-11.25;-22.42571428571429;-0.4571428571428572;-3.045714285714286;-18.72142857142857;-20.97;-28.131428571428568;-24.83142857142857;-73.50714285714285;-5.771428571428571;-15.228571428571428;-22.358571428571427;-26.368571428571425;-36.065714285714286;-29.142857142857142;-22.117142857142856;-22.295714285714286;-39.324285714285715;-34.715714285714284;-30.057777777777776;-21.494285714285716;-29.24285714285714;-3.7157142857142857;-72.67428571428572;-48.86857142857143;-35.72;-25.678571428571427;-1.4371428571428573;-47.79571428571428;-48.99;-10.16;-21.922857142857143;-31.635714285714283;-1.0342857142857143;-14.974285714285713;-23.16142857142857;-9.055714285714286
2013-02-03;-2.037142857142857;-8.867142857142857;-2.567714285714286;-27.150000000000002;-4.796;-4.998571428571429;-10.87142857142857;-44.52285714285714;-2.487142857142857;-13.035714285714286;-24.27;-27.72142857142857;-0.66;-27.645714285714288;-18.202857142857145;-4.397142857142858;-7.887142857142857;-10.771428571428572;-41.75;-30.851428571428567;-12.370000000000001;-10.407142857142857;-40.097142857142856;-13.052857142857144;-35.895714285714284;-32.65714285714286;-74.64285714285714;-36.18857142857143;-3.16;-12.235714285714286;-13.868571428571428;-1.9585714285714284;-26.175714285714285;-14.450000000000001;-17.854285714285716;-24.132857142857144;-17.502857142857142;-34.23714285714286;-63.167142857142856;-22.27;-15.26142857142857;-45.11714285714286;-58.621428571428574;-13.775714285714287;-38.99857142857143;-33.13285714285714;-11.052857142857144;-18.768571428571427;-11.741428571428571;-18.48;-57.43666666666667;-9.305714285714286;-12.754285714285714;-19.09;-25.077142857142857;-32.49714285714286;-21.90857142857143;-40.035714285714285;-53.45857142857143;-51.126;-25.91;-23.90142857142857;-43.74;-27.648571428571426;-20.454;-15.025714285714287;-25.36285714285714;-19.305714285714284;-16.12;-14.575714285714286;-48.118571428571435;-24.40285714285714;-32.675714285714285;-11.465714285714286;-8.861428571428572;-26.107142857142858;-2.004285714285714;-2.738571428571429;-0.9799999999999999;-15.478571428571428;-20.737142857142857;-11.411428571428571;-13.202857142857143;-31.575714285714287;-11.218571428571428;-22.391428571428573;-0.45;-3.0285714285714285;-18.717142857142854;-21.055714285714288;-28.102857142857143;-24.745714285714286;-73.44857142857143;-5.678571428571429;-15.525714285714287;-22.094285714285714;-26.142857142857142;-35.95142857142857;-28.755714285714284;-15.514285714285714;-22.305714285714284;-39.00428571428571;-34.65;-29.946507936507935;-21.35571428571429;-29.184285714285714;-3.695357142857143;-72.64;-48.542857142857144;-35.72571428571428;-25.650000000000002;-0.7757142857142857;-47.77571428571429;-48.93142857142857;-10.12857142857143;-21.361428571428572;-31.330000000000002;-1.0196428571428573;-14.454285714285716;-22.81142857142857;-8.991428571428571
2013-02-10;-1.8314285714285714;-8.657142857142857;-2.5271428571428576;-26.585714285714285;-4.585714285714286;-4.805714285714286;-10.42;-44.35285714285715;-1.2714285714285716;-13.212857142857144;-24.17142857142857;-27.997142857142855;-0.66;-27.48;-17.98857142857143;-4.46;-7.75;-10.317142857142857;-41.58428571428571;-30.545714285714286;-12.131428571428572;-10.35;-39.957142857142856;-12.224285714285713;-35.839999999999996;-32.47428571428571;-74.28714285714285;-35.994285714285716;-3.0385714285714287;-12.164285714285715;-13.732857142857142;-2.09;-25.842857142857145;-14.324285714285713;-17.83857142857143;-23.72142857142857;-16.85857142857143;-34.075714285714284;-61.50714285714286;-21.744285714285716;-15.188571428571427;-44.99857142857143;-58.53857142857142;-13.638571428571428;-38.72714285714286;-32.941428571428574;-11.047142857142857;-18.352857142857143;-11.641428571428571;-18.094285714285714;-56.507111111111115;-9.277142857142858;-12.575714285714286;-19.018571428571427;-24.914285714285715;-32.17714285714286;-21.81142857142857;-39.88142857142857;-53.38285714285714;-50.06428571428571;-25.520000000000003;-23.762857142857143;-43.47428571428571;-27.645714285714284;-20.24;-14.882857142857144;-25.217142857142857;-19.29714285714286;-15.937142857142858;-14.302857142857144;-46.63285714285714;-24.515714285714285;-32.26;-11.353333333333335;-8.137142857142857;-26.05857142857143;-1.8800000000000001;-2.6571428571428575;-0.8657142857142858;-15.232857142857142;-20.738571428571426;-10.959999999999999;-13.147142857142857;-31.524285714285718;-11.15;-22.351428571428574;-0.4571428571428572;-2.9971428571428573;-18.708571428571428;-21.044285714285714;-27.97;-24.65142857142857;-73.36142857142856;-5.6414285714285715;-15.734285714285715;-21.675714285714285;-25.85571428571429;-35.794285714285714;-28.448571428571427;-18.572857142857142;-22.298571428571428;-37.98285714285714;-34.55714285714286;-29.835238095238093;-21.208571428571428;-29.07857142857143;-3.675;-72.59714285714286;-48.027142857142856;-35.72428571428571;-25.624285714285715;-1.08;-47.75;-48.824285714285715;-10.118380952380953;-20.897142857142857;-31.052857142857142;-1.0050000000000001;-13.745714285714286;-22.608571428571427;-8.897142857142857
2013-02-17;-1.8885714285714283;-8.487142857142857;-2.4865714285714287;-26.051428571428573;-4.664285714285714;-4.595714285714286;-9.792857142857143;-44.09428571428572;-2.2914285714285714;-13.661428571428571;-24.01571428571429;-28.224285714285713;-0.6628571428571429;-27.33285714285714;-17.830000000000002;-4.594285714285713;-7.51;-9.984285714285715;-41.44142857142857;-30.271428571428572;-11.702857142857143;-10.34;-39.83571428571429;-11.695714285714287;-35.84285714285714;-32.27;-74.25;-35.68571428571429;-3.282857142857143;-12.08;-13.624285714285715;-3.11;-25.458571428571428;-14.180000000000001;-17.814285714285713;-23.25714285714286;-16.125714285714285;-33.857142857142854;-61.614285714285714;-21.310000000000002;-15.108571428571429;-44.92;-58.49285714285714;-13.469999999999999;-38.40428571428571;-32.847142857142856;-11.03;-17.861428571428572;-11.537142857142857;-18.065714285714286;-55.577555555555556;-9.27;-12.358571428571429;-18.964285714285715;-24.83857142857143;-31.767142857142858;-21.712857142857143;-39.70142857142857;-53.23142857142857;-49.12285714285714;-24.93285714285714;-23.631428571428575;-43.24428571428571;-27.635714285714283;-19.954285714285714;-14.677142857142858;-25.077142857142857;-19.292857142857144;-15.751428571428573;-14.14;-45.76142857142857;-24.62857142857143;-31.867142857142856;-11.240952380952383;-7.55;-26.034285714285716;-1.8542857142857143;-2.8871428571428575;-0.8014285714285715;-14.81;-20.737142857142857;-10.332857142857142;-13.108571428571429;-31.414285714285715;-11.138571428571428;-22.315714285714286;-0.45285714285714285;-2.9814285714285718;-18.707142857142856;-21.048571428571428;-27.785714285714285;-24.55;-73.28714285714285;-5.581428571428572;-15.85;-21.310000000000002;-25.497142857142855;-35.57142857142857;-28.09857142857143;-20.297142857142855;-22.285714285714285;-36.855714285714285;-34.425714285714285;-29.723968253968252;-20.958571428571428;-28.99142857142857;-3.654642857142857;-72.53428571428572;-47.61142857142857;-35.73714285714286;-25.584285714285716;-1.3557142857142856;-47.71714285714285;-48.73285714285714;-10.108190476190476;-20.377142857142854;-30.8;-1.1300000000000001;-13.224285714285713;-22.451428571428572;-8.81857142857143
2013-02-24;-2.0242857142857145;-8.110000000000001;-2.446;-25.96857142857143;-4.791428571428571;-4.438571428571429;-9.122857142857143;-43.86571428571428;-4.751428571428571;-14.27;-23.851428571428574;-28.511428571428574;-0.67;-27.174285714285713;-17.755714285714284;-4.721428571428571;-7.39;-9.77;-41.34285714285714;-29.994285714285716;-11.445714285714287;-10.345714285714285;-39.74;-11.42;-35.754285714285714;-32.06;-74.33;-35.325714285714284;-3.307142857142857;-12.074285714285713;-13.64;-3.822857142857143;-25.157142857142855;-14.16734693877551;-17.795714285714286;-22.810000000000002;-16.072857142857142;-33.644285714285715;-61.721428571428575;-21.192857142857143;-15.077142857142858;-44.888571428571424;-58.50571428571429;-13.281428571428572;-38.09285714285714;-32.76428571428571;-11.02142857142857;-17.541428571428572;-11.442857142857141;-18.062857142857144;-54.648;-9.26142857142857;-12.20857142857143;-18.905714285714286;-24.82428571428571;-31.514285714285712;-21.58285714285714;-39.540000000000006;-53.19428571428572;-48.971428571428575;-24.54714285714286;-23.505714285714284;-43.044285714285714;-27.625714285714285;-19.860000000000003;-14.565714285714288;-24.927142857142858;-19.29;-15.59;-14.049999999999999;-45.81285714285714;-25.02857142857143;-31.47714285714286;-11.12857142857143;-7.1571428571428575;-25.982857142857142;-1.8671428571428572;-3.085714285714286;-0.79;-14.39;-20.73428571428571;-9.662857142857144;-13.04857142857143;-31.31142857142857;-11.172857142857142;-22.264285714285712;-0.4542857142857143;-2.9600000000000004;-18.695714285714285;-21.124285714285715;-27.599999999999998;-24.424285714285713;-73.22142857142856;-5.55;-15.945714285714287;-20.984285714285715;-25.018571428571427;-35.387142857142855;-27.824285714285715;-21.665714285714284;-22.267142857142858;-36.01857142857143;-34.254285714285714;-29.61269841269841;-20.65285714285714;-28.90285714285714;-3.6342857142857143;-72.49571428571429;-47.32857142857143;-35.74285714285715;-25.541428571428572;-1.397142857142857;-47.691428571428574;-48.65571428571429;-10.097999999999999;-19.784285714285716;-30.56142857142857;-1.2257142857142858;-13.1;-22.27285714285714;-8.77142857142857
2013-03-03;-2.0957142857142856;-7.86;-2.462857142857143;-25.945714285714285;-4.744285714285715;-4.345714285714286;-8.534285714285714;-43.74714285714286;-7.228571428571429;-14.965714285714286;-23.71857142857143;-28.852857142857143;-0.6814285714285715;-27.017142857142858;-17.712857142857143;-4.848571428571428;-7.38;-9.721428571428572;-41.28857142857142;-29.712857142857143;-11.338571428571429;-10.357142857142858;-39.642857142857146;-11.430000000000001;-35.77;-31.868571428571425;-74.39571428571428;-34.932857142857145;-3.575714285714286;-12.044285714285715;-13.64857142857143;-4.588571428571429;-24.83285714285714;-14.154693877551022;-17.79;-22.41;-16.322857142857142;-33.48428571428571;-62.15;-21.15142857142857;-15.19;-44.848571428571425;-58.534285714285716;-13.129999999999999;-37.81142857142857;-32.707142857142856;-11.02;-17.34714285714286;-11.379999999999999;-18.09714285714286;-54.96999999999999;-9.247142857142858;-12.095714285714285;-18.891428571428573;-24.845714285714287;-31.385714285714283;-21.5;-39.355714285714285;-53.20285714285715;-49.63857142857143;-24.40142857142857;-23.40285714285714;-42.75571428571429;-27.62;-19.864285714285717;-14.56;-24.782857142857143;-19.288571428571426;-15.43142857142857;-14.007142857142856;-46.10857142857143;-25.33857142857143;-31.237142857142857;-11.528571428571428;-6.9157142857142855;-25.942857142857143;-1.9085714285714286;-3.2742857142857145;-0.7971428571428572;-14.062857142857142;-20.738571428571426;-9.074285714285715;-13.01142857142857;-31.306785714285716;-11.179999999999998;-22.22714285714286;-0.4571428571428572;-2.9600000000000004;-18.684285714285714;-21.367142857142856;-27.47142857142857;-24.31714285714286;-73.16142857142857;-5.55;-16.06142857142857;-20.687142857142856;-24.592857142857145;-35.14;-27.525714285714287;-22.099999999999998;-22.24142857142857;-36.04408163265306;-34.08571428571429;-29.50142857142857;-20.375714285714285;-28.812857142857144;-3.911428571428572;-72.48;-47.07857142857143;-35.75;-25.502857142857145;-1.4914285714285713;-47.66142857142857;-48.589999999999996;-10.074285714285713;-19.164285714285715;-30.34142857142857;-1.1842857142857142;-13.15;-22.16;-8.727142857142857
2013-03-10;-2.3299999999999996;-7.562857142857142;-2.414285714285714;-25.979999999999997;-4.775714285714286;-4.267142857142857;-8.045714285714286;-43.65;-9.34;-15.654285714285715;-23.574285714285715;-29.16714285714286;-0.7457142857142857;-26.824285714285715;-17.65;-5.008571428571429;-7.38;-9.682857142857143;-41.22571428571428;-29.381428571428575;-11.304285714285713;-10.375714285714285;-39.50428571428571;-11.484285714285715;-35.66285714285714;-31.65285714285714;-74.51857142857143;-34.464285714285715;-3.5542857142857143;-12.268571428571429;-13.605714285714285;-4.688571428571429;-24.45285714285714;-14.142040816326531;-17.78;-22.017142857142858;-16.582857142857144;-33.32714285714285;-62.54714285714285;-21.04714285714286;-15.252857142857142;-44.707142857142856;-58.49714285714286;-12.98857142857143;-37.57;-32.63857142857143;-11.02;-17.184285714285714;-11.292857142857143;-18.154285714285713;-55.355714285714285;-9.222857142857142;-11.965714285714286;-18.898571428571426;-24.85571428571429;-31.305714285714284;-21.351428571428574;-39.16142857142857;-53.16571428571428;-50.43142857142857;-24.33142857142857;-23.231428571428573;-42.39;-27.611428571428572;-19.861428571428572;-14.592857142857143;-24.587142857142858;-19.274285714285718;-15.274285714285714;-13.961428571428572;-46.402857142857144;-25.608571428571427;-31.108571428571427;-11.917142857142858;-6.718571428571429;-25.874285714285715;-1.9057142857142857;-3.2142857142857144;-0.7857142857142857;-13.857142857142858;-20.735714285714288;-8.585714285714285;-12.915714285714285;-31.302142857142858;-11.194285714285714;-22.171428571428574;-0.4571428571428572;-2.8714285714285714;-18.648571428571426;-21.631428571428568;-27.337142857142858;-24.175714285714285;-73.05857142857143;-5.555714285714286;-16.157142857142855;-20.42142857142857;-24.207142857142856;-34.854285714285716;-27.178571428571427;-23.085714285714285;-22.20285714285714;-36.069591836734695;-33.955714285714286;-29.694285714285716;-20.12142857142857;-28.675714285714285;-4.187142857142858;-72.45;-46.80285714285714;-35.73142857142857;-25.44;-1.3499999999999999;-47.597142857142856;-48.512857142857136;-10.042857142857143;-18.55;-30.116666666666664;-1.2914285714285716;-13.215714285714286;-22.092857142857138;-8.68142857142857
2013-03-17;-2.2614285714285716;-7.29;-2.31;-26.025714285714287;-4.761428571428572;-4.207142857142857;-7.752857142857144;-43.62285714285714;-10.862857142857143;-16.28142857142857;-23.475714285714286;-29.465714285714284;-0.8200000000000001;-26.672857142857143;-17.61;-5.151428571428572;-7.38;-9.737142857142857;-41.17428571428571;-29.148571428571426;-11.4;-10.39;-39.39;-11.564285714285715;-35.755714285714284;-31.53;-74.55714285714285;-34.105714285714285;-3.5342857142857147;-12.264285714285714;-13.569999999999999;-4.005714285714285;-24.201428571428572;-14.12938775510204;-17.767142857142858;-21.73;-16.94142857142857;-33.19285714285714;-62.88;-21.027142857142856;-15.267142857142858;-44.61714285714286;-58.49;-12.941428571428572;-37.41285714285714;-32.62285714285714;-11.02;-17.12;-11.262857142857143;-18.26142857142857;-55.73285714285714;-9.217142857142859;-11.888571428571428;-18.964285714285715;-24.845714285714283;-31.264285714285712;-21.292857142857144;-38.99857142857143;-53.16285714285714;-50.83142857142857;-24.382857142857144;-23.114285714285717;-41.99285714285714;-27.59857142857143;-19.96857142857143;-14.657142857142857;-24.454285714285714;-19.26571428571429;-15.175714285714287;-13.982857142857142;-46.74285714285715;-25.842857142857145;-31.12857142857143;-12.35142857142857;-6.667142857142857;-25.842857142857145;-1.8257142857142858;-2.9071428571428575;-0.7828571428571429;-13.784285714285714;-20.728571428571428;-8.292857142857143;-12.881428571428572;-31.2975;-11.194285714285714;-22.14428571428571;-0.4571428571428572;-2.8385714285714285;-18.64428571428571;-21.91714285714286;-27.291428571428572;-24.075714285714287;-72.99285714285715;-5.57;-16.284285714285712;-20.231428571428573;-23.935714285714287;-34.59285714285714;-26.948571428571427;-22.47142857142857;-22.16714285714286;-36.09510204081633;-33.87714285714286;-30.012857142857143;-19.93857142857143;-28.599999999999998;-3.8542857142857145;-72.39428571428572;-46.59285714285714;-35.73285714285714;-25.390000000000004;-1.3800000000000001;-47.565714285714286;-48.470000000000006;-10.02;-18.117142857142856;-30.039555555555552;-1.2342857142857144;-13.337142857142856;-22.225714285714282;-8.641428571428571
2013-03-24;-2.02;-7.048571428571428;-2.244285714285714;-25.807142857142857;-4.8585714285714285;-4.162857142857143;-7.4557142857142855;-43.57285714285714;-9.151428571428571;-16.792857142857144;-23.38714285714286;-29.662857142857145;-0.7942857142857144;-26.474285714285713;-17.564285714285713;-5.109999999999999;-7.365714285714286;-9.69;-41.1;-28.91142857142857;-11.552857142857144;-10.39;-39.26714285714286;-11.264285714285714;-35.785714285714285;-31.40285714285714;-74.4057142857143;-33.77142857142857;-3.174285714285714;-12.287142857142857;-13.52142857142857;-2.8042857142857143;-23.96857142857143;-14.11673469387755;-17.75857142857143;-21.444285714285716;-17.282857142857143;-33.05714285714286;-62.94714285714286;-21.017142857142858;-15.265714285714285;-44.50857142857143;-58.46142857142858;-12.921428571428573;-37.271428571428565;-32.43142857142857;-11.017142857142858;-16.898571428571426;-11.167142857142858;-18.35571428571429;-55.794285714285714;-9.179999999999998;-11.817142857142857;-19.011428571428574;-24.79;-31.19;-21.23857142857143;-38.86142857142857;-53.135714285714286;-50.62428571428571;-24.454285714285714;-23.03142857142857;-41.61857142857143;-27.592857142857145;-20.06714285714286;-14.655714285714286;-24.321428571428573;-19.25;-15.054285714285713;-14.007142857142856;-47.06;-25.87857142857143;-31.217142857142857;-12.714285714285714;-6.5200000000000005;-25.794285714285714;-1.7714285714285716;-2.88;-0.7585714285714287;-13.777142857142858;-20.722857142857144;-7.9957142857142856;-12.772857142857143;-31.292857142857144;-11.165714285714285;-22.114285714285717;-0.45142857142857146;-2.81;-18.617142857142856;-21.872857142857146;-27.228571428571428;-23.97;-72.92428571428572;-5.535714285714286;-16.362857142857145;-19.89428571428571;-23.681428571428572;-34.32;-26.735714285714288;-19.63;-22.11285714285714;-36.120612244897956;-33.800000000000004;-30.32;-19.754285714285714;-28.50142857142857;-3.557142857142857;-72.34142857142857;-46.38285714285714;-35.731428571428566;-25.332857142857144;-1.2585714285714287;-47.528571428571425;-48.45857142857143;-9.98857142857143;-17.66;-29.962444444444444;-1.02;-13.19;-22.268571428571427;-8.584285714285715
2013-03-31;-2.117142857142857;-6.875714285714286;-2.267142857142857;-25.672857142857143;-4.8999999999999995;-4.145714285714286;-7.21;-43.534285714285716;-9.151428571428571;-17.31;-23.291428571428572;-29.834285714285716;-0.8742857142857143;-26.327142857142857;-17.527142857142856;-5.251428571428571;-7.36;-9.635714285714286;-41.01428571428572;-28.75;-11.742857142857144;-10.407142857142857;-39.160000000000004;-11.09;-35.76857142857143;-31.28142857142857;-74.44285714285715;-33.48714285714286;-3.641428571428572;-12.301428571428572;-13.517142857142858;-4.347142857142857;-23.761428571428574;-14.104081632653061;-17.75;-21.118571428571432;-17.644285714285715;-32.89714285714286;-63.06285714285714;-21.05;-15.27;-44.47857142857142;-58.455714285714286;-12.929999999999998;-37.144285714285715;-32.32714285714286;-11.01142857142857;-16.73;-11.075714285714286;-18.45714285714286;-55.924285714285716;-9.152857142857144;-11.765714285714285;-19.108571428571427;-24.724285714285713;-31.187142857142856;-21.192857142857143;-38.75428571428572;-53.112857142857145;-50.46714285714285;-24.5;-22.947142857142858;-41.27571428571429;-27.575714285714287;-20.06714285714286;-14.664285714285715;-24.215714285714284;-19.23;-14.947142857142856;-14.055714285714286;-47.357142857142854;-26.057142857142857;-31.367142857142856;-13.124285714285715;-6.51;-25.75;-1.792857142857143;-3.1128571428571425;-0.7614285714285715;-13.84142857142857;-20.712857142857143;-7.75;-12.762857142857143;-31.28821428571429;-11.215714285714286;-22.07;-0.4557142857142857;-2.7985714285714285;-18.59857142857143;-21.922857142857143;-27.13;-23.84857142857143;-72.85571428571428;-5.53;-16.461428571428574;-19.62142857142857;-23.428571428571427;-34.05714285714286;-26.547142857142855;-21.654285714285713;-22.052857142857142;-36.14612244897959;-33.67857142857143;-30.634285714285713;-19.56142857142857;-28.392857142857142;-3.9928571428571433;-72.30142857142857;-46.27285714285715;-35.72714285714285;-25.25857142857143;-1.5257142857142856;-47.50857142857143;-48.46857142857142;-9.961428571428572;-17.349999999999998;-29.885333333333335;-1.2557142857142856;-13.254285714285714;-22.692857142857143;-8.55857142857143
