date_mesure;02388X0060_F1;03851X0021_S2;03128X0011_F;02442X0111_F;03822X0021_F;03113X0031_F;02465X0061_F;03493X0013_F;02451X0023_F;03114X0023_F;03462X0043_F;04184X0035_F;02431X0106_F;03871X0016_F;02408X0016_F;03546X0017_F;03152X0027_F;03107X0008_F;03124X0088_F;03884X0021_TF1PR;02396X0030_PZ;03486X0022_PZ;02478X0122_PZ;02047X0072_PZ;02034X0082_PZ;03101X0023_PZ;03535X0043_PZ;02413X0065_PZ;03137X0026_PZ;02803X0036_PZ;03516X0036_PZ;02385X0046_PZ;02478X0156_PZ;03182X0027_PZ;02782X0047_PZ;02812X0238_PZ;03175X0338_PZ;03473X0029_PZ;03162X0049_PZ;03834X0049_PZ
2008-07-27;-8.4;-1.9;-14.411428571428571;-1.8414285714285714;-3.5985714285714288;-5.034285714285715;-9.154285714285715;-8.448571428571428;-2.004285714285714;-6.937142857142858;-7.42;-8.362857142857143;-2.89;-10.258571428571429;-13.367142857142856;-3.525714285714286;-5.654285714285714;-9.822857142857142;-16.091428571428573;-3.737142857142857;-10.620000000000001;-23.28857142857143;-4.467142857142857;-6.702857142857143;-4.814285714285715;-7.339999999999999;-3.1685714285714286;-4.147142857142858;-12.472857142857142;-2.0414285714285714;-4.9314285714285715;-2.597142857142857;-4.437142857142858;-4.991428571428571;-6.234285714285714;-1.2785714285714285;-2.2242857142857146;-6.822857142857143;-8.884285714285713;-9.518
2008-08-03;-8.421428571428573;-1.9414285714285715;-14.54857142857143;-2.11;-3.6557142857142857;-5.202857142857143;-9.18142857142857;-8.535714285714286;-2.045714285714286;-7.142857142857143;-7.4799999999999995;-8.652857142857142;-2.9614285714285713;-10.33;-13.464285714285714;-3.6257142857142854;-5.931428571428571;-9.855714285714285;-16.5;-3.855714285714286;-10.458571428571428;-23.395714285714288;-4.561428571428571;-6.897142857142858;-4.9399999999999995;-7.408571428571428;-3.225714285714286;-4.231428571428571;-12.615714285714287;-2.107142857142857;-4.9957142857142856;-2.66;-4.531428571428571;-5.12;-6.274285714285715;-1.302857142857143;-2.2285714285714286;-6.937142857142858;-9.115714285714287;-9.48
2008-08-10;-8.394285714285713;-1.9814285714285713;-14.671428571428573;-2.3742857142857146;-3.692857142857143;-5.348571428571428;-9.211428571428572;-8.614285714285714;-2.092857142857143;-7.322857142857143;-7.45;-8.92;-3.0085714285714285;-10.39;-13.562857142857142;-3.73;-6.177142857142857;-9.774285714285714;-16.78142857142857;-3.974285714285714;-9.552857142857144;-23.509999999999998;-4.647142857142858;-7.0928571428571425;-4.9314285714285715;-7.359999999999999;-3.2771428571428567;-4.311428571428571;-12.748571428571427;-2.2085714285714286;-5.07;-2.6242857142857146;-4.617142857142857;-5.25;-6.3100000000000005;-1.3357142857142859;-2.232857142857143;-6.944285714285714;-9.348571428571429;-9.190000000000001
2008-08-17;-8.475714285714286;-2.0357142857142856;-14.784285714285716;-2.607142857142857;-3.7271428571428573;-5.461428571428572;-9.24;-8.67;-2.1271428571428572;-7.47;-7.488571428571428;-9.145714285714286;-3.0385714285714287;-10.450000000000001;-13.654285714285715;-3.834285714285714;-6.472857142857143;-9.914285714285715;-17.015714285714285;-4.078571428571428;-9.379999999999999;-23.62;-4.732857142857143;-7.257142857142857;-4.840000000000001;-7.465714285714286;-3.325714285714286;-4.382857142857143;-12.855714285714285;-2.2471428571428573;-5.107142857142857;-2.7271428571428573;-4.702857142857143;-5.372857142857143;-6.3342857142857145;-1.3542857142857143;-2.237142857142857;-6.992857142857143;-9.572857142857144;-9.225000000000001
2008-08-24;-8.48857142857143;-2.077142857142857;-14.894285714285715;-2.704285714285714;-3.7671428571428573;-5.554285714285714;-9.328571428571427;-8.72857142857143;-2.177142857142857;-7.595714285714286;-7.5128571428571425;-9.348571428571429;-3.1114285714285717;-10.501428571428573;-13.745714285714286;-3.955714285714286;-6.565714285714286;-9.98;-17.252857142857142;-4.198571428571428;-8.887142857142857;-23.725714285714282;-4.82;-7.445714285714286;-4.825714285714286;-7.498571428571429;-3.3742857142857146;-4.4628571428571435;-12.959999999999999;-2.301428571428571;-5.2299999999999995;-2.7885714285714287;-4.79;-5.494285714285715;-6.357142857142857;-1.3714285714285714;-2.2414285714285715;-6.852857142857142;-9.801428571428572;-9.26
2008-08-31;-8.515714285714285;-2.1185714285714288;-15.01142857142857;-2.8299999999999996;-3.8299999999999996;-5.63;-9.417142857142858;-8.801428571428572;-2.224285714285714;-7.702857142857143;-7.551428571428572;-9.468571428571428;-3.1900000000000004;-10.552857142857144;-13.83;-4.078571428571428;-6.718571428571429;-10.151428571428571;-17.487142857142857;-4.298571428571429;-9.0;-23.818571428571428;-4.910000000000001;-7.618571428571428;-4.985714285714286;-7.535714285714286;-3.422857142857143;-4.572857142857143;-13.069999999999999;-2.36;-5.37;-2.85;-4.88;-5.607142857142857;-6.38;-1.387142857142857;-2.2457142857142856;-6.9471428571428575;-10.027142857142858;-9.382
2008-09-07;-8.107142857142858;-2.0757142857142856;-15.071428571428571;-2.9171428571428573;-3.837142857142857;-5.681428571428571;-9.427142857142856;-8.828571428571427;-2.224285714285714;-7.685714285714285;-7.474285714285714;-9.421428571428573;-3.1157142857142857;-10.584285714285715;-13.90857142857143;-4.14;-6.844285714285713;-9.727142857142857;-17.66857142857143;-4.348571428571429;-7.7457142857142856;-23.900000000000002;-4.97;-7.71;-4.958571428571429;-6.908571428571428;-3.467142857142857;-4.557142857142857;-13.097142857142858;-2.39;-5.235714285714286;-2.737142857142857;-4.9399999999999995;-5.664285714285714;-6.382857142857143;-1.3885714285714283;-2.25;-6.5442857142857145;-10.182857142857143;-9.021
2008-09-14;-7.8100000000000005;-1.947142857142857;-15.111428571428572;-3.0157142857142856;-3.88;-5.6499999999999995;-9.447142857142856;-8.757142857142856;-2.2485714285714287;-7.474285714285714;-7.2700000000000005;-8.987142857142857;-3.1342857142857143;-10.605714285714285;-13.98;-4.271428571428571;-6.755714285714285;-8.601428571428572;-17.87857142857143;-4.408571428571428;-7.018571428571428;-23.84;-5.057142857142857;-7.867142857142857;-4.904285714285714;-6.21;-3.514285714285714;-4.548571428571429;-13.031428571428572;-2.3757142857142854;-4.651428571428572;-2.61;-5.027142857142857;-5.775714285714286;-6.3428571428571425;-1.4;-2.254285714285714;-4.348571428571429;-10.382857142857144;-8.66
2008-09-21;-7.744285714285715;-1.9920000000000002;-15.137142857142857;-2.48;-3.9057142857142857;-5.548571428571428;-9.5;-8.854285714285714;-2.2485714285714287;-7.234285714285714;-7.277142857142857;-9.348571428571429;-3.2357142857142853;-10.652857142857144;-14.040000000000001;-4.382857142857143;-6.6814285714285715;-8.84142857142857;-17.975714285714286;-4.507142857142857;-7.867142857142857;-23.635714285714283;-5.131428571428572;-7.991428571428571;-4.957142857142857;-6.497142857142857;-3.5542857142857143;-4.591428571428572;-13.09;-2.334285714285714;-4.875714285714286;-2.6285714285714286;-5.101428571428571;-5.868571428571428;-6.267142857142857;-1.4214285714285713;-2.2585714285714285;-4.732857142857143;-10.561428571428573;-9.057142857142857
2008-09-28;-7.8914285714285715;-1.9354285714285715;-15.214285714285714;-2.2214285714285715;-3.967142857142857;-5.458571428571429;-9.540000000000001;-8.99;-2.2971428571428567;-7.0842857142857145;-7.341428571428572;-9.709999999999999;-3.3042857142857143;-10.695714285714287;-14.09142857142857;-4.501428571428571;-6.864285714285714;-9.157142857142857;-18.085714285714285;-4.601428571428571;-8.674285714285714;-23.562857142857144;-5.207142857142857;-8.115714285714287;-5.137142857142857;-6.741428571428571;-3.5942857142857143;-4.667142857142857;-13.205714285714285;-2.4471428571428575;-5.104285714285715;-2.7085714285714286;-5.177142857142857;-5.964285714285714;-6.278571428571429;-1.44;-2.2742857142857145;-5.307142857142857;-10.727142857142857;-9.422857142857142
2008-10-05;-8.02142857142857;-1.878857142857143;-15.272857142857143;-2.0385714285714287;-3.974285714285714;-5.4314285714285715;-9.595714285714285;-9.088571428571429;-2.3114285714285714;-7.032857142857144;-7.408571428571428;-9.954285714285714;-3.307142857142857;-10.731428571428571;-14.138571428571428;-4.57;-6.935714285714286;-9.364285714285714;-18.184285714285714;-4.672857142857143;-9.208571428571428;-23.577142857142857;-5.2700000000000005;-8.198571428571428;-5.281428571428571;-6.865714285714286;-3.6285714285714286;-4.71;-13.317142857142857;-2.511428571428571;-5.268571428571429;-2.774285714285714;-5.24;-6.015714285714286;-6.32;-1.447142857142857;-2.2742857142857145;-5.722857142857143;-10.855714285714287;-9.624285714285715
2008-10-12;-7.875714285714286;-1.8222857142857143;-15.338571428571429;-2.0014285714285713;-4.042857142857143;-5.444285714285714;-9.635714285714286;-9.027142857142858;-2.3528571428571428;-7.0371428571428565;-7.434285714285714;-10.035714285714286;-3.334285714285714;-10.777142857142858;-14.191428571428572;-4.71;-6.817142857142857;-9.204285714285716;-18.391428571428573;-4.758571428571429;-8.324285714285715;-23.655714285714286;-5.345714285714286;-8.347142857142858;-5.322857142857143;-6.8914285714285715;-3.662857142857143;-4.728571428571429;-13.31;-2.5371428571428574;-5.2542857142857144;-2.764285714285714;-5.315714285714286;-6.1085714285714285;-6.337142857142857;-1.4457142857142855;-2.275714285714286;-5.421428571428572;-11.012857142857143;-9.545714285714284
2008-10-19;-7.974285714285714;-1.7657142857142858;-15.362857142857141;-1.9042857142857144;-4.054285714285714;-5.37;-9.655714285714286;-9.098571428571429;-2.38;-7.047142857142857;-7.472857142857143;-10.187142857142858;-3.4014285714285712;-10.802857142857144;-14.231428571428571;-4.792857142857143;-6.7299999999999995;-9.422857142857143;-18.47;-4.825714285714286;-8.475714285714286;-23.71142857142857;-5.4071428571428575;-8.445714285714287;-5.444285714285714;-6.944285714285714;-3.697142857142857;-4.808571428571428;-13.415714285714285;-2.5985714285714283;-5.394285714285714;-2.794285714285714;-5.377142857142857;-6.162857142857143;-6.32;-1.45;-2.28;-5.155714285714287;-11.134285714285713;-9.602857142857143
2008-10-26;-8.04857142857143;-1.709142857142857;-15.417142857142858;-1.8599999999999999;-4.111428571428571;-5.278571428571429;-9.668571428571429;-9.135714285714286;-2.391428571428571;-6.988571428571428;-7.5;-10.368571428571428;-3.3785714285714286;-10.837142857142856;-14.282857142857143;-4.897142857142858;-6.614285714285714;-9.497142857142858;-18.580000000000002;-4.911428571428572;-8.792857142857143;-23.732857142857142;-5.47;-8.562857142857142;-5.505714285714285;-6.8500000000000005;-3.7285714285714286;-4.827142857142857;-13.464285714285714;-2.6185714285714283;-5.46;-2.814285714285714;-5.4399999999999995;-6.2219999999999995;-6.324285714285715;-1.4485714285714286;-2.281428571428571;-5.161428571428572;-11.252857142857142;-9.62857142857143
2008-11-02;-7.885714285714286;-1.6525714285714286;-15.405714285714286;-1.522857142857143;-4.062857142857142;-5.145714285714285;-9.617142857142856;-9.074285714285713;-2.2485714285714287;-6.924285714285714;-7.415714285714286;-10.102857142857143;-3.0942857142857143;-10.828571428571427;-14.315714285714288;-4.8999999999999995;-6.222857142857143;-9.281428571428572;-18.481428571428573;-4.905714285714287;-8.07;-23.78142857142857;-5.507142857142857;-8.588571428571429;-5.0928571428571425;-6.292857142857143;-3.7542857142857144;-4.708571428571429;-13.458571428571428;-2.3814285714285717;-4.840000000000001;-2.6042857142857145;-5.477142857142858;-6.227166666666666;-6.2;-1.3785714285714286;-2.257142857142857;-4.171428571428572;-11.290000000000001;-9.204285714285716
2008-11-09;-7.102857142857142;-1.5959999999999999;-15.394285714285715;-1.0728571428571427;-4.057142857142857;-4.7700000000000005;-9.40857142857143;-8.961428571428572;-1.7385714285714287;-6.79;-7.341428571428572;-9.362857142857141;-2.6799999999999997;-10.768571428571429;-14.33;-4.964285714285714;-5.605714285714286;-9.124285714285714;-17.744285714285716;-4.837142857142857;-7.071428571428571;-23.812857142857144;-5.527142857142857;-8.5;-3.7399999999999998;-6.207142857142857;-3.7785714285714285;-4.37;-13.45142857142857;-1.3914285714285715;-3.9985714285714287;-2.307142857142857;-5.497142857142857;-6.232333333333334;-5.397142857142858;-1.34;-2.257142857142857;-3.542857142857143;-11.3;-8.98
2008-11-16;-6.79;-1.5394285714285711;-15.17;-0.7999999999999999;-3.994285714285714;-3.32;-9.137142857142857;-8.284285714285714;-1.2042857142857142;-5.546666666666667;-7.2128571428571435;-7.587142857142857;-2.575714285714286;-10.455714285714285;-14.31857142857143;-4.838571428571428;-4.901428571428572;-7.9557142857142855;-16.217142857142857;-4.365714285714286;-6.971428571428571;-23.611428571428572;-5.467142857142856;-8.35;-3.69;-5.965714285714285;-3.795714285714286;-4.1414285714285715;-13.111428571428572;-1.0114285714285713;-3.467142857142857;-2.0585714285714287;-5.437142857142858;-6.237500000000001;-4.673333333333333;-1.3185714285714287;-2.255714285714286;-2.525714285714286;-11.31;-8.414285714285715
2008-11-23;-7.0528571428571425;-1.4828571428571427;-14.937142857142858;-0.6142857142857142;-3.9499999999999997;-2.7271428571428573;-8.901428571428571;-8.31;-0.9885714285714285;-4.623333333333334;-7.117142857142857;-7.272857142857142;-2.6;-10.26142857142857;-14.134285714285713;-4.647142857142858;-4.485714285714286;-7.862857142857143;-15.124285714285715;-4.252857142857144;-7.717142857142858;-22.995714285714286;-5.367142857142857;-8.171428571428573;-3.794285714285714;-6.187142857142858;-3.7985714285714285;-3.967142857142857;-12.948571428571428;-0.9314285714285715;-3.608571428571428;-2.0;-5.337142857142857;-6.1899999999999995;-4.8914285714285715;-1.3342857142857143;-2.2485714285714287;-3.6957142857142857;-11.0655;-8.831428571428571
2008-11-30;-7.125714285714286;-1.5071428571428573;-14.825714285714286;-0.4757142857142857;-3.825714285714286;-2.5700000000000003;-8.685714285714285;-8.404285714285715;-0.9114285714285714;-4.366857142857143;-7.047142857142857;-7.46;-2.4314285714285715;-10.161428571428571;-14.004285714285714;-4.448571428571428;-4.127142857142857;-7.731428571428572;-14.622857142857143;-4.238571428571428;-7.457142857142857;-22.715714285714284;-5.257142857142857;-7.941428571428571;-3.8742857142857146;-5.971428571428571;-3.7971428571428567;-3.662857142857143;-12.807142857142859;-0.7757142857142857;-3.632857142857143;-1.9514285714285715;-5.227142857142858;-5.981428571428571;-4.698571428571428;-1.2757142857142856;-2.2271428571428573;-3.935714285714286;-10.821;-9.148571428571428
2008-12-07;-6.3999999999999995;-1.4285714285714286;-14.714285714285714;-0.44;-3.644285714285714;-2.0314285714285716;-8.444285714285714;-8.264285714285714;-0.9171428571428571;-4.110380952380953;-6.902857142857143;-6.751428571428571;-2.0328571428571425;-9.884285714285713;-13.787142857142857;-4.282857142857143;-3.7014285714285715;-6.6414285714285715;-13.025714285714287;-4.194285714285714;-6.524285714285715;-22.66;-5.115714285714286;-7.188571428571429;-3.4442857142857144;-5.594285714285713;-3.7885714285714287;-3.301428571428571;-12.535714285714286;-0.7442857142857143;-3.1471428571428572;-1.5957142857142856;-5.085714285714286;-5.701428571428572;-4.441428571428571;-1.237142857142857;-2.2114285714285713;-3.0585714285714287;-10.576500000000001;-8.921428571428573
2008-12-14;-6.4399999999999995;-1.2914285714285714;-14.437142857142858;-0.4057142857142857;-3.0385714285714287;-1.74;-8.317142857142857;-7.9799999999999995;-0.9142857142857144;-3.8539047619047624;-6.717142857142858;-6.008571428571429;-1.9242857142857142;-9.581428571428573;-13.422857142857143;-4.051428571428572;-3.2728571428571427;-5.8757142857142854;-11.397142857142857;-4.107142857142857;-6.909999999999999;-22.244285714285716;-4.847142857142857;-6.527142857142857;-3.6671428571428573;-5.781428571428571;-3.761428571428571;-3.1142857142857143;-12.098571428571429;-0.7542857142857143;-3.0500000000000003;-1.4542857142857142;-4.817142857142857;-5.39;-4.545714285714285;-1.1842857142857142;-2.2071428571428573;-2.9071428571428575;-10.332;-8.495714285714286
2008-12-21;-6.55;-1.16;-14.014285714285714;-0.4628571428571429;-2.327142857142857;-1.6085714285714285;-8.152857142857142;-7.612857142857143;-0.9528571428571428;-3.597428571428572;-6.590000000000001;-5.017142857142857;-1.7842857142857143;-8.819999999999999;-13.174285714285714;-3.682857142857143;-2.682857142857143;-5.414285714285714;-10.651428571428571;-3.5942857142857143;-6.8342857142857145;-20.891428571428573;-4.604285714285715;-5.885714285714286;-3.5714285714285716;-5.941428571428572;-3.7014285714285715;-2.994285714285714;-11.35142857142857;-0.6742857142857143;-2.6314285714285717;-1.2871428571428571;-4.574285714285714;-5.13;-4.484285714285714;-1.102857142857143;-2.1957142857142857;-2.9171428571428573;-10.0875;-8.214285714285714
2008-12-28;-7.13;-1.2642857142857142;-13.747142857142858;-0.4542857142857143;-2.402857142857143;-1.9714285714285715;-8.144285714285713;-7.861428571428571;-1.1442857142857144;-3.3409523809523813;-6.637142857142857;-5.702857142857143;-2.0785714285714283;-8.898571428571428;-13.022857142857143;-3.545714285714286;-2.707142857142857;-6.512857142857143;-11.272857142857143;-3.737142857142857;-7.867142857142857;-20.744285714285716;-4.517142857142857;-5.75;-3.9185714285714286;-6.29;-3.6028571428571428;-3.11;-11.26;-0.8242857142857142;-3.117142857142857;-1.5357142857142858;-4.4871428571428575;-4.984285714285714;-4.981428571428571;-1.1614285714285713;-2.21;-4.2942857142857145;-9.843;-8.72857142857143
2009-01-04;-7.565714285714286;-1.332857142857143;-13.709999999999999;-0.5071428571428571;-2.5185714285714282;-2.3642857142857143;-8.277142857142858;-8.02;-1.3785714285714286;-3.084476190476191;-6.76;-6.187142857142858;-2.3314285714285714;-9.11;-12.955714285714285;-3.6142857142857143;-2.812857142857143;-7.545714285714285;-12.167142857142858;-3.9114285714285715;-8.564285714285715;-21.24285714285714;-4.532857142857143;-6.002857142857143;-4.11;-6.518571428571428;-3.511428571428571;-3.257142857142857;-11.564285714285715;-1.0014285714285713;-3.5785714285714287;-1.7085714285714284;-4.502857142857143;-4.982857142857143;-5.307142857142857;-1.2042857142857142;-2.2;-5.081428571428572;-9.5985;-9.071428571428571
2009-01-11;-7.877142857142857;-1.4185714285714286;-13.81;-0.5714285714285714;-2.6371428571428575;-2.7714285714285714;-8.48;-8.139999999999999;-1.5371428571428571;-2.8280000000000003;-6.8999999999999995;-6.618571428571428;-2.5014285714285713;-9.357142857142858;-12.942857142857141;-3.7528571428571427;-3.0300000000000002;-8.34;-12.664285714285715;-4.095714285714286;-9.12;-21.740000000000002;-4.594285714285713;-6.295714285714285;-4.251428571428571;-6.677142857142857;-3.4585714285714286;-3.4085714285714284;-11.838571428571429;-1.157142857142857;-3.9557142857142855;-1.842857142857143;-4.564285714285714;-5.095714285714286;-5.548571428571429;-1.2385714285714287;-2.2;-5.612857142857143;-9.354000000000001;-9.274285714285714
2009-01-18;-8.031428571428572;-1.4042857142857144;-13.9;-0.5442857142857143;-2.7257142857142855;-3.1357142857142857;-8.614285714285714;-8.22;-1.5728571428571427;-2.5715238095238098;-7.0200000000000005;-6.8100000000000005;-2.587142857142857;-9.505714285714285;-12.965714285714286;-3.8200000000000003;-3.317142857142857;-8.641428571428571;-13.474285714285713;-4.215714285714285;-9.351428571428572;-22.141428571428573;-4.645714285714285;-6.498571428571429;-4.325714285714286;-6.738571428571428;-3.4314285714285715;-3.507142857142857;-11.998571428571427;-1.1957142857142855;-4.085714285714285;-1.8599999999999999;-4.615714285714286;-5.1499999999999995;-5.731428571428572;-1.24;-2.1885714285714286;-5.691428571428572;-9.1095;-9.278571428571428
2009-01-25;-6.392857142857143;-0.8099999999999999;-13.425714285714287;-0.44857142857142857;-1.922857142857143;-1.8471428571428572;-8.6;-7.2542857142857144;-1.2457142857142858;-2.3150476190476192;-6.7457142857142856;-3.7342857142857144;-1.967142857142857;-8.174285714285714;-12.995714285714286;-2.1875;-3.0085714285714285;-5.4799999999999995;-13.094285714285714;-2.935714285714286;-6.872857142857143;-21.255714285714287;-4.57;-6.367142857142857;-3.8857142857142857;-5.545714285714285;-3.3057142857142856;-3.1142857142857143;-10.879999999999999;-0.8666666666666667;-2.712857142857143;-1.0514285714285714;-4.54;-4.785714285714286;-4.721428571428571;-1.1199999999999999;-2.1671428571428573;-1.8257142857142856;-8.865;-7.502857142857143
2009-02-01;-5.481428571428571;-0.74;-11.751428571428573;-0.44;-1.3742857142857143;-0.9285714285714286;-8.171428571428573;-6.728571428571429;-0.8428571428571429;-2.0585714285714287;-6.005714285714285;-2.817142857142857;-1.3842857142857141;-7.604285714285715;-12.85142857142857;-1.4728571428571429;-1.9085714285714286;-3.5814285714285714;-9.525714285714287;-1.5671428571428572;-6.507142857142857;-17.86714285714286;-4.194285714285714;-4.848571428571428;-3.4857142857142853;-5.262857142857143;-2.632857142857143;-2.64;-8.40857142857143;-0.7766666666666666;-2.3814285714285717;-0.6985714285714285;-4.164285714285714;-4.335714285714286;-3.924285714285714;-0.9428571428571428;-2.2085714285714286;-1.6300000000000001;-7.497142857142857;-6.92
2009-02-08;-6.421428571428572;-0.8757142857142857;-11.555714285714286;-0.35285714285714287;-1.3900000000000001;-1.3800000000000001;-7.815714285714286;-7.28;-0.9814285714285714;-2.3785714285714286;-5.818571428571429;-4.430000000000001;-1.6157142857142859;-8.237142857142857;-12.617142857142856;-1.412857142857143;-1.9814285714285713;-4.187142857142857;-10.132857142857144;-1.752857142857143;-6.904285714285714;-18.488571428571426;-3.9414285714285713;-4.4557142857142855;-3.7800000000000002;-5.594285714285715;-2.21;-2.7600000000000002;-8.788571428571428;-0.6866666666666666;-2.664285714285714;-0.7942857142857144;-3.9114285714285715;-4.115714285714286;-4.474285714285714;-0.9757142857142858;-2.2014285714285715;-2.8414285714285716;-6.3100000000000005;-7.417142857142857
2009-02-15;-5.825714285714286;-0.8542857142857143;-11.067142857142857;-0.4428571428571429;-1.4285714285714286;-1.1942857142857142;-7.825714285714286;-6.957142857142857;-0.9471428571428572;-2.334285714285714;-5.6971428571428575;-4.4628571428571435;-1.4814285714285715;-8.23857142857143;-12.530000000000001;-1.2900000000000003;-1.657142857142857;-4.1499999999999995;-9.388571428571428;-1.76;-6.528571428571429;-18.654285714285717;-3.7714285714285714;-4.2785714285714285;-3.5914285714285716;-5.458571428571429;-2.0814285714285714;-2.6242857142857146;-8.55;-0.8285714285714286;-2.5942857142857143;-0.63;-3.7414285714285715;-4.01;-4.024285714285715;-0.8871428571428571;-2.1871428571428573;-2.4971428571428573;-6.16;-7.221428571428571
2009-02-22;-6.691428571428571;-1.0285714285714287;-11.142857142857142;-0.45285714285714285;-1.7614285714285713;-1.762857142857143;-7.772857142857142;-7.397142857142858;-1.0842857142857143;-2.751428571428572;-5.887142857142857;-5.37;-1.9028571428571428;-8.581428571428571;-12.352857142857143;-1.5142857142857142;-2.097142857142857;-5.445714285714286;-10.592857142857143;-2.0742857142857143;-7.605714285714285;-19.012857142857143;-3.7328571428571427;-4.2700000000000005;-3.8614285714285717;-6.062857142857142;-2.1314285714285712;-2.85;-8.835714285714285;-0.8242857142857142;-3.0357142857142856;-0.884375;-3.7028571428571433;-3.9985714285714287;-4.814285714285715;-0.9500000000000001;-2.19;-4.025714285714286;-5.906666666666666;-7.961428571428572
2009-03-01;-7.357142857142857;-1.1814285714285713;-11.65857142857143;-0.45142857142857146;-2.0100000000000002;-2.2114285714285713;-7.938571428571429;-7.660000000000001;-1.2542857142857142;-3.674285714285714;-6.184285714285714;-5.917142857142857;-2.11;-8.932857142857143;-12.231428571428571;-1.78;-2.487142857142857;-6.812857142857142;-11.70142857142857;-2.3785714285714286;-8.355714285714287;-20.06714285714286;-3.82;-4.644285714285714;-4.069999999999999;-6.3100000000000005;-2.2714285714285714;-3.0357142857142856;-9.561428571428573;-0.9657142857142856;-3.492857142857143;-1.13875;-3.79;-4.094285714285714;-5.314285714285715;-0.9914285714285713;-2.19;-5.037142857142858;-5.653333333333333;-8.47
2009-03-08;-7.6;-1.197142857142857;-12.017142857142858;-0.4571428571428572;-2.03;-2.507142857142857;-8.09;-7.701428571428571;-1.2899999999999998;-4.371428571428572;-6.412857142857143;-6.074285714285714;-2.0342857142857143;-9.095714285714285;-12.182857142857143;-1.9214285714285713;-2.6885714285714286;-7.3585714285714285;-12.284285714285716;-2.454285714285714;-8.327142857142858;-20.822857142857142;-3.8757142857142854;-4.895714285714286;-3.948571428571429;-6.295714285714285;-2.3328571428571427;-3.1271428571428572;-10.01;-1.0171428571428571;-3.3871428571428575;-1.393125;-3.8457142857142856;-4.135714285714285;-5.477142857142857;-0.9942857142857143;-2.1785714285714284;-4.834285714285714;-6.0;-8.508571428571429
2009-03-15;-7.7299999999999995;-1.3042857142857145;-12.262857142857143;-0.5342857142857144;-2.0942857142857143;-2.6785714285714284;-8.212857142857143;-7.735714285714286;-1.1314285714285715;-4.635714285714286;-6.5928571428571425;-6.174285714285714;-2.0557142857142856;-9.14857142857143;-12.24;-2.037142857142857;-2.8428571428571425;-7.25;-11.700000000000001;-2.5585714285714287;-8.15857142857143;-21.247142857142855;-3.967142857142857;-4.97;-3.8114285714285714;-6.134285714285714;-2.4071428571428575;-3.1814285714285715;-10.098571428571429;-1.05;-3.2800000000000002;-1.6475;-3.9371428571428573;-4.2057142857142855;-5.201428571428571;-1.0257142857142856;-2.18;-3.9457142857142857;-6.435714285714285;-8.540000000000001
2009-03-22;-7.865714285714286;-1.4;-12.505714285714287;-0.5914285714285714;-2.317142857142857;-3.0142857142857147;-8.257142857142856;-7.8585714285714285;-1.2814285714285716;-4.821428571428571;-6.74;-6.555714285714286;-2.2814285714285716;-9.317142857142857;-12.328571428571427;-2.2257142857142855;-3.067142857142857;-7.647142857142858;-11.982857142857142;-2.794285714285714;-8.671428571428573;-21.397142857142857;-4.0200000000000005;-5.188571428571429;-4.03;-6.2871428571428565;-2.4828571428571427;-3.277142857142857;-10.404285714285715;-1.1771428571428573;-3.5914285714285716;-1.762857142857143;-3.9899999999999998;-4.311428571428571;-5.43;-1.0642857142857143;-2.18;-4.525714285714286;-6.757142857142857;-8.77142857142857
2009-03-29;-8.015714285714285;-1.4628571428571429;-12.704285714285716;-0.5628571428571428;-2.4842857142857144;-3.3842857142857143;-8.257142857142856;-7.9557142857142855;-1.437142857142857;-5.104285714285714;-6.868571428571428;-6.8914285714285715;-2.412857142857143;-9.481428571428571;-12.425714285714287;-2.402857142857143;-3.281428571428571;-8.175714285714287;-12.45857142857143;-2.967142857142857;-9.245714285714286;-21.610000000000003;-4.061428571428571;-5.427142857142857;-4.1814285714285715;-6.4628571428571435;-2.5214285714285714;-3.367142857142857;-10.734285714285715;-1.2871428571428571;-3.845714285714286;-1.8685714285714285;-4.031428571428571;-4.405714285714286;-5.708571428571429;-1.092857142857143;-2.18;-5.3;-6.977142857142858;-8.944285714285714
2009-04-05;-8.127142857142857;-1.5342857142857143;-12.992857142857144;-0.6442857142857142;-2.6799999999999997;-3.7585714285714285;-8.317142857142857;-8.062857142857142;-1.6057142857142856;-5.442857142857143;-6.991428571428571;-7.25;-2.531428571428571;-9.662857142857144;-12.571428571428571;-2.65;-3.5471428571428567;-8.66;-13.182857142857143;-3.198571428571429;-9.73857142857143;-21.928571428571427;-4.182857142857143;-5.764285714285714;-4.2785714285714285;-6.63;-2.7085714285714286;-3.4914285714285715;-11.098571428571429;-1.4357142857142855;-4.177142857142857;-1.9757142857142855;-4.152857142857143;-4.605714285714286;-5.898571428571429;-1.1242857142857143;-2.1914285714285713;-5.811428571428571;-7.348571428571428;-9.132857142857143
