date_mesure;05068X0028_SP010;04514X0018_01;04808X0027_N11;04555X0093_F1;05078X0040_PZN1;06101X0202_SP1;03922X0027_S1;03555X6010_PZ1;03201X6016_PZ2;05086X0065_EL33;04518X0044_F3;05078X0041_PZN3;03593X0017_PZ14;04818X0544_PZ34;06074X0096_F4;03567X0041_PZ4;04513X0085_PZ5;03554X0029_PZ5;04193X0022_S2-6;02854X0024_PZ6;02507X0615_PZ6;04502X0043_SGB7;05334X0011_SF7;03207X0603_PZ7;04502X0044_SGB8;04202X0013_S9;05088X0134_B;06094X0181_F;04248X0022_F;04217X0003_F;05863X0203_F;04553X0023_F;04242X0053_F;04225X0014_F;05068X0054_F;04856X0084_F;05625X0036_F;05612X0007_F;05366X0035_PIEZO;04854X0296_P;05092X0009_P;04558X0072_AEP;05866X0091_SR;05858X0203_S;05865X0126_S;06102X0620_PZ;05103X0321_PZ;04532X0051_PZ;05082X0181_PZ;04851X0091_PZ;03195X0513_PZ;03564X0063_PZ;05086X0134_PZ;03904X0064_PZ;04562X0074_PZ;05857X0145_PZ;05123X0545_PZ;04838X0175_PZ;04541X0016_PZ;03925X0017_PZ;05854X0047_PZ;04854X0257_PZ;04855X0077_PZ;04231X0089_PZ
2012-09-23;1.4342857142857142;-2.03;-2.5342857142857143;-5.9557142857142855;-2.0714285714285716;-2.782857142857143;-8.942857142857143;-6.225714285714285;-3.067142857142857;-4.2785714285714285;-2.6485714285714286;-2.1214285714285714;-21.041428571428572;-3.1442857142857146;0.16142857142857142;-7.6414285714285715;-5.685714285714285;-11.92;-3.3000000000000003;-7.204285714285715;-10.907142857142857;-2.6442857142857146;-0.7171428571428571;-4.142857142857143;-3.15;-3.8957142857142855;-3.9814285714285718;-1.5400000000000003;-14.718571428571428;-6.548571428571429;-41.13285714285714;-3.957142857142857;-37.949999999999996;-4.404285714285714;2.3085714285714287;-8.544285714285715;-82.2057142857143;-39.81857142857143;-70.05;-2.79;-3.825714285714286;-13.429999999999998;-1.2585714285714287;-8.215714285714286;-0.25285714285714284;-1.917142857142857;-8.385714285714286;-2.641428571428572;-2.9514285714285715;-16.77857142857143;-5.208571428571429;-4.967142857142858;-2.87;-5.872857142857143;-8.76;0.037142857142857144;-14.927142857142856;-5.39;-4.091428571428572;-15.544285714285715;-43.08142857142857;-3.4085714285714284;-4.6899999999999995;-11.944285714285714
2012-09-27;1.3714285714285714;-2.0085714285714285;-2.52;-5.888571428571428;-2.0907142857142857;-2.8314285714285714;-8.915;-6.099285714285714;-2.9085714285714284;-4.299285714285714;-2.535;-2.1071428571428568;-21.055;-3.1;0.002142857142857113;-7.529285714285715;-5.583571428571428;-11.920714285714286;-3.2357142857142858;-7.207142857142857;-10.940714285714286;-2.621428571428572;-0.7164285714285714;-4.07;-3.084285714285714;-3.8978571428571427;-3.996428571428572;-1.6021428571428573;-14.660714285714285;-6.575;-41.14285714285714;-3.967142857142857;-37.919285714285714;-4.361428571428571;2.2528571428571427;-8.557857142857143;-82.18714285714286;-39.84357142857143;-69.99857142857142;-2.7457142857142856;-3.83;-13.434999999999999;-1.842142857142857;-8.434285714285714;-0.33999999999999997;-1.9614285714285713;-8.21857142857143;-2.5900000000000003;-2.9442857142857144;-16.780714285714286;-5.208571428571429;-4.82;-2.8807142857142853;-5.872857142857143;-8.694285714285714;-0.03214285714285714;-14.89857142857143;-5.305714285714285;-4.109285714285715;-15.52714285714286;-43.00714285714285;-3.3857142857142852;-4.689285714285714;-12.047142857142857
2012-09-30;1.3057142857142856;-1.987142857142857;-2.505714285714286;-5.821428571428571;-2.11;-2.88;-8.887142857142857;-5.972857142857143;-2.75;-4.319999999999999;-2.4214285714285713;-2.0928571428571425;-21.068571428571428;-3.0557142857142856;-0.15714285714285717;-7.417142857142857;-5.481428571428572;-11.921428571428573;-3.1714285714285713;-7.21;-10.974285714285713;-2.5985714285714288;-0.7157142857142856;-3.9971428571428573;-3.0185714285714282;-3.9;-4.011428571428572;-1.6642857142857144;-14.602857142857143;-6.601428571428571;-41.152857142857144;-3.9771428571428573;-37.88857142857143;-4.3185714285714285;2.197142857142857;-8.571428571428571;-82.16857142857143;-39.86857142857143;-69.94714285714285;-2.7014285714285715;-3.834285714285714;-13.44;-2.4257142857142857;-8.652857142857142;-0.42714285714285716;-2.005714285714286;-8.051428571428572;-2.5385714285714287;-2.9371428571428573;-16.782857142857143;-5.208571428571429;-4.672857142857143;-2.891428571428571;-5.872857142857143;-8.628571428571428;-0.10142857142857142;-14.870000000000001;-5.221428571428571;-4.127142857142857;-15.510000000000002;-42.93285714285714;-3.3628571428571425;-4.688571428571429;-12.15
2012-10-04;1.24;-1.9828571428571427;-2.5221428571428572;-5.75;-2.102142857142857;-2.907857142857143;-8.834285714285715;-5.920714285714286;-2.6792857142857143;-4.3392857142857135;-2.3892857142857142;-2.075;-21.064999999999998;-2.9785714285714286;-0.2757142857142857;-7.368571428571428;-5.408571428571429;-11.86857142857143;-3.172142857142857;-7.224285714285714;-11.028571428571428;-2.585;-0.7257142857142858;-3.9728571428571433;-2.9799999999999995;-3.9085714285714284;-4.0164285714285715;-1.7228571428571429;-14.56642857142857;-6.623571428571428;-41.152857142857144;-3.9871428571428575;-37.92285714285714;-4.261428571428572;2.0442857142857145;-8.587857142857143;-82.11785714285713;-39.870714285714286;-69.90571428571428;-2.712142857142857;-3.847857142857143;-13.437142857142856;-2.7342857142857144;-8.679285714285713;-0.535;-2.045;-8.356428571428571;-2.508571428571429;-2.9214285714285717;-16.786428571428573;-5.220000000000001;-4.498571428571428;-2.8885714285714283;-5.878571428571428;-8.594285714285714;-0.15428571428571428;-14.908571428571427;-5.185;-4.151428571428571;-15.542857142857144;-42.88142857142857;-3.371428571428571;-4.6971428571428575;-12.227142857142857
2012-10-07;1.457142857142857;-1.9785714285714284;-2.5385714285714287;-5.678571428571429;-2.0942857142857143;-2.935714285714286;-8.781428571428572;-5.868571428571428;-2.608571428571428;-4.3585714285714285;-2.357142857142857;-2.0571428571428574;-21.06142857142857;-2.9014285714285717;-0.39428571428571424;-7.32;-5.335714285714286;-11.815714285714288;-3.172857142857143;-7.238571428571428;-11.082857142857142;-2.5714285714285716;-0.7357142857142858;-3.948571428571429;-2.9414285714285713;-3.9171428571428573;-4.021428571428571;-1.7814285714285716;-14.53;-6.645714285714285;-41.152857142857144;-3.9971428571428573;-37.957142857142856;-4.204285714285715;1.8914285714285715;-8.604285714285714;-82.06714285714285;-39.87285714285714;-69.86428571428571;-2.7228571428571433;-3.8614285714285717;-13.434285714285712;-3.042857142857143;-8.705714285714285;-0.6428571428571429;-2.084285714285714;-8.661428571428571;-2.4785714285714286;-2.9057142857142857;-16.79;-5.231428571428572;-4.324285714285714;-2.8857142857142857;-5.884285714285714;-8.56;-0.20714285714285713;-14.947142857142856;-5.148571428571429;-4.175714285714286;-15.575714285714286;-42.83;-3.38;-4.7057142857142855;-12.304285714285713
2012-10-11;1.6742857142857142;-1.8721428571428569;-2.513571428571429;-5.695;-1.9892857142857143;-3.0;-8.735714285714286;-5.720714285714285;-2.201428571428571;-4.432142857142857;-2.274285714285714;-1.8764285714285718;-21.050714285714285;-2.6314285714285717;-0.5707142857142857;-6.837857142857143;-4.975714285714286;-11.651428571428571;-3.019285714285714;-7.097857142857142;-11.030714285714286;-2.48;-0.78;-3.422142857142857;-2.7771428571428567;-3.8135714285714286;-3.955;-1.8835714285714285;-14.492857142857142;-6.660714285714285;-41.16285714285714;-4.006428571428572;-37.94857142857143;-4.054285714285714;2.072857142857143;-8.617857142857144;-82.145;-40.317142857142855;-69.86428571428571;-2.5200000000000005;-3.791428571428572;-13.432142857142855;-3.378571428571429;-8.775714285714285;-0.7657142857142858;-2.132142857142857;-8.221428571428572;-2.3342857142857145;-2.75;-16.785714285714285;-5.166428571428572;-4.008571428571429;-2.57;-5.8585714285714285;-8.518571428571429;-0.33285714285714285;-14.812857142857142;-5.0285714285714285;-4.134285714285714;-15.569285714285714;-42.78857142857143;-3.333571428571428;-4.6814285714285715;-12.330714285714286
2012-10-14;1.6414285714285715;-1.7657142857142856;-2.4885714285714284;-5.711428571428572;-1.8842857142857141;-3.064285714285714;-8.69;-5.572857142857143;-1.7942857142857143;-4.505714285714285;-2.1914285714285713;-1.695714285714286;-21.04;-2.3614285714285717;-0.7471428571428572;-6.355714285714286;-4.615714285714286;-11.487142857142857;-2.8657142857142857;-6.957142857142857;-10.978571428571428;-2.3885714285714283;-0.8242857142857142;-2.8957142857142855;-2.6128571428571425;-3.71;-3.8885714285714283;-1.9857142857142855;-14.455714285714285;-6.675714285714285;-41.17285714285714;-4.015714285714286;-37.94;-3.904285714285714;2.254285714285714;-8.631428571428572;-82.22285714285714;-40.76142857142857;-69.86428571428571;-2.317142857142857;-3.7214285714285715;-13.429999999999998;-3.7142857142857144;-8.845714285714285;-0.8885714285714287;-2.18;-7.781428571428571;-2.19;-2.5942857142857143;-16.78142857142857;-5.101428571428571;-3.692857142857143;-2.254285714285714;-5.832857142857143;-8.477142857142857;-0.4585714285714286;-14.678571428571429;-4.908571428571428;-4.0928571428571425;-15.562857142857142;-42.74714285714286;-3.287142857142857;-4.6571428571428575;-12.357142857142858
2012-10-18;1.6085714285714285;-1.4449999999999998;-2.4642857142857144;-5.387142857142857;-1.7185714285714284;-4.142857142857142;-8.581428571428571;-5.295;-1.6507142857142858;-4.492142857142857;-2.117857142857143;-1.3242857142857143;-21.052142857142854;-2.0021428571428572;-1.16;-5.3185714285714285;-4.259285714285714;-11.12;-2.6207142857142856;-6.418571428571429;-8.912142857142857;-2.0942857142857143;-0.8864285714285713;-2.5235714285714286;-2.334285714285714;-3.0707142857142857;-3.5742857142857143;-2.3935714285714282;-14.471428571428572;-6.676428571428572;-41.34642857142857;-4.0164285714285715;-37.918571428571425;-3.4257142857142857;2.367857142857143;-8.644285714285715;-82.965;-41.40571428571428;-70.01857142857143;-1.9585714285714286;-3.5814285714285714;-13.41;-7.273571428571428;-10.959999999999999;-1.5964285714285715;-2.428571428571429;-7.142142857142857;-1.9571428571428573;-2.3207142857142857;-16.755714285714284;-4.977857142857143;-3.242857142857143;-1.775;-5.753571428571428;-8.422142857142857;-0.9307142857142856;-14.477857142857143;-4.7542857142857144;-4.012142857142857;-15.553571428571429;-42.72;-3.178571428571429;-4.5528571428571425;-12.236428571428572
2012-10-21;1.7251190476190477;-1.1242857142857143;-2.44;-5.062857142857142;-1.5528571428571427;-5.221428571428571;-8.472857142857142;-5.017142857142857;-1.5071428571428573;-4.478571428571429;-2.0442857142857145;-0.9528571428571428;-21.064285714285713;-1.6428571428571428;-1.5728571428571427;-4.281428571428571;-3.902857142857143;-10.752857142857142;-2.3757142857142854;-5.88;-6.845714285714286;-1.8;-0.9485714285714285;-2.1514285714285717;-2.0557142857142856;-2.4314285714285715;-3.2600000000000002;-2.801428571428571;-14.487142857142857;-6.677142857142857;-41.519999999999996;-4.017142857142857;-37.89714285714286;-2.9471428571428575;2.4814285714285718;-8.657142857142857;-83.70714285714287;-42.050000000000004;-70.17285714285715;-1.5999999999999999;-3.4414285714285713;-13.39;-10.832857142857142;-13.074285714285713;-2.3042857142857143;-2.6771428571428575;-6.502857142857143;-1.7242857142857144;-2.047142857142857;-16.73;-4.854285714285714;-2.792857142857143;-1.2957142857142858;-5.674285714285714;-8.367142857142857;-1.4028571428571428;-14.277142857142858;-4.6000000000000005;-3.9314285714285715;-15.544285714285715;-42.69285714285714;-3.0700000000000003;-4.448571428571428;-12.115714285714287
2012-10-25;1.8416666666666668;-0.9285714285714286;-2.440714285714286;-4.757857142857143;-1.4442857142857144;-5.742142857142857;-7.779999999999999;-4.627857142857143;-1.4164285714285714;-4.394285714285714;-2.057142857142857;-0.98;-21.043571428571425;-1.52;-1.814285714285714;-3.0478571428571426;-3.7807142857142857;-10.314285714285713;-2.204285714285714;-5.404285714285715;-4.761428571428572;-1.6935714285714285;-0.8607142857142858;-1.9521428571428574;-2.165;-2.12;-2.8864285714285716;-2.945;-14.573571428571428;-6.654999999999999;-41.611428571428576;-3.994285714285714;-37.894285714285715;-2.7542857142857144;2.547142857142857;-8.599285714285713;-84.61000000000001;-42.121428571428574;-70.35357142857143;-1.495;-3.3064285714285715;-13.364285714285714;-18.197857142857142;-15.587857142857143;-2.9699999999999998;-3.177857142857143;-6.374285714285714;-1.5492857142857144;-1.8921428571428571;-16.692142857142855;-4.637142857142857;-2.5821428571428573;-1.3135714285714286;-5.4714285714285715;-8.258571428571429;-1.9664285714285716;-14.117857142857144;-4.4592857142857145;-3.837142857142857;-15.549285714285714;-42.723571428571425;-2.9514285714285715;-4.190714285714286;-11.763571428571428
2012-10-28;1.7929761904761905;-0.7328571428571429;-2.4414285714285713;-4.452857142857143;-1.3357142857142859;-6.262857142857143;-7.087142857142857;-4.238571428571428;-1.3257142857142856;-4.31;-2.07;-1.0071428571428571;-21.02285714285714;-1.397142857142857;-2.0557142857142856;-1.8142857142857143;-3.6585714285714284;-9.875714285714285;-2.032857142857143;-4.928571428571429;-2.6771428571428575;-1.587142857142857;-0.7728571428571429;-1.752857142857143;-2.2742857142857145;-1.8085714285714285;-2.512857142857143;-3.0885714285714285;-14.66;-6.632857142857143;-41.70285714285715;-3.9714285714285715;-37.89142857142857;-2.5614285714285714;2.6128571428571425;-8.541428571428572;-85.51285714285714;-42.19285714285714;-70.53428571428572;-1.3900000000000001;-3.1714285714285713;-13.338571428571429;-25.562857142857144;-18.10142857142857;-3.6357142857142857;-3.6785714285714284;-6.2457142857142856;-1.3742857142857143;-1.737142857142857;-16.654285714285713;-4.42;-2.3714285714285714;-1.3314285714285714;-5.268571428571428;-8.15;-2.5300000000000002;-13.95857142857143;-4.3185714285714285;-3.742857142857143;-15.554285714285713;-42.75428571428571;-2.8328571428571427;-3.932857142857143;-11.411428571428571
2012-11-01;1.7442857142857142;-0.7464285714285714;-2.404285714285714;-4.679285714285715;-1.330714285714286;-6.118571428571428;-6.678571428571429;-4.117857142857143;-1.415;-4.235714285714286;-2.0821428571428573;-1.0078571428571428;-20.983571428571427;-1.362857142857143;-2.097857142857143;-2.3914285714285715;-3.617857142857143;-9.539285714285715;-2.1157142857142857;-5.230714285714287;-2.6850000000000005;-1.6214285714285714;-0.7735714285714286;-1.822857142857143;-2.335714285714286;-1.8121428571428573;-2.5021428571428572;-3.025;-14.343333333333334;-6.603571428571428;-41.68071428571429;-3.9257142857142857;-37.80428571428571;-2.6685714285714286;2.6221428571428573;-8.367857142857144;-85.59;-42.195;-70.60785714285714;-1.4621428571428572;-3.124285714285714;-13.312142857142858;-24.577857142857145;-17.047857142857143;-3.696428571428571;-3.435714285714286;-6.2978571428571435;-1.3557142857142856;-1.73;-16.644999999999996;-4.336428571428572;-2.439285714285714;-1.335;-5.137142857142857;-8.032857142857143;-2.6557142857142857;-13.977142857142859;-4.305714285714286;-3.687142857142857;-15.530714285714286;-42.832142857142856;-2.822857142857143;-3.8414285714285716;-11.1
2012-11-04;1.8307142857142855;-0.76;-2.367142857142857;-4.905714285714287;-1.3257142857142858;-5.974285714285714;-6.2700000000000005;-3.9971428571428573;-1.5042857142857142;-4.161428571428571;-2.0942857142857143;-1.0085714285714285;-20.944285714285712;-1.3285714285714287;-2.14;-2.968571428571429;-3.577142857142857;-9.202857142857143;-2.198571428571429;-5.532857142857144;-2.692857142857143;-1.6557142857142857;-0.7742857142857142;-1.8928571428571428;-2.3971428571428572;-1.8157142857142858;-2.491428571428571;-2.9614285714285713;-14.026666666666667;-6.574285714285714;-41.65857142857143;-3.88;-37.71714285714285;-2.775714285714286;2.6314285714285717;-8.194285714285714;-85.66714285714285;-42.19714285714286;-70.68142857142857;-1.5342857142857143;-3.077142857142857;-13.285714285714286;-23.592857142857145;-15.994285714285715;-3.757142857142857;-3.192857142857143;-6.3500000000000005;-1.337142857142857;-1.7228571428571429;-16.635714285714283;-4.252857142857143;-2.507142857142857;-1.3385714285714285;-5.005714285714285;-7.9157142857142855;-2.781428571428571;-13.995714285714286;-4.292857142857143;-3.6314285714285712;-15.507142857142856;-42.910000000000004;-2.812857142857143;-3.75;-10.788571428571428
2012-11-08;1.917142857142857;-0.6057142857142858;-2.3771428571428572;-4.41;-1.2635714285714288;-6.169285714285714;-6.132857142857143;-3.8414285714285716;-1.5378571428571428;-4.026428571428571;-2.072142857142857;-0.95;-20.962142857142858;-1.2257142857142858;-2.185714285714286;-3.2557142857142862;-3.3264285714285715;-9.10142857142857;-2.130714285714286;-5.612857142857143;-2.713571428571429;-1.552142857142857;-0.7635714285714286;-1.8464285714285715;-2.2535714285714286;-1.7285714285714286;-2.3828571428571426;-3.0064285714285712;-13.71;-6.543571428571429;-41.70928571428571;-3.8342857142857145;-37.78357142857143;-2.6328571428571426;2.697857142857143;-8.041428571428572;-86.28857142857143;-42.28214285714286;-70.76642857142858;-1.5314285714285714;-3.047142857142857;-13.265;-25.520714285714284;-17.190714285714286;-4.182142857142857;-3.442142857142857;-6.222857142857143;-1.2757142857142856;-1.6550000000000002;-16.63285714285714;-4.224285714285714;-2.5392857142857146;-1.3085714285714285;-4.9642857142857135;-7.8342857142857145;-3.1885714285714286;-13.962142857142858;-4.264285714285714;-3.604285714285714;-15.527857142857144;-43.04642857142857;-2.7685714285714287;-3.6592857142857143;-10.628571428571428
2012-11-11;1.8535714285714286;-0.45142857142857146;-2.3871428571428575;-3.914285714285714;-1.2014285714285715;-6.364285714285714;-5.9957142857142856;-3.685714285714286;-1.5714285714285714;-3.891428571428572;-2.05;-0.8914285714285715;-20.98;-1.1228571428571428;-2.2314285714285718;-3.542857142857143;-3.075714285714286;-9.0;-2.0628571428571427;-5.692857142857143;-2.7342857142857144;-1.4485714285714286;-0.7528571428571428;-1.8;-2.11;-1.6414285714285715;-2.2742857142857145;-3.051428571428571;-13.393333333333333;-6.512857142857143;-41.76;-3.7885714285714287;-37.85;-2.4899999999999998;2.7642857142857147;-7.888571428571429;-86.91;-42.36714285714286;-70.85142857142857;-1.5285714285714285;-3.0171428571428573;-13.244285714285715;-27.448571428571427;-18.38714285714286;-4.607142857142857;-3.6914285714285713;-6.095714285714286;-1.2142857142857142;-1.5871428571428574;-16.63;-4.195714285714286;-2.5714285714285716;-1.2785714285714285;-4.922857142857143;-7.752857142857144;-3.595714285714286;-13.928571428571429;-4.235714285714286;-3.577142857142857;-15.54857142857143;-43.18285714285714;-2.724285714285714;-3.5685714285714285;-10.468571428571428
2012-11-15;1.7900000000000003;-0.5092857142857142;-2.388571428571429;-4.085714285714285;-1.1807142857142856;-6.114285714285714;-5.873571428571428;-3.6107142857142858;-1.6264285714285713;-3.778571428571429;-2.034285714285714;-0.9621428571428572;-20.972857142857144;-1.177142857142857;-2.2357142857142858;-3.7335714285714285;-3.099285714285714;-8.91;-2.0885714285714285;-5.817857142857143;-2.7664285714285715;-1.467142857142857;-0.8057142857142856;-1.877857142857143;-2.1778571428571425;-1.6757142857142857;-2.2907142857142855;-2.952857142857143;-13.076666666666666;-6.485714285714286;-41.70214285714286;-3.7371428571428575;-37.81571428571429;-2.5542857142857143;2.727857142857143;-7.739285714285715;-86.92785714285714;-42.37285714285714;-70.93285714285715;-1.58;-3.005;-13.221428571428572;-26.837857142857143;-17.90357142857143;-4.4435714285714285;-3.491428571428571;-6.612857142857143;-1.2214285714285713;-1.6192857142857142;-16.62;-4.162857142857143;-2.547142857142857;-1.342142857142857;-4.8464285714285715;-7.657857142857143;-3.5142857142857142;-13.933571428571428;-4.239285714285714;-3.5114285714285716;-15.542857142857144;-43.39142857142857;-2.7085714285714286;-3.5307142857142857;-10.287142857142857
2012-11-18;1.782857142857143;-0.5671428571428571;-2.39;-4.257142857142857;-1.16;-5.864285714285714;-5.751428571428571;-3.5357142857142856;-1.6814285714285713;-3.665714285714286;-2.0185714285714282;-1.032857142857143;-20.965714285714284;-1.2314285714285713;-2.2399999999999998;-3.924285714285714;-3.1228571428571428;-8.82;-2.1142857142857143;-5.942857142857143;-2.7985714285714285;-1.4857142857142858;-0.8585714285714285;-1.9557142857142857;-2.2457142857142856;-1.7099999999999997;-2.307142857142857;-2.8542857142857145;-12.76;-6.458571428571429;-41.644285714285715;-3.685714285714286;-37.78142857142858;-2.6185714285714283;2.6914285714285713;-7.590000000000001;-86.94571428571429;-42.378571428571426;-71.01428571428572;-1.6314285714285715;-2.992857142857143;-13.198571428571428;-26.22714285714286;-17.419999999999998;-4.28;-3.2914285714285714;-7.130000000000001;-1.2285714285714284;-1.6514285714285712;-16.610000000000003;-4.13;-2.5228571428571427;-1.4057142857142857;-4.7700000000000005;-7.562857142857142;-3.432857142857143;-13.938571428571427;-4.242857142857143;-3.4457142857142857;-15.537142857142857;-43.6;-2.692857142857143;-3.492857142857143;-10.105714285714285
2012-11-22;1.7757142857142856;-0.6144047619047619;-2.3585714285714285;-4.465714285714286;-1.1721428571428572;-5.786428571428571;-5.654999999999999;-3.4835714285714285;-1.7214285714285713;-3.5978571428571433;-1.9942857142857142;-1.0828571428571427;-20.943571428571428;-1.2357142857142858;-2.2142857142857144;-4.0564285714285715;-3.1292857142857144;-8.748571428571429;-2.1428571428571432;-6.049285714285714;-2.735;-1.5235714285714286;-0.9078571428571429;-1.9464285714285714;-2.2778571428571426;-1.6785714285714284;-2.333571428571428;-2.772857142857143;-13.09142857142857;-6.424285714285714;-41.61857142857143;-3.6392857142857142;-37.73214285714286;-2.6328571428571426;2.7071428571428573;-7.535;-86.87285714285714;-42.38285714285714;-71.09785714285715;-1.6842857142857142;-2.9857142857142858;-13.181428571428572;-25.139285714285716;-16.584285714285713;-4.090714285714286;-3.202857142857143;-7.027142857142858;-1.2107142857142856;-1.6828571428571428;-16.60357142857143;-4.09;-2.5385714285714283;-1.4521428571428572;-4.677857142857143;-7.492142857142857;-3.3328571428571427;-13.930714285714284;-4.237857142857143;-3.427857142857143;-15.500714285714285;-43.79714285714286;-2.6942857142857144;-3.494285714285714;-9.977142857142857
2012-11-25;1.7999999999999998;-0.6616666666666667;-2.327142857142857;-4.674285714285714;-1.1842857142857142;-5.708571428571429;-5.558571428571428;-3.4314285714285715;-1.7614285714285713;-3.5300000000000002;-1.97;-1.1328571428571428;-20.92142857142857;-1.24;-2.1885714285714286;-4.188571428571429;-3.1357142857142857;-8.677142857142858;-2.1714285714285717;-6.155714285714287;-2.6714285714285713;-1.5614285714285714;-0.9571428571428572;-1.937142857142857;-2.3099999999999996;-1.647142857142857;-2.36;-2.6914285714285713;-13.422857142857142;-6.390000000000001;-41.59285714285714;-3.5928571428571425;-37.682857142857145;-2.6471428571428572;2.722857142857143;-7.4799999999999995;-86.8;-42.387142857142855;-71.18142857142857;-1.737142857142857;-2.9785714285714286;-13.164285714285715;-24.051428571428573;-15.748571428571427;-3.9014285714285712;-3.1142857142857143;-6.924285714285714;-1.1928571428571428;-1.7142857142857142;-16.59714285714286;-4.05;-2.5542857142857143;-1.4985714285714287;-4.585714285714286;-7.421428571428572;-3.2328571428571427;-13.922857142857142;-4.232857142857143;-3.41;-15.464285714285714;-43.99428571428571;-2.6957142857142857;-3.4957142857142856;-9.848571428571429
2012-11-29;1.8242857142857143;-0.6452500000000001;-2.3171428571428567;-4.772142857142857;-1.202142857142857;-5.634285714285715;-5.505;-3.402142857142857;-1.7650000000000001;-3.4971428571428573;-1.9564285714285714;-1.187142857142857;-20.927857142857142;-1.2857142857142856;-2.1364285714285716;-4.4435714285714285;-3.1857142857142855;-8.637142857142859;-2.097142857142857;-6.175714285714287;-2.696428571428571;-1.5621428571428573;-0.9307142857142857;-1.979285714285714;-2.305714285714285;-1.6842857142857142;-2.4042857142857144;-2.6271428571428572;-13.439285714285713;-6.350714285714286;-41.57214285714286;-3.547142857142857;-37.65785714285714;-2.7114285714285717;2.734285714285714;-7.488571428571428;-86.68;-42.324999999999996;-71.22928571428571;-1.7764285714285715;-3.0128571428571425;-13.146428571428572;-23.35142857142857;-15.53142857142857;-3.701428571428571;-3.0542857142857143;-6.767142857142857;-1.225;-1.7457142857142856;-16.589285714285715;-4.0164285714285715;-2.619285714285714;-1.5642857142857145;-4.535;-7.390714285714286;-3.1292857142857144;-13.93;-4.251428571428572;-3.397142857142857;-15.404285714285713;-44.177857142857135;-2.7057142857142855;-3.517142857142857;-9.765
2012-12-02;1.750714285714286;-0.6288333333333334;-2.307142857142857;-4.869999999999999;-1.22;-5.5600000000000005;-5.451428571428572;-3.3728571428571428;-1.7685714285714287;-3.4642857142857144;-1.9428571428571428;-1.2414285714285713;-20.934285714285714;-1.3314285714285714;-2.084285714285714;-4.698571428571428;-3.2357142857142853;-8.597142857142858;-2.0228571428571427;-6.195714285714287;-2.7214285714285715;-1.562857142857143;-0.9042857142857142;-2.0214285714285714;-2.301428571428571;-1.7214285714285715;-2.448571428571429;-2.562857142857143;-13.455714285714285;-6.311428571428571;-41.55142857142857;-3.5014285714285713;-37.63285714285714;-2.775714285714286;2.7457142857142856;-7.497142857142857;-86.56000000000002;-42.262857142857136;-71.27714285714286;-1.8157142857142858;-3.0471428571428567;-13.12857142857143;-22.65142857142857;-15.314285714285715;-3.5014285714285713;-2.994285714285714;-6.609999999999999;-1.2571428571428573;-1.7771428571428571;-16.58142857142857;-3.982857142857143;-2.684285714285714;-1.6300000000000001;-4.484285714285714;-7.36;-3.025714285714286;-13.937142857142858;-4.2700000000000005;-3.384285714285714;-15.344285714285714;-44.36142857142857;-2.7157142857142857;-3.5385714285714287;-9.68142857142857
2012-12-06;1.6771428571428573;-0.6124166666666666;-2.2921428571428573;-4.57;-1.2;-5.554285714285715;-5.436428571428571;-3.267142857142857;-1.675;-3.4192857142857145;-1.9171428571428573;-1.125;-20.93714285714286;-1.2364285714285714;-2.1071428571428568;-4.319285714285714;-3.177142857142857;-8.572857142857144;-1.9649999999999999;-5.992857142857144;-2.55;-1.582857142857143;-0.8228571428571427;-1.9228571428571428;-2.3099999999999996;-1.6621428571428574;-2.455;-2.545;-13.440714285714286;-6.247857142857143;-41.54857142857143;-3.4699999999999998;-37.630714285714284;-2.7471428571428573;2.745;-7.473571428571429;-86.66928571428573;-42.293571428571425;-71.33000000000001;-1.7864285714285715;-3.0685714285714285;-13.114285714285714;-21.92142857142857;-14.446428571428571;-3.3721428571428573;-2.955;-7.804285714285714;-1.225;-1.7607142857142857;-16.575714285714284;-3.9450000000000003;-2.647857142857143;-1.5842857142857143;-4.474285714285714;-7.312857142857143;-2.9692857142857143;-13.927857142857142;-4.295;-3.378571428571428;-15.31642857142857;-44.52714285714285;-2.697857142857143;-3.5321428571428575;-9.602142857142857
2012-12-09;1.62;-0.596;-2.277142857142857;-4.2700000000000005;-1.18;-5.548571428571429;-5.421428571428572;-3.1614285714285715;-1.5814285714285714;-3.3742857142857146;-1.8914285714285715;-1.0085714285714287;-20.94;-1.1414285714285715;-2.13;-3.94;-3.1185714285714283;-8.54857142857143;-1.907142857142857;-5.79;-2.3785714285714286;-1.602857142857143;-0.7414285714285713;-1.8242857142857143;-2.3185714285714285;-1.602857142857143;-2.4614285714285713;-2.5271428571428567;-13.425714285714287;-6.184285714285714;-41.54571428571428;-3.4385714285714286;-37.628571428571426;-2.718571428571429;2.744285714285714;-7.45;-86.77857142857144;-42.324285714285715;-71.38285714285715;-1.7571428571428573;-3.09;-13.1;-21.19142857142857;-13.578571428571427;-3.242857142857143;-2.915714285714286;-8.998571428571429;-1.1928571428571428;-1.7442857142857144;-16.57;-3.9071428571428575;-2.6114285714285717;-1.5385714285714285;-4.464285714285714;-7.265714285714286;-2.912857142857143;-13.918571428571429;-4.319999999999999;-3.3728571428571428;-15.288571428571428;-44.692857142857136;-2.68;-3.525714285714286;-9.522857142857143
