date_mesure;02516X0071_P3-90;01446X0005_S3-91;01506X0016_P1;01474X0048_P1;01801X0010_S1;01245X0010_S1;00985X0040_S1;00592X0001_S1;01487X0001_S1;01252X0011_S1;01795X0011_S1;01807X0051_S1;00773X0002_S1;00993X0002_S1;00578X0002_S1;01198X0002_S1;01461X0012_S1;02535X0012_S1;01508X0133_S1;01192X0043_S1;00578X0043_S1;00762X0004_S1;01013X0004_S1;00766X0004_S1;00604X0224_S1;01251X0044_S1;01193X0044_S1;01017X0074_S1;00583X0005_S1;02144X0005_S1;00957X0005_S1;01794X0035_S1;00956X0055_S1;00755X0006_S1;00608X0206_S1;01805X0036_S1;01213X0166_S1;01216X0086_S1;00776X0096_S1;01211X0037_S1;01473X0087_S1;01003X0008_S1;01756X0008_S1;00777X0008_S1;01491X0009_S1;01206X0009_S1;02527X0009_S1;00987X0009_S1;00435X0079_S1;00941X0034_S-2;01227X0038_S22;02895X0004_FE1-92;02133X0008_S1-92;01195X0200_F2;01234X0297_F2;02523X0002_S2;01768X0022_S2;00765X0124_BT2;01792X0020_PZ2;02535X0018_FE1-93;02883X0017_F3;01242X0530_FN3;00775X0099_F14;00937X0030_F4;02135X0016_S4;02131X0018_S4;00974X0128_PZ1908;01198X0029_S8;02531X0001_F;01176X0061_F;00945X0064_F;01778X0015_F;02503X0011_FO;01508X0100_P;01493X0001_P;02152X0051_P;00732X0032_P;01776X0023_P;01803X0004_P;02101X0044_P;00581X0015_P;01011X0045_P;01168X0065_P;01232X0006_P;00445X0006_P;00606X0086_P;00441X0007_P;01186X0007_P;02473X0037_P;00588X0037_P;01465X0067_P;01004X0019_P;02523X0029_P;00582X0069_P;BSS003UJSA_X;BSS003VFXE_X;BSS003UJOK_X;BSS003VEVM_X;BSS003VEUS_X;BSS003UKJY_X;BSS003VETY_X;BSS003VFXY_X
2010-04-08;-6.361428571428571;-6.7;-69.37571428571428;-7.101428571428571;-17.387142857142855;-37.81571428571429;-34.354285714285716;-53.49571428571429;-25.072857142857142;-19.535714285714285;-17.685714285714287;-6.854285714285715;-32.20285714285714;-89.04857142857144;-51.23142857142857;-22.22714285714286;-27.25857142857143;-31.46857142857143;-1.5042857142857142;-15.714285714285714;-2.6471428571428572;-32.28285714285715;-43.18714285714286;-70.3;-63.714285714285715;-68.92142857142858;-12.555;-18.81142857142857;-62.71857142857142;-22.821428571428573;-4.204285714285715;-32.48857142857143;-3.0814285714285714;-83.67857142857143;-35.72428571428571;-13.411428571428571;-2.08;-16.895714285714288;-1.61;-12.885;-27.287142857142857;-55.612857142857145;-4.305714285714286;-34.72;-41.793238095238095;-5.32;-7.895714285714286;-65.32571428571428;-60.36714285714286;-1.3014285714285714;-17.541428571428572;-1.2971428571428572;-13.404285714285715;-1.8085714285714285;16.032857142857143;-7.837142857142857;-4.041428571428571;-1.4585714285714284;-15.635714285714286;-1.8114285714285714;-12.921428571428573;-5.214285714285714;-2.1653333333333333;-1.2757142857142856;-13.561428571428573;-8.858571428571429;-3.31;-1.1642857142857141;-60.075;-2.435714285714286;-1.5871428571428574;-3.0234920634920632;-13.388571428571428;-31.73428571428571;-41.95857142857143;-27.14428571428571;-1.7742857142857142;-3.59;-64.24571428571429;-9.835714285714285;-67.14;-4.414285714285714;-3.5014285714285713;-46.92142857142857;-35.12571428571429;-23.254285714285714;-55.48285714285714;-1.3;-7.155714285714287;-26.575714285714287;-13.525714285714285;-1.9014285714285712;-10.637142857142857;-4.877142857142857;-1.1500000000000001;-0.6971428571428572;-3.6999999999999997;-1.55;-1.5785714285714287;-0.8957142857142858;-1.4514285714285715;-6.741428571428571
2010-04-15;-6.491428571428571;-6.618571428571428;-69.39;-7.187142857142858;-17.83857142857143;-37.798571428571435;-34.34;-53.60857142857143;-25.071428571428573;-19.305714285714284;-18.072857142857142;-6.937142857142858;-31.685714285714287;-89.05142857142857;-51.19428571428572;-22.17142857142857;-27.21;-31.457142857142856;-1.57;-16.07;-2.6942857142857144;-32.15428571428571;-43.011428571428574;-70.40285714285714;-63.70857142857143;-68.91;-12.657499999999999;-18.794285714285714;-62.62714285714286;-22.881428571428575;-4.4;-32.49857142857143;-3.3814285714285717;-83.73428571428572;-35.635714285714286;-13.361428571428572;-2.145;-17.31714285714286;-1.6214285714285717;-12.9525;-27.252857142857145;-55.548571428571435;-4.395714285714286;-34.205714285714286;-41.80285714285714;-5.665;-7.93;-65.3157142857143;-60.371428571428574;-1.3728571428571428;-17.639999999999997;-1.3800000000000001;-13.785714285714286;-1.8685714285714285;15.981428571428571;-7.862857142857143;-4.098571428571429;-1.6142857142857143;-18.018571428571427;-1.8685714285714285;-12.861428571428572;-5.368571428571428;-2.25;-1.3385714285714287;-13.59142857142857;-8.874285714285714;-3.31;-1.22;-60.102500000000006;-2.4442857142857144;-1.6728571428571428;-3.086190476190476;-13.62857142857143;-31.728571428571428;-41.96714285714285;-27.47142857142857;-1.8257142857142858;-4.0371428571428565;-64.18857142857142;-9.861428571428572;-67.04857142857144;-4.442857142857143;-3.5342857142857143;-46.90857142857143;-35.40714285714286;-23.34857142857143;-55.40428571428571;-1.3171428571428572;-7.198571428571428;-26.43857142857143;-13.54142857142857;-1.947142857142857;-10.722857142857142;-4.86;-1.417142857142857;-0.7528571428571428;-3.7357142857142853;-1.6328571428571428;-1.6728571428571428;-0.9471428571428572;-1.57;-7.188571428571429
2010-04-22;-6.581428571428572;-6.678571428571429;-69.4042857142857;-7.2942857142857145;-18.15;-37.85;-34.34;-53.705714285714286;-25.07857142857143;-19.139999999999997;-18.298571428571428;-6.965714285714285;-31.357142857142858;-89.06857142857143;-51.16571428571428;-22.208571428571428;-27.24142857142857;-31.47;-1.6228571428571428;-16.07;-2.7225;-32.034285714285716;-42.84571428571429;-70.4857142857143;-63.7;-68.90714285714286;-12.76;-18.79;-62.56142857142857;-22.97;-4.5928571428571425;-32.511428571428574;-3.7142857142857144;-83.74000000000001;-35.59285714285715;-13.407142857142857;-2.21;-19.22;-1.6342857142857141;-13.02;-27.23857142857143;-55.50285714285714;-4.511428571428572;-33.84285714285714;-41.79;-6.01;-7.965714285714285;-65.31857142857143;-60.36;-1.4385714285714286;-17.664285714285715;-1.4357142857142855;-14.115714285714287;-1.9628571428571429;15.705714285714285;-7.902857142857143;-4.158571428571428;-1.8571428571428572;-18.009999999999998;-1.9014285714285712;-12.897142857142857;-5.65;-2.262857142857143;-1.4014285714285715;-13.632857142857144;-8.941428571428572;-3.2271428571428573;-1.292857142857143;-60.13;-2.492857142857143;-1.7442857142857144;-3.1488888888888886;-14.01142857142857;-31.740000000000002;-41.96999999999999;-27.52;-1.86;-4.581428571428572;-64.22714285714287;-9.891428571428573;-66.99142857142857;-4.448571428571428;-3.595714285714286;-46.90428571428571;-35.75857142857143;-23.474285714285713;-55.348571428571425;-1.3571428571428572;-7.234285714285714;-26.327142857142857;-13.570000000000002;-1.967142857142857;-10.734285714285715;-4.865714285714286;-1.7100000000000002;-0.8057142857142857;-3.7857142857142856;-1.7042857142857142;-1.7914285714285716;-1.0171428571428571;-1.6771428571428573;-7.384285714285714
2010-04-29;-6.634285714285714;-6.67;-69.40857142857143;-7.345714285714286;-18.40142857142857;-37.89714285714286;-34.33571428571429;-53.74857142857143;-25.07;-19.011428571428574;-18.34857142857143;-6.9799999999999995;-31.018571428571427;-89.07714285714285;-51.14142857142857;-22.17571428571429;-27.232857142857142;-31.482857142857142;-1.6642857142857141;-17.28;-2.709375;-31.90857142857143;-42.684285714285714;-70.51;-63.66428571428571;-68.90142857142858;-12.8225;-18.784285714285716;-62.5;-23.048571428571428;-4.767142857142858;-32.52571428571429;-3.9716666666666662;-83.75857142857144;-35.55714285714286;-13.594285714285714;-2.3725;-19.755714285714284;-1.6385714285714283;-13.022499999999999;-27.228571428571428;-55.44428571428572;-4.591428571428572;-33.472857142857144;-41.81571428571429;-6.2575;-7.994285714285715;-65.3157142857143;-60.35142857142858;-1.4783333333333333;-17.67;-1.477142857142857;-14.425714285714287;-1.9842857142857144;15.884285714285713;-7.937142857142858;-4.188571428571429;-1.957142857142857;-17.857142857142858;-1.9257142857142857;-12.861428571428572;-5.572857142857143;-2.19;-1.417142857142857;-13.662857142857144;-8.932857142857143;-3.1585714285714284;-1.3800000000000001;-60.097500000000004;-2.5100000000000002;-1.7771428571428571;-3.2115873015873015;-14.281428571428572;-31.72142857142857;-41.96714285714285;-27.351999999999997;-1.875714285714286;-4.634285714285714;-64.22;-9.911428571428571;-66.89142857142858;-4.437142857142858;-3.6257142857142854;-46.90857142857143;-36.13428571428572;-23.584285714285716;-55.31285714285714;-1.4242857142857142;-7.274285714285715;-26.215714285714284;-13.60142857142857;-1.9757142857142858;-10.935714285714285;-4.851428571428571;-1.8185714285714287;-0.8185714285714285;-3.774285714285714;-1.7571428571428573;-1.8628571428571428;-1.1042857142857143;-1.7314285714285713;-7.445714285714287
2010-05-06;-6.761428571428572;-6.6899999999999995;-69.42714285714285;-7.402857142857143;-18.601428571428574;-37.96857142857143;-34.31857142857143;-53.80571428571428;-25.064285714285713;-18.91857142857143;-18.02142857142857;-6.9871428571428575;-30.75714285714286;-89.08;-51.13;-22.17142857142857;-27.208571428571428;-31.494285714285716;-1.7114285714285715;-17.324285714285715;-2.69625;-31.794285714285714;-42.56;-70.50285714285715;-63.61571428571428;-68.88571428571429;-12.885;-18.79;-62.5;-23.141428571428573;-4.927142857142857;-32.54;-4.207142857142857;-83.76;-35.54;-13.877142857142857;-2.535;-19.85571428571429;-1.6442857142857144;-13.024999999999999;-27.221428571428568;-55.402857142857144;-4.688571428571429;-33.15857142857143;-41.84285714285714;-6.505;-8.017142857142856;-65.30857142857143;-60.31142857142857;-1.5;-17.671428571428574;-1.49;-14.70142857142857;-2.007142857142857;15.760000000000002;-7.971428571428572;-4.2214285714285715;-2.072857142857143;-18.285714285714285;-1.94;-12.835714285714285;-5.95;-2.1757142857142857;-1.467142857142857;-13.682857142857143;-8.961428571428572;-3.3771428571428572;-1.437142857142857;-60.065;-2.5214285714285714;-1.8057142857142858;-3.274285714285714;-14.494285714285713;-31.72142857142857;-41.96714285714285;-28.2335;-1.8985714285714284;-4.661428571428572;-64.23428571428572;-9.93142857142857;-66.82000000000001;-4.437142857142858;-3.654285714285714;-46.91142857142857;-36.56428571428572;-23.71857142857143;-55.31;-1.5571428571428572;-7.308571428571428;-26.124285714285715;-13.62857142857143;-1.9828571428571427;-10.978571428571428;-4.831428571428572;-1.887142857142857;-0.8442857142857143;-3.751428571428572;-1.81;-1.9242857142857142;-1.1614285714285713;-1.7514285714285713;-7.491428571428571
2010-05-13;-6.761428571428572;-6.814285714285715;-69.45714285714286;-7.474285714285714;-18.72;-38.06;-34.32;-53.93857142857143;-25.09;-18.872857142857146;-18.254285714285714;-6.982857142857143;-30.715714285714284;-89.08428571428571;-51.135714285714286;-22.27857142857143;-27.28857142857143;-31.524285714285718;-1.7328571428571427;-17.43;-2.683125;-31.735714285714288;-42.462857142857146;-70.47571428571429;-63.57142857142857;-68.90428571428572;-12.9475;-18.792857142857144;-62.5;-23.29;-5.107142857142857;-32.55428571428571;-4.47;-83.76;-35.57857142857143;-14.15;-2.6975;-19.821428571428573;-1.6557142857142857;-13.0275;-27.244285714285716;-55.38;-4.8185714285714285;-33.05571428571429;-41.84285714285714;-6.7524999999999995;-8.042857142857143;-65.31857142857143;-60.29571428571428;-1.5;-17.675714285714285;-1.4985714285714287;-14.978571428571428;-2.0757142857142856;15.825714285714286;-8.007142857142856;-4.268571428571429;-2.2857142857142856;-21.142857142857142;-1.9442857142857142;-12.922857142857143;-5.771428571428571;-2.025714285714286;-1.5714285714285714;-13.711428571428572;-9.112857142857143;-3.238571428571429;-1.4928571428571427;-60.0325;-2.5928571428571425;-1.8471428571428572;-3.3214285714285716;-14.742857142857144;-31.77;-41.96999999999999;-29.115;-1.95;-4.668571428571428;-64.29714285714286;-9.967142857142859;-66.76571428571428;-4.437142857142858;-3.6942857142857144;-46.901428571428575;-37.05714285714286;-23.912857142857142;-55.32142857142857;-1.7142857142857142;-7.345714285714286;-26.074285714285715;-13.672857142857142;-1.99;-10.962857142857144;-4.854285714285715;-2.1128571428571425;-0.8842857142857143;-3.8442857142857143;-1.8800000000000001;-2.02;-1.2457142857142858;-1.77;-7.6000000000000005
2010-05-20;-6.838571428571428;-6.896000000000001;-69.45428571428572;-7.511428571428572;-18.849999999999998;-38.128571428571426;-34.324285714285715;-54.040000000000006;-25.06142857142857;-18.861428571428572;-18.49142857142857;-7.011428571428572;-30.738571428571426;-89.08714285714287;-51.17142857142857;-22.322857142857142;-27.357142857142858;-31.541428571428572;-1.76;-18.29;-2.67;-31.674285714285713;-42.385714285714286;-70.44142857142857;-63.55142857142857;-68.91571428571429;-13.01;-18.837142857142858;-62.5;-23.457142857142856;-5.25;-32.565714285714286;-4.54;-83.75714285714287;-35.61857142857143;-14.485714285714286;-2.86;-19.77;-1.6814285714285713;-13.03;-27.255714285714287;-55.4;-4.952857142857143;-33.01714285714286;-41.9;-7.0;-8.06;-65.31857142857143;-60.32857142857143;-1.5;-17.622857142857143;-1.5400000000000003;-15.241428571428571;-2.12;15.717142857142857;-8.05;-4.311428571428571;-2.5100000000000002;-19.571428571428573;-1.9814285714285713;-12.947142857142856;-5.924285714285714;-1.9585714285714284;-1.6428571428571428;-13.732857142857142;-9.217142857142857;-3.3628571428571425;-1.5771428571428572;-60.0;-2.577142857142857;-1.8757142857142857;-3.3685714285714283;-14.870000000000001;-31.724285714285713;-41.96999999999999;-30.0;-1.9857142857142858;-4.6971428571428575;-64.30142857142857;-10.008571428571429;-66.71285714285715;-4.448571428571428;-3.732857142857143;-46.9;-37.618571428571435;-24.124285714285715;-55.371428571428574;-1.9014285714285715;-7.38;-26.03857142857143;-13.718571428571428;-1.997142857142857;-11.045714285714284;-4.88;-2.1585714285714284;-0.9299999999999999;-4.182857142857143;-1.9357142857142855;-2.0542857142857143;-1.352857142857143;-1.8342857142857143;-7.671428571428572
2010-05-27;-6.902857142857143;-6.928333333333334;-69.48285714285714;-7.601428571428571;-18.942857142857143;-38.207142857142856;-34.29;-54.06285714285714;-25.07;-18.842857142857145;-18.302857142857142;-7.027142857142857;-30.78142857142857;-89.06285714285715;-51.18857142857143;-22.318571428571428;-27.259999999999998;-31.564285714285713;-1.78;-18.364285714285717;-2.704285714285714;-31.624285714285715;-42.31857142857143;-70.37714285714286;-63.48571428571428;-68.91;-12.928333333333333;-18.835714285714285;-62.395714285714284;-23.632857142857144;-5.357142857142857;-32.58428571428572;-4.54;-83.73285714285714;-35.65428571428571;-14.505714285714287;-2.9216666666666664;-19.824285714285715;-1.6928571428571428;-13.061666666666666;-27.270000000000003;-55.41285714285714;-5.042857142857143;-33.011428571428574;-41.9;-7.108333333333333;-8.08;-65.31285714285714;-60.292857142857144;-1.5;-17.655714285714286;-1.55;-15.465714285714286;-2.1485714285714286;15.662857142857144;-8.075714285714286;-4.314285714285714;-2.664285714285714;-23.571428571428573;-1.9828571428571427;-12.922857142857142;-5.827142857142857;-1.9128571428571426;-1.6228571428571428;-13.751428571428573;-9.29857142857143;-3.238571428571429;-1.5785714285714287;-60.00666666666667;-2.63;-1.8742857142857143;-3.39;-14.992857142857144;-31.75;-41.978571428571435;-30.0;-2.004285714285714;-4.785714285714286;-64.30857142857143;-10.02;-66.63857142857144;-4.442857142857143;-3.755714285714286;-46.89857142857143;-38.18571428571429;-24.322857142857142;-55.424285714285716;-1.7414285714285713;-7.4;-26.002857142857145;-13.741428571428571;-2.0;-11.081428571428571;-4.86;-2.3485714285714288;-0.87;-4.375714285714286;-1.9385714285714286;-2.07;-1.3585714285714285;-1.8085714285714285;-7.687142857142858
2010-06-03;-6.92;-6.9606666666666674;-69.48714285714286;-7.632857142857143;-18.98857142857143;-38.29571428571428;-34.287142857142854;-54.144285714285715;-25.05;-18.87;-18.268571428571427;-7.032857142857144;-30.947142857142858;-89.06857142857143;-51.19428571428572;-22.34857142857143;-27.29;-31.58142857142857;-1.812857142857143;-18.524285714285718;-2.6957142857142857;-31.599999999999998;-42.29571428571428;-70.32714285714285;-63.42857142857143;-68.91;-12.846666666666666;-18.88;-62.39;-23.82857142857143;-5.484285714285714;-32.59285714285714;-4.54;-83.72571428571429;-35.76714285714286;-14.72;-2.9833333333333334;-19.787142857142857;-1.7;-13.093333333333334;-27.288571428571426;-55.44428571428572;-5.155714285714287;-33.10142857142857;-41.9;-7.216666666666667;-8.097142857142858;-65.32428571428571;-60.27571428571429;-1.5;-17.67;-1.5585714285714285;-15.647142857142857;-2.1914285714285713;15.588571428571429;-8.107142857142858;-4.335714285714286;-2.9014285714285712;-24.142857142857142;-1.9914285714285713;-12.93857142857143;-6.005714285714285;-1.9242857142857142;-1.6542857142857144;-13.777142857142858;-9.245714285714286;-3.494285714285714;-1.6142857142857143;-60.013333333333335;-2.64;-1.9014285714285712;-3.4185714285714286;-15.10142857142857;-31.737142857142857;-41.97571428571428;-30.0;-2.04;-4.921428571428572;-64.33;-10.044285714285715;-66.59142857142857;-4.451428571428571;-3.7842857142857143;-46.902857142857144;-38.787142857142854;-24.551428571428573;-55.5;-1.957142857142857;-7.4314285714285715;-25.984285714285715;-13.774285714285714;-2.0;-11.145714285714286;-4.877142857142857;-2.437142857142857;-0.9342857142857143;-4.1257142857142854;-1.9514285714285715;-2.1085714285714285;-1.3800000000000001;-1.8542857142857143;-7.704285714285715
2010-06-10;-6.8428571428571425;-6.993;-69.50285714285714;-7.635714285714286;-18.919999999999998;-38.04571428571428;-34.26714285714286;-54.18571428571429;-25.064285714285713;-18.914285714285715;-17.845714285714287;-6.99;-31.085714285714285;-89.04285714285713;-51.19428571428572;-22.359999999999996;-27.24142857142857;-31.60571428571429;-1.8157142857142858;-18.565714285714286;-2.685714285714286;-31.571428571428573;-42.284285714285716;-70.26571428571428;-63.35142857142858;-68.92285714285715;-12.765;-18.889999999999997;-62.4;-23.955714285714286;-5.581428571428572;-32.59571428571429;-4.54;-83.70285714285716;-35.88285714285714;-14.87857142857143;-3.045;-19.84142857142857;-1.68;-13.125;-27.307142857142857;-55.464285714285715;-5.162857142857143;-33.24714285714286;-41.9;-7.325;-8.11;-65.3157142857143;-60.25285714285714;-1.5;-17.52285714285714;-1.53;-15.808571428571428;-2.21;15.457142857142857;-8.121428571428572;-4.291428571428571;-2.9771428571428573;-25.0;-1.9485714285714286;-12.930000000000001;-5.87;-1.9285714285714286;-1.6328571428571428;-13.764285714285714;-9.20857142857143;-3.4905714285714287;-1.55;-60.019999999999996;-2.69;-1.8828571428571428;-3.4285714285714284;-15.215714285714286;-31.768571428571427;-41.98428571428571;-30.0;-2.037142857142857;-4.9399999999999995;-64.33714285714287;-10.061428571428573;-66.55285714285715;-4.457142857142857;-3.7914285714285714;-46.879999999999995;-39.38;-24.77285714285714;-55.57571428571429;-1.4685714285714286;-7.445714285714287;-25.965714285714284;-13.795714285714284;-1.997142857142857;-11.19;-4.874285714285714;-2.4657142857142857;-0.8528571428571429;-3.954285714285714;-1.967142857142857;-2.142857142857143;-1.4142857142857141;-1.747142857142857;-7.7299999999999995
2010-06-17;-6.892857142857143;-7.025333333333333;-69.51571428571428;-7.71;-18.925714285714285;-38.30142857142857;-34.26714285714286;-54.290000000000006;-25.048571428571428;-18.99857142857143;-18.445714285714285;-7.014285714285714;-31.40142857142857;-89.05142857142857;-51.23142857142857;-22.43;-27.34857142857143;-31.617142857142856;-1.8214285714285714;-18.624285714285715;-2.682857142857143;-31.572857142857142;-42.31571428571429;-70.22428571428571;-63.31;-68.94285714285715;-12.683333333333334;-18.92142857142857;-62.42714285714286;-24.207142857142856;-5.708571428571429;-32.612857142857145;-4.54;-83.69142857142857;-36.01714285714286;-15.052857142857144;-3.1066666666666665;-19.83142857142857;-1.6985714285714286;-13.156666666666666;-27.34;-55.50428571428572;-5.331428571428572;-33.51;-41.9;-7.433333333333334;-8.12857142857143;-65.32142857142857;-60.27;-1.5;-17.67142857142857;-1.552857142857143;-15.997142857142856;-2.2528571428571427;15.465714285714286;-8.162857142857144;-4.364285714285714;-3.0700000000000003;-25.0;-1.9957142857142856;-12.991428571428571;-5.840000000000001;-1.9142857142857141;-1.6757142857142857;-13.799999999999999;-9.285714285714286;-3.4868571428571427;-1.6142857142857143;-60.026666666666664;-2.7;-1.9185714285714286;-3.467142857142857;-15.344285714285714;-31.770000000000003;-41.99857142857143;-30.0;-2.09;-5.089999999999999;-64.37857142857142;-10.092857142857143;-66.50857142857143;-4.488571428571428;-3.8128571428571427;-46.89714285714285;-39.98714285714285;-25.055714285714288;-55.660000000000004;-1.49;-7.468571428571429;-26.011428571428574;-13.847142857142856;-2.0;-11.224285714285713;-4.911428571428572;-2.698571428571429;-0.9628571428571429;-4.0042857142857144;-2.0357142857142856;-2.1957142857142857;-1.4857142857142858;-1.82;-7.804285714285714
2010-06-24;-6.967142857142858;-7.057666666666667;-69.52428571428571;-7.781428571428571;-18.994285714285716;-38.348571428571425;-34.25;-54.357142857142854;-25.041428571428572;-19.09714285714286;-18.59857142857143;-7.038571428571429;-31.762857142857143;-89.05;-51.26428571428572;-22.478571428571428;-27.35571428571429;-31.631428571428575;-1.8585714285714288;-18.86285714285714;-2.7085714285714286;-31.62142857142857;-42.36;-70.17428571428572;-63.278571428571425;-68.96142857142857;-12.601666666666667;-18.965714285714284;-62.44714285714286;-24.514285714285712;-5.808571428571428;-32.63;-4.54;-83.68999999999998;-36.142857142857146;-15.185714285714285;-3.1683333333333334;-19.810000000000002;-1.7128571428571429;-13.188333333333334;-27.368571428571425;-55.55142857142857;-5.478571428571429;-33.74857142857143;-41.9;-7.541666666666667;-8.144285714285715;-65.32142857142857;-60.27;-1.5;-17.68;-1.582857142857143;-16.194285714285716;-2.307142857142857;15.322857142857142;-8.211428571428572;-4.422857142857143;-3.3114285714285714;-25.0;-2.0228571428571427;-13.015714285714285;-6.03;-1.95;-1.782857142857143;-13.842857142857143;-9.388571428571428;-3.483142857142857;-1.6942857142857142;-60.03333333333333;-2.7228571428571433;-1.967142857142857;-3.507142857142857;-15.437142857142858;-31.76571428571429;-42.0;-31.002857142857145;-2.157142857142857;-5.252857142857144;-64.39714285714285;-10.127142857142857;-66.49142857142857;-4.51;-3.8557142857142854;-46.89;-40.582857142857144;-25.34714285714286;-55.75142857142857;-1.8171428571428572;-7.491428571428571;-26.06142857142857;-13.9;-2.0157142857142856;-11.275714285714285;-4.96;-2.867142857142857;-1.0642857142857143;-4.268571428571429;-2.12;-2.2485714285714287;-1.6514285714285715;-1.8985714285714284;-7.925714285714286
2010-07-01;-7.0200000000000005;-7.09;-69.54285714285714;-7.8342857142857145;-19.048571428571428;-38.40428571428571;-34.24142857142857;-54.39714285714285;-25.04;-19.21857142857143;-18.675714285714285;-7.078571428571428;-32.181428571428576;-89.05;-51.30857142857143;-22.534285714285716;-27.349999999999998;-31.65857142857143;-1.8914285714285715;-19.095714285714287;-2.726;-31.67142857142857;-42.43142857142857;-70.13714285714285;-63.25285714285714;-68.98;-12.52;-19.02;-62.487142857142864;-24.905714285714286;-5.917142857142857;-32.635714285714286;-5.6000000000000005;-83.68714285714285;-36.27571428571429;-15.328571428571427;-3.23;-19.791428571428572;-1.737142857142857;-13.22;-27.404285714285717;-55.6;-5.61;-33.97;-41.9;-7.65;-8.161428571428571;-65.32714285714285;-60.278571428571425;-1.8;-17.68;-1.6042857142857143;-16.385714285714286;-2.3757142857142854;15.485714285714286;-8.265714285714285;-4.464285714285714;-3.448571428571429;-25.0;-2.0428571428571427;-13.067142857142857;-6.068571428571429;-1.9742857142857144;-1.8728571428571428;-13.867142857142856;-9.5;-3.479428571428571;-1.7857142857142858;-60.04;-2.761428571428571;-2.004285714285714;-3.54;-15.530000000000001;-31.77;-42.0;-32.5;-2.198571428571429;-5.394285714285714;-64.42285714285715;-10.144285714285715;-66.48428571428572;-4.532857142857143;-3.9085714285714284;-46.901428571428575;-41.17142857142857;-25.657142857142855;-55.83857142857143;-2.1457142857142855;-7.524285714285715;-26.134285714285713;-13.948571428571428;-2.031428571428571;-11.308571428571428;-5.012857142857143;-3.1142857142857143;-1.1457142857142857;-4.535714285714286;-2.217142857142857;-2.3214285714285716;-1.832857142857143;-1.9714285714285715;-8.108571428571429
2010-07-08;-7.097142857142857;-7.15;-69.55;-7.885714285714286;-19.099999999999998;-38.48857142857143;-34.222857142857144;-54.43;-25.025714285714287;-19.332857142857144;-18.717142857142854;-7.130000000000001;-32.628571428571426;-89.04857142857144;-51.35142857142858;-22.557142857142857;-27.33142857142857;-31.685714285714287;-1.9271428571428573;-19.268571428571427;-2.75;-31.72;-42.52571428571429;-70.11428571428571;-63.23571428571428;-68.99142857142857;-12.626666666666667;-19.047142857142855;-62.51714285714286;-25.351428571428574;-6.012857142857143;-32.65;-5.747142857142856;-83.67714285714285;-36.401428571428575;-15.452857142857143;-3.3933333333333335;-19.931428571428572;-1.7514285714285713;-13.24;-27.434285714285718;-55.644285714285715;-5.71;-34.24857142857143;-41.9;-7.826666666666667;-8.177142857142856;-65.31285714285714;-60.29;-1.86;-17.681428571428572;-1.6357142857142857;-16.574285714285715;-2.41;15.047142857142857;-8.34142857142857;-4.505714285714285;-3.5357142857142856;-25.0;-2.0628571428571427;-13.08;-6.207142857142857;-1.9785714285714284;-1.97;-13.888571428571428;-9.547142857142857;-3.4757142857142855;-1.8614285714285717;-60.056666666666665;-2.7657142857142856;-2.0242857142857145;-3.5742857142857143;-15.594285714285714;-31.754285714285714;-42.0;-32.5;-2.244285714285714;-5.502857142857143;-64.42857142857143;-10.17;-66.47571428571429;-4.555714285714286;-3.9600000000000004;-46.88142857142857;-41.77571428571429;-25.96857142857143;-55.92142857142857;-2.3871428571428575;-7.561428571428571;-26.201428571428572;-13.987142857142857;-2.04;-11.384285714285713;-5.058571428571428;-3.34;-1.2185714285714284;-4.735714285714286;-2.3314285714285714;-2.38;-2.0028571428571427;-2.037142857142857;-8.29857142857143
2010-07-15;-7.114285714285714;-7.245;-69.57142857142857;-7.951428571428571;-19.12142857142857;-38.58857142857143;-34.21142857142858;-54.45285714285715;-25.027142857142856;-19.47;-18.804285714285715;-7.112857142857143;-33.11142857142857;-89.03714285714285;-51.401428571428575;-22.627142857142854;-27.315714285714286;-31.721428571428568;-1.9185714285714286;-19.437142857142856;-2.79;-31.797142857142855;-42.62714285714286;-70.11;-63.214285714285715;-69.00571428571429;-12.733333333333333;-19.084285714285716;-62.582857142857144;-25.78857142857143;-6.107142857142857;-32.67;-5.868571428571428;-83.66571428571429;-36.50714285714286;-15.514285714285714;-3.5566666666666666;-19.821428571428573;-1.77;-13.26;-27.465714285714284;-55.68142857142857;-5.801428571428572;-34.528571428571425;-41.9;-8.003333333333334;-8.197142857142856;-65.32714285714285;-60.30142857142857;-1.8714285714285714;-17.68857142857143;-1.6414285714285712;-16.75;-2.4699999999999998;15.321428571428571;-6.011428571428572;-4.551428571428572;-3.434285714285714;-25.0;-2.0742857142857143;-13.134285714285713;-5.7942857142857145;-1.9714285714285715;-2.007142857142857;-13.9;-9.618571428571428;-3.472;-1.8800000000000001;-60.07333333333334;-2.82;-2.04;-3.597142857142857;-15.682857142857143;-31.771428571428572;-42.0;-32.5;-2.2728571428571427;-5.601428571428571;-64.45142857142856;-10.175714285714287;-66.45428571428572;-4.57;-3.974285714285714;-46.862857142857145;-42.36571428571428;-26.28857142857143;-56.00857142857143;-2.4714285714285715;-7.575714285714286;-26.287142857142857;-14.02;-2.0228571428571427;-11.392857142857142;-5.098571428571428;-3.6042857142857145;-1.2757142857142856;-4.785714285714286;-2.4442857142857144;-2.454285714285714;-2.1457142857142855;-2.085714285714286;-8.51
