date_mesure,C,B,A,D
2003-02-27,1.7973903872743926,1.8003472301870214,1.3647926052606631,2.166154677371096
2003-03-06,1.7830607851909495,1.7943166776880726,1.271420789173837,2.172999545825716
2003-03-13,1.673739842868043,1.767932643099102,1.1300738830635126,2.154754566026725
2003-03-20,1.6077946007491721,1.8113149819011634,1.0133531123128485,2.133956648799159
2003-03-27,1.5184497707366689,1.8217628848963232,0.9042675111583849,2.0805911489637023
2003-04-03,1.4020460217383226,1.7395053901174025,0.7521714846807437,1.9879771575037215
2003-04-10,1.2985708678037418,1.7360399415069403,0.5816866734862616,1.8469021089309794
2003-04-17,1.1733354279909252,1.6611703333418886,0.31514296936434893,1.5825141164550542
2003-04-24,1.0810352698952939,1.691582598410183,0.24603151793999445,1.643483965952821
2003-05-01,1.0361018043100334,1.704172609964779,0.4362158092101852,1.7686794613339216
2003-05-08,1.0843417935402835,1.7026102158416314,0.4965012691316162,1.7467971143625531
2003-05-15,1.0430208521012057,1.7163284084835264,0.4177063600134565,1.7082991009496484
2003-05-22,0.9881977781993376,1.723086741963734,0.43988024869180453,1.7192184194807034
2003-05-29,0.9095644565962084,1.6704799157129342,0.2882694726611471,1.5905238294609183
2003-06-05,0.8421985124377461,1.6547938837320677,0.2968873424842692,1.599717031073919
2003-06-12,0.7597237236328108,1.5872790957191603,0.11245947132311229,1.4417198101082138
2003-06-19,0.663518047210528,1.507329552210318,-0.30168764279493254,1.3152680420673675
2003-06-26,0.572312860621211,1.5283978837365253,-0.3794771347295871,1.3499301179608914
2003-07-03,0.4422915665801305,1.4187945133091633,-0.41313425998521947,1.3582353578001531
2003-07-10,0.3265437021134264,1.365788121880991,-0.7887651416466339,1.138075907023472
2003-07-17,0.203301972542191,1.323183240716416,-0.9492040405551748,1.130720198519331
2003-07-24,0.11236462356822755,1.3372664706336272,-0.9966099239733914,1.146299393927255
2003-07-31,-0.012837950516017035,1.263615559369213,-1.2058854442753257,0.9615962792754718
2003-08-07,-0.16280474362700054,1.2206288320454317,-1.5793008245880693,0.7294917913365561
2003-08-14,-0.2720383400099238,1.2060106895947615,-1.5708013431221817,0.8230723388191739
2003-08-21,-0.3564269255757614,1.1775412822658784,-1.5819963080265695,0.8649313268851695
2003-08-28,-0.4382638225736607,1.2003702882960603,-1.4734389245011144,0.7650957263767225
2003-09-04,-0.47488915553285815,1.2874765118378435,-1.3355235779763366,0.8633612038340962
2003-09-11,-0.5237669370526771,1.2916430326169148,-1.147813603652804,0.8849496200381246
2003-09-18,-0.5799121272052307,1.3059929696398327,-1.138161766102785,0.8681174325356212
2003-09-25,-0.6097180610624993,1.3431031470542132,-1.061101708378277,0.8799017590915019
2003-10-02,-0.657038565030439,1.337446373049174,-0.9777535905883366,0.8594541624254003
2003-10-09,-0.7076543529385974,1.3050034739484033,-0.86927815867964,0.8400814715276519
2003-10-16,-0.7368427590587636,1.3368118949847365,-0.7904231032570257,0.8426010109650183
2003-10-23,-0.7791725984517482,1.3224814394600104,-0.6910860845766656,0.8248020607752276
2003-10-30,-0.7588881543340312,1.3414346073495926,-0.46762511247117744,0.874551464549063
2003-11-06,-0.8000751765741252,1.2880975147211604,-0.41962368080700696,0.8084041106602348
2003-11-13,-0.8018407764370661,1.2889180630184884,-0.36203222783407374,0.7637890343292949
2003-11-20,-0.7620393714370604,1.3341041996080645,-0.25573944607581606,0.7896612370495175
2003-11-27,-0.7213663759111739,1.3178608959653846,-0.015684339821619875,0.824536496188988
2003-12-04,-0.5262705830363739,1.2755635831934464,0.33171237736100256,0.8091784650005509
2003-12-11,-0.42298458182622617,1.2665097335411393,0.3812360960397471,0.785999217515998
2003-12-18,-0.3350856204004735,1.260431963017886,0.47387338651821903,0.7794923663153102
2003-12-25,-0.11551225863778714,1.2962701325182082,0.7017635897556589,0.8286875813427351
2004-01-01,0.04018658028316946,1.2823467783424884,0.6741961492081481,0.7201546613414688
2004-01-08,0.2742319553743543,1.3520693219941655,0.9032838523977639,0.7829764048536011
2004-01-15,1.0139249830427208,1.40142788672257,1.2911546078230094,1.0100056472357712
2004-01-22,1.3871419700270375,1.4462904944016561,1.4489707581428914,1.1179270552167038
2004-01-29,1.5620198511583332,1.3966652190678697,1.4329677131721061,1.1767848991769627
2004-02-05,1.5338829036329813,1.3737165772804583,1.3167621276664048,1.2152633784027325
2004-02-12,1.450080176670836,1.3723152664979246,1.1560951114856624,1.2556211465634657
2004-02-19,1.4403756778186736,1.440015470909248,1.1793723351453997,1.3120441575760529
2004-02-26,1.3720025688960877,1.3944800983053305,1.1093495226240413,1.321324343830135
2004-03-04,1.3120046713865456,1.3887565049762745,1.0231160935345658,1.3172849748409143
2004-03-11,1.303049284041489,1.391889514587888,1.0540516023212827,1.3479993796402194
2004-03-18,1.304278085644949,1.4063652976072174,1.0481850121856433,1.336803211736084
2004-03-25,1.2728173185132408,1.3975949266647547,0.9709640388579327,1.3002317060555986
2004-04-01,1.2129239793933098,1.3417788803780353,0.9390300035413696,1.3582970945729702
2004-04-08,1.1358339966285067,1.3360207705226288,0.8475431271281764,1.3098680827857607
2004-04-15,1.1137626548883917,1.3899690306012533,0.7794541955461631,1.3094188536179923
2004-04-22,1.0261502865053176,1.3133563811637419,0.706920122451596,1.2268040538687819
2004-04-29,1.0695068537351837,1.386468766941844,0.9196967482287808,1.2701366152450333
2004-05-06,1.0072822196003057,1.338732947381374,0.894181346058842,1.2298913091053365
2004-05-13,0.9168337818209179,1.239469445242133,0.692509518962204,1.1284506659686029
2004-05-20,0.833242848696963,1.166618179903909,0.4388248758449221,0.9640688757462044
2004-05-27,0.7395788217356215,1.1935367012814662,0.26275564285970665,0.8215679845088586
2004-06-03,0.6464730307215034,1.1608913034536998,0.05988357625959484,0.6440857307113657
2004-06-10,0.5292759061666332,1.0586457039415311,-0.2523584055064179,0.4736947412516127
2004-06-17,0.4622219049823405,1.0493886768061593,-0.5204773493399013,0.4875614544831005
2004-06-24,0.34072689694617264,0.9907821651824492,-0.6806888794329528,0.5135527882056866
2004-07-01,0.23192327954110575,0.962166675544091,-0.9345987243495479,0.4143332084312907
2004-07-08,0.11432996484834483,0.9956978855162997,-0.8970712294294927,0.513726054067905
2004-07-15,0.042693052002577295,0.9703451224494664,-0.8620979552864939,0.42569516340429164
2004-07-22,0.052291786094828624,0.9219485735695968,-0.9442836009032102,0.38414803333032077
2004-07-29,-0.053290533180261834,0.8575119342213015,-1.230379124097265,0.18842102959618667
2004-08-05,-0.044157310808212474,0.8764544026731276,-1.0834958226193196,0.29069184284040805
2004-08-12,0.02364016786090921,0.9283636659550832,-0.6809254623511332,0.4038099050548181
2004-08-19,0.010675229965433464,0.933528194462256,-0.47223929899415495,0.41645379771195457
2004-08-26,-0.0271459380695738,0.9179183614768933,-0.45273786414161077,0.4184002541746242
2004-09-02,-0.09860106667453966,0.8726729545407358,-0.5339045929867299,0.303786504032606
2004-09-09,-0.15296957014022425,0.8535178898953045,-0.5718635148754962,0.3481978578410956
2004-09-16,-0.23173123577542087,0.8697889328723731,-0.5751448744271713,0.3123465724988437
2004-09-23,-0.285124890393281,0.8692299315252418,-0.5973187760645141,0.23315524393742343
2004-09-30,-0.34542138877895295,0.8698765198781855,-0.6313379284333763,0.27457719162660443
2004-10-07,-0.36328288111041884,0.8905181776311325,-0.5018447474282522,0.30749726923608717
2004-10-14,-0.3271371950104469,0.920646544591465,-0.3232456299040296,0.3323435529092468
2004-10-21,-0.31786540264444685,0.8831243758029759,-0.2517327126732706,0.3111752114659068
2004-10-28,-0.3323843688851778,0.8416224741907479,-0.22945320874221725,0.3244942864614234
2004-11-04,-0.374110783774864,0.8310457208341716,-0.21324748468905486,0.30678917474663114
2004-11-11,-0.4087621956148145,0.791854498401979,-0.21144319497323502,0.28245175499520475
2004-11-18,-0.41786378010749053,0.8208807831924265,-0.1803757163852711,0.28445605572560195
2004-11-25,-0.4283108444729222,0.8440622726819863,-0.1298306609567752,0.2851065011514391
2004-12-02,-0.47923298227259703,0.7963503729370761,-0.14970410278612284,0.25573032427352715
2004-12-09,-0.509894203105038,0.7945211721596663,-0.16413236886159552,0.23944520154737714
2004-12-16,-0.46642880970394857,0.854052798567547,0.0017856300189609542,0.2600713232939109
2004-12-23,-0.32982741800541665,0.8446357952878856,0.34134935941565775,0.25190979328055174
2004-12-30,-0.2341774419974058,0.7628193263010676,0.4090753039951418,0.20938107368373043
2005-01-06,-0.13321121734512942,0.7839496424733912,0.4403584106467295,0.23527082531917493
2005-01-13,-0.06531660138833728,0.7986257497248259,0.41654863811839865,0.23502116342157772
2005-01-20,0.14919850397083267,0.7888019329571987,0.6977482881452031,0.2810661663048361
2005-01-27,0.4029466966638342,0.7303177211332382,0.8618600979348578,0.27946796150112874
2005-02-03,0.4583379779311495,0.7678805743065522,0.7505383717549288,0.26460816843102736
2005-02-10,0.49624802823495484,0.8046349151855622,0.7771161885918564,0.2874092438521514
2005-02-17,0.5757559024755223,0.803641130928011,0.8516081416712228,0.26136261851042675
2005-02-24,0.5933856846774348,0.7857809485521488,0.7724198021447723,0.25695616466241694
2005-03-03,0.5621350819652249,0.7135387520097527,0.6184228209357234,0.2338447741629538
2005-03-10,0.5785374211746614,0.7594390674592505,0.6261983530868993,0.2519254812645468
2005-03-17,0.5539785311903648,0.7512114883212784,0.5176786881037874,0.21669140884790067
2005-03-24,0.5465101252576994,0.7687365588566555,0.5367409931213498,0.23560580495559036
2005-03-31,0.5340725525732077,0.7261844834083886,0.5297932227761359,0.2169680320243073
2005-04-07,0.6012046860919679,0.7501407614361552,0.5606398622178931,0.2135389220520797
2005-04-14,0.6323200772267425,0.7877204250954543,0.5868658005626497,0.21343710479275363
2005-04-21,0.5931499541598529,0.6901193004377819,0.5747049929222886,0.20149905061115625
2005-04-28,0.555707548976908,0.6538777574698542,0.5321794707902412,0.17949003585373652
2005-05-05,0.4859943060848078,0.5925819841663564,0.39179213586109624,0.14734485802943792
2005-05-12,0.44571592852987707,0.6319372701108085,0.3540751820025794,0.1277698681866773
2005-05-19,0.3990904722890287,0.6104773987053631,0.22991789601172558,0.0278574759957102
2005-05-26,0.3075196004412801,0.5548040908807039,-0.05106621597865643,-0.3153724013364727
2005-06-02,0.21945479766655313,0.5627974027389154,-0.2848473986418449,-0.39886046048487556
2005-06-09,0.13185980834429212,0.5300133439583483,-0.5059859518833414,-0.4860123137304086
2005-06-16,-0.0006434585151310346,0.43549350991335095,-0.9699446246784722,-0.5838495367049605
2005-06-23,-0.11620662966934453,0.4318794328589359,-1.1417626965438612,-0.5072264289628404
2005-06-30,-0.22797260563541744,0.46923810378488245,-1.0643367814633573,-0.3479746794848793
2005-07-07,-0.33785637313493655,0.45974934932279254,-0.9767586749809367,-0.28225384595988146
2005-07-14,-0.40560008392492736,0.3891805061187211,-1.2067425462627197,-0.5025982077832228
2005-07-21,-0.4858024234522463,0.40778250004131733,-1.3113042906541295,-0.487375946690693
2005-07-28,-0.5500051136469707,0.40011476437162175,-1.2407987269815441,-0.48834007628641796
2005-08-04,-0.6227756733712544,0.35435073448255716,-1.3645943400256892,-0.5852010626117292
2005-08-11,-0.7243466134453123,0.3126614870670835,-1.59170674030256,-0.6623806882525632
2005-08-18,-0.8019180441107464,0.28460113604317017,-1.5806550565323683,-0.6357899813261249
2005-08-25,-0.8591346196627612,0.2948448009603051,-1.5002185996970536,-0.5557454629966476
2005-09-01,-0.9056227950267969,0.2920668526089961,-1.5411850433979062,-0.6126274584251233
2005-09-08,-0.9376411967825019,0.33892188800184864,-1.3809430551676072,-0.5608877692658567
2005-09-15,-0.9684389461197791,0.33234986006033007,-1.241727083116586,-0.5321322645411937
2005-09-22,-1.0066127913597986,0.32740606764824587,-1.2575782252072867,-0.5687341598457885
2005-09-29,-1.0493575270379925,0.3202890784451339,-1.171359393819475,-0.5633581432395917
2005-10-06,-1.0733745486230568,0.3341115830622582,-1.1494552118582049,-0.5347208629888619
2005-10-13,-1.1204468883252092,0.3261772800671635,-1.13637309151005,-0.5501112603372158
2005-10-20,-1.1651158557964332,0.3355088032165884,-1.0285031650404874,-0.5058634605846605
2005-10-27,-1.2052564817319749,0.31191825861754807,-1.0563380316532687,-0.5109895968811003
2005-11-03,-1.2311882755282073,0.32145856359916347,-0.9893899313826082,-0.5247893962617315
2005-11-10,-1.250436326788136,0.31100056788986685,-0.918923861559868,-0.5210618377627039
2005-11-17,-1.300353641008647,0.2556127067764351,-0.8540722188276847,-0.5571091526380698
2005-11-24,-1.2733914903049484,0.34454110322295883,-0.7324005105883229,-0.5135758931556176
2005-12-01,-1.2518330275586331,0.3258592177932699,-0.5541782459396192,-0.5155119036840283
2005-12-08,-1.2312625591909205,0.2645086968587829,-0.4346471704504752,-0.5600686554973194
2005-12-15,-1.216491248874826,0.27603661397396173,-0.43564230022055317,-0.5466168224624912
2005-12-22,-1.2275031908275391,0.2860546031601505,-0.4612705170726298,-0.5625137905134829
2005-12-29,-1.214062953865783,0.2759798799303738,-0.35947856761885866,-0.554286607866388
2006-01-05,-1.139332565948948,0.24414972158376808,-0.1860232503724405,-0.5363618484963166
2006-01-12,-0.9830362905991021,0.26002193547507346,-0.09248913844548226,-0.5264148177522581
2006-01-19,-0.9035814945453418,0.21763045043449097,0.02516438088377182,-0.5429338644402831
2006-01-26,-0.8201111075700251,0.2311006124349398,0.04756200473849426,-0.5336559150643572
2006-02-02,-0.7843493799250622,0.20291915233473767,0.012908265966977112,-0.5546851347103348
2006-02-09,-0.7549480854043025,0.20250053497434037,-0.038186327418219534,-0.5587504176655246
2006-02-16,-0.4601706494541667,0.27018245471293545,0.5396986230281556,-0.46543000050831734
2006-02-23,-0.12841345537875,0.2218077291999785,0.7617869816564697,-0.5078674647061662
2006-03-02,0.19957829495848037,0.25941290423927876,0.9519747522898427,-0.4635628053526007
2006-03-09,0.669305691023849,0.23779447912748258,1.072233294118881,-0.4292892866969128
2006-03-16,0.8007087331709937,0.24872188613677593,0.9729761157672945,-0.4495360854909237
2006-03-23,0.8757277179501278,0.25909852202118155,1.0946042359839465,-0.3897690012402171
2006-03-30,0.9766687582052497,0.242300299804439,1.0571807850177635,-0.3640611222233292
2006-04-06,1.0249220326700952,0.22964240075354708,0.8939757140025532,-0.37494145480574237
2006-04-13,0.9972329130175303,0.2271752456878438,0.7554452367763018,-0.40821978411529025
2006-04-20,0.9187395769594181,0.20906157214351143,0.5777906618702693,-0.4522081143087515
2006-04-27,0.832735999208833,0.20768191718097212,0.43283012752095223,-0.5507860228485133
2006-05-04,0.7315728554903681,0.18055798819655702,0.29619029260331686,-0.5979880899249844
2006-05-11,0.6534000253587365,0.177131889197132,0.2816976044840418,-0.542206305866854
2006-05-18,0.5937551642442326,0.21390628055124547,0.23699302850939413,-0.5613414046233463
2006-05-25,0.44337430346777296,0.14599556450380208,0.09703234243049737,-0.6840705618745909
2006-06-01,0.33596992138229137,0.09351376623946667,-0.15908431864947276,-0.769691779820927
2006-06-08,0.22504416115713038,0.007092725620689355,-0.5928322021981087,-0.9702503334777524
2006-06-15,0.11234003823701133,-0.07869594412809233,-0.9253024004209149,-1.0215603515061673
2006-06-22,0.01701745378643882,-0.08343240614752301,-1.0981479534777192,-1.0085765746425774
2006-06-29,-0.11190251613813862,-0.1414343488981728,-1.2645143245288635,-1.0584759278403868
2006-07-06,-0.24600707433631286,-0.134687409707816,-1.3901530303680842,-1.0197443630388885
2006-07-13,-0.3922404310475173,-0.17625951101824422,-1.6082862461853336,-1.1071834653081853
2006-07-20,-0.5030326379185645,-0.17146817444293816,-1.6658916507783936,-1.122909476787708
2006-07-27,-0.5962106618211798,-0.18587703464794836,-1.6292877063513331,-1.09236996168014
2006-08-03,-0.6646480318613702,-0.19083063710782588,-1.5943205798295714,-1.0839530491031588
2006-08-10,-0.7395006684284424,-0.1762903072117501,-1.6084749197539119,-1.103231777458271
2006-08-17,-0.8090913730575146,-0.15657949311762975,-1.5884903355643174,-1.0280849827536556
2006-08-24,-0.86907329074139,-0.18279668592803133,-1.6110138363070634,-1.0316230580943653
2006-08-31,-0.9078492002828072,-0.18448138294926786,-1.5987299492072,-1.0473982098323202
2006-09-07,-0.9684923253661135,-0.20921438440451023,-1.6470481684540643,-1.0725704269574292
2006-09-14,-0.9728938185690382,-0.16788045300835486,-1.391943801633892,-1.0186174183214498
2006-09-21,-0.9560551443497028,-0.16188635142809316,-1.1722400216907494,-0.9955089140372952
2006-09-28,-0.8774029736137197,-0.1524269955167865,-0.9299572984058007,-1.0055332761922422
2006-10-05,-0.6242552280184608,-0.15546064624713496,-0.4700424282163278,-1.0047401834120775
2006-10-12,-0.6030172335877811,-0.23751800586837396,-0.509003942356229,-0.9993651701716235
2006-10-19,-0.5787486542762934,-0.14396119397258061,-0.4219365756029333,-0.9710919429054459
2006-10-26,-0.5982736668929673,-0.18941415583353077,-0.3750443894234716,-1.0078469423517429
2006-11-02,-0.6218841378005578,-0.2359957915729778,-0.42446504243123284,-1.010193318315228
2006-11-09,-0.6241692880331907,-0.20111422399464762,-0.45249132261935876,-0.9950201652625579
2006-11-16,-0.6347008475557292,-0.15380929083063244,-0.38046562345377327,-0.9842985507257367
2006-11-23,-0.5584013335041998,-0.23591129022219026,-0.05992366379026842,-0.960380205642672
2006-11-30,-0.3980629495653222,-0.27942670675234893,0.10950879981100142,-0.9680283097127764
2006-12-07,-0.23829833471304016,-0.2779167141556989,0.28142150073377614,-0.9198453033659975
2006-12-14,-0.11687931356200687,-0.3078855859328574,0.3020618086838326,-0.9769748988968505
2006-12-21,-0.08562261355596484,-0.33061575693790735,0.21012885214618177,-0.9817584080569036
2006-12-28,-0.04181408768839842,-0.2825882028572224,0.2173534970880341,-0.9458633695510654
2007-01-04,0.09081966702947675,-0.2442512220705289,0.4327680796456997,-0.9029613779016661
2007-01-11,0.17301735091285678,-0.2588343053287742,0.4792884859510074,-0.9087924656306378
2007-01-18,0.31345009390296996,-0.16107144032235532,0.5547584130580429,-0.8679483283627356
2007-01-25,0.4553238194218705,-0.21641823356324805,0.6692218237982994,-0.8800904623351103
2007-02-01,0.5729757876050423,-0.20009493856979954,0.6702934067368,-0.8991109524490027
2007-02-08,0.7059257273107892,-0.15002866906477802,0.8239046075629326,-0.8008254563449876
2007-02-15,0.8762940955236362,-0.17083689969652904,0.9846916004548641,-0.7957509573276149
2007-02-22,0.9311191220151651,-0.1521393719727,0.8876888957536831,-0.7580117347380276
2007-03-01,1.2910458146524761,-0.10891927511286159,1.2566711711419918,-0.636857541418552
2007-03-08,1.4439092883463536,-0.18227394674044928,1.1791437999298897,-0.661735467960888
2007-03-15,1.5180747725181905,-0.11861530064994585,1.0299130324075603,-0.6518188214084345
2007-03-22,1.4668870394366216,-0.11801858824599654,0.8770832498281729,-0.6426936518636537
2007-03-29,1.4098090167614614,-0.12452686351570957,0.7538499730794127,-0.6122266644410166
2007-04-05,1.3151054479899273,-0.15087443605614687,0.5923644145490004,-0.6652926670883998
2007-04-12,1.2343233375131715,-0.16831479039376962,0.44263197687350075,-0.6585572509648595
2007-04-19,1.1167733910509474,-0.22283755086885465,0.15303516925757024,-0.8805215180677977
2007-04-26,1.018164657500856,-0.25597839606480643,-0.08396467609688454,-0.9540559872238042
2007-05-03,0.9016300532881972,-0.25688751791409503,-0.12324194754467155,-0.9922122446085615
2007-05-10,0.8117515260708278,-0.2384375904876307,-0.15466677551374572,-0.8883248450350689
2007-05-17,0.7064554444015277,-0.2608106613464549,-0.15170681239851214,-0.8568173803906065
2007-05-24,0.6727114145285396,-0.23000630219304882,-0.11564965814195172,-0.8329430651953205
2007-05-31,0.5884110527037498,-0.26580949241051055,-0.085565531889765,-0.8201922292773661
2007-06-07,0.5181063600340488,-0.2810998568111326,-0.14354975279538026,-0.8327181661666241
2007-06-14,0.5047093680517603,-0.25322050505211574,-0.014953948112408078,-0.7860683569337963
2007-06-21,0.46682195367729135,-0.25687216150462233,0.04028420359472644,-0.774344873784123
2007-06-28,0.4002152358535466,-0.26251904653896974,-0.03797683066122703,-0.7700837603015266
2007-07-05,0.3348237764705806,-0.28326386897688605,-0.06235143220511037,-0.776603524286723
2007-07-12,0.28620745624371785,-0.306042307526185,-0.03760281573575443,-0.8125593708881023
2007-07-19,0.23001983654645283,-0.34801697458137726,-0.1520842063476885,-0.8418708795462525
2007-07-26,0.14816847965376326,-0.3417571009175831,-0.21094135288537852,-0.7979423945553373
2007-08-02,0.07121285719888026,-0.34909705551960535,-0.42252614438059993,-0.8618169098159214
2007-08-09,-0.011212309345842275,-0.3386737276166627,-0.4237763084930193,-0.8718721384493856
2007-08-16,-0.08318427115252425,-0.334139688387964,-0.4523684776186784,-0.8447206846846891
2007-08-23,0.010147881465161962,-0.3436135586279616,-0.10607237005573653,-0.8126078409880755
2007-08-30,0.022127147763396304,-0.3610664319855109,-0.1985096156695617,-0.8705282830239309
2007-09-06,-0.012705414052562591,-0.3935895059184125,-0.2952640880862241,-0.8974012427836664
2007-09-13,-0.06366250876529683,-0.39835296019280053,-0.3950342462321106,-0.9134211883076259
2007-09-20,-0.12677353258281276,-0.40948356921496365,-0.39006072790974855,-0.912040089739711
2007-09-27,-0.1642469870881702,-0.3897741082401244,-0.2721328981554945,-0.9071795754986001
2007-10-04,-0.18464538605138645,-0.40688443926304185,-0.14777076802873734,-0.8883176890165374
2007-10-11,-0.21409489031146892,-0.4122592224564402,-0.15991871280089195,-0.8824212743552521
2007-10-18,-0.27014281800538775,-0.4291590734716126,-0.207034260646206,-0.8941742015989751
2007-10-25,-0.31338448144276687,-0.40967048974887044,-0.23435408435808908,-0.8959722913980803
2007-11-01,-0.3805882732477414,-0.4420414665952755,-0.2652761981420617,-0.9090405802897261
2007-11-08,-0.395816413152955,-0.40662983456968216,-0.25512494163596305,-0.8999377680191327
2007-11-15,-0.42997253454573675,-0.38808025043933625,-0.228270280387931,-0.9070061680671915
2007-11-22,-0.4494021487681631,-0.4547266743237764,-0.12338058693921528,-0.9021737337221016
2007-11-29,-0.3883781738057591,-0.4132831514281613,0.03802673538295792,-0.8575701041021702
2007-12-06,-0.20776059092435822,-0.3872175351690934,0.39215561431836865,-0.7911937782515474
2007-12-13,-0.06157266446469672,-0.4698257062955435,0.48540491031450606,-0.7966928978613608
