date_mesure;09145X0057_N210;09145X0059_N340;09662X0038_F41;09964X0020_PZ1;08688X0023_PZ1;09665X0073_203;09437X0036_23P
2010-02-28;-2.037857142857143;-2.7542857142857144;-5.07;-28.25857142857143;-2.9185714285714286;-2.084285714285714;-3.9471428571428575
2010-03-04;-1.9757142857142858;-2.785;-5.070714285714286;-28.25857142857143;-2.940714285714286;-2.112142857142857;-3.9392857142857145
2010-03-07;-2.000714285714286;-2.815714285714286;-5.071428571428571;-28.25857142857143;-2.9628571428571426;-2.14;-3.9314285714285715
2010-03-11;-2.025714285714286;-2.83;-5.070714285714286;-28.177142857142858;-3.022142857142857;-2.0957142857142856;-3.96
2010-03-14;-2.117857142857143;-2.8442857142857143;-5.07;-28.095714285714287;-3.0814285714285714;-2.051428571428571;-3.988571428571429
2010-03-18;-2.21;-2.8864285714285716;-5.08;-28.19;-3.0814285714285714;-2.07;-4.026428571428571
2010-03-21;-2.182142857142857;-2.9285714285714284;-5.090000000000001;-28.284285714285716;-3.0814285714285714;-2.0885714285714285;-4.064285714285714
2010-03-25;-2.1542857142857144;-2.942142857142857;-5.128571428571429;-28.579285714285717;-2.977857142857143;-2.175;-4.066428571428571
2010-03-28;-2.0107142857142857;-2.955714285714286;-5.167142857142857;-28.874285714285715;-2.8742857142857146;-2.2614285714285716;-4.0685714285714285
2010-04-01;-1.8671428571428572;-2.857142857142857;-5.191428571428572;-28.89785714285714;-2.8971428571428577;-2.2678571428571432;-4.043571428571429
2010-04-04;-1.9128571428571428;-2.7585714285714285;-5.215714285714286;-28.92142857142857;-2.9200000000000004;-2.2742857142857145;-4.018571428571429
2010-04-08;-1.9585714285714284;-2.6485714285714286;-5.175714285714286;-28.51642857142857;-2.8985714285714286;-2.1692857142857145;-4.005
2010-04-11;-2.097142857142857;-2.5385714285714287;-5.135714285714286;-28.111428571428572;-2.8771428571428572;-2.064285714285714;-3.9914285714285715
2010-04-15;-2.2357142857142858;-2.6564285714285716;-5.116428571428571;-28.009285714285713;-2.9171428571428573;-2.1228571428571428;-4.002857142857143
2010-04-18;-2.3328571428571427;-2.7742857142857145;-5.097142857142857;-27.907142857142855;-2.957142857142857;-2.1814285714285715;-4.014285714285714
2010-04-22;-2.4299999999999997;-2.8600000000000003;-5.097142857142857;-27.93285714285714;-2.9664285714285716;-2.2814285714285716;-4.033571428571429
2010-04-25;-2.4714285714285715;-2.9457142857142857;-5.097142857142857;-27.958571428571428;-2.975714285714286;-2.3814285714285717;-4.052857142857143
2010-04-29;-2.512857142857143;-3.012142857142857;-5.1085714285714285;-27.99214285714286;-2.9835714285714285;-2.475714285714286;-4.0842857142857145
2010-05-02;-2.4964285714285714;-3.0785714285714287;-5.12;-28.025714285714287;-2.9914285714285715;-2.5700000000000003;-4.115714285714286
2010-05-06;-2.48;-3.1171428571428574;-5.119285714285715;-28.122142857142858;-3.012857142857143;-2.5764285714285715;-4.135
2010-05-09;-2.48;-3.1557142857142857;-5.118571428571428;-28.21857142857143;-3.0342857142857143;-2.5828571428571427;-4.154285714285715
2010-05-13;-2.48;-3.144285714285714;-5.0964285714285715;-28.654285714285713;-2.9735714285714288;-2.6028571428571428;-4.149285714285714
2010-05-16;-2.571428571428571;-3.132857142857143;-5.074285714285714;-29.09;-2.912857142857143;-2.6228571428571428;-4.144285714285714
2010-05-20;-2.662857142857143;-3.202857142857143;-5.0649999999999995;-29.286428571428573;-2.979285714285714;-2.708571428571428;-4.087142857142857
2010-05-23;-2.7457142857142856;-3.2728571428571427;-5.055714285714286;-29.482857142857142;-3.045714285714286;-2.794285714285714;-4.03
2010-05-27;-2.8285714285714287;-3.3414285714285716;-5.043571428571429;-29.262142857142855;-3.065;-2.8778571428571427;-3.8621428571428575
2010-05-30;-2.908571428571429;-3.41;-5.031428571428571;-29.041428571428572;-3.084285714285714;-2.9614285714285713;-3.6942857142857144
2010-06-03;-2.988571428571429;-3.475;-5.002142857142857;-29.321428571428573;-3.096428571428571;-3.0535714285714284;-3.775
2010-06-06;-3.0300000000000002;-3.54;-4.972857142857143;-29.601428571428574;-3.108571428571428;-3.1457142857142855;-3.8557142857142854
2010-06-10;-3.0714285714285716;-3.5985714285714288;-4.957857142857144;-29.055714285714288;-3.128571428571428;-3.241428571428571;-3.7114285714285713
2010-06-13;-3.0614285714285714;-3.6571428571428575;-4.942857142857143;-28.509999999999998;-3.1485714285714286;-3.337142857142857;-3.567142857142857
2010-06-17;-3.051428571428571;-3.6450000000000005;-4.950714285714286;-28.478571428571428;-2.9335714285714287;-3.350714285714286;-3.400714285714286
2010-06-20;-3.144285714285714;-3.632857142857143;-4.958571428571429;-28.447142857142858;-2.718571428571429;-3.3642857142857143;-3.2342857142857144
2010-06-24;-3.237142857142857;-3.7078571428571427;-4.948571428571428;-28.360714285714288;-2.8078571428571433;-3.4264285714285716;-3.3735714285714287
2010-06-27;-3.315;-3.782857142857143;-4.938571428571429;-28.274285714285714;-2.8971428571428572;-3.488571428571429;-3.512857142857143
2010-07-01;-3.392857142857143;-3.8892857142857142;-4.918571428571429;-28.427857142857142;-2.9250000000000003;-3.600714285714286;-3.5307142857142857
2010-07-04;-3.46;-3.9957142857142856;-4.898571428571429;-28.58142857142857;-2.9528571428571433;-3.712857142857143;-3.5485714285714285
2010-07-08;-3.5271428571428567;-4.071428571428571;-4.9157142857142855;-28.497142857142855;-2.9728571428571433;-3.793571428571429;-3.565
2010-07-11;-3.5828571428571427;-4.147142857142858;-4.932857142857143;-28.412857142857142;-2.992857142857143;-3.8742857142857146;-3.5814285714285714
2010-07-15;-3.6385714285714283;-4.2214285714285715;-4.9278571428571425;-28.537857142857142;-3.0028571428571427;-3.9492857142857143;-3.7235714285714288
2010-07-18;-3.6885714285714286;-4.295714285714285;-4.922857142857143;-28.662857142857142;-3.012857142857143;-4.024285714285714;-3.8657142857142857
2010-07-22;-3.738571428571429;-4.3428571428571425;-4.892142857142857;-28.393571428571427;-3.019285714285714;-4.093571428571428;-3.8028571428571425
2010-07-25;-3.7764285714285712;-4.39;-4.861428571428571;-28.124285714285715;-3.025714285714286;-4.162857142857143;-3.7399999999999998
2010-07-29;-3.814285714285714;-4.425714285714285;-4.894285714285714;-28.092142857142857;-3.035357142857143;-4.22;-3.549285714285714
2010-08-01;-3.837142857142857;-4.461428571428572;-4.927142857142857;-28.06;-3.045;-4.277142857142857;-3.358571428571428
2010-08-05;-3.86;-4.5;-4.952142857142857;-28.259285714285713;-3.0549999999999997;-4.3221428571428575;-3.3185714285714285
2010-08-08;-3.8807142857142853;-4.538571428571428;-4.977142857142858;-28.458571428571428;-3.065;-4.367142857142857;-3.2785714285714285
2010-08-12;-3.9014285714285712;-4.551428571428572;-5.012857142857143;-28.509999999999998;-3.075;-4.4107142857142865;-3.2457142857142856
2010-08-15;-3.8785714285714286;-4.564285714285714;-5.048571428571429;-28.56142857142857;-3.085;-4.454285714285715;-3.212857142857143
2010-08-19;-3.855714285714286;-4.569285714285714;-5.081428571428571;-28.464285714285715;-3.081785714285714;-4.4835714285714285;-3.330714285714286
2010-08-22;-3.8342857142857145;-4.574285714285715;-5.114285714285714;-28.367142857142856;-3.0785714285714287;-4.5128571428571425;-3.448571428571429
2010-08-26;-3.8128571428571427;-4.527857142857143;-5.107142857142858;-28.485;-3.0857142857142854;-4.541428571428571;-3.5285714285714285
2010-08-29;-3.8057142857142856;-4.481428571428571;-5.1000000000000005;-28.602857142857143;-3.0928571428571425;-4.569999999999999;-3.608571428571428
2010-09-02;-3.7985714285714285;-4.445;-5.111428571428572;-28.86;-3.0964285714285715;-4.599285714285713;-3.4957142857142856
2010-09-05;-3.662857142857143;-4.408571428571428;-5.122857142857143;-29.117142857142856;-3.1;-4.628571428571428;-3.382857142857143
2010-09-09;-3.5271428571428567;-4.196428571428571;-4.835;-29.025714285714287;-3.06;-4.163571428571428;-3.5300000000000002
2010-09-12;-3.5135714285714283;-3.9842857142857144;-4.547142857142857;-28.934285714285714;-3.02;-3.698571428571429;-3.6771428571428575
2010-09-16;-3.5;-3.922857142857143;-4.478571428571429;-28.989285714285714;-3.0322222222222224;-3.592857142857143;-3.838571428571429
2010-09-19;-3.4921428571428574;-3.8614285714285717;-4.41;-29.044285714285714;-3.0444444444444443;-3.487142857142857;-4.0
2010-09-23;-3.4842857142857144;-3.8592857142857144;-4.527857142857143;-29.24214285714286;-3.0566666666666666;-3.595;-4.081428571428571
2010-09-26;-3.477857142857143;-3.857142857142857;-4.645714285714286;-29.44;-3.068888888888889;-3.7028571428571433;-4.162857142857143
2010-09-30;-3.4714285714285715;-3.92;-4.737142857142857;-28.979285714285716;-3.081111111111111;-3.7685714285714287;-4.195714285714286
2010-10-03;-3.4614285714285717;-3.9828571428571427;-4.828571428571428;-28.518571428571427;-3.0933333333333333;-3.834285714285714;-4.228571428571429
2010-10-07;-3.4514285714285715;-3.9235714285714285;-4.899285714285714;-28.67285714285714;-3.091111111111111;-3.8828571428571426;-4.2542857142857144
2010-10-10;-3.4435714285714285;-3.8642857142857143;-4.97;-28.827142857142857;-3.088888888888889;-3.9314285714285715;-4.28
2010-10-14;-3.435714285714286;-3.8407142857142857;-5.022857142857143;-29.32714285714286;-3.086666666666667;-3.866428571428571;-4.295
2010-10-17;-3.430714285714286;-3.817142857142857;-5.075714285714286;-29.82714285714286;-3.0844444444444443;-3.801428571428571;-4.31
2010-10-21;-3.4257142857142857;-3.812857142857143;-5.118571428571428;-29.80357142857143;-3.082222222222222;-3.8757142857142854;-4.319285714285714
2010-10-24;-3.3935714285714287;-3.8085714285714287;-5.161428571428572;-29.78;-3.08;-3.95;-4.328571428571428
2010-10-28;-3.3614285714285717;-3.791428571428572;-5.206428571428571;-29.415714285714287;-3.0457142857142854;-3.8899999999999997;-4.335
2010-10-31;-3.322857142857143;-3.7742857142857145;-5.251428571428571;-29.051428571428573;-3.011428571428571;-3.8299999999999996;-4.341428571428572
2010-11-04;-3.2842857142857143;-3.705;-5.249285714285714;-28.771428571428572;-2.9907142857142857;-3.715;-4.291428571428572
2010-11-07;-3.262857142857143;-3.6357142857142857;-5.247142857142857;-28.49142857142857;-2.9699999999999998;-3.6;-4.241428571428571
2010-11-11;-3.2414285714285715;-3.6292857142857144;-5.250714285714286;-28.447857142857146;-3.029285714285714;-3.612857142857143;-4.286428571428571
2010-11-14;-3.149285714285714;-3.6228571428571428;-5.2542857142857144;-28.404285714285717;-3.0885714285714285;-3.6257142857142854;-4.331428571428572
2010-11-18;-3.057142857142857;-3.557857142857143;-5.268571428571429;-28.432857142857145;-2.9971428571428573;-3.562142857142857;-4.337857142857143
2010-11-21;-2.9921428571428574;-3.492857142857143;-5.282857142857142;-28.46142857142857;-2.9057142857142857;-3.498571428571428;-4.344285714285714
2010-11-25;-2.9271428571428575;-3.4092857142857147;-5.282142857142857;-28.551428571428573;-2.935;-3.4178571428571427;-4.35
2010-11-28;-2.9092857142857147;-3.325714285714286;-5.281428571428571;-28.641428571428573;-2.9642857142857144;-3.337142857142857;-4.355714285714286
2010-12-02;-2.891428571428572;-3.3200000000000003;-5.294285714285714;-28.823571428571427;-2.992857142857143;-3.3257142857142856;-4.3621428571428575
2010-12-05;-2.89;-3.314285714285714;-5.307142857142857;-29.005714285714284;-3.0214285714285714;-3.314285714285714;-4.368571428571429
2010-12-09;-2.8885714285714283;-3.3014285714285716;-5.3271428571428565;-28.779285714285713;-2.8535714285714286;-3.3571428571428568;-4.345714285714286
2010-12-12;-2.864285714285714;-3.2885714285714287;-5.347142857142857;-28.552857142857142;-2.685714285714286;-3.4;-4.322857142857143
2010-12-16;-2.84;-3.298571428571429;-5.373571428571428;-28.772142857142857;-2.7300000000000004;-3.434285714285714;-4.33
2010-12-19;-2.5907142857142857;-3.3085714285714287;-5.3999999999999995;-28.99142857142857;-2.7742857142857145;-3.468571428571429;-4.337142857142857
2010-12-23;-2.3414285714285716;-3.1914285714285713;-5.410714285714286;-28.639285714285712;-2.717142857142857;-3.362857142857143;-4.247142857142857
2010-12-26;-2.397857142857143;-3.0742857142857143;-5.421428571428572;-28.287142857142857;-2.66;-3.257142857142857;-4.1571428571428575
2010-12-30;-2.454285714285714;-3.0371428571428574;-5.406428571428572;-28.13142857142857;-2.770714285714286;-3.1435714285714287;-4.164285714285715
2011-01-02;-2.4664285714285716;-3.0;-5.3914285714285715;-27.975714285714282;-2.8814285714285717;-3.0300000000000002;-4.171428571428572
2011-01-06;-2.4785714285714286;-3.0292857142857144;-5.394285714285715;-28.10142857142857;-2.9057142857142857;-3.060714285714286;-4.214285714285714
2011-01-09;-2.440714285714286;-3.0585714285714287;-5.397142857142858;-28.22714285714286;-2.93;-3.0914285714285716;-4.257142857142857
2011-01-13;-2.402857142857143;-2.972142857142857;-5.393571428571429;-28.532857142857146;-2.880714285714286;-3.0164285714285715;-4.277857142857143
2011-01-16;-2.440714285714286;-2.8857142857142857;-5.39;-28.83857142857143;-2.8314285714285714;-2.9414285714285713;-4.298571428571429
2011-01-20;-2.4785714285714286;-2.939285714285714;-5.394285714285714;-28.700000000000003;-2.8828571428571426;-2.9564285714285714;-4.305714285714286
2011-01-23;-2.51;-2.992857142857143;-5.398571428571429;-28.56142857142857;-2.934285714285714;-2.9714285714285715;-4.312857142857142
2011-01-27;-2.5414285714285714;-2.9964285714285714;-5.418571428571429;-28.457857142857144;-2.9592857142857145;-3.0028571428571427;-4.317142857142857
2011-01-30;-2.5685714285714285;-3.0;-5.438571428571429;-28.354285714285712;-2.9842857142857144;-3.0342857142857143;-4.321428571428571
2011-02-03;-2.595714285714286;-3.0;-5.449285714285715;-28.411428571428573;-2.9992857142857146;-3.052142857142857;-4.325714285714286
2011-02-06;-2.6014285714285714;-3.0;-5.46;-28.46857142857143;-3.0142857142857147;-3.0700000000000003;-4.33
2011-02-10;-2.607142857142857;-3.0;-5.460714285714285;-28.63857142857143;-3.020714285714286;-3.12;-4.333571428571428
2011-02-13;-2.6142857142857143;-3.0;-5.461428571428571;-28.80857142857143;-3.0271428571428567;-3.1700000000000004;-4.337142857142857
2011-02-17;-2.6214285714285714;-3.0;-5.451428571428572;-29.232142857142858;-3.0249999999999995;-3.170714285714286;-4.338571428571429
2011-02-20;-2.638571428571429;-3.0;-5.441428571428572;-29.655714285714286;-3.0228571428571427;-3.1714285714285713;-4.34
2011-02-24;-2.6557142857142857;-3.0;-5.431428571428572;-29.239285714285714;-3.032142857142857;-3.1971428571428575;-4.345
2011-02-27;-2.6792857142857143;-3.0;-5.421428571428572;-28.822857142857142;-3.0414285714285714;-3.2228571428571433;-4.35
2011-03-03;-2.7028571428571433;-3.0;-5.425714285714285;-28.670714285714283;-3.0464285714285713;-3.2678571428571432;-4.352857142857143
2011-03-06;-2.612857142857143;-3.0;-5.43;-28.518571428571427;-3.051428571428571;-3.312857142857143;-4.355714285714286
2011-03-10;-2.5228571428571427;-3.0;-5.449999999999999;-28.627142857142857;-3.049285714285714;-3.3535714285714286;-4.36
2011-03-13;-2.2521428571428572;-3.0;-5.47;-28.735714285714288;-3.0471428571428567;-3.394285714285714;-4.364285714285715
2011-03-17;-1.9814285714285715;-2.8499999999999996;-5.467142857142857;-28.636428571428574;-3.0278571428571426;-3.248571428571428;-4.3585714285714285
2011-03-20;-2.0221428571428572;-2.6999999999999997;-5.464285714285714;-28.537142857142857;-3.0085714285714285;-3.1028571428571428;-4.352857142857142
2011-03-24;-2.062857142857143;-2.7778571428571426;-5.442142857142857;-28.963571428571427;-3.0135714285714283;-3.0142857142857142;-4.35
2011-03-27;-2.0942857142857143;-2.8557142857142854;-5.42;-29.389999999999997;-3.0185714285714282;-2.9257142857142857;-4.347142857142857
2011-03-31;-2.1257142857142854;-2.815;-5.406428571428572;-28.956428571428567;-3.0092857142857143;-2.8792857142857144;-4.326428571428571
2011-04-03;-2.2514285714285713;-2.7742857142857145;-5.392857142857143;-28.52285714285714;-3.0;-2.8328571428571427;-4.305714285714285
2011-04-07;-2.3771428571428572;-2.8685714285714288;-5.388571428571429;-28.44357142857143;-3.0057142857142853;-2.8899999999999997;-4.291428571428571
2011-04-10;-2.475714285714286;-2.962857142857143;-5.384285714285714;-28.364285714285717;-3.011428571428571;-2.947142857142857;-4.277142857142857
2011-04-14;-2.5742857142857143;-3.0428571428571427;-5.394285714285714;-28.180714285714288;-3.025714285714286;-3.0307142857142857;-4.273571428571428
2011-04-17;-2.6285714285714286;-3.1228571428571428;-5.404285714285714;-27.997142857142855;-3.04;-3.1142857142857143;-4.27
2011-04-21;-2.682857142857143;-3.180714285714286;-5.3914285714285715;-27.951428571428572;-3.05;-3.1914285714285713;-4.259166666666666
2011-04-24;-2.737142857142857;-3.238571428571429;-5.378571428571428;-27.905714285714286;-3.06;-3.2685714285714282;-4.248333333333333
2011-04-28;-2.7914285714285714;-3.255714285714286;-5.374285714285714;-28.11642857142857;-3.0614285714285714;-3.2957142857142854;-4.2375
2011-05-01;-2.8714285714285714;-3.2728571428571427;-5.37;-28.327142857142857;-3.062857142857143;-3.3228571428571425;-4.226666666666667
2011-05-05;-2.9514285714285715;-3.314285714285714;-5.383571428571429;-28.67;-3.069285714285715;-3.345714285714285;-4.215833333333333
2011-05-08;-2.9978571428571428;-3.355714285714286;-5.397142857142858;-29.012857142857143;-3.075714285714286;-3.3685714285714283;-4.205
2011-05-12;-3.044285714285714;-3.451428571428571;-5.37;-29.149285714285714;-3.0785714285714287;-3.4657142857142853;-4.203214285714285
2011-05-15;-3.102142857142857;-3.5471428571428567;-5.3428571428571425;-29.285714285714285;-3.0814285714285714;-3.5628571428571427;-4.201428571428571
2011-05-19;-3.16;-3.5657142857142854;-5.33;-29.02642857142857;-3.0807142857142855;-3.6399999999999997;-4.102142857142857
2011-05-22;-3.213571428571429;-3.584285714285714;-5.317142857142857;-28.767142857142858;-3.0799999999999996;-3.717142857142857;-4.002857142857143
2011-05-26;-3.2671428571428573;-3.6635714285714283;-5.260714285714286;-29.084285714285713;-3.086428571428571;-3.8242857142857143;-3.850714285714286
2011-05-29;-3.2535714285714286;-3.742857142857143;-5.204285714285715;-29.40142857142857;-3.0928571428571425;-3.9314285714285715;-3.698571428571429
2011-06-02;-3.2399999999999998;-3.7199999999999998;-5.180714285714286;-29.036428571428573;-3.0842857142857145;-3.9228571428571426;-3.724285714285714
2011-06-05;-3.237142857142857;-3.697142857142857;-5.1571428571428575;-28.67142857142857;-3.075714285714286;-3.914285714285714;-3.75
2011-06-09;-3.2342857142857144;-3.632142857142857;-5.144285714285715;-28.636428571428574;-3.075;-3.7528571428571427;-3.7800000000000002
2011-06-12;-3.3;-3.567142857142857;-5.131428571428572;-28.601428571428574;-3.0742857142857143;-3.5914285714285716;-3.81
2011-06-16;-3.3657142857142857;-3.662857142857143;-5.1292857142857144;-28.76357142857143;-3.091428571428571;-3.7157142857142857;-3.8664285714285715
2011-06-19;-3.4107142857142856;-3.7585714285714285;-5.127142857142857;-28.92571428571429;-3.108571428571428;-3.84;-3.922857142857143
2011-06-23;-3.455714285714286;-3.8085714285714287;-5.107142857142858;-29.322857142857146;-3.1157142857142857;-3.93;-3.887142857142857
2011-06-26;-3.5114285714285716;-3.858571428571429;-5.087142857142857;-29.72;-3.1228571428571428;-4.0200000000000005;-3.8514285714285714
2011-06-30;-3.567142857142857;-3.9571428571428573;-5.082142857142857;-29.747857142857143;-3.133571428571429;-4.087142857142857;-3.882142857142857
