date_mesure,A,F,E,B,D,C
2011-09-22,-1.27893676396065,-0.9883149019680642,0.8532588805404941,-1.469058744132906,-1.3037090247672525,-1.4559412364677324
2011-09-29,-1.3324152787209973,-0.950149996995368,0.7860066422605827,-1.5236233300567177,-1.3445754671190537,-1.5036120913007291
2011-10-06,-1.3890491725566987,-0.9282748703497024,0.7249533390162675,-1.5481088006453234,-1.3693975752265526,-1.5312037856686653
2011-10-13,-1.4213418493394887,-0.8590433403468892,0.723149051638118,-1.5479141256243203,-1.3889832313736608,-1.5417784723851988
2011-10-20,-1.3888693477116465,-0.7520081816710149,0.7805502433253877,-1.4762005561330374,-1.385575081909099,-1.5269146779812806
2011-10-27,-1.3028928567938198,-0.6500399301531423,0.7814174361089306,-1.461332023773784,-1.4068443457169546,-1.4963191360121382
2011-11-03,-1.1116426583996044,-0.5401650856469655,0.8266461991978644,-1.419259063841653,-1.4020306045053625,-1.3882073262990073
2011-11-10,-1.0717451884429132,-0.5125666220866949,0.7870022120352687,-1.4228370605805107,-1.41240186222058,-1.3642963867704532
2011-11-17,-1.1521012413226206,-0.5035032976224686,0.7681919663129935,-1.4278762550563413,-1.4337685659192028,-1.3967727888418033
2011-11-24,-1.1904279920253746,-0.5539823092853009,0.7194397030671122,-1.4404762418543249,-1.468243412717017,-1.4241715087199704
2011-12-01,-1.0331612472035783,-0.44527819868204044,0.7526373268846429,-1.4288154652783531,-1.4623885033637036,-1.3685192509444704
2011-12-08,-0.594380536480097,-0.33966199819117937,0.801011363852889,-1.419175076969602,-1.4337204978177767,-1.1808643612234495
2011-12-15,0.6813074058391702,-0.17414779933268368,0.8757880408394367,-1.3311753486307907,-1.1052619869229146,-0.6713797742724806
2011-12-22,0.8471132522157265,-0.12033561033752728,0.8181334629386722,-1.3644870955397583,-0.9726899602160352,-0.31633557348749175
2011-12-29,0.8791624030992341,-0.013117424497458896,0.879610378460558,-1.2711191450202728,-0.8575840486901741,-0.09343726793619855
2012-01-05,1.1053448231184775,0.0949079632454621,0.8905317602876397,-1.2195680529313222,-0.6695337906920479,0.23414020162787907
2012-01-12,0.806613288945974,0.1288055062173849,0.9112563626052537,-1.2175506071962865,-0.6103993561311796,0.244286167237306
2012-01-19,0.6118195526827392,0.14557371539837763,0.903265597884289,-1.2195139899056413,-0.5978750256404048,0.19194347839422193
2012-01-26,0.5207913528222377,0.17117299525529608,0.9295268190473192,-1.1963593964860388,-0.5769452724308062,0.2289765004704481
2012-02-02,0.46482724681231147,0.12588268806351835,0.8512225497683386,-1.214367477104692,-0.5793374169717688,0.24385345564151967
