date_mesure;09765X0157_R10;08081X0026_SE.20;08022X0013_SP0;09266X0004_LC101;07543X0023_F11;07791X0220_PZEM11;09765X0158_R11;09516X0030_P21;07598X0005_A81;10057X0001_LEE1;08541X0001_F1;08291X0001_F1;08032X0001_F1;07804X0001_F1;08026X0001_F1;07788X0001_F1;07298X0001_F1;09518X0021_F1;07786X0051_F1;08266X0061_F1;08271X0002_F1;07545X0002_F1;08756X0032_F1;06882X0213_F1;08311X0023_F1;07346X0083_F1;09492X0014_F1;09257X0054_F1;08272X0005_F1;07796X0025_F1;08733X0016_F1;08511X0036_F1;06613X0036_F1;08026X0036_F1;08033X0157_F1;09261X0008_F1;09783X0018_F1;09507X0048_F1;09261X0058_F1;09021X0012_BRUCH1;06401X0010_P1;08065X0010_P1;07621X0040_P1;07616X0141_P1;06432X0061_P1;07857X0381_P1;08031X0302_P1;07126X0062_P1;07852X0072_P1;07111X0033_P1;07384X0043_P1;06417X0014_P1;06426X0015_P1;07134X0025_P1;09782X0006_P1;06667X0006_P1;07155X0016_P1;07844X0076_P1;07143X0017_P1;07853X0027_P1;08101X0227_P1;06894X0018_P1;06877X0028_P1;09506X0048_P1;06638X0048_P1;07131X0019_P1;06432X0059_P1;07786X0047_BP1;08977X0009_F4NP1;08022X0008_SP1;08527X0002_BAZAS1;07106X0517_PZ1;08271X0298_PZ1;09511X0022_LS02;07791X0008_PZEM12;06165X0014_F22;08746X0031_P22;06104X0014_C32;09508X0055_D2;07332X0530_F2;09768X0040_F2;08756X0031_F2;07542X0002_F2;08264X0012_F2;07114X0062_F2;08271X0003_F2;09495X0003_F2;08774X0013_F2;09514X0033_F2;08277X0163_F2;09788X0004_F2;07794X0014_F2;06642X0044_F2;08046X0005_F2;09257X0055_F2;07301X0165_F2;08523X0095_F2;06832X0026_F2;08273X0066_F2;07298X0017_F2;05905X0047_F2;06824X0097_F2;08083X0028_F2;08273X0288_F2;07598X0009_F2;06432X0060_P2;08782X0131_P2;06882X0214_P2;06417X0015_P2;08056X0026_P2;07143X0018_P2;08535X0019_P2;06638X0049_P2;07787X0010_MP2;08022X0009_SP2;10014X0422_R2;09257X0042_PZ2;08494X0127_PZ2;08271X0299_PZ2;06608X0027_AC-3;07097X0057_3;07784X0079_PZEM13;09758X0009_R13;08014X0032_PZ13;06111X0046_C43;09784X0010_F3;09771X0110_F3;07816X0032_F3;07835X0003_F3;08756X0033_F3;06605X0004_F3;07595X0006_F3;09782X0016_F3;08033X0237_F3;09763X0267_F3;07804X0538_F3;07544X0091_PZEM3;08022X0010_SP3;07107X0039_S3;09512X0032_PZ3;10024X0044_D4;09491X0010_F4;09782X0013_F4;08033X0294_F4;08042X0025_F4;06115X0025_F4;08272X0487_F4;07548X0234_PZEM4;08742X0058_P4;09512X0088_PZ4;08988X0014_D5;08035X0393_F5;06162X0008_F5;07077X0016_16;09007X0004_F6;05402X0036_F6;07791X0205_PZEM6;09758X0008_R6;05664X0064_S6;09246X0098_F17;09505X0033_D7;07791X0219_PZEM7;07795X0105_PZEM8;06165X0008_F19;05667X0017_29;07387X0042_F9;07555X0027_F9;07795X0106_PZEM9;08316X0017_Z9;06131X0035_DAUFFA;08515X0031_PZC;06843X0003_SOURCE;06108X0010_F;08318X0010_F;06832X0020_F;08517X0020_F;06824X0120_F;08757X0120_F;09513X0050_F;08024X0050_F;07312X0150_F;08524X0160_F;07063X0070_F;06846X0070_F;06828X0180_F;09526X0090_F;08262X0290_F;06601X0001_F;08051X0001_F;08512X0001_F;07794X0001_F;08985X0001_F;08527X0001_F;08988X0001_F;09781X0011_F;08522X0011_F;09025X0011_F;06108X0011_F;06837X0041_F;06835X0051_F;07075X0071_F;06831X0081_F;06828X0091_F;06351X0002_F;06834X0002_F;07584X0002_F;08305X0002_F;09265X0002_F;08516X0002_F;08786X0002_F;07778X0002_F;07104X0502_F;09775X0012_F;06357X0012_F;08032X0222_F;05892X0032_F;09027X0042_F;06831X0082_F;08266X0003_F;08561X0203_F;07365X0203_F;09781X0013_F;08075X0013_F;09001X0113_F;08262X0023_F;06334X0023_F;07345X0023_F;09508X0063_F;08022X0004_F;08556X0004_F;08502X0104_F;06823X0104_F;09266X0104_F;07553X0504_F;07554X0504_F;08046X0014_F;09521X0024_F;08071X0024_F;06607X0024_F;05891X0044_F;06835X0044_F;08035X0444_F;08273X0354_F;08034X0294_F;09022X0005_F;09258X0005_F;06834X0105_F;09273X0205_F;08314X0015_F;07825X0015_F;06606X0015_F;06835X0115_F;08275X0025_F;06813X0035_F;06823X0045_F;08493X0045_F;07072X0065_F;06836X0065_F;06837X0075_F;09011X0006_F;09012X0006_F;07813X0006_F;08773X0006_F;07355X0006_F;09266X0006_F;07827X0006_F;06834X0106_F;09023X0016_F;08997X0016_F;06835X0116_F;08071X0026_F;06124X0026_F;06858X0036_F;08266X0136_F;08524X0046_F;06836X0066_F;08257X0086_F;07823X0007_F;10031X0017_F;06583X0017_F;06837X0017_F;08067X0017_F;09267X0017_F;07338X0017_F;07316X0027_F;09257X0037_F;06831X0047_F;07068X0047_F;08275X0067_F;07097X0067_F;08494X0077_F;06838X0077_F;07786X0087_F;09515X0097_F;08764X0008_F;07583X0018_F;07345X0018_F;09006X0018_F;06866X0018_F;08517X0018_F;09512X0028_F;06842X0028_F;07566X0028_F;10052X0038_F;07073X0038_F;09264X0038_F;07076X0038_F;08275X0068_F;09761X0009_F;06865X0009_F;07595X0009_F;07836X0009_F;07548X0009_F;07562X0019_F;07075X0019_F;07545X0029_F;09516X0029_F;06831X0059_F;06377X0059_F;08037X0169_F;08502X0079_F;06604X0179_F;08077X0030_ERH;08087X0014_ERH;08733X0003_FII;08742X0063_P.T9L;06823X0100_PIEZO;05903X0090_PIEZO;05406X0022_PIEZO;06375X0024_PIEZO;06616X0068_PIEZO;06376X0020_P;06377X0030_P;07807X0130_P;06813X0040_P;05668X0080_P;06842X0031_P;08067X0022_P;08035X0032_P;07091X0042_P;08782X0003_P;07844X0003_P;06594X0003_P;06375X0003_P;09792X0203_P;06373X0113_P;09257X0043_P;05896X0053_P;06603X0093_P;08057X0014_P;08065X0024_P;08023X0044_P;06106X0015_P;06366X0006_P;05666X0006_P;06828X0006_P;08518X0026_P;08977X0036_P;06356X0007_P;07578X0007_P;05654X0017_P;07298X0037_P;08754X0028_P;05664X0048_P;08048X0088_P;08025X0009_P;07808X1069_P;06833X0004_AEP;06114X0004_R;06331X0010_S;06865X0020_S;06381X0040_S;06344X0040_S;06121X0001_S;05662X0011_S;06143X0011_S;07314X0011_S;07101X0041_S;06374X0041_S;06854X0051_S;06851X0071_S;06601X0012_S;06108X0022_S;06352X0032_S;06344X0042_S;06617X0042_S;06126X0052_S;05665X0003_S;06822X0013_S;06853X0053_S;05662X0073_S;07074X0014_S;05662X0024_S;06828X0024_S;07312X0034_S;05662X0005_S;06842X0015_S;06125X0035_S;06832X0016_S;06595X0016_S;07304X0007_S;05893X0037_S;07326X0028_S;07322X0058_S;06622X0068_S;06126X0078_S;06591X0009_S;06613X0039_S;06135X0049_S;07318X0031_PUITS;06371X0004_PUITS;09525X0006_PUITS;08035X0297_PUITS;06832X0008_FONT;07803X0004_HY;07072X0005_HY;08087X0022_PZ;07298X0042_PZ;08986X0052_PZ;10293X0154_PZ;09012X0027_PZ;09007X0047_PZ;08547X0008_PZ;08534X0009_PZ
2011-02-17;-7.454285714285715;-1.67;-1.7333333333333334;-29.801428571428573;-2.5785714285714287;-0.7842857142857144;-4.8025;-3.5385714285714287;-11.131428571428572;-53.75857142857143;-46.94714285714286;-37.61857142857143;-6.554285714285714;-8.747142857142858;-4.970000000000001;-14.631428571428572;-6.837142857142857;-5.625714285714286;-0.8171428571428571;-3.24;-23.52;-1.4428571428571428;-27.975714285714286;-2.5300000000000002;-4.83;-6.441428571428571;-4.721428571428571;-22.76142857142857;-19.074;-3.6542857142857144;-7.327142857142857;-2.5714285714285716;-138.64000000000001;-9.577142857142857;-9.407142857142857;-41.63428571428572;-15.29857142857143;-31.627142857142854;-14.98857142857143;-36.92142857142857;-0.8628571428571429;-2.205714285714286;-5.402857142857143;-21.845714285714283;-1.3771428571428572;-5.288571428571428;-3.6128571428571425;-1.9457142857142855;-4.069999999999999;-6.498571428571429;-2.1314285714285712;-1.41;-2.2514285714285713;-3.4785714285714286;-1.2014285714285715;-7.014285714285714;-2.0185714285714282;-13.48857142857143;-2.6714285714285713;-44.44857142857143;-4.887142857142857;-6.448571428571428;-5.442857142857143;-2.3114285714285714;-6.207142857142857;-2.3942857142857146;-1.2114285714285715;-5.3175;-11.184285714285712;-15.34;-63.88;-10.088571428571429;-3.35;-21.05;-0.18142857142857144;-6.345714285714286;-2.2328571428571427;-3.7657142857142856;-6.871428571428572;-41.21714285714285;-10.625714285714285;-15.5775;-1.27;-12.09;-5.658571428571428;-1.7642857142857142;-2.262857142857143;-10.728571428571428;-21.53;-15.867142857142856;-7.12;-23.774285714285718;-4.715714285714285;-12.054285714285713;-17.324285714285715;-2.4257142857142857;-4.68;-11.64857142857143;-1.78;-5.877142857142857;-21.955714285714286;-16.32857142857143;-1.4057142857142857;-17.018571428571427;-33.72;-1.377142857142857;-13.531428571428572;-2.412857142857143;-1.68;-5.305714285714286;-2.41;-7.307142857142857;-1.4585714285714284;-3.005714285714286;-3.8466666666666667;-5.502857142857144;-12.437142857142858;-7.138571428571429;-1.8414285714285714;-21.169999999999998;-6.105714285714286;-2.2414285714285715;-3.1585714285714284;-5.305714285714286;-0.8985714285714286;-9.428571428571429;-17.44857142857143;-40.57666666666667;-7.664285714285714;-1.4857142857142858;-12.77;-1.1385714285714286;-3.542857142857143;-8.594285714285714;-1.8792592592592594;-1.4828571428571427;-1.5942857142857143;-3.623333333333333;-34.315714285714286;-11.645714285714286;-4.185714285714286;-1.7228571428571429;-3.4971428571428573;-9.618571428571428;-4.545714285714285;-1.0242857142857142;-2.2085714285714286;-1.6814285714285713;-2.7542857142857144;-3.9314285714285715;-2.8614285714285717;-22.790000000000003;-1.0642857142857143;-27.66;-26.79285714285714;-6.507142857142857;-2.007142857142857;-3.2942857142857145;-6.978571428571429;-2.0014285714285713;-3.8457142857142856;-1.447142857142857;-2.5500000000000003;-5.2700000000000005;-19.524285714285714;-3.4385714285714286;-0.9285714285714286;-0.8457142857142858;-68.7;-18.358571428571427;-1.6071428571428572;-2.6685714285714286;-1.32;-11.68;-5.642857142857143;-2.1142857142857143;-12.368571428571428;-1.8057142857142858;-11.661428571428571;-9.04;2.375;-1.32;-3.7985714285714285;-11.872857142857143;-36.01285714285714;-14.707142857142857;-9.17;-1.917142857142857;-59.33142857142857;-11.285714285714286;-13.29857142857143;-7.628571428571428;-66.09857142857143;-5.1814285714285715;-30.247142857142855;-20.735714285714288;-17.644285714285715;-2.3057142857142856;-26.747142857142855;-21.88714285714286;-13.024285714285714;-23.027142857142856;-57.38428571428572;-3.9299999999999997;-1.762857142857143;-18.59;-47.85;-42.348571428571425;-1.102857142857143;-10.641428571428573;-55.78857142857142;-0.72;-24.67142857142857;-2.9957142857142856;-22.08;-28.638571428571428;-86.76714285714286;-13.843333333333334;-1.6457142857142857;-18.71;-6.935714285714285;-39.08428571428571;-14.985714285714286;-1.7514285714285713;-1.4242857142857144;-9.790000000000001;-13.81142857142857;-10.467142857142859;-0.6442857142857142;-70.24142857142857;-2.111428571428571;-20.542857142857144;-27.094285714285714;-24.793333333333333;-30.089999999999996;-2.5949999999999998;-43.22571428571428;-69.3125;-4.13;-23.122857142857146;-49.93714285714286;-21.609999999999996;-0.3442857142857143;-1.0714285714285714;-11.02;-16.08857142857143;-1.002857142857143;-66.96571428571428;-12.0;-3.1242857142857146;-2.8385714285714285;-34.65877551020408;-0.21;-0.5157142857142857;-26.53857142857143;-10.59;-6.117142857142857;-25.381666666666664;-19.04;-12.171428571428573;-18.47;-50.17;-8.638571428571428;-26.622857142857146;-18.00857142857143;-24.59714285714286;-5.7542857142857144;-42.42142857142857;-20.214285714285715;-65.07000000000001;-28.102857142857143;-3.1999999999999997;-14.472857142857142;-4.55;-2.894285714285714;-39.65;-3.0;-28.575714285714287;-4.582857142857143;-1.8214285714285714;-5.7457142857142856;-44.03;-60.848571428571425;-5.16;-34.89714285714286;-17.80142857142857;-2.948;0.8728571428571428;-33.30428571428571;-10.504285714285714;-7.382857142857143;-10.44;-2.775714285714286;-4.045714285714285;-82.3442857142857;-0.9742857142857143;-20.55;-1.8928571428571428;-31.41142857142857;-18.922857142857143;-55.22571428571428;-7.9750000000000005;-23.15833333333333;-67.17857142857143;-4.464285714285714;-29.36285714285714;-31.278333333333336;-12.037142857142856;-2.6342857142857143;-48.67285714285714;-3.031428571428571;-27.8;15.527142857142856;-31.813333333333333;-4.585714285714286;-1.1199999999999999;-35.00857142857143;-11.544285714285715;-4.085714285714286;-80.93857142857144;-1.522857142857143;-7.5842857142857145;-5.122857142857143;-5.4399999999999995;-8.68;-3.7785714285714285;-19.905714285714286;-9.745714285714286;-15.375714285714285;-13.252857142857142;-8.562857142857142;-9.31;-14.59;-1.8399999999999999;-11.864285714285714;-31.981428571428573;-5.424285714285714;-6.285714285714286;-6.978571428571429;-0.9771428571428571;-5.087142857142857;-3.5371428571428574;-1.9728571428571429;-6.5200000000000005;-3.5914285714285716;-9.29142857142857;-7.12;-13.067142857142857;-1.8057142857142858;-7.271428571428571;-5.808571428571428;-1.3414285714285714;-13.52;-2.162857142857143;-17.31;-8.697142857142858;-4.648571428571429;-1.3757142857142857;-2.295714285714286;-0.7128571428571429;-22.802857142857142;-2.2857142857142856;-2.4314285714285715;-3.2471428571428573;-1.6400000000000001;-1.1328571428571428;-1.9314285714285713;-9.065714285714286;1.5025;-3.2085714285714286;-35.54285714285714;-12.515714285714285;-12.347142857142858;-35.71142857142858;-0.5714285714285714;-9.447142857142856;-13.436666666666667;-66.97857142857143;-6.43;-30.417142857142856;-1.737142857142857;-7.918571428571428;-8.092857142857143;-2.6814285714285715;-0.6785714285714286;-30.627142857142854;-4.188571428571429;-6.097142857142857;-15.092857142857143;-2.294285714285714;-4.331428571428572;-5.191428571428572;-8.817142857142857;-6.49;-18.00142857142857;-2.3942857142857146;-18.2;-36.50142857142857;-12.352857142857143;-7.711428571428571;-10.637142857142859;-15.91;-28.292857142857144;15.384285714285713;-36.105714285714285;-1.9285714285714286;-0.722857142857143;-4.491428571428571;-11.954285714285716;-6.273333333333333;-3.067142857142857;-1.8171428571428572;-1.8185714285714287;-14.938333333333333;-5.112857142857143;3.307142857142857;-24.318571428571428;-9.37857142857143;-6.640000000000001;-4.152142857142857;-0.9485714285714285;-2.4957142857142856;-95.88285714285713;-84.58142857142856
2011-02-24;-7.281428571428571;-1.602857142857143;-1.77;-29.851428571428574;-2.5228571428571427;-0.8014285714285715;-4.805;-3.12;-10.062857142857142;-53.31;-46.99857142857143;-37.64;-6.561428571428571;-8.787142857142856;-5.165;-14.64857142857143;-6.935714285714285;-5.027142857142857;-0.7999999999999999;-2.9450000000000003;-23.33857142857143;-1.3842857142857141;-28.035714285714285;-2.25;-4.8725000000000005;-5.595714285714286;-4.685714285714285;-22.717142857142857;-18.656;-3.8857142857142857;-7.374285714285714;-2.4457142857142857;-137.24571428571429;-9.667142857142858;-9.335714285714285;-41.38;-15.218571428571428;-31.592857142857145;-14.785714285714286;-36.99714285714286;-0.7514285714285714;-2.204285714285714;-5.377142857142857;-21.518571428571427;-1.3542857142857143;-4.975714285714285;-3.5357142857142856;-1.9185714285714286;-3.86;-6.49;-2.044285714285714;-1.342857142857143;-2.25;-3.448571428571429;-1.1614285714285713;-7.082857142857143;-2.0214285714285714;-13.494285714285715;-2.69;-44.19857142857143;-4.914285714285714;-6.331428571428572;-5.341428571428572;-2.075714285714286;-6.082857142857143;-2.0885714285714285;-1.1928571428571428;-5.22;-11.09142857142857;-15.3;-63.875;-10.027142857142858;-3.23;-21.16857142857143;-0.37285714285714283;-6.22;-2.0985714285714283;-3.73;-5.9157142857142855;-41.48142857142857;-9.992857142857144;-15.585;-1.2585714285714287;-12.211428571428572;-5.617142857142857;-1.7285714285714284;-2.172857142857143;-9.887142857142857;-21.545714285714286;-15.881428571428572;-8.64;-23.785714285714285;-4.502857142857143;-12.147142857142857;-17.325714285714287;-2.4714285714285715;-4.6;-10.987142857142857;-2.0485714285714285;-6.07;-21.95;-16.75166666666667;-1.1814285714285713;-16.967142857142857;-33.55;-1.3471428571428572;-13.512857142857143;-2.142857142857143;-1.68;-5.2942857142857145;-2.4314285714285715;-7.1657142857142855;-1.3785714285714286;-2.857142857142857;-3.81;-5.367142857142857;-12.415714285714285;-7.13;-1.782857142857143;-20.84;-5.95;-2.212857142857143;-2.8985714285714286;-5.282857142857144;-0.74;-10.691428571428572;-17.175714285714285;-40.443333333333335;-2.4771428571428573;-1.4014285714285712;-10.927142857142858;-1.05;-3.067142857142857;-8.525714285714285;-1.886851851851852;-1.5457142857142858;-1.592857142857143;-3.59;-33.895714285714284;-11.675714285714287;-3.902857142857143;-1.727142857142857;-3.0042857142857144;-9.641428571428571;-4.812857142857142;-0.9457142857142857;-2.1585714285714284;-2.087142857142857;-2.6571428571428575;-3.935714285714286;-2.795714285714286;-22.635;-0.9585714285714285;-27.71142857142857;-26.625714285714285;-6.472857142857143;-2.0557142857142856;-2.9528571428571433;-6.981428571428572;-1.8900000000000001;-3.794285714285714;-1.912857142857143;-2.6185714285714283;-5.04;-19.635714285714283;-3.4457142857142857;-0.9242857142857144;-1.1;-68.64428571428572;-18.31142857142857;-1.5371428571428571;-2.4857142857142853;-1.25;-11.4725;-5.51;-2.0785714285714283;-12.498571428571427;-1.7771428571428571;-11.645714285714288;-9.025;2.3642857142857143;-1.2625;-3.81;-11.934285714285716;-36.32142857142857;-14.685714285714285;-9.167142857142858;-2.0242857142857145;-59.34428571428572;-11.277142857142858;-13.312857142857142;-7.659999999999999;-66.12142857142858;-5.194285714285714;-30.107142857142858;-20.8;-17.57;-2.1185714285714288;-26.99285714285714;-22.02857142857143;-13.055714285714286;-23.054285714285715;-58.04;-3.8428571428571425;-1.7850000000000001;-18.305714285714284;-47.964285714285715;-42.48571428571428;-1.0614285714285716;-10.65;-55.86;-0.7324999999999999;-24.807142857142857;-3.2685714285714282;-21.97;-28.785714285714285;-86.83714285714287;-13.81857142857143;-1.6357142857142857;-17.93;-6.844285714285713;-39.02571428571429;-14.814285714285715;-1.7128571428571429;-1.4014285714285712;-8.77142857142857;-13.514285714285714;-10.388571428571428;-0.61;-70.28714285714285;-2.0799999999999996;-20.687142857142856;-27.192857142857143;-24.948571428571427;-30.229999999999997;-2.5925;-43.21857142857142;-69.34;-3.927142857142857;-23.047142857142855;-50.26428571428571;-21.461428571428574;-0.3;-1.1300000000000001;-11.024285714285714;-16.092857142857145;-1.062857142857143;-67.04571428571428;-11.9875;-3.0;-2.682857142857143;-33.897551020408166;-0.19999999999999998;-0.8328571428571429;-26.63714285714286;-10.677142857142858;-5.898571428571429;-24.821428571428573;-22.332857142857144;-12.184285714285712;-18.478571428571428;-50.199999999999996;-8.48;-26.448571428571427;-18.06714285714286;-24.488571428571426;-5.728571428571429;-42.48714285714285;-20.274285714285718;-65.28857142857143;-27.59;-3.1214285714285714;-14.17;-4.472857142857143;-2.8442857142857143;-39.14142857142857;-2.9614285714285713;-28.41857142857143;-4.04;-1.8142857142857145;-5.658571428571428;-44.010000000000005;-60.63857142857143;-5.1025;-33.675714285714285;-17.787142857142857;-2.57;0.9085714285714286;-33.23571428571429;-9.268571428571429;-7.354285714285715;-10.049999999999999;-2.6771428571428575;-3.8228571428571425;-82.37142857142858;-0.8657142857142858;-20.585;-1.7814285714285716;-31.42142857142857;-18.967142857142857;-55.23714285714285;-7.441428571428572;-23.134285714285713;-67.30999999999999;-4.508571428571429;-29.19142857142857;-30.572857142857142;-12.024285714285714;-2.5557142857142856;-48.13857142857143;-2.912857142857143;-27.7875;15.471428571428572;-31.657142857142855;-4.605714285714286;-1.0471428571428572;-34.96714285714285;-11.504285714285714;-4.158571428571428;-80.87714285714286;-1.467142857142857;-7.21;-5.01;-5.601428571428571;-8.690000000000001;-3.664285714285714;-19.96857142857143;-9.682857142857143;-15.427142857142856;-13.385714285714286;-8.459999999999999;-9.62857142857143;-14.764285714285714;-1.82;-11.987142857142857;-32.06;-5.305;-6.244285714285715;-6.704285714285715;-0.8614285714285714;-5.034285714285715;-3.1457142857142855;-1.967142857142857;-6.618571428571428;-3.064285714285714;-9.31;-7.097142857142857;-13.061428571428573;-1.7914285714285716;-7.272857142857142;-5.8;-1.3057142857142858;-13.458571428571428;-2.38;-17.575714285714287;-8.632857142857143;-4.627142857142857;-1.1928571428571428;-2.1842857142857146;-0.6528571428571429;-22.825714285714287;-2.1700000000000004;-2.315714285714286;-3.2285714285714286;-1.562857142857143;-1.1142857142857143;-1.9214285714285713;-8.997142857142858;1.5383333333333333;-3.177142857142857;-34.66428571428571;-12.722857142857142;-12.255714285714285;-36.49285714285714;-0.5757142857142857;-9.635714285714286;-12.618571428571428;-67.04714285714286;-6.422857142857143;-30.422857142857143;-1.7314285714285713;-6.895714285714285;-8.057142857142857;-2.544285714285714;-0.5528571428571428;-30.222857142857144;-4.248571428571429;-6.0371428571428565;-15.478571428571428;-2.32;-4.452857142857143;-5.159999999999999;-8.814285714285715;-6.477142857142858;-18.087142857142858;-2.4400000000000004;-18.017142857142858;-36.730000000000004;-11.65857142857143;-7.688571428571429;-10.597142857142856;-15.92;-28.267142857142858;15.248571428571427;-36.207142857142856;-1.9357142857142855;-0.83;-4.581428571428572;-11.914285714285715;-5.968571428571429;-2.9771428571428573;-1.7957142857142858;-1.812857142857143;-14.802857142857144;-5.078571428571428;3.3557142857142854;-24.228571428571428;-9.517142857142858;-6.681428571428571;-3.005714285714286;-0.8914285714285715;-2.4257142857142857;-95.93857142857144;-84.65285714285714
