date_mesure;02388X0060_F1;03851X0021_S2;03128X0011_F;02442X0111_F;03822X0021_F;03113X0031_F;02465X0061_F;03493X0013_F;02451X0023_F;03114X0023_F;03462X0043_F;04184X0035_F;02431X0106_F;02408X0016_F;03546X0017_F;03152X0027_F;03107X0008_F;03124X0088_F;03884X0021_TF1PR;02396X0030_PZ;03486X0022_PZ;02478X0122_PZ;02047X0072_PZ;02034X0082_PZ;03101X0023_PZ;03535X0043_PZ;02796X0044_PZ;02413X0065_PZ;03137X0026_PZ;02803X0036_PZ;03516X0036_PZ;02385X0046_PZ;02478X0156_PZ;03182X0027_PZ;02782X0047_PZ;02812X0238_PZ;03175X0338_PZ;03473X0029_PZ;03162X0049_PZ;03834X0049_PZ
2007-09-13;-8.175714285714287;-1.9485714285714286;-14.484285714285715;-1.282857142857143;-4.031428571428571;-4.732857142857143;-8.751428571428571;-9.192857142857141;-1.83;-6.75;-7.417142857142857;-9.737142857142857;-3.0085714285714285;-13.045714285714284;-3.814285714285714;-5.908571428571428;-9.18142857142857;-16.88;-4.595714285714286;-10.057142857142859;-23.72714285714286;-4.454285714285715;-7.605714285714286;-4.897142857142858;-7.0600000000000005;-3.3714285714285714;-2.024285714285714;-4.258571428571428;-13.155714285714286;-2.031428571428571;-5.21;-2.4400000000000004;-4.424285714285714;-5.26;-5.994285714285715;-1.4271428571428573;-2.2971428571428567;-6.127142857142857;-8.678571428571429;-9.790000000000001
2007-09-20;-8.242857142857144;-2.0;-14.598571428571429;-1.342857142857143;-4.082857142857143;-4.89;-8.84;-9.247142857142858;-1.9114285714285713;-6.937142857142858;-7.454285714285715;-9.92;-3.0342857142857143;-13.12857142857143;-3.9057142857142857;-6.011428571428572;-9.352857142857143;-17.107142857142858;-4.684285714285714;-10.175714285714287;-23.812857142857144;-4.542857142857143;-7.708571428571429;-4.87;-7.155714285714287;-3.4057142857142857;-2.1928571428571426;-4.327142857142857;-13.251428571428573;-2.065714285714286;-5.324285714285714;-2.5157142857142856;-4.5128571428571425;-5.36;-6.097142857142857;-1.4314285714285713;-2.2985714285714285;-6.335714285714286;-8.838571428571429;-9.881428571428572
2007-09-27;-8.307142857142857;-2.032857142857143;-14.68857142857143;-1.3057142857142858;-4.098571428571429;-5.017142857142857;-8.877142857142857;-9.31;-1.9457142857142855;-7.112857142857143;-7.508571428571429;-10.064285714285715;-2.957142857142857;-13.211428571428572;-3.9957142857142856;-6.128571428571428;-9.508571428571429;-17.345714285714287;-4.757142857142858;-10.167142857142858;-23.895714285714288;-4.575714285714286;-7.7871428571428565;-4.8914285714285715;-7.24;-3.4457142857142857;-2.307142857142857;-4.388571428571429;-13.331428571428571;-2.08;-5.3500000000000005;-2.575714285714286;-4.545714285714285;-5.45;-6.158571428571428;-1.4057142857142857;-2.2914285714285714;-6.505714285714285;-8.971428571428572;-9.93142857142857
2007-10-04;-8.379999999999999;-2.0685714285714285;-14.808571428571428;-1.3;-4.145714285714286;-5.128571428571428;-8.901428571428571;-9.370000000000001;-1.9914285714285713;-7.275714285714286;-7.572857142857143;-10.141428571428571;-2.992857142857143;-13.304285714285713;-4.13;-6.262857142857143;-9.742857142857144;-17.61;-4.848571428571428;-10.540000000000001;-23.982857142857142;-4.354285714285714;-7.894285714285714;-4.982857142857143;-7.378571428571428;-3.485714285714286;-2.424285714285714;-4.498571428571429;-13.40857142857143;-2.1757142857142857;-5.387142857142857;-2.664285714285714;-4.324285714285714;-5.565714285714286;-6.192857142857143;-1.4142857142857141;-2.292857142857143;-6.698571428571428;-9.141428571428571;-10.015714285714285
2007-10-11;-8.43142857142857;-2.097142857142857;-14.892857142857142;-1.3042857142857145;-4.147142857142858;-5.228571428571429;-8.97857142857143;-9.428571428571429;-2.025714285714286;-7.4157142857142855;-7.622857142857143;-10.324285714285713;-3.097142857142857;-13.384285714285713;-4.217142857142857;-6.374285714285714;-9.891428571428571;-17.79285714285714;-4.905714285714287;-10.70857142857143;-24.064285714285713;-4.337142857142857;-7.985714285714286;-5.121428571428572;-7.444285714285714;-3.524285714285714;-2.5271428571428567;-4.585714285714286;-13.481428571428571;-2.2514285714285713;-5.515714285714286;-2.7399999999999998;-4.307142857142857;-5.647142857142858;-6.227142857142858;-1.4214285714285713;-2.294285714285714;-6.8500000000000005;-9.275714285714287;-10.081428571428571
2007-10-18;-8.464285714285714;-2.132857142857143;-15.007142857142856;-1.4457142857142855;-4.198571428571428;-5.328571428571428;-9.047142857142857;-9.49;-2.09;-7.545714285714285;-7.665714285714286;-10.471428571428572;-3.18;-13.481428571428571;-4.3342857142857145;-6.497142857142856;-10.028571428571428;-17.978571428571428;-4.99;-10.787142857142857;-24.14428571428571;-4.4157142857142855;-8.112857142857143;-5.301428571428572;-7.535714285714286;-3.564285714285714;-2.672857142857143;-4.68;-13.56;-2.394285714285714;-5.6971428571428575;-2.8185714285714285;-4.385714285714285;-5.757142857142857;-6.26;-1.4414285714285715;-2.2985714285714285;-6.984285714285714;-9.44;-10.147142857142857
2007-10-25;-8.497142857142858;-2.1585714285714284;-15.09;-1.5057142857142856;-4.198571428571428;-5.424285714285714;-9.055714285714286;-9.554285714285713;-2.138571428571429;-7.661428571428572;-7.7542857142857144;-10.54142857142857;-3.2271428571428573;-13.571428571428571;-4.411428571428572;-6.6085714285714285;-10.148571428571428;-18.158571428571427;-5.038571428571429;-10.882857142857143;-24.22;-4.478571428571429;-8.20142857142857;-5.445714285714287;-7.615714285714286;-3.597142857142857;-2.814285714285714;-4.755714285714285;-13.637142857142859;-2.474285714285714;-5.8428571428571425;-2.892857142857143;-4.448571428571428;-5.825714285714286;-6.291428571428571;-1.45;-2.294285714285714;-7.1085714285714285;-9.564285714285715;-10.214285714285714
2007-11-01;-8.528571428571428;-2.1871428571428573;-15.205714285714285;-1.5585714285714285;-4.255714285714285;-5.528571428571429;-9.047142857142857;-9.614285714285714;-2.1914285714285713;-7.774285714285715;-7.792857142857143;-10.622857142857143;-3.2771428571428567;-13.665714285714285;-4.538571428571428;-6.715714285714285;-10.262857142857143;-18.34857142857143;-5.13;-10.977142857142857;-24.304285714285715;-4.577142857142857;-8.327142857142857;-5.604285714285715;-7.674285714285714;-3.6342857142857143;-2.9385714285714286;-4.841428571428572;-13.711428571428572;-2.5271428571428567;-6.047142857142857;-2.9714285714285715;-4.547142857142857;-5.922857142857143;-6.3185714285714285;-1.4528571428571428;-2.3;-7.22;-9.725714285714286;-10.29142857142857
2007-11-08;-8.567142857142857;-2.204285714285714;-15.278571428571428;-1.502857142857143;-4.2542857142857144;-5.617142857142857;-9.08;-9.672857142857142;-2.2085714285714286;-7.878571428571428;-7.8342857142857145;-10.695714285714287;-3.317142857142857;-13.75;-4.588571428571428;-6.798571428571429;-10.357142857142858;-18.485714285714288;-5.175714285714286;-11.124285714285715;-24.382857142857144;-4.642857142857143;-8.402857142857142;-5.7299999999999995;-7.718571428571429;-3.664285714285714;-3.014285714285714;-4.909999999999999;-13.784285714285714;-2.6;-6.207142857142856;-3.0414285714285714;-4.612857142857143;-5.971428571428572;-6.341428571428572;-1.4599999999999997;-2.2985714285714285;-7.324285714285714;-9.825714285714286;-10.331428571428571
2007-11-15;-8.551428571428572;-2.1957142857142857;-15.357142857142858;-1.4342857142857144;-4.261428571428572;-5.702857142857143;-9.128571428571428;-9.705714285714285;-2.218571428571429;-7.972857142857143;-7.848571428571428;-10.634285714285713;-3.3285714285714287;-13.835714285714285;-4.632857142857143;-6.864285714285714;-10.361428571428572;-18.624285714285715;-5.21;-10.944285714285714;-24.465714285714284;-4.687142857142858;-8.471428571428572;-5.8;-7.724285714285714;-3.6885714285714286;-3.027142857142857;-4.944285714285714;-13.834285714285715;-2.617142857142857;-6.257142857142857;-3.11;-4.6571428571428575;-6.007142857142857;-6.358571428571429;-1.457142857142857;-2.282857142857143;-7.3585714285714285;-9.914285714285715;-10.272857142857143
2007-11-22;-8.458571428571428;-2.19;-15.402857142857144;-1.3828571428571428;-4.241428571428572;-5.728571428571429;-9.155714285714286;-9.49;-2.2685714285714282;-7.924285714285714;-7.825714285714286;-9.842857142857143;-3.1314285714285717;-13.924285714285714;-4.74;-6.805714285714286;-10.227142857142857;-18.841428571428573;-5.285714285714286;-9.634285714285713;-24.521428571428572;-4.747142857142856;-8.605714285714287;-5.658571428571428;-7.637142857142857;-3.7157142857142857;-2.3485714285714283;-4.914285714285714;-13.704285714285716;-2.5828571428571427;-5.604285714285714;-3.1285714285714286;-4.717142857142858;-6.084285714285714;-6.295714285714285;-1.4528571428571428;-2.275714285714286;-6.741428571428571;-10.057142857142859;-9.75
2007-11-29;-8.235714285714286;-2.14;-15.394285714285715;-1.1099999999999999;-4.2214285714285715;-5.454285714285715;-9.101428571428572;-9.447142857142856;-2.1700000000000004;-7.859999999999999;-7.76;-9.722857142857142;-2.9014285714285717;-13.994285714285715;-4.752857142857143;-6.71;-9.927142857142858;-18.865714285714287;-5.3;-8.257142857142856;-24.57428571428571;-4.6971428571428575;-8.581428571428571;-5.3757142857142854;-7.325714285714286;-3.737142857142857;-1.7799999999999998;-4.788571428571429;-13.665714285714285;-2.4899999999999998;-5.374285714285714;-3.0614285714285714;-4.667142857142857;-6.072857142857143;-5.994285714285715;-1.4228571428571428;-2.257142857142857;-5.078571428571429;-10.118571428571428;-9.581428571428571
2007-12-06;-7.144285714285714;-1.9328571428571428;-15.077142857142857;-0.9571428571428572;-4.135714285714286;-3.9200000000000004;-8.89;-8.924285714285714;-1.6600000000000001;-6.825714285714286;-7.527142857142857;-8.315714285714286;-2.335714285714286;-14.051428571428572;-4.702857142857143;-6.314285714285715;-8.358571428571429;-18.052857142857142;-5.322857142857143;-6.828571428571428;-24.547142857142855;-4.2628571428571425;-8.332857142857142;-4.465714285714285;-6.351428571428571;-3.7542857142857144;-1.2642857142857142;-4.4557142857142855;-13.284285714285714;-2.25;-4.658571428571428;-2.86;-4.232857142857143;-5.844285714285713;-4.567142857142857;-1.3642857142857143;-2.242857142857143;-2.3757142857142854;-10.165714285714285;-8.898571428571428
2007-12-13;-6.8914285714285715;-1.9042857142857144;-14.707142857142857;-0.88;-4.04;-2.8314285714285714;-8.537142857142857;-8.629999999999999;-1.3699999999999999;-5.24;-7.359999999999999;-7.2128571428571435;-2.31;-14.071428571428571;-4.515714285714286;-5.7457142857142856;-7.891428571428571;-16.1;-5.354285714285714;-7.557142857142857;-24.117142857142856;-3.8285714285714287;-7.815714285714286;-3.8057142857142856;-6.43;-3.7542857142857144;-1.0671428571428572;-4.301428571428572;-12.978571428571428;-1.8871428571428572;-4.275714285714286;-2.7857142857142856;-3.7985714285714285;-5.384285714285714;-4.585714285714286;-1.3542857142857143;-2.25;-3.358571428571429;-10.148571428571428;-8.985714285714286
2007-12-20;-7.432857142857143;-1.9714285714285715;-14.608571428571427;-0.8042857142857143;-3.857142857142857;-2.837142857142857;-8.657142857142857;-8.767142857142858;-1.5085714285714287;-5.208571428571429;-7.3585714285714285;-7.425714285714286;-2.511428571428571;-14.081428571428571;-4.432857142857143;-5.532857142857142;-8.515714285714285;-15.691428571428572;-5.36;-8.392857142857142;-23.575714285714287;-3.8642857142857143;-7.667142857142857;-4.015714285714286;-6.678571428571429;-3.738571428571429;-1.0614285714285716;-4.274285714285715;-12.924285714285714;-1.8657142857142859;-4.468571428571429;-2.827142857142857;-3.834285714285714;-5.264285714285714;-5.04;-1.3814285714285715;-2.238571428571429;-4.481428571428571;-10.084285714285715;-9.417142857142858
2007-12-27;-7.755714285714285;-1.9842857142857144;-14.602857142857143;-0.7471428571428572;-3.774285714285714;-2.987142857142857;-8.768571428571429;-8.832857142857142;-1.477142857142857;-5.477142857142858;-7.375714285714286;-7.634285714285714;-2.4442857142857144;-14.098571428571429;-4.445714285714286;-5.448571428571428;-8.872857142857143;-15.54857142857143;-5.414285714285714;-8.641428571428571;-23.29;-3.962857142857143;-7.674285714285714;-4.042857142857143;-6.704285714285715;-3.7342857142857144;-0.9042857142857142;-4.217142857142857;-12.915714285714285;-1.7114285714285715;-4.434285714285714;-2.7914285714285714;-3.932857142857143;-5.238571428571428;-5.265714285714286;-1.3742857142857143;-2.2314285714285718;-4.9071428571428575;-10.051428571428572;-9.680000000000001
2008-01-03;-7.815714285714286;-1.832857142857143;-14.498571428571427;-0.6714285714285715;-3.6257142857142854;-3.0157142857142856;-8.8;-8.634285714285715;-1.327142857142857;-5.692857142857143;-7.378571428571428;-6.3428571428571425;-2.2600000000000002;-14.118571428571428;-3.8728571428571428;-5.231428571428571;-8.544285714285715;-15.218571428571428;-5.244285714285715;-8.404285714285715;-23.207142857142856;-3.988571428571429;-7.558571428571428;-3.87;-6.512857142857143;-3.707142857142857;-0.8128571428571428;-4.1;-12.695714285714287;-1.4242857142857144;-3.827142857142857;-2.7542857142857144;-3.9585714285714286;-5.042857142857143;-5.102857142857142;-1.3171428571428572;-2.21;-3.9842857142857144;-9.902857142857144;-9.435714285714285
2008-01-10;-6.942857142857143;-1.41;-13.714285714285714;-0.565;-2.8785714285714286;-1.7028571428571428;-8.594285714285714;-7.118571428571428;-0.9028571428571429;-4.162857142857143;-7.069999999999999;-4.241428571428572;-1.5685714285714287;-14.069999999999999;-2.2785714285714285;-3.9714285714285715;-5.672857142857143;-11.811428571428573;-4.35;-6.737142857142857;-22.34714285714286;-3.6557142857142857;-6.765714285714286;-3.4857142857142853;-5.735714285714286;-3.597142857142857;-0.7057142857142857;-3.705714285714286;-10.955714285714285;-0.86;-2.677142857142857;-2.475714285714286;-3.6257142857142854;-4.531428571428571;-4.087142857142857;-1.0771428571428572;-2.1885714285714286;-1.7428571428571427;-8.681428571428572;-8.064285714285715
2008-01-17;-5.967142857142858;-1.3819047619047617;-11.675714285714287;-0.39714285714285713;-1.7557142857142856;-1.0771428571428572;-8.241428571428571;-6.574285714285715;-0.9414285714285714;-2.198571428571429;-6.508571428571429;-2.54;-1.7028571428571428;-13.72;-1.3985714285714284;-2.7800000000000002;-4.24;-9.402857142857142;-2.9442857142857144;-6.645714285714286;-18.23857142857143;-3.237142857142857;-5.53;-3.6028571428571428;-5.724285714285714;-3.192857142857143;-0.7942857142857144;-3.414285714285714;-8.174285714285714;-0.6485714285714286;-2.4057142857142857;-1.9557142857142857;-3.207142857142857;-4.18;-4.121428571428572;-0.9971428571428572;-2.1871428571428573;-1.8814285714285715;-6.348571428571428;-7.398571428571429
2008-01-24;-6.851428571428571;-1.3538095238095238;-11.84;-0.38571428571428573;-2.032857142857143;-1.6300000000000001;-8.251428571428571;-7.384285714285714;-1.1871428571428573;-2.7314285714285718;-6.472857142857143;-4.43;-2.1142857142857143;-13.611428571428572;-1.6414285714285715;-2.9842857142857144;-5.564285714285715;-10.772857142857143;-3.1142857142857143;-7.728571428571429;-19.092857142857145;-3.3985714285714286;-5.49;-3.9285714285714284;-6.295714285714285;-2.81;-0.8671428571428572;-3.4728571428571433;-8.99;-0.8071428571428572;-2.9442857142857144;-1.98;-3.3685714285714283;-4.164285714285714;-4.874285714285714;-1.0857142857142859;-2.204285714285714;-3.7985714285714285;-6.034285714285715;-8.297142857142857
2008-01-31;-7.065714285714286;-1.3257142857142856;-12.0;-0.5128571428571428;-1.747142857142857;-1.4385714285714286;-8.322857142857144;-7.4557142857142855;-1.05;-3.3542857142857145;-6.485714285714286;-3.4899999999999998;-1.887142857142857;-13.561428571428573;-1.5242857142857142;-3.02;-5.839999999999999;-11.338571428571429;-2.937142857142857;-7.515714285714286;-20.09714285714286;-3.3842857142857143;-5.634285714285714;-3.9885714285714284;-5.914285714285714;-2.487142857142857;-0.7471428571428572;-3.337142857142857;-9.588571428571429;-0.7771428571428572;-3.11;-1.7899999999999998;-3.3542857142857145;-4.024285714285715;-4.9957142857142856;-1.062857142857143;-2.1742857142857144;-3.0900000000000003;-6.0042857142857144;-8.370000000000001
2008-02-07;-6.590000000000001;-1.2976190476190474;-11.47;-0.5714285714285714;-1.707142857142857;-1.4242857142857144;-8.455714285714285;-7.177142857142857;-1.0628571428571427;-2.792857142857143;-6.4557142857142855;-2.09;-1.8914285714285715;-13.459999999999999;-1.2285714285714284;-2.757142857142857;-5.24;-10.154285714285715;-1.8357142857142856;-7.077142857142857;-19.485714285714288;-3.301428571428571;-5.607142857142857;-3.6885714285714286;-5.814285714285715;-2.0214285714285714;-0.812857142857143;-3.2142857142857144;-9.212857142857144;-0.7857142857142857;-2.792857142857143;-1.6128571428571428;-3.2714285714285714;-3.891428571428572;-4.5;-1.0771428571428572;-2.182857142857143;-2.6142857142857143;-5.684285714285714;-7.932857142857143
2008-02-14;-7.1657142857142855;-1.2695238095238095;-11.682857142857143;-0.5814285714285715;-1.9928571428571427;-1.897142857142857;-8.527142857142858;-7.582857142857143;-1.2771428571428571;-3.335714285714286;-6.558571428571428;-3.995;-2.197142857142857;-13.29857142857143;-1.5571428571428572;-2.9257142857142857;-6.405714285714287;-11.234285714285715;-2.2857142857142856;-8.117142857142857;-19.794285714285714;-3.448571428571429;-5.634285714285714;-3.955714285714286;-6.335714285714286;-2.1542857142857144;-0.9185714285714285;-3.3314285714285714;-9.515714285714285;-0.9285714285714286;-3.2528571428571427;-1.7642857142857142;-3.4185714285714286;-3.948571428571429;-5.125714285714286;-1.1199999999999999;-2.1842857142857146;-4.301428571428572;-5.757142857142858;-8.527142857142858
2008-02-21;-7.595714285714286;-1.2414285714285713;-12.092857142857143;-0.5857142857142856;-2.21;-2.31;-8.620000000000001;-7.788571428571428;-1.44;-4.167142857142857;-6.702857142857143;-5.9;-2.3857142857142857;-13.234285714285715;-1.8514285714285716;-3.164285714285714;-7.464285714285714;-12.204285714285716;-2.6571428571428575;-8.742857142857144;-20.592857142857145;-3.6;-5.89;-4.148571428571429;-6.54;-2.345714285714286;-0.9771428571428571;-3.4657142857142857;-10.077142857142858;-1.0542857142857145;-3.6785714285714284;-1.8785714285714286;-3.57;-4.107142857142857;-5.474285714285714;-1.15;-2.18;-5.211428571428572;-6.171428571428572;-8.918571428571429
2008-02-28;-7.71;-1.2133333333333332;-12.445714285714287;-0.5657142857142857;-2.19;-2.6257142857142854;-8.678571428571429;-7.902857142857143;-1.292857142857143;-4.748571428571429;-6.764285714285714;-6.03;-2.3228571428571425;-13.215714285714286;-2.0714285714285716;-3.35;-7.577142857142857;-12.467142857142857;-2.9057142857142857;-8.288571428571428;-21.25;-3.7285714285714286;-6.135714285714286;-4.167142857142857;-6.164285714285714;-2.501428571428572;-0.8228571428571428;-3.4214285714285713;-10.558571428571428;-1.09;-3.7585714285714285;-1.82;-3.698571428571429;-4.211428571428572;-5.647142857142858;-1.1628571428571426;-2.1814285714285715;-4.658571428571428;-6.598571428571428;-8.742857142857144
2008-03-06;-7.638571428571429;-1.1852380952380952;-12.577142857142857;-0.5428571428571428;-2.125714285714286;-2.7328571428571427;-8.674285714285714;-7.838571428571429;-1.0814285714285714;-4.975714285714285;-6.78;-5.911428571428572;-2.0385714285714287;-13.198571428571428;-2.0814285714285714;-3.3842857142857143;-7.17;-12.20142857142857;-3.0471428571428567;-7.925714285714285;-21.64428571428571;-3.73;-6.03;-3.8628571428571425;-5.878571428571428;-2.4657142857142857;-0.7185714285714286;-3.301428571428571;-10.797142857142857;-1.0042857142857142;-3.5542857142857143;-1.78;-3.6999999999999997;-4.191428571428571;-5.554285714285714;-1.1300000000000001;-2.164285714285714;-3.492857142857143;-6.845714285714286;-8.791428571428572
2008-03-13;-7.1657142857142855;-1.157142857142857;-12.351428571428572;-0.5571428571428572;-1.9457142857142855;-2.337142857142857;-8.551428571428572;-7.631428571428572;-1.022857142857143;-4.018571428571429;-6.674285714285714;-5.2457142857142856;-1.9314285714285713;-13.191428571428572;-1.8314285714285714;-3.15;-5.961428571428572;-10.674285714285714;-2.7157142857142853;-7.244285714285715;-21.28142857142857;-3.632857142857143;-5.565714285714286;-3.6114285714285717;-5.841428571428572;-2.365714285714286;-0.7542857142857143;-3.144285714285714;-10.274285714285714;-0.8942857142857142;-2.992857142857143;-1.7185714285714284;-3.6028571428571428;-4.034285714285714;-4.613333333333333;-1.1114285714285714;-2.164285714285714;-2.7842857142857147;-6.982857142857143;-8.394285714285713
2008-03-20;-7.341428571428572;-1.2185714285714284;-12.262857142857143;-0.5485714285714286;-2.144285714285714;-2.512857142857143;-8.448571428571428;-7.798571428571429;-1.1057142857142856;-3.9885714285714284;-6.7;-5.748571428571429;-2.0085714285714285;-13.127142857142857;-1.957142857142857;-3.1257142857142854;-6.7057142857142855;-11.022857142857143;-2.7742857142857145;-8.024285714285714;-20.565714285714286;-3.617142857142857;-5.46;-3.827142857142857;-6.201428571428571;-2.334285714285714;-0.7771428571428572;-3.13;-10.18142857142857;-0.9171428571428571;-3.2457142857142856;-1.832857142857143;-3.587142857142857;-3.934285714285714;-4.712962962962963;-1.1;-2.157142857142857;-4.041428571428571;-6.897142857142858;-8.65
2008-03-27;-7.585714285714286;-1.1914285714285715;-12.348571428571429;-0.5485714285714286;-2.302857142857143;-2.56;-8.401428571428571;-7.839999999999999;-1.0514285714285714;-4.131428571428572;-6.734285714285714;-5.951428571428572;-1.782857142857143;-13.10142857142857;-1.9028571428571428;-2.8428571428571425;-6.792857142857143;-11.397142857142857;-2.86;-8.014285714285714;-20.78857142857143;-3.48;-5.327142857142857;-3.697142857142857;-6.087142857142857;-2.3685714285714283;-0.8228571428571428;-3.0228571428571427;-10.379999999999999;-0.8171428571428571;-3.0028571428571427;-1.8085714285714285;-3.4499999999999997;-3.84;-4.812592592592592;-1.0557142857142858;-2.1585714285714284;-3.8985714285714286;-6.224285714285714;-8.594285714285714
2008-04-03;-7.694285714285714;-1.2657142857142856;-12.344285714285714;-0.5585714285714286;-2.3414285714285716;-2.4414285714285713;-8.255714285714285;-7.835714285714286;-1.0771428571428572;-3.8114285714285714;-6.734285714285714;-6.052857142857143;-1.9885714285714287;-13.004285714285714;-1.9642857142857142;-2.847142857142857;-6.5528571428571425;-11.278571428571428;-2.902857142857143;-7.801428571428572;-21.142857142857142;-3.3314285714285714;-5.094285714285713;-3.8185714285714285;-6.107142857142857;-2.275;-0.9257142857142858;-3.0142857142857147;-10.432857142857143;-0.92;-3.117142857142857;-1.8142857142857145;-3.301428571428571;-3.7885714285714287;-4.912222222222222;-1.072857142857143;-2.164285714285714;-3.7600000000000002;-5.934285714285714;-8.51142857142857
2008-04-10;-7.848571428571428;-1.3442857142857143;-12.54142857142857;-0.5485714285714286;-2.498571428571428;-2.817142857142857;-8.268571428571429;-7.9375;-1.3514285714285716;-4.265714285714286;-6.82;-6.297142857142857;-2.2857142857142856;-12.957142857142857;-2.2142857142857144;-3.0685714285714285;-7.387142857142857;-12.137142857142859;-3.045714285714286;-8.59;-21.33142857142857;-3.4714285714285715;-5.3585714285714285;-4.1;-6.435714285714285;-2.525;-1.1171428571428572;-3.1785714285714284;-10.667142857142858;-1.1171428571428572;-3.5728571428571425;-1.9485714285714286;-3.4414285714285713;-3.935714285714286;-5.011851851851851;-1.1071428571428572;-2.172857142857143;-4.861428571428571;-6.215714285714285;-8.847142857142858
2008-04-17;-7.971428571428571;-1.342857142857143;-12.732857142857142;-0.5642857142857143;-2.6228571428571428;-3.2114285714285713;-8.394285714285713;-7.93;-1.467142857142857;-4.82;-6.895714285714286;-6.4157142857142855;-2.3042857142857143;-12.947142857142856;-2.4200000000000004;-3.224285714285714;-7.967142857142858;-12.684285714285716;-3.1271428571428572;-9.008571428571429;-21.650000000000002;-3.5828571428571427;-5.611428571428571;-4.201428571428571;-6.525714285714286;-2.491428571428571;-1.0857142857142859;-3.261428571428571;-10.974285714285715;-1.1828571428571428;-3.6314285714285717;-2.025714285714286;-3.552857142857143;-4.061428571428571;-5.111481481481482;-1.102857142857143;-2.1957142857142857;-5.472857142857143;-6.5200000000000005;-8.857142857142858
2008-04-24;-8.09;-1.3800000000000001;-12.978571428571428;-0.5557142857142857;-2.7842857142857143;-3.56;-8.445714285714287;-7.922499999999999;-1.4642857142857142;-5.261428571428572;-6.981428571428572;-6.152857142857143;-2.2800000000000002;-13.01142857142857;-2.5157142857142856;-3.1700000000000004;-8.378571428571428;-13.502857142857142;-3.2085714285714286;-9.257142857142856;-22.01571428571429;-3.75;-5.859999999999999;-4.22;-6.571428571428571;-2.494285714285714;-1.0071428571428571;-3.314285714285714;-11.281428571428572;-1.1171428571428572;-3.52;-2.0785714285714287;-3.72;-4.164285714285714;-5.211111111111111;-1.0957142857142859;-2.162857142857143;-5.57;-6.888571428571429;-8.835714285714285
2008-05-01;-8.005714285714285;-1.3685714285714285;-13.131428571428572;-0.5714285714285714;-2.9071428571428575;-3.7600000000000002;-8.334285714285715;-7.915;-1.4028571428571428;-5.474285714285714;-7.038571428571428;-6.194285714285714;-1.8614285714285714;-13.06;-2.6214285714285714;-2.894285714285714;-8.304285714285715;-13.89857142857143;-3.295714285714286;-8.612857142857143;-22.28;-3.817142857142857;-5.819999999999999;-4.228571428571429;-6.4471428571428575;-2.5357142857142856;-0.9771428571428571;-3.3385714285714285;-11.418571428571429;-1.1042857142857143;-3.2285714285714286;-2.1357142857142857;-3.787142857142857;-4.134285714285714;-5.310740740740741;-1.0357142857142858;-2.1514285714285717;-4.335714285714286;-7.1499999999999995;-8.812857142857142
2008-05-08;-8.042857142857143;-1.4271428571428573;-13.254285714285714;-0.6085714285714285;-2.968571428571429;-3.892857142857143;-8.221428571428572;-7.9075;-1.4342857142857142;-5.671428571428572;-7.081428571428572;-6.588571428571428;-2.1085714285714285;-13.088571428571429;-2.63;-3.0385714285714287;-8.362857142857143;-14.01142857142857;-3.4499999999999997;-8.79857142857143;-22.48;-3.7514285714285713;-5.8500000000000005;-4.291428571428571;-6.405714285714285;-2.557142857142857;-1.0585714285714285;-3.4214285714285713;-11.584285714285715;-1.2314285714285713;-3.505714285714286;-2.1671428571428573;-3.7214285714285715;-4.105714285714286;-5.41037037037037;-1.0814285714285714;-2.177142857142857;-4.534285714285715;-7.331428571428572;-8.962857142857143
2008-05-15;-7.684285714285714;-1.4485714285714286;-13.417142857142858;-0.6257142857142857;-3.0342857142857143;-3.7857142857142856;-8.325714285714286;-7.8999999999999995;-1.4742857142857144;-5.797142857142857;-7.124285714285714;-6.851428571428571;-1.9957142857142856;-13.137142857142857;-2.7112499999999997;-3.292857142857143;-8.534285714285714;-14.224285714285713;-3.5157142857142856;-8.35;-22.63;-3.8442857142857143;-6.017142857142857;-4.097142857142857;-6.415714285714286;-2.6685714285714286;-1.0942857142857143;-3.455714285714286;-11.727142857142857;-1.217142857142857;-3.822857142857143;-1.9557142857142857;-3.814285714285714;-4.261428571428572;-5.51;-1.062857142857143;-2.1614285714285715;-4.768571428571428;-7.547142857142857;-9.124285714285714
2008-05-22;-7.18;-1.2842857142857143;-13.527142857142858;-0.584;-3.027142857142857;-2.9899999999999998;-8.492857142857144;-7.4799999999999995;-1.2885714285714285;-5.76;-7.155714285714287;-6.78;-1.5414285714285714;-13.164285714285715;-2.7925;-3.4842857142857144;-8.528571428571428;-14.049999999999999;-3.487142857142857;-7.678571428571429;-22.74285714285714;-3.8385714285714285;-5.9628571428571435;-3.9514285714285715;-5.9799999999999995;-2.7542857142857144;-1.07;-3.392857142857143;-11.747142857142858;-1.0785714285714285;-3.717142857142857;-1.7585714285714285;-3.8085714285714287;-4.377142857142857;-5.387142857142857;-0.9985714285714286;-2.1157142857142857;-4.952857142857143;-7.695714285714286;-8.572857142857144
