date_mesure;05005X0131_CG-21;04728X0050_F1;05031X0072_F1;05012X0024_F1;05266X0084_F1;04706X0067_F1;05013X0001_SM1;05213X0018_P1;04661X0002_S1;03302X1012_S1;02961X1003_S1;05794X0021_PZ1;06252X0063_PZ1;04973X0005_PZ1;05245X0047_PZ1;05277X1008_PZ1;05811X0159_F2;05553X0009_S2;04961X0093_F4;05573X0084_F.6;04698X0112_F6;05011X1051_S6;05285X0374_P7;05487X0126_P209;06024X0045_PZ9;04713X0137_F.REC;04103X0022_FC;03676X0003_FORAGE;04336X0007_FORAGE;05026X0013_F;04111X0023_F;05818X0073_F;02962X1004_F;05025X0138_F;04992X0011_SONDAG;04697X0004_SONDAG;05002X0114_SONDAG;04051X0016_SONDAG;03708X0007_SONDAG;05271X0017_SONDAG;04704X1009_SONDAG;04702X0019_SONDAG;04014X0010_P;04738X0150_P;04333X0011_P;03318X0043_P;06241X0016_P;05487X0017_P;05537X0127_P;05772X0037_P;04022X0058_P;06003X0088_P;06234X0098_P;03304X0039_P;06231X0139_P;05488X0059_P;04434X0089_P;04994X0204_S;04642X0007_S;04332X0008_S;04438X0018_S;05264X0029_S;04994X0229_S;04644X0002_PUITS;04643X0012_PUITS;05506X0032_PUITS;02967X0006_PUITS;04354X0026_PUITS;03686X0038_PUITS;05797X0145_FPZ
2010-09-19;-11.217142857142859;-1.4757142857142858;-15.432857142857143;-11.311428571428573;-22.11285714285714;-2.3114285714285714;-4.122857142857143;-7.410000000000001;-3.73;-31.398571428571426;-21.607142857142858;-10.9;-9.737142857142857;-5.394285714285714;-11.574285714285713;-15.317142857142857;-3.9985714285714287;-11.35;-1.8571428571428572;-5.868571428571428;-26.804285714285715;-2.8885714285714283;-5.101428571428571;-2.6271428571428572;-6.071428571428571;-2.13;-3.1442857142857146;-4.847142857142857;-3.532857142857143;-12.872857142857143;-19.37;-95.34857142857143;-32.62714285714286;-3.182857142857143;-18.025714285714287;-9.748571428571427;0.99;-23.75857142857143;-5.158571428571428;-4.247142857142857;-2.37;-8.061428571428571;-17.492857142857144;-2.3428571428571425;-28.002857142857142;-35.55571428571428;-4.874285714285714;-2.632857142857143;-2.912857142857143;-1.7657142857142856;-25.87;-6.207142857142857;-2.6614285714285715;-24.169999999999998;-6.51;-12.807142857142859;-1.31;-13.950000000000001;-33.52142857142857;-4.267142857142857;-28.43142857142857;-7.877142857142857;-18.322857142857142;-25.08857142857143;-32.885714285714286;-2.5028571428571427;-48.32285714285714;-3.64;-9.468571428571428;-5.382857142857143
2010-09-23;-11.211428571428572;-1.4564285714285714;-15.524999999999999;-11.345714285714287;-22.15714285714286;-2.3121428571428573;-4.175714285714285;-7.41;-3.5964285714285715;-31.41785714285714;-21.590714285714284;-10.890714285714285;-9.792142857142856;-5.315714285714286;-11.528571428571428;-15.302857142857142;-4.010714285714286;-11.352142857142855;-1.8857142857142857;-5.935714285714285;-26.957857142857144;-2.912857142857143;-5.1535714285714285;-2.625;-6.098571428571429;-2.1278571428571427;-3.157857142857143;-4.84;-3.508571428571429;-13.157857142857143;-19.49142857142857;-96.47857142857143;-32.655;-3.236428571428571;-17.87857142857143;-9.774999999999999;0.9821428571428572;-23.74142857142857;-5.128571428571428;-4.247857142857143;-2.33;-7.978571428571429;-17.290714285714287;-2.507142857142857;-28.055;-35.52142857142857;-4.8999999999999995;-2.638571428571429;-2.9214285714285717;-1.7349999999999999;-25.86857142857143;-6.230714285714286;-3.1185714285714288;-24.177142857142854;-6.515714285714285;-12.786428571428573;-1.3478571428571429;-13.963571428571429;-33.519285714285715;-4.262142857142857;-29.217142857142857;-7.942142857142857;-18.345714285714283;-25.17214285714286;-33.081428571428575;-2.505714285714286;-48.32928571428572;-3.535;-9.47;-5.386428571428571
2010-09-26;-11.205714285714285;-1.437142857142857;-15.617142857142856;-11.379999999999999;-22.201428571428572;-2.312857142857143;-4.228571428571429;-7.409999999999999;-3.462857142857143;-31.437142857142856;-21.574285714285715;-10.881428571428572;-9.847142857142856;-5.2371428571428575;-11.482857142857142;-15.288571428571428;-4.022857142857143;-11.354285714285712;-1.9142857142857144;-6.002857142857143;-27.111428571428572;-2.9371428571428573;-5.2057142857142855;-2.6228571428571428;-6.125714285714286;-2.1257142857142854;-3.1714285714285713;-4.832857142857143;-3.4842857142857144;-13.442857142857141;-19.61285714285714;-97.60857142857142;-32.682857142857145;-3.29;-17.731428571428573;-9.801428571428572;0.9742857142857143;-23.724285714285713;-5.098571428571428;-4.248571428571429;-2.29;-7.895714285714286;-17.08857142857143;-2.6714285714285713;-28.107142857142858;-35.48714285714286;-4.925714285714285;-2.6442857142857146;-2.93;-1.7042857142857142;-25.867142857142856;-6.2542857142857144;-3.575714285714286;-24.184285714285714;-6.521428571428571;-12.765714285714285;-1.3857142857142857;-13.977142857142857;-33.51714285714286;-4.257142857142857;-30.002857142857145;-8.007142857142856;-18.368571428571425;-25.255714285714284;-33.277142857142856;-2.508571428571429;-48.33571428571429;-3.43;-9.471428571428573;-5.39
2010-09-30;-11.204285714285714;-1.4407142857142856;-15.549999999999999;-11.38642857142857;-22.149285714285718;-2.175714285714286;-4.202142857142857;-7.390714285714285;-3.317857142857143;-31.45;-21.77;-10.880714285714287;-9.866428571428571;-5.163571428571429;-10.838571428571427;-15.284285714285714;-4.022857142857143;-11.365714285714285;-1.9014285714285712;-6.055;-25.735714285714288;-2.9292857142857143;-5.241428571428571;-2.6135714285714284;-6.152857142857143;-2.1228571428571428;-3.1835714285714287;-4.822857142857142;-3.4800000000000004;-13.578571428571427;-19.65;-95.68357142857141;-32.71214285714286;-3.3564285714285713;-17.451428571428572;-9.577857142857143;0.9421428571428572;-23.712857142857143;-4.9642857142857135;-4.25;-2.171666666666667;-7.811428571428571;-16.71071428571429;-2.822142857142857;-28.183571428571426;-35.433571428571426;-4.967142857142857;-2.6421428571428573;-2.923571428571429;-1.6628571428571428;-25.87;-6.277142857142858;-3.5114285714285716;-24.190714285714286;-6.53;-12.732142857142858;-1.3857142857142857;-13.989999999999998;-33.52428571428571;-4.2542857142857144;-30.22142857142857;-8.071428571428571;-18.38285714285714;-25.330714285714286;-33.41142857142857;-2.335714285714286;-48.34428571428572;-2.8485714285714288;-9.446428571428573;-5.395714285714286
2010-10-03;-11.202857142857143;-1.4442857142857142;-15.482857142857142;-11.392857142857142;-22.09714285714286;-2.0385714285714287;-4.175714285714286;-7.371428571428572;-3.172857142857143;-31.462857142857143;-21.965714285714284;-10.88;-9.885714285714286;-5.090000000000001;-10.194285714285714;-15.28;-4.022857142857142;-11.377142857142857;-1.8885714285714283;-6.107142857142857;-24.360000000000003;-2.9214285714285713;-5.277142857142857;-2.6042857142857145;-6.18;-2.12;-3.1957142857142857;-4.812857142857142;-3.475714285714286;-13.714285714285714;-19.687142857142856;-93.75857142857141;-32.74142857142857;-3.422857142857143;-17.17142857142857;-9.354285714285714;0.91;-23.701428571428572;-4.83;-4.251428571428571;-2.0533333333333332;-7.727142857142858;-16.332857142857144;-2.972857142857143;-28.259999999999998;-35.38;-5.008571428571428;-2.64;-2.9171428571428573;-1.6214285714285714;-25.872857142857146;-6.3;-3.447142857142857;-24.197142857142858;-6.538571428571429;-12.698571428571428;-1.3857142857142857;-14.002857142857142;-33.53142857142857;-4.251428571428571;-30.439999999999998;-8.135714285714286;-18.397142857142857;-25.405714285714286;-33.54571428571428;-2.162857142857143;-48.35285714285715;-2.2671428571428573;-9.421428571428573;-5.401428571428572
2010-10-07;-11.200714285714286;-1.4464285714285714;-15.6;-11.43357142857143;-22.064285714285717;-2.08;-4.202142857142857;-7.360714285714286;-3.2521428571428572;-31.475;-21.841428571428573;-10.884285714285713;-9.826428571428572;-5.189285714285715;-10.429285714285715;-15.280714285714286;-4.027142857142858;-11.386428571428572;-1.8785714285714286;-6.162857142857143;-24.675714285714285;-2.9828571428571427;-5.304285714285714;-2.5985714285714288;-6.201428571428572;-2.12;-3.215714285714286;-4.812142857142857;-3.4728571428571433;-13.909285714285714;-19.73357142857143;-96.23357142857142;-32.754285714285714;-3.4814285714285713;-17.43;-9.702857142857143;0.9228571428571428;-23.677142857142854;-4.908571428571428;-4.252142857142857;-2.1145238095238095;-7.535;-16.56285714285714;-3.105;-28.31142857142857;-35.475;-5.031428571428571;-2.6328571428571426;-2.9085714285714284;-1.4742857142857142;-25.874285714285715;-6.321428571428571;-3.434285714285714;-24.202142857142857;-6.542857142857143;-12.673571428571428;-1.4457142857142857;-14.012142857142855;-33.534285714285716;-4.240714285714285;-30.31357142857143;-8.200714285714286;-18.417142857142856;-25.47714285714286;-33.590714285714284;-2.0878571428571426;-48.35928571428572;-2.487857142857143;-9.385714285714286;-5.392142857142858
2010-10-10;-11.198571428571428;-1.4485714285714286;-15.717142857142857;-11.474285714285715;-22.03142857142857;-2.1214285714285714;-4.228571428571429;-7.3500000000000005;-3.3314285714285714;-31.487142857142857;-21.717142857142857;-10.888571428571428;-9.767142857142858;-5.288571428571429;-10.664285714285715;-15.281428571428572;-4.031428571428572;-11.395714285714288;-1.8685714285714285;-6.218571428571429;-24.99142857142857;-3.044285714285714;-5.331428571428572;-2.5928571428571425;-6.222857142857143;-2.12;-3.235714285714286;-4.811428571428571;-3.47;-14.104285714285714;-19.78;-98.70857142857143;-32.76714285714286;-3.5399999999999996;-17.68857142857143;-10.051428571428572;0.9357142857142857;-23.65285714285714;-4.987142857142857;-4.252857142857143;-2.1757142857142857;-7.3428571428571425;-16.79285714285714;-3.237142857142857;-28.36285714285714;-35.57;-5.054285714285714;-2.6257142857142854;-2.9;-1.327142857142857;-25.875714285714285;-6.3428571428571425;-3.4214285714285713;-24.207142857142856;-6.547142857142857;-12.648571428571428;-1.5057142857142856;-14.02142857142857;-33.537142857142854;-4.2299999999999995;-30.187142857142856;-8.265714285714285;-18.437142857142856;-25.548571428571428;-33.635714285714286;-2.012857142857143;-48.36571428571428;-2.7085714285714286;-9.35;-5.382857142857143
2010-10-14;-11.202857142857143;-1.4564285714285714;-15.862857142857143;-11.485714285714288;-22.024285714285714;-2.16;-4.232857142857143;-7.352857142857143;-3.525714285714286;-31.498571428571427;-21.951428571428572;-10.88642857142857;-9.792142857142856;-5.357857142857143;-10.903571428571428;-15.288571428571428;-4.0407142857142855;-11.402857142857144;-1.8742857142857143;-6.273571428571429;-25.490714285714287;-3.0757142857142856;-5.372142857142857;-2.592142857142857;-6.234999999999999;-2.12;-3.255;-4.817857142857143;-3.4664285714285716;-14.227142857142857;-19.839285714285715;-99.71357142857143;-32.777857142857144;-3.577857142857143;-17.892142857142858;-10.252142857142857;0.9385714285714286;-23.667142857142856;-5.024285714285714;-4.262857142857143;-2.2157142857142857;-7.246428571428571;-16.974999999999998;-3.34;-28.40142857142857;-35.60928571428572;-5.091428571428571;-2.62;-2.9035714285714285;-1.4707142857142856;-25.877142857142857;-6.366428571428571;-3.95;-24.212142857142855;-6.551428571428572;-12.715714285714284;-1.4942857142857142;-14.03142857142857;-33.55428571428571;-4.234999999999999;-30.427142857142854;-8.329999999999998;-18.455714285714286;-25.61857142857143;-33.652857142857144;-2.059285714285714;-48.37214285714286;-2.8635714285714284;-9.337857142857143;-5.398571428571428
2010-10-17;-11.207142857142857;-1.4642857142857142;-16.00857142857143;-11.497142857142858;-22.017142857142858;-2.198571428571429;-4.2371428571428575;-7.355714285714286;-3.7199999999999998;-31.509999999999998;-22.185714285714287;-10.884285714285713;-9.817142857142857;-5.427142857142857;-11.142857142857142;-15.295714285714284;-4.05;-11.41;-1.8800000000000001;-6.328571428571428;-25.990000000000002;-3.107142857142857;-5.412857142857143;-2.5914285714285716;-6.247142857142856;-2.12;-3.274285714285714;-4.824285714285715;-3.462857142857143;-14.35;-19.898571428571426;-100.71857142857142;-32.78857142857142;-3.615714285714286;-18.095714285714287;-10.452857142857143;0.9414285714285714;-23.681428571428572;-5.061428571428571;-4.272857142857143;-2.255714285714286;-7.1499999999999995;-17.157142857142855;-3.442857142857143;-28.44;-35.64857142857143;-5.128571428571428;-2.6142857142857143;-2.9071428571428575;-1.6142857142857143;-25.87857142857143;-6.390000000000001;-4.478571428571429;-24.217142857142854;-6.555714285714286;-12.782857142857143;-1.4828571428571429;-14.04142857142857;-33.57142857142857;-4.24;-30.667142857142856;-8.394285714285713;-18.474285714285713;-25.68857142857143;-33.67;-2.105714285714286;-48.37857142857143;-3.0185714285714282;-9.325714285714286;-5.414285714285714
2010-10-21;-11.215714285714286;-1.497142857142857;-16.03857142857143;-11.50357142857143;-22.03857142857143;-2.2221428571428574;-4.2407142857142865;-7.362857142857143;-3.6678571428571427;-31.522142857142857;-22.46785714285714;-10.879285714285714;-9.820714285714285;-5.426428571428572;-11.429285714285713;-15.297857142857143;-4.061428571428571;-11.412142857142857;-1.8616666666666668;-6.361428571428571;-26.112142857142857;-3.0892857142857144;-5.448571428571428;-2.595714285714286;-6.2507142857142854;-2.12;-3.287857142857143;-4.830714285714286;-3.4664285714285716;-14.127142857142857;-19.864285714285714;-100.99357142857143;-32.79785714285714;-3.640714285714286;-18.139285714285712;-10.541428571428572;0.9492857142857143;-23.70857142857143;-5.072857142857143;-4.281428571428572;-2.255714285714286;-7.1971428571428575;-17.213571428571427;-3.4507142857142856;-28.473571428571432;-35.68928571428572;-5.183571428571428;-2.6192857142857147;-2.9142857142857146;-1.6842857142857142;-25.880714285714287;-6.424285714285714;-4.712142857142858;-24.221428571428568;-6.557857142857143;-12.820714285714285;-1.3171428571428572;-14.053571428571429;-33.582142857142856;-4.247142857142857;-31.121428571428574;-8.44;-18.49357142857143;-25.755714285714284;-33.72642857142857;-2.1992857142857147;-48.37428571428572;-3.156428571428571;-9.342857142857142;-5.4207142857142845
2010-10-24;-11.224285714285715;-1.53;-16.068571428571428;-11.51;-22.06;-2.245714285714286;-4.244285714285715;-7.37;-3.6157142857142857;-31.534285714285716;-22.75;-10.874285714285715;-9.824285714285713;-5.425714285714286;-11.715714285714284;-15.3;-4.072857142857143;-11.414285714285715;-1.8433333333333333;-6.394285714285714;-26.23428571428571;-3.0714285714285716;-5.484285714285714;-2.6;-6.2542857142857144;-2.12;-3.301428571428571;-4.837142857142857;-3.4699999999999998;-13.904285714285715;-19.830000000000002;-101.26857142857143;-32.80714285714286;-3.665714285714286;-18.18285714285714;-10.629999999999999;0.9571428571428571;-23.735714285714288;-5.0842857142857145;-4.29;-2.255714285714286;-7.244285714285715;-17.27;-3.4585714285714286;-28.50714285714286;-35.730000000000004;-5.238571428571428;-2.6242857142857146;-2.9214285714285713;-1.7542857142857142;-25.882857142857144;-6.458571428571429;-4.945714285714287;-24.225714285714282;-6.56;-12.858571428571427;-1.1514285714285715;-14.065714285714288;-33.59285714285715;-4.2542857142857144;-31.575714285714287;-8.485714285714286;-18.512857142857143;-25.822857142857142;-33.78285714285714;-2.292857142857143;-48.37;-3.294285714285714;-9.36;-5.427142857142856
2010-10-28;-11.229285714285716;-1.5292857142857144;-15.715714285714284;-11.46;-22.068571428571428;-2.291428571428572;-4.1899999999999995;-7.365714285714286;-3.569285714285714;-31.54714285714286;-22.986428571428572;-10.873571428571429;-9.854285714285712;-5.408571428571429;-11.616428571428571;-15.295714285714286;-4.076428571428572;-11.415;-1.825;-6.364285714285714;-26.205;-3.04;-5.4714285714285715;-2.6;-6.277142857142858;-2.12;-3.3007142857142853;-4.837857142857143;-3.4907142857142857;-13.173571428571428;-19.607857142857142;-96.69500000000001;-32.799285714285716;-3.6492857142857145;-18.06142857142857;-10.571428571428571;0.955;-23.72642857142857;-5.085000000000001;-4.295714285714286;-2.217857142857143;-7.371428571428572;-17.270714285714284;-3.0835714285714286;-28.53714285714286;-35.76285714285714;-5.272142857142857;-2.625714285714286;-2.9192857142857145;-1.7735714285714286;-25.882857142857144;-6.488571428571429;-4.904285714285715;-24.235714285714284;-6.5649999999999995;-12.864999999999998;-1.1421428571428571;-14.080000000000002;-33.59928571428571;-4.238571428571429;-31.581428571428575;-8.532857142857143;-18.530714285714286;-25.88357142857143;-33.86571428571428;-2.2785714285714285;-48.36285714285714;-3.274285714285714;-9.369285714285715;-5.431428571428571
2010-10-31;-11.234285714285715;-1.5285714285714285;-15.362857142857143;-11.41;-22.077142857142857;-2.337142857142857;-4.135714285714285;-7.361428571428571;-3.5228571428571427;-31.56;-23.222857142857144;-10.872857142857143;-9.884285714285713;-5.3914285714285715;-11.517142857142858;-15.29142857142857;-4.08;-11.415714285714285;-1.8066666666666666;-6.3342857142857145;-26.175714285714285;-3.0085714285714285;-5.458571428571429;-2.6;-6.3;-2.12;-3.3;-4.838571428571428;-3.511428571428571;-12.442857142857141;-19.385714285714283;-92.12142857142858;-32.791428571428575;-3.632857142857143;-17.94;-10.512857142857143;0.9528571428571428;-23.717142857142857;-5.085714285714286;-4.301428571428572;-2.18;-7.498571428571429;-17.271428571428572;-2.7085714285714286;-28.56714285714286;-35.79571428571428;-5.305714285714286;-2.6271428571428572;-2.9171428571428573;-1.792857142857143;-25.882857142857144;-6.518571428571429;-4.862857142857143;-24.245714285714286;-6.57;-12.87142857142857;-1.1328571428571428;-14.094285714285714;-33.605714285714285;-4.222857142857143;-31.587142857142858;-8.58;-18.548571428571428;-25.944285714285716;-33.94857142857143;-2.2642857142857142;-48.355714285714285;-3.2542857142857144;-9.37857142857143;-5.435714285714285
2010-11-04;-11.21857142857143;-1.5507142857142857;-15.464285714285714;-11.415;-21.97357142857143;-2.315714285714286;-4.0649999999999995;-7.3707142857142856;-3.62;-31.60642857142857;-23.494285714285716;-10.882857142857143;-9.79642857142857;-5.395714285714286;-11.071428571428571;-15.288571428571428;-4.061428571428571;-11.417142857142856;-1.8133333333333335;-6.3149999999999995;-25.667142857142856;-2.9642857142857144;-5.401428571428571;-2.605;-6.307857142857143;-2.12;-3.3035714285714284;-4.84;-3.503571428571428;-12.269285714285713;-19.46142857142857;-92.64857142857144;-32.74714285714286;-3.6021428571428573;-17.5505;-10.11;0.9328571428571428;-23.735;-5.100714285714286;-4.299285714285714;-2.05;-7.587142857142858;-17.28857142857143;-2.795714285714286;-28.605;-35.817142857142855;-5.3149999999999995;-2.63;-2.912857142857143;-1.585;-25.897142857142857;-6.522142857142857;-3.8857142857142857;-24.259285714285713;-6.574285714285715;-12.892142857142858;-1.1414285714285715;-14.104285714285714;-33.611428571428576;-4.202857142857143;-31.965;-8.395714285714286;-18.552142857142854;-26.010714285714286;-34.027857142857144;-2.25;-48.35285714285715;-3.260714285714286;-9.387857142857143;-5.430714285714285
2010-11-07;-11.202857142857143;-1.5728571428571427;-15.565714285714284;-11.42;-21.87;-2.294285714285714;-3.994285714285714;-7.38;-3.717142857142857;-31.65285714285714;-23.76571428571429;-10.892857142857142;-9.708571428571428;-5.4;-10.625714285714285;-15.285714285714286;-4.042857142857143;-11.418571428571427;-1.82;-6.295714285714285;-25.15857142857143;-2.9200000000000004;-5.344285714285713;-2.61;-6.315714285714286;-2.12;-3.307142857142857;-4.841428571428572;-3.4957142857142856;-12.095714285714285;-19.537142857142857;-93.17571428571429;-32.70285714285714;-3.5714285714285716;-17.161;-9.707142857142857;0.9128571428571429;-23.752857142857145;-5.115714285714286;-4.297142857142857;-1.92;-7.675714285714286;-17.305714285714284;-2.882857142857143;-28.642857142857142;-35.83857142857143;-5.324285714285714;-2.632857142857143;-2.9085714285714284;-1.3771428571428572;-25.91142857142857;-6.525714285714286;-2.9085714285714284;-24.27285714285714;-6.578571428571428;-12.912857142857144;-1.15;-14.114285714285714;-33.61714285714286;-4.182857142857143;-32.34285714285714;-8.211428571428572;-18.555714285714284;-26.077142857142857;-34.107142857142854;-2.2357142857142858;-48.35;-3.2671428571428573;-9.397142857142857;-5.425714285714285
2010-11-11;-11.18357142857143;-1.5499999999999998;-15.239999999999998;-11.247142857142856;-21.74357142857143;-2.2535714285714286;-3.7714285714285714;-7.337857142857143;-3.234285714285714;-31.525;-23.840714285714284;-10.923571428571428;-9.704999999999998;-5.061428571428571;-7.274285714285714;-15.277142857142858;-4.001428571428571;-11.397857142857141;-1.7635714285714286;-6.285;-24.32714285714286;-2.7250000000000005;-5.329285714285714;-2.5957142857142856;-6.317857142857143;-2.12;-3.242857142857143;-4.814285714285714;-3.494285714285714;-11.268571428571429;-19.292142857142856;-88.31;-32.67285714285714;-3.474285714285714;-16.7715;-9.463571428571427;0.8771428571428572;-23.560000000000002;-4.732857142857142;-4.275;-1.8607142857142858;-7.666428571428572;-16.305;-2.467857142857143;-28.65;-33.385714285714286;-5.257857142857143;-2.6121428571428575;-2.8878571428571425;-1.282142857142857;-25.924999999999997;-6.460714285714285;-2.5028571428571427;-24.279285714285713;-6.582142857142857;-12.827857142857145;-1.0585714285714285;-14.122142857142856;-33.62428571428572;-4.1607142857142865;-31.759999999999998;-7.085714285714285;-18.562142857142856;-26.102857142857143;-34.16;-2.1942857142857144;-48.356428571428566;-2.687857142857143;-9.333571428571428;-5.414285714285715
2010-11-14;-11.164285714285715;-1.5271428571428571;-14.914285714285715;-11.074285714285713;-21.617142857142856;-2.212857142857143;-3.5485714285714285;-7.295714285714285;-2.7514285714285713;-31.397142857142857;-23.915714285714284;-10.954285714285716;-9.70142857142857;-4.722857142857143;-3.922857142857143;-15.268571428571429;-3.96;-11.377142857142857;-1.707142857142857;-6.274285714285715;-23.495714285714286;-2.5300000000000002;-5.314285714285715;-2.5814285714285714;-6.32;-2.12;-3.1785714285714284;-4.7871428571428565;-3.492857142857143;-10.441428571428572;-19.04714285714286;-83.44428571428571;-32.642857142857146;-3.3771428571428572;-16.381999999999998;-9.219999999999999;0.8414285714285714;-23.367142857142856;-4.35;-4.252857142857143;-1.8014285714285714;-7.6571428571428575;-15.304285714285713;-2.052857142857143;-28.657142857142855;-30.93285714285714;-5.191428571428572;-2.5914285714285716;-2.867142857142857;-1.187142857142857;-25.93857142857143;-6.395714285714286;-2.097142857142857;-24.285714285714285;-6.585714285714286;-12.742857142857144;-0.9671428571428572;-14.129999999999999;-33.63142857142857;-4.138571428571429;-31.177142857142858;-5.96;-18.568571428571428;-26.12857142857143;-34.21285714285714;-2.152857142857143;-48.36285714285714;-2.1085714285714285;-9.27;-5.402857142857143
2010-11-18;-11.145714285714286;-1.637857142857143;-14.321428571428571;-10.745714285714286;-20.85214285714286;-1.935;-3.4121428571428574;-7.247142857142856;-2.8307142857142855;-31.31142857142857;-23.658571428571427;-10.937142857142858;-9.288571428571428;-4.491428571428571;-4.71;-15.260000000000002;-3.8442857142857143;-11.362142857142857;-1.727142857142857;-5.9835714285714285;-23.847857142857144;-2.2714285714285714;-4.9714285714285715;-2.5142857142857142;-6.2457142857142856;-2.1157142857142857;-2.9699999999999998;-4.797857142857142;-3.48;-9.987857142857143;-18.73857142857143;-83.68214285714285;-32.61214285714286;-3.1564285714285716;-15.311714285714285;-8.71142857142857;0.7628571428571429;-23.314285714285717;-4.23;-4.25;-1.6728571428571428;-7.384285714285714;-15.54;-1.7014285714285715;-28.62142857142857;-30.252142857142857;-5.0164285714285715;-2.5321428571428575;-2.862142857142857;-1.1964285714285714;-25.939285714285717;-5.9350000000000005;-1.6714285714285713;-24.295;-6.574285714285715;-12.64357142857143;-0.9071428571428571;-14.128571428571428;-33.629285714285714;-4.116428571428571;-30.757857142857144;-5.332142857142857;-18.537857142857142;-26.13357142857143;-34.06428571428572;-2.1157142857142857;-48.36285714285714;-1.8757142857142857;-9.178571428571427;-5.268571428571429
2010-11-21;-11.127142857142857;-1.7485714285714287;-13.728571428571428;-10.417142857142858;-20.087142857142858;-1.657142857142857;-3.275714285714286;-7.198571428571428;-2.91;-31.225714285714286;-23.40142857142857;-10.92;-8.875714285714286;-4.26;-5.497142857142857;-15.251428571428573;-3.7285714285714286;-11.347142857142856;-1.747142857142857;-5.692857142857143;-24.2;-2.012857142857143;-4.628571428571428;-2.447142857142857;-6.171428571428572;-2.111428571428571;-2.761428571428571;-4.808571428571428;-3.467142857142857;-9.534285714285714;-18.43;-83.92;-32.58142857142857;-2.935714285714286;-14.241428571428571;-8.202857142857143;0.6842857142857143;-23.261428571428574;-4.11;-4.247142857142857;-1.5442857142857143;-7.111428571428571;-15.775714285714287;-1.3499999999999999;-28.585714285714285;-29.571428571428573;-4.841428571428572;-2.472857142857143;-2.857142857142857;-1.2057142857142857;-25.94;-5.474285714285714;-1.2457142857142858;-24.304285714285715;-6.562857142857142;-12.544285714285715;-0.8471428571428571;-14.127142857142857;-33.62714285714286;-4.094285714285714;-30.33857142857143;-4.704285714285715;-18.50714285714286;-26.138571428571428;-33.91571428571429;-2.0785714285714287;-48.36285714285714;-1.6428571428571428;-9.087142857142856;-5.134285714285714
2010-11-25;-11.108571428571429;-1.7121428571428572;-14.105;-10.537857142857144;-20.048571428571428;-1.7028571428571428;-3.4042857142857144;-7.2021428571428565;-3.0128571428571433;-31.162142857142857;-23.174999999999997;-10.888571428571428;-8.807142857142857;-4.375;-7.664999999999999;-15.242857142857144;-3.7085714285714286;-11.339285714285714;-1.7128571428571429;-5.664285714285715;-24.770714285714284;-2.2471428571428573;-4.523571428571428;-2.397857142857143;-6.1292857142857144;-2.1107142857142858;-2.7078571428571427;-4.804285714285713;-3.46;-10.612142857142857;-18.621428571428574;-87.08857142857144;-32.55071428571428;-2.979285714285714;-14.827380952380953;-8.381428571428572;0.6757142857142857;-23.337857142857146;-4.247857142857143;-4.236428571428571;-1.6;-6.522142857142857;-15.98;-1.4264285714285714;-28.552857142857142;-30.855000000000004;-4.7978571428571435;-2.45;-2.8464285714285715;-1.2228571428571429;-25.94;-5.411428571428571;-1.2142857142857144;-24.312857142857144;-6.542857142857143;-12.59357142857143;-0.8621428571428571;-14.11;-33.620000000000005;-4.0721428571428575;-30.572857142857146;-4.725;-18.48428571428572;-26.149285714285714;-33.61214285714286;-2.087142857142857;-48.35357142857143;-1.7578571428571428;-9.057142857142857;-5.0964285714285715
2010-11-28;-11.09;-1.6757142857142857;-14.481428571428571;-10.65857142857143;-20.009999999999998;-1.7485714285714287;-3.532857142857143;-7.2057142857142855;-3.115714285714286;-31.09857142857143;-22.948571428571427;-10.857142857142858;-8.73857142857143;-4.49;-9.832857142857142;-15.234285714285715;-3.6885714285714286;-11.331428571428571;-1.6785714285714286;-5.635714285714286;-25.34142857142857;-2.4814285714285718;-4.418571428571428;-2.3485714285714288;-6.087142857142857;-2.11;-2.6542857142857144;-4.8;-3.4528571428571433;-11.69;-18.812857142857144;-90.25714285714287;-32.519999999999996;-3.0228571428571427;-15.413333333333334;-8.56;0.6671428571428571;-23.414285714285715;-4.385714285714285;-4.225714285714285;-1.6557142857142857;-5.932857142857143;-16.184285714285714;-1.502857142857143;-28.520000000000003;-32.13857142857143;-4.7542857142857144;-2.4271428571428575;-2.835714285714286;-1.24;-25.94;-5.348571428571428;-1.1828571428571428;-24.321428571428573;-6.522857142857142;-12.642857142857142;-0.8771428571428571;-14.092857142857143;-33.612857142857145;-4.05;-30.807142857142857;-4.7457142857142856;-18.461428571428574;-26.16;-33.308571428571426;-2.0957142857142856;-48.34428571428572;-1.8728571428571428;-9.027142857142858;-5.058571428571428
