date_mesure;06932X0178_P10;06505X0093_PZ10;07004X0046_D6-20;07662X0277_45B-01;06932X0179_P11;05986X0106_P16-21;08422X0190_F1;08664X0069_F1;06932X0170_P1;07421X0080_P1;07916X0008_P1;07657X0018_P1;08187X0238_P1;07955X0099_P1;06995C0208_S1;07662X0279_P45B02;06993X0226_MEXI_2;06533X0070_F2;08422X0191_F2;08424X0006_F2;06518X0026_P2;07174X0179_P2;07662X0278_45B-03;08413X0091_F3;07475X0008_F3;07464X0005_SM3;05986X0104_P16-14;07266X0052_PS4;06993X0087_F6;06941X0248_P40-07;06931X0052_N27;06941X0249_P40-08;06942X0163_P40-09;05761X1027_FRESSA;07975X0081_PGB;06288X0096_SB;07208X0197_F1C;06505X0080_FORC;07256X0095_CHAMBE;06696X0024_FORAGE;06306X0042_BIOGE;07488X0011_F;06988C0281_F;08353X0052_F;07237X0113_F;07204X0105_F;07635X0035_F;07704X0007_F;08915X1007_F;06461X0018_F;06742X0001_VILLEN;05992X1084_AUBIN;08188X0045_BERN;06741X0046_F1PLIO;09152X0012_P;08191X0022_P;07953X0104_P;06792X0057_P;06211X0042_P1BOSQ;06995C0271_S;07224X0102_S;07223C0113_S;07221D0023_S;09153X0024_S;07224X0106_S;07476X0029_S;07944X0049_S;06198X0023_PUITS;07494X0026_CRUET;06226X0001_PT;06211X0041_P3CAPT;05761X1026_LEPORT;06923X0004_CALV;07231C0252_BUCLAY;06537X0103_VEIGY;07965X0081_HY;09165X0003_HY;06512X0037_STREMY;08195X0018_26081Z;06991X0220_PZ;06191X0163_PZ;07172X0116_PZ;06261X0007_PZ;08423X0067_PZ;06503X0028_PZ;07203X0168_PZ;06256X0188_PZ
2010-12-23;-37.31142857142857;-5.495;-1.1735714285714285;-2.602142857142857;-36.652142857142856;-1.2771428571428571;-1.6264285714285713;-50.495714285714286;-35.38714285714286;-3.4535714285714283;-21.16;-0.9078571428571427;-7.417142857142857;-84.87925000000001;-37.07785714285714;-2.0557142857142856;-12.22;-10.004285714285714;-5.3464285714285715;-3.4864285714285717;-23.78214285714286;-4.672142857142857;-2.5807142857142855;-6.720595238095237;-22.214285714285715;-21.82142857142857;-2.107142857142857;-4.115714285714286;-7.936428571428571;-2.9628571428571426;-110.49571428571429;-2.7814285714285716;-4.220714285714285;-1.5807142857142855;-1.6821428571428572;-43.00357142857143;-11.632142857142856;-10.406428571428572;-3.5742857142857143;-15.130714285714285;-58.39;-3.3028571428571425;-16.737142857142857;-5.206428571428571;-1.0985714285714288;-1.8757142857142854;-3.8;-7.1971428571428575;-6.482142857142858;-19.997142857142855;-29.307142857142857;-5.383571428571428;-3.93;-1.0364285714285715;-3.2685714285714287;-10.484285714285715;-7.135;-479.3442857142857;-1.9214285714285713;-28.422142857142855;-25.646428571428572;-7.0649999999999995;-27.619999999999997;-2.4471428571428575;-22.097857142857144;-30.130714285714287;-7.630714285714285;-2.3914285714285715;-3.0635714285714286;-2.467857142857143;-2.892857142857143;-6.979285714285714;-1.822857142857143;-33.71642857142857;-56.08857142857143;-1.2835714285714286;-0.6235714285714287;-4.025;-5.295;-182.0442857142857;-5.481428571428571;-26.583571428571428;-184.86357142857145;-3.697857142857143;-177.91142857142856;-4.8464285714285715;-3.0700000000000003
2010-12-26;-37.27428571428572;-5.6085714285714285;-1.1414285714285715;-2.507142857142857;-36.604285714285716;-1.1942857142857142;-1.532857142857143;-50.370000000000005;-35.37571428571429;-3.4557142857142855;-21.164285714285715;-0.6685714285714285;-7.411428571428572;-84.894;-37.06714285714286;-2.012857142857143;-12.285714285714286;-9.997142857142858;-5.328571428571428;-3.5;-23.77857142857143;-4.5600000000000005;-2.5471428571428567;-6.562857142857142;-22.235714285714288;-21.827142857142857;-2.1414285714285715;-4.188571428571429;-7.918571428571428;-2.955714285714286;-110.49285714285715;-2.7671428571428573;-4.202857142857143;-1.5157142857142856;-1.7442857142857144;-43.02285714285715;-11.642857142857142;-10.40857142857143;-3.6157142857142857;-15.122857142857143;-58.61;-3.3528571428571428;-16.73857142857143;-5.207142857142857;-1.082857142857143;-1.9142857142857141;-3.7866666666666666;-7.171428571428572;-6.51;-19.93;-29.324285714285715;-5.159999999999999;-3.912857142857143;-1.3028571428571427;-3.2542857142857144;-10.401428571428571;-7.128571428571428;-479.2214285714286;-1.9457142857142855;-28.389999999999997;-25.65285714285714;-7.067142857142857;-27.604285714285712;-2.3185714285714285;-22.09142857142857;-30.16;-7.6242857142857146;-2.3871428571428575;-3.1314285714285717;-2.435714285714286;-2.942857142857143;-7.001428571428571;-1.7714285714285716;-33.722857142857144;-56.07;-1.2585714285714287;-0.5814285714285715;-4.018571428571429;-5.2942857142857145;-182.06857142857143;-5.468571428571429;-26.487142857142857;-184.87857142857143;-3.7414285714285715;-177.98714285714286;-4.808571428571428;-3.508571428571429
2010-12-30;-37.197857142857146;-5.42;-1.1985714285714284;-2.4228571428571426;-36.51357142857143;-1.1707142857142856;-1.5992857142857142;-49.89214285714286;-35.35714285714286;-3.3528571428571428;-21.139285714285716;-0.6885714285714285;-7.405714285714286;-84.92128571428572;-37.06214285714286;-1.9435714285714285;-12.36;-10.002142857142857;-5.282857142857143;-3.4964285714285714;-23.765;-4.469285714285714;-2.4907142857142857;-6.493571428571428;-22.255714285714287;-21.82857142857143;-2.0342857142857143;-4.232142857142858;-7.91;-2.812857142857143;-110.515;-2.685;-4.121428571428572;-1.4021428571428571;-1.73;-43.03928571428571;-11.665;-10.264285714285716;-3.6314285714285717;-15.113571428571428;-58.57785714285714;-3.397857142857143;-16.752857142857145;-5.307857142857143;-1.0750000000000002;-1.8707142857142856;-3.7954761904761902;-7.168571428571429;-6.52;-19.962142857142858;-29.323571428571427;-5.180714285714285;-3.8971428571428572;-1.052142857142857;-3.2364285714285717;-10.324285714285715;-7.137857142857143;-479.2735714285715;-1.8942857142857141;-28.365714285714283;-25.657142857142855;-7.072857142857142;-27.595;-2.3864285714285716;-22.08642857142857;-30.185714285714283;-7.618571428571428;-2.37;-3.1750000000000003;-2.3807142857142862;-2.8285714285714287;-6.827857142857143;-1.74;-33.730000000000004;-56.037142857142854;-1.2885714285714287;-0.602857142857143;-4.000714285714286;-5.279642857142857;-182.07785714285717;-5.468571428571429;-26.370714285714286;-184.88285714285715;-3.718571428571429;-177.91357142857143;-4.837142857142856;-3.362857142857143
2011-01-02;-37.12142857142857;-5.231428571428572;-1.2557142857142856;-2.3385714285714285;-36.42285714285715;-1.147142857142857;-1.6657142857142857;-49.41428571428571;-35.33857142857143;-3.25;-21.114285714285717;-0.7085714285714285;-7.4;-84.94857142857143;-37.05714285714286;-1.8742857142857143;-12.434285714285712;-10.007142857142856;-5.2371428571428575;-3.492857142857143;-23.75142857142857;-4.378571428571428;-2.434285714285714;-6.424285714285714;-22.275714285714287;-21.830000000000002;-1.9271428571428573;-4.275714285714286;-7.901428571428572;-2.6700000000000004;-110.53714285714285;-2.6028571428571428;-4.04;-1.2885714285714285;-1.7157142857142857;-43.05571428571428;-11.687142857142858;-10.120000000000001;-3.6471428571428572;-15.104285714285712;-58.54571428571428;-3.442857142857143;-16.767142857142858;-5.408571428571428;-1.0671428571428572;-1.8271428571428572;-3.8042857142857143;-7.1657142857142855;-6.53;-19.994285714285716;-29.322857142857142;-5.201428571428571;-3.8814285714285717;-0.8014285714285714;-3.218571428571429;-10.247142857142858;-7.147142857142858;-479.3257142857143;-1.842857142857143;-28.34142857142857;-25.66142857142857;-7.078571428571428;-27.585714285714285;-2.454285714285714;-22.08142857142857;-30.21142857142857;-7.612857142857143;-2.3528571428571428;-3.218571428571429;-2.325714285714286;-2.7142857142857144;-6.654285714285714;-1.7085714285714284;-33.73714285714286;-56.00428571428571;-1.3185714285714287;-0.6242857142857143;-3.982857142857143;-5.265000000000001;-182.08714285714288;-5.468571428571429;-26.254285714285714;-184.88714285714286;-3.6957142857142857;-177.84;-4.865714285714286;-3.217142857142857
2011-01-06;-37.16285714285714;-5.522857142857143;-1.222142857142857;-2.4992857142857146;-36.43642857142858;-1.1949999999999998;-1.6792857142857143;-49.43142857142857;-35.31999999999999;-3.3407142857142857;-21.14857142857143;-0.7664285714285713;-7.404285714285715;-84.92214285714286;-37.04785714285714;-1.939285714285714;-12.52785714285714;-9.992142857142856;-5.298571428571429;-3.513571428571429;-23.735;-4.579285714285714;-2.4707142857142856;-6.275;-22.261428571428574;-21.830000000000002;-1.9957142857142856;-4.309285714285714;-7.890000000000001;-2.787857142857143;-110.53214285714286;-2.619285714285714;-4.034285714285714;-1.272142857142857;-1.7014285714285715;-43.04571428571428;-11.677857142857142;-10.205714285714286;-3.658571428571429;-15.09;-58.40071428571429;-3.51;-16.764285714285712;-5.982857142857142;-1.065;-1.835;-3.8378571428571426;-7.198571428571428;-6.579285714285714;-20.072142857142858;-29.31142857142857;-5.41;-3.8721428571428573;-1.3278571428571428;-3.2664285714285715;-10.164285714285715;-7.139285714285714;-479.26714285714286;-1.8814285714285715;-28.312142857142856;-25.669999999999998;-7.085714285714285;-27.567142857142855;-2.5078571428571426;-22.075;-30.24;-7.6014285714285705;-2.385;-3.2935714285714286;-2.4421428571428576;-2.8164285714285713;-6.718571428571428;-1.8607142857142858;-33.74428571428571;-55.98428571428571;-1.3021428571428573;-0.6885714285714286;-3.9728571428571433;-5.251250000000001;-182.07714285714286;-5.526428571428571;-26.162142857142857;-184.89499999999998;-3.7414285714285715;-177.85142857142858;-4.8621428571428575;-3.3985714285714286
2011-01-09;-37.20428571428572;-5.814285714285715;-1.1885714285714286;-2.66;-36.45;-1.2428571428571427;-1.6928571428571428;-49.44857142857143;-35.301428571428566;-3.4314285714285715;-21.18285714285714;-0.8242857142857142;-7.408571428571428;-84.89571428571428;-37.03857142857142;-2.004285714285714;-12.62142857142857;-9.977142857142857;-5.36;-3.5342857142857143;-23.71857142857143;-4.78;-2.507142857142857;-6.1257142857142854;-22.247142857142858;-21.830000000000002;-2.064285714285714;-4.3428571428571425;-7.878571428571428;-2.9057142857142857;-110.52714285714286;-2.6357142857142857;-4.0285714285714285;-1.2557142857142856;-1.687142857142857;-43.035714285714285;-11.668571428571429;-10.291428571428572;-3.6700000000000004;-15.075714285714286;-58.25571428571429;-3.577142857142857;-16.76142857142857;-6.557142857142857;-1.062857142857143;-1.842857142857143;-3.8714285714285714;-7.231428571428572;-6.628571428571428;-20.150000000000002;-29.3;-5.618571428571428;-3.8628571428571425;-1.854285714285714;-3.314285714285714;-10.081428571428573;-7.131428571428572;-479.2085714285714;-1.92;-28.282857142857143;-25.678571428571427;-7.0928571428571425;-27.548571428571428;-2.5614285714285714;-22.068571428571428;-30.268571428571427;-7.589999999999999;-2.4171428571428573;-3.3685714285714283;-2.5585714285714287;-2.9185714285714286;-6.782857142857142;-2.012857142857143;-33.75142857142857;-55.964285714285715;-1.2857142857142858;-0.7528571428571429;-3.962857142857143;-5.237500000000001;-182.06714285714287;-5.5842857142857145;-26.07;-184.90285714285713;-3.7871428571428574;-177.86285714285714;-4.858571428571429;-3.5799999999999996
2011-01-13;-37.245714285714286;-5.625714285714286;-1.0735714285714286;-2.690714285714286;-36.47571428571429;-1.2321428571428572;-1.6507142857142858;-49.706428571428575;-35.29142857142857;-3.4642857142857144;-21.246428571428574;-0.8142857142857143;-7.408571428571428;-84.91714285714286;-37.03142857142857;-2.0528571428571425;-12.428571428571427;-9.957857142857142;-5.342142857142857;-3.52;-23.700714285714284;-4.817142857142858;-2.5485714285714285;-6.025714285714286;-22.0;-21.82357142857143;-2.105714285714286;-4.26;-7.854285714285714;-2.958571428571428;-110.54214285714286;-2.672142857142857;-4.053571428571429;-1.2114285714285713;-1.707142857142857;-43.03285714285715;-11.684999999999999;-10.244285714285713;-3.5900000000000003;-15.065000000000001;-58.04714285714286;-3.4885714285714284;-16.772142857142857;-6.694285714285714;-1.0042857142857144;-1.9064285714285716;-3.887142857142857;-7.235714285714286;-6.645;-20.122857142857143;-29.301428571428573;-5.5285714285714285;-3.849285714285714;-1.5271428571428571;-3.2807142857142857;-10.014285714285714;-7.1292857142857144;-479.3721428571429;-1.9428571428571428;-28.255714285714284;-25.68785714285714;-7.076428571428572;-27.537857142857142;-2.527857142857143;-22.074285714285715;-30.294285714285714;-7.590714285714285;-2.4614285714285717;-3.2685714285714287;-2.5842857142857145;-2.9614285714285717;-6.836428571428572;-2.0064285714285717;-33.753571428571426;-55.94428571428571;-1.2478571428571428;-0.6814285714285715;-3.934285714285714;-5.22375;-182.08;-5.609285714285715;-26.00785714285714;-184.91285714285715;-3.7721428571428572;-177.90928571428572;-4.855;-3.576428571428571
2011-01-16;-37.287142857142854;-5.437142857142858;-0.9585714285714285;-2.7214285714285715;-36.50142857142857;-1.2214285714285715;-1.6085714285714285;-49.964285714285715;-35.28142857142857;-3.4971428571428573;-21.310000000000002;-0.8042857142857143;-7.408571428571428;-84.93857142857144;-37.02428571428572;-2.1014285714285714;-12.235714285714286;-9.938571428571427;-5.324285714285714;-3.505714285714286;-23.68285714285714;-4.854285714285715;-2.59;-5.925714285714286;-21.752857142857145;-21.81714285714286;-2.1471428571428572;-4.177142857142857;-7.83;-3.011428571428571;-110.55714285714285;-2.7085714285714286;-4.078571428571428;-1.167142857142857;-1.727142857142857;-43.03000000000001;-11.70142857142857;-10.197142857142856;-3.5100000000000002;-15.054285714285715;-57.83857142857143;-3.4;-16.782857142857143;-6.831428571428572;-0.9457142857142857;-1.97;-3.902857142857143;-7.24;-6.661428571428571;-20.095714285714287;-29.302857142857142;-5.438571428571429;-3.835714285714286;-1.2;-3.2471428571428573;-9.947142857142856;-7.127142857142857;-479.5357142857143;-1.9657142857142857;-28.228571428571428;-25.697142857142858;-7.0600000000000005;-27.527142857142856;-2.494285714285714;-22.080000000000002;-30.32;-7.591428571428572;-2.505714285714286;-3.1685714285714286;-2.61;-3.0042857142857144;-6.890000000000001;-2.0;-33.755714285714284;-55.92428571428571;-1.2099999999999997;-0.61;-3.9057142857142857;-5.21;-182.09285714285716;-5.634285714285714;-25.945714285714285;-184.92285714285714;-3.757142857142857;-177.9557142857143;-4.851428571428571;-3.5728571428571425
2011-01-20;-37.37428571428572;-5.5235714285714295;-1.0914285714285714;-2.787857142857143;-36.59571428571428;-1.2664285714285715;-1.6742857142857144;-49.69;-35.278571428571425;-3.537857142857143;-21.356428571428573;-0.8407142857142857;-7.402857142857143;-84.92785714285715;-37.015;-2.135714285714286;-12.223571428571429;-9.937142857142856;-5.322857142857142;-3.517142857142857;-23.657142857142855;-4.953571428571429;-2.619285714285714;-5.809285714285714;-21.905;-21.807142857142857;-2.1678571428571427;-4.194285714285714;-7.805;-3.065714285714286;-110.56428571428572;-2.7392857142857143;-4.100714285714286;-1.1442857142857141;-1.6985714285714284;-43.015;-11.697857142857142;-10.169999999999998;-3.545;-15.045714285714286;-57.79214285714285;-3.3485714285714283;-16.782857142857143;-6.977857142857143;-1.0192857142857144;-1.995;-3.928571428571429;-7.225714285714286;-6.651428571428571;-20.167857142857144;-29.29642857142857;-5.599285714285714;-3.8207142857142857;-1.3914285714285715;-3.2664285714285715;-9.875;-7.112857142857143;-479.41857142857145;-1.9814285714285713;-28.197857142857146;-25.698571428571427;-7.057142857142857;-27.509285714285713;-2.5414285714285714;-22.080000000000002;-30.337857142857146;-7.588571428571429;-2.527142857142857;-3.178571428571429;-2.650714285714286;-3.045;-6.905;-2.1635714285714283;-33.75857142857143;-55.90714285714286;-1.25;-0.6285714285714286;-3.9114285714285715;-5.22375;-182.11857142857144;-5.6535714285714285;-25.90714285714286;-184.92285714285714;-3.7414285714285715;-177.88857142857142;-4.850714285714286;-3.635
2011-01-23;-37.46142857142858;-5.61;-1.2242857142857144;-2.8542857142857145;-36.69;-1.3114285714285714;-1.74;-49.41571428571428;-35.27571428571429;-3.5785714285714287;-21.40285714285714;-0.8771428571428571;-7.397142857142858;-84.91714285714286;-37.005714285714284;-2.1700000000000004;-12.211428571428572;-9.935714285714285;-5.321428571428571;-3.5285714285714285;-23.631428571428568;-5.052857142857143;-2.6485714285714286;-5.692857142857143;-22.057142857142857;-21.79714285714286;-2.1885714285714286;-4.211428571428572;-7.78;-3.12;-110.57142857142857;-2.77;-4.122857142857143;-1.1214285714285714;-1.67;-43.0;-11.694285714285714;-10.142857142857142;-3.5799999999999996;-15.037142857142856;-57.74571428571428;-3.2971428571428567;-16.782857142857143;-7.124285714285714;-1.092857142857143;-2.02;-3.954285714285714;-7.211428571428572;-6.6414285714285715;-20.240000000000002;-29.29;-5.76;-3.8057142857142856;-1.582857142857143;-3.2857142857142856;-9.802857142857144;-7.098571428571428;-479.3014285714286;-1.997142857142857;-28.16714285714286;-25.7;-7.054285714285713;-27.49142857142857;-2.5885714285714285;-22.080000000000002;-30.35571428571429;-7.585714285714286;-2.5485714285714285;-3.1885714285714286;-2.6914285714285713;-3.085714285714286;-6.92;-2.327142857142857;-33.76142857142857;-55.89;-1.2900000000000003;-0.6471428571428571;-3.9171428571428573;-5.2375;-182.1442857142857;-5.672857142857143;-25.868571428571432;-184.92285714285714;-3.725714285714286;-177.82142857142858;-4.85;-3.697142857142857
2011-01-27;-37.535000000000004;-5.9;-1.312857142857143;-2.9064285714285716;-36.77428571428571;-1.345;-1.7757142857142858;-49.61;-35.27142857142857;-3.625714285714286;-21.449285714285715;-0.8971428571428571;-7.412857142857144;-84.89;-36.99285714285715;-2.200714285714286;-12.279285714285715;-9.940714285714286;-5.385;-3.597142857142857;-23.605714285714285;-5.130000000000001;-2.672142857142857;-5.536428571428571;-22.097857142857144;-21.792142857142856;-2.2192857142857143;-4.255000000000001;-7.770714285714286;-3.1778571428571425;-110.555;-2.8;-4.143571428571429;-1.1392857142857142;-1.6614285714285715;-42.99214285714285;-11.682857142857143;-10.299285714285713;-3.6378571428571425;-15.03;-57.76571428571428;-3.3828571428571426;-16.775714285714287;-7.43;-1.13;-2.024285714285714;-3.965;-7.195;-6.691428571428571;-20.355714285714285;-29.277142857142856;-5.942857142857143;-3.7978571428571426;-2.0264285714285712;-3.342142857142857;-9.840714285714288;-7.086428571428571;-479.2292857142857;-2.0364285714285715;-28.136428571428574;-25.70357142857143;-7.064285714285714;-27.482142857142858;-2.6271428571428572;-22.079285714285714;-30.375;-7.580714285714286;-2.5700000000000003;-3.2071428571428573;-2.79;-3.1435714285714287;-6.990714285714286;-2.4699999999999998;-33.76642857142858;-55.88357142857143;-1.3114285714285716;-0.7757142857142857;-3.928571428571429;-5.25125;-182.15214285714285;-5.676428571428572;-25.860714285714288;-184.92642857142857;-3.7871428571428574;-177.8114285714286;-4.85;-3.8607142857142858
2011-01-30;-37.60857142857143;-6.1899999999999995;-1.4014285714285715;-2.9585714285714286;-36.85857142857143;-1.3785714285714286;-1.8114285714285714;-49.80428571428571;-35.26714285714286;-3.672857142857143;-21.495714285714286;-0.9171428571428571;-7.428571428571429;-84.86285714285714;-36.980000000000004;-2.2314285714285718;-12.347142857142858;-9.945714285714287;-5.448571428571428;-3.665714285714286;-23.580000000000002;-5.207142857142857;-2.6957142857142857;-5.38;-22.138571428571428;-21.787142857142857;-2.25;-4.298571428571429;-7.761428571428572;-3.2357142857142853;-110.53857142857143;-2.8299999999999996;-4.164285714285715;-1.157142857142857;-1.6528571428571428;-42.98428571428571;-11.671428571428573;-10.455714285714285;-3.6957142857142857;-15.022857142857143;-57.785714285714285;-3.468571428571429;-16.768571428571427;-7.735714285714286;-1.167142857142857;-2.0285714285714285;-3.9757142857142855;-7.178571428571429;-6.741428571428571;-20.47142857142857;-29.264285714285712;-6.125714285714286;-3.79;-2.4699999999999998;-3.3985714285714286;-9.87857142857143;-7.074285714285714;-479.15714285714284;-2.0757142857142856;-28.10571428571429;-25.707142857142856;-7.074285714285715;-27.472857142857144;-2.665714285714286;-22.078571428571426;-30.39428571428571;-7.575714285714286;-2.5914285714285716;-3.2257142857142855;-2.8885714285714283;-3.2014285714285715;-7.061428571428571;-2.6128571428571425;-33.77142857142858;-55.87714285714286;-1.332857142857143;-0.9042857142857142;-3.9400000000000004;-5.265000000000001;-182.16;-5.68;-25.852857142857143;-184.93;-3.8485714285714288;-177.8014285714286;-4.85;-4.024285714285715
2011-02-03;-37.67071428571428;-6.349285714285714;-1.4578571428571427;-2.9985714285714287;-36.92214285714286;-1.4228571428571428;-1.8392857142857144;-50.34285714285714;-35.27285714285715;-3.7078571428571427;-21.575;-0.9335714285714285;-7.457142857142857;-84.91714285714285;-36.970714285714294;-2.2685714285714287;-12.420000000000002;-9.992857142857144;-5.529999999999999;-3.7228571428571433;-23.566428571428574;-5.272142857142857;-2.737142857142857;-5.331428571428571;-22.182857142857145;-21.78;-2.2914285714285714;-4.344285714285714;-7.760714285714286;-3.2885714285714283;-110.56428571428572;-2.8692857142857138;-4.192857142857143;-1.2214285714285715;-1.6721428571428572;-43.035714285714285;-11.695714285714287;-10.575714285714286;-3.7442857142857147;-15.021428571428572;-57.388571428571424;-3.5585714285714287;-16.785714285714285;-8.055714285714286;-1.1921428571428572;-2.1385714285714283;-4.0285714285714285;-7.253571428571428;-6.815714285714286;-20.812142857142856;-29.279285714285713;-6.1778571428571425;-3.810714285714286;-2.6271428571428572;-3.432142857142857;-9.961428571428574;-7.087857142857143;-479.12142857142857;-2.112857142857143;-28.08857142857143;-25.708571428571428;-7.085714285714285;-27.478571428571428;-2.698571428571429;-22.088571428571427;-30.413571428571426;-7.585714285714285;-2.64;-3.272142857142857;-2.9735714285714288;-3.258571428571429;-7.161428571428571;-2.6849999999999996;-33.77928571428572;-55.86642857142857;-1.3421428571428573;-0.9314285714285714;-3.9814285714285718;-5.2787500000000005;-182.15571428571428;-5.702857142857143;-25.884999999999998;-184.92000000000002;-3.918571428571429;-177.79142857142858;-4.85;-4.193571428571429
2011-02-06;-37.73285714285714;-6.508571428571429;-1.5142857142857142;-3.0385714285714287;-36.98571428571428;-1.467142857142857;-1.8671428571428572;-50.88142857142857;-35.27857142857143;-3.742857142857143;-21.654285714285713;-0.95;-7.485714285714286;-84.97142857142856;-36.96142857142858;-2.3057142857142856;-12.492857142857144;-10.040000000000001;-5.611428571428571;-3.7800000000000002;-23.552857142857142;-5.337142857142857;-2.7785714285714285;-5.282857142857142;-22.22714285714286;-21.77285714285714;-2.3328571428571427;-4.39;-7.76;-3.3414285714285716;-110.59;-2.9085714285714284;-4.2214285714285715;-1.2857142857142858;-1.6914285714285715;-43.08714285714286;-11.72;-10.695714285714287;-3.792857142857143;-15.02;-56.99142857142857;-3.6485714285714286;-16.802857142857142;-8.375714285714286;-1.217142857142857;-2.248571428571428;-4.081428571428572;-7.328571428571428;-6.890000000000001;-21.15285714285714;-29.294285714285714;-6.2299999999999995;-3.8314285714285714;-2.7842857142857143;-3.4657142857142857;-10.044285714285715;-7.101428571428571;-479.0857142857143;-2.15;-28.071428571428573;-25.71;-7.097142857142857;-27.48428571428571;-2.7314285714285718;-22.09857142857143;-30.43285714285714;-7.595714285714286;-2.6885714285714286;-3.3185714285714285;-3.0585714285714287;-3.315714285714286;-7.261428571428572;-2.757142857142857;-33.787142857142854;-55.855714285714285;-1.3514285714285716;-0.9585714285714285;-4.022857142857143;-5.2925;-182.15142857142857;-5.725714285714285;-25.917142857142856;-184.91;-3.988571428571429;-177.78142857142856;-4.85;-4.362857142857143
2011-02-10;-37.76785714285714;-6.552698412698413;-1.552142857142857;-3.0614285714285714;-37.02571428571429;-1.4907142857142857;-1.8857142857142857;-51.32857142857143;-35.28142857142858;-3.7642857142857142;-21.68142857142857;-0.9514285714285714;-7.513571428571428;-84.92571428571428;-36.95;-2.326428571428571;-12.653571428571428;-10.021428571428572;-5.673571428571428;-3.8207142857142857;-23.52857142857143;-5.366428571428571;-2.795;-5.152142857142857;-22.245714285714286;-21.76142857142857;-2.3714285714285714;-4.43;-7.761428571428571;-3.3792857142857144;-110.57785714285714;-2.9378571428571427;-4.246428571428572;-1.3000000000000003;-1.6671428571428573;-43.05928571428572;-11.698571428571428;-10.771428571428572;-3.8192857142857144;-15.02;-57.244285714285716;-3.7914285714285714;-16.789285714285715;-8.594285714285714;-1.2107142857142856;-2.2471428571428573;-4.089285714285714;-7.316428571428571;-6.972857142857143;-21.397142857142857;-29.26142857142857;-6.303571428571429;-3.8314285714285714;-2.8564285714285713;-3.487142857142857;-10.13;-7.092857142857143;-479.1114285714286;-2.185;-28.04714285714286;-25.71;-7.1085714285714285;-27.49285714285714;-2.7528571428571427;-22.097857142857144;-30.45285714285714;-7.58;-2.7128571428571426;-3.3792857142857144;-3.1035714285714286;-3.357142857142857;-7.332142857142857;-2.782142857142857;-33.79428571428571;-55.83;-1.3550000000000002;-0.9642857142857142;-4.02;-5.30625;-182.14142857142858;-5.760714285714285;-25.969285714285714;-184.91571428571427;-4.0442857142857145;-177.78;-4.849285714285713;-4.462142857142857
2011-02-13;-37.80285714285714;-6.596825396825397;-1.59;-3.084285714285714;-37.065714285714286;-1.5142857142857142;-1.9042857142857144;-51.77571428571429;-35.284285714285716;-3.7857142857142856;-21.708571428571428;-0.9528571428571428;-7.541428571428571;-84.88;-36.93857142857143;-2.347142857142857;-12.814285714285715;-10.002857142857142;-5.735714285714286;-3.8614285714285717;-23.504285714285714;-5.395714285714285;-2.8114285714285714;-5.021428571428571;-22.264285714285712;-21.75;-2.41;-4.47;-7.7628571428571425;-3.4171428571428573;-110.5657142857143;-2.967142857142857;-4.271428571428571;-1.3142857142857145;-1.6428571428571428;-43.03142857142858;-11.677142857142856;-10.847142857142858;-3.8457142857142856;-15.02;-57.49714285714286;-3.934285714285714;-16.775714285714287;-8.812857142857142;-1.2042857142857142;-2.245714285714286;-4.097142857142857;-7.304285714285714;-7.055714285714286;-21.641428571428573;-29.228571428571428;-6.377142857142857;-3.8314285714285714;-2.9285714285714284;-3.5085714285714285;-10.215714285714286;-7.0842857142857145;-479.13714285714286;-2.22;-28.02285714285714;-25.71;-7.12;-27.50142857142857;-2.774285714285714;-22.09714285714286;-30.472857142857144;-7.564285714285715;-2.737142857142857;-3.4400000000000004;-3.1485714285714286;-3.3985714285714286;-7.402857142857143;-2.807142857142857;-33.801428571428566;-55.80428571428571;-1.3585714285714288;-0.97;-4.017142857142857;-5.32;-182.1314285714286;-5.795714285714285;-26.021428571428572;-184.92142857142855;-4.1;-177.77857142857144;-4.848571428571428;-4.561428571428571
