date_mesure;00387X0184_PZCC1;00281X0002_F1;00207X0133_F1;00281X0004_F1;00146B0007_F1;00155C0017_F1;00471X0010_H1;00463X0036_H1;00182X0010_P1;00115X0011_P1;00291X0031_P1;00171X0051_P1;00113X0002_P1;00365X0003_P1;00198X0123_P1;00104X0054_P1;00263X0006_P1;00792X0010_S1;01046X0010_S1;00855X0001_S1;01568X0101_S1;00794X0021_S1;00493X0061_S1;01293X0071_S1;00805X0002_S1;00625X0002_S1;00443X0042_S1;00671X0052_S1;01308X0082_S1;01277X0192_S1;00502X0003_S1;01031X0023_S1;01306X0023_S1;01066X0133_S1;00813X0043_S1;00847X0043_S1;01034X0014_S1;00654X0014_S1;00843X0024_S1;01561X0044_S1;00801X0005_S1;00335X0005_S1;01045X0015_S1;00807X0015_S1;00487X0015_S1;01553X1015_S1;00611X0035_S1;00821X0035_S1;01074X0006_S1;00665X0016_S1;00638X0116_S1;00845X0036_S1;00332X0007_S1;00501X0017_S1;00791X0017_S1;01287X0017_S1;00444X0008_S1;00484X0018_S1;00497X0018_S1;01028X0018_S1;01543X0028_S1;00608X0028_S1;01293X0048_S1;01024X0058_S1;00496X0019_S1;01264X0029_S1;00634X0039_S1;01042X0049_S1;00516X0059_S1;00341X0050_PZ1;00067X0183_PZ1;00253X0044_PZ1;00061X0117_PZ1;00254X0037_PZ1;00634X0147_PZ1;00225X0077_FC2;00461X0040_FE2;00148D0177_F2;00197X0049_F2;00271X0002_P2;00286X0405_PZST2;00471X0095_PZ2013;00216X0073_PZ3;00263X0129_PZASA4;00442X0050_P4;00378X0162_PZCAT4;00068X0147_PZ5;00663X0124_F_2008;00633X0132_FR.PAC;00651X0092_F;00637X0093_F;00465X0007_F;00837X0027_F;00238X0037_F;00817X0145_PZ_SN;00358X0216_PIEZO;00636X0020_P;01031X0031_P;00182X0031_P;00643X0031_P;00347X0002_P;00478X0002_P;00245X0003_P;00491X0013_P;00632X0023_P;01022X0073_P;00622X0014_P;00338X0014_P;01064X0054_P;00643X0015_P;00512X0206_P;00453X0026_P;00332X0036_P;00836X0007_P;00815X0067_P;00326X0018_P;00065X0148_P;00615X0019_P;00331X0051_F.SEP;00616X0040_PZ
2011-01-13;-1.4257142857142857;-8.664285714285715;-3.02;-27.44;-4.9071428571428575;-6.114285714285714;-13.59;-45.64142857142857;-9.072857142857142;-18.948571428571427;-24.451428571428572;-30.37;-0.8242857142857144;-27.31;-19.82;-5.532857142857142;-14.454285714285714;-42.22714285714286;-31.728571428571428;-12.025714285714287;-10.248571428571427;-39.814285714285724;-13.795714285714284;-35.74714285714286;-33.34285714285714;-74.37;-39.50857142857143;-4.695714285714286;-12.311428571428573;-13.807142857142859;-1.9942857142857144;-28.094285714285714;-15.611428571428572;-17.714285714285715;-23.00714285714286;-14.391428571428571;-33.58571428571429;-63.456857142857146;-21.35;-15.142857142857142;-45.66142857142857;-58.71714285714285;-14.538571428571428;-40.027142857142856;-32.23428571428572;-11.14;-20.372857142857146;-11.58;-17.264285714285712;-53.91142857142857;-8.891428571428571;-12.435714285714285;-22.228571428571428;-24.44;-34.47714285714286;-23.110000000000003;-42.25571428571429;-53.26428571428572;-49.43;-28.342857142857145;-24.795714285714286;-43.55857142857143;-27.714285714285715;-23.16;-14.691428571428572;-24.957142857142856;-18.54;-16.685714285714287;-14.704285714285716;-58.440000000000005;-25.431428571428572;-42.21142857142858;-19.177142857142858;-15.11;-25.240000000000002;-1.9228571428571428;-28.384285714285713;-3.4314285714285715;-2.7671428571428573;-20.46;-20.15142857142857;-14.129999999999999;-13.315714285714288;-32.32142857142857;-11.391428571428573;-22.677142857142858;-16.684285714285714;-5.538571428571428;-17.76142857142857;-28.955714285714286;-24.09714285714286;-73.93285714285715;-5.514285714285714;-16.82;-21.27;-26.602857142857143;-34.29571428571428;-30.509999999999998;-12.91;-21.21142857142857;-44.80571428571428;-34.01857142857143;-35.11571428571428;-21.18857142857143;-27.98428571428571;-3.3721428571428573;-72.95857142857143;-53.31857142857143;-35.71;-25.330000000000002;-1.1242857142857143;-48.05142857142857;-51.53142857142858;-10.197142857142856;-20.712857142857143;-33.95285714285715;-0.6571428571428571;-17.485714285714288;-32.878571428571426;-9.258571428571429
2011-01-20;-1.6742857142857142;-8.311428571428571;-3.0;-27.148571428571426;-4.97;-5.975714285714285;-13.311428571428573;-45.56;-7.567142857142857;-18.155714285714286;-24.18857142857143;-30.002857142857145;-0.64;-27.41714285714286;-19.724285714285713;-5.555714285714286;-13.974285714285713;-42.191428571428574;-31.554285714285715;-11.290000000000001;-10.299999999999999;-39.857142857142854;-13.315714285714288;-35.64142857142857;-33.19285714285714;-74.4557142857143;-39.57285714285714;-5.578571428571428;-12.161428571428571;-13.758571428571429;-3.447142857142857;-27.93285714285714;-15.191428571428572;-17.697142857142858;-22.487142857142857;-14.432857142857143;-33.455714285714286;-62.84885714285715;-21.332857142857144;-14.985714285714286;-45.69714285714286;-58.73571428571428;-14.27;-39.83571428571429;-32.18714285714286;-11.13;-19.958571428571428;-11.48;-17.377142857142857;-53.84571428571429;-8.89;-12.218571428571428;-22.12714285714286;-24.325714285714287;-34.49857142857143;-23.009999999999998;-42.27;-53.284285714285716;-48.09142857142857;-28.06142857142857;-24.72142857142857;-43.63285714285714;-27.698571428571427;-23.018571428571427;-14.525714285714285;-24.915714285714284;-18.535714285714285;-16.537142857142857;-14.471428571428572;-57.43142857142857;-25.36285714285714;-41.98857142857143;-18.798571428571428;-14.638571428571428;-25.184285714285714;-1.8785714285714283;-28.358571428571427;-3.66;-2.3385714285714285;-20.172857142857143;-20.15285714285714;-13.851428571428572;-13.368571428571428;-32.26571428571429;-11.414285714285715;-22.57857142857143;-16.541428571428572;-5.55;-17.757142857142856;-28.55857142857143;-23.961428571428574;-73.91285714285713;-5.4628571428571435;-16.63;-20.91857142857143;-26.364285714285717;-34.22428571428571;-30.360000000000003;-20.368571428571425;-21.24857142857143;-44.49857142857143;-33.815714285714286;-34.97571428571429;-20.8;-27.90142857142857;-3.644285714285714;-72.93142857142857;-53.31;-35.66142857142857;-25.297142857142855;-1.4457142857142855;-48.05142857142857;-51.51285714285715;-10.129999999999999;-20.624285714285715;-33.99857142857143;-0.9671428571428571;-17.055714285714284;-32.637142857142855;-9.235714285714286
2011-01-27;-1.92;-8.128571428571428;-3.1;-27.147142857142857;-4.92;-5.827142857142857;-13.077142857142858;-45.478571428571435;-9.725714285714286;-18.274285714285714;-23.954285714285714;-30.027142857142856;-0.6628571428571429;-26.928571428571427;-19.654285714285713;-5.668571428571428;-13.642857142857142;-42.15428571428571;-31.275714285714287;-11.095714285714285;-10.33;-39.85142857142858;-12.835714285714285;-35.607142857142854;-33.00142857142857;-74.13571428571429;-39.540000000000006;-5.6414285714285715;-12.15857142857143;-13.71;-4.291428571428571;-27.442857142857143;-14.862857142857143;-17.684285714285714;-21.987142857142857;-14.987142857142857;-33.33857142857143;-62.240857142857145;-21.487142857142857;-15.040000000000001;-45.66571428571428;-58.73571428571428;-13.998571428571427;-39.68142857142857;-32.13857142857143;-11.115714285714287;-19.575714285714287;-11.391428571428573;-17.544285714285714;-53.78;-8.88;-12.04857142857143;-22.102857142857143;-24.298571428571428;-34.40714285714286;-22.884285714285713;-42.27;-53.33142857142857;-49.06;-27.834285714285716;-24.622857142857146;-43.64857142857142;-27.68285714285714;-22.81142857142857;-14.558571428571428;-24.834285714285716;-18.53142857142857;-16.357142857142858;-14.338571428571429;-57.034285714285716;-25.685714285714287;-41.722857142857144;-18.445714285714285;-14.295714285714284;-25.12714285714286;-1.887142857142857;-28.31142857142857;-3.79;-2.222857142857143;-19.89428571428571;-20.16;-13.617142857142856;-13.328571428571427;-32.212857142857146;-11.412857142857144;-22.520000000000003;-14.12857142857143;-5.538571428571429;-17.747142857142858;-28.307142857142857;-23.801428571428573;-73.87142857142858;-5.465714285714285;-16.494285714285716;-20.514285714285712;-26.108571428571427;-34.09428571428571;-29.912857142857142;-22.157142857142855;-21.26571428571429;-44.29714285714285;-33.63428571428572;-34.70714285714286;-20.537142857142857;-27.805714285714284;-3.5828571428571427;-72.88571428571429;-53.31;-35.65;-25.27285714285714;-1.577142857142857;-48.02571428571429;-51.455714285714286;-10.057142857142859;-20.631428571428568;-33.99142857142857;-1.1114285714285714;-16.627142857142857;-32.22857142857143;-9.224285714285715
2011-02-03;-2.0985714285714288;-7.9628571428571435;-3.12;-27.181428571428572;-5.001428571428571;-5.701428571428571;-12.879999999999999;-45.424285714285716;-11.83;-18.55857142857143;-23.78;-30.195714285714285;-0.7457142857142857;-26.712857142857143;-19.592857142857145;-5.831428571428572;-13.414285714285715;-42.12714285714286;-31.03142857142857;-11.211428571428572;-10.362857142857141;-39.86;-12.354285714285714;-35.60285714285715;-32.83714285714286;-74.58714285714287;-39.56285714285714;-5.6414285714285715;-12.095714285714285;-13.76;-4.611428571428571;-26.504285714285714;-14.608571428571429;-17.66714285714286;-21.595714285714287;-15.595714285714285;-33.25142857142857;-61.63285714285714;-21.65285714285714;-15.172857142857143;-45.65571428571428;-58.75;-13.799999999999999;-39.55714285714286;-32.104285714285716;-11.11;-19.312857142857144;-11.327142857142858;-17.67142857142857;-53.714285714285715;-8.871428571428572;-11.928571428571429;-22.1;-24.307142857142857;-34.332857142857144;-22.768571428571427;-42.278571428571425;-53.37428571428571;-50.27571428571429;-27.701428571428572;-24.57857142857143;-43.67428571428571;-27.657142857142855;-22.782857142857143;-14.642857142857142;-24.782857142857143;-18.525714285714287;-16.22714285714286;-14.275714285714285;-56.93;-25.948571428571427;-41.395714285714284;-18.19;-14.058571428571428;-25.094285714285714;-1.9157142857142857;-28.291428571428572;-3.9114285714285715;-2.1371428571428575;-19.68;-20.16142857142857;-13.42;-13.305714285714286;-32.17285714285714;-11.457142857142857;-22.467142857142857;-10.852857142857143;-5.55;-17.72714285714286;-28.167142857142856;-23.657142857142855;-73.84142857142857;-5.488571428571428;-16.458571428571428;-20.247142857142855;-25.822857142857142;-33.99285714285714;-29.054285714285715;-23.801428571428573;-21.28;-44.08714285714286;-33.53142857142857;-34.49285714285714;-20.375714285714285;-27.72714285714286;-4.054285714285714;-72.85142857142857;-53.290000000000006;-35.65;-25.25142857142857;-1.6542857142857144;-48.01714285714286;-51.43571428571429;-9.994285714285715;-20.58142857142857;-33.98142857142857;-1.187142857142857;-16.49857142857143;-31.844285714285714;-9.22
2011-02-10;-2.182857142857143;-7.761428571428572;-3.07;-27.225714285714282;-4.991428571428571;-5.5685714285714285;-12.682857142857143;-45.36571428571428;-12.664285714285715;-18.74142857142857;-23.62857142857143;-30.354285714285712;-0.7842857142857144;-26.638571428571428;-19.52857142857143;-5.815714285714286;-13.23857142857143;-42.09428571428572;-30.747142857142858;-11.417142857142858;-10.405714285714286;-39.83857142857143;-11.92;-35.626428571428576;-32.67714285714286;-74.78999999999999;-39.534285714285716;-5.477142857142858;-12.295714285714284;-13.758571428571429;-4.667142857142857;-26.225714285714282;-14.411428571428571;-17.64428571428571;-21.222857142857144;-16.15142857142857;-33.15714285714286;-62.175714285714285;-21.722857142857144;-15.26142857142857;-45.61714285714286;-58.74714285714286;-13.634285714285713;-39.472857142857144;-32.06857142857143;-11.11;-19.12857142857143;-11.257142857142856;-17.79;-53.64857142857143;-8.85142857142857;-11.799999999999999;-22.051428571428573;-24.31142857142857;-34.24857142857143;-22.650000000000002;-42.29;-53.37428571428571;-50.92857142857143;-27.59142857142857;-24.447142857142858;-43.65857142857143;-27.632857142857144;-22.85571428571429;-14.73857142857143;-24.697142857142858;-18.50714285714286;-16.077142857142857;-14.227142857142857;-56.87714285714286;-26.139999999999997;-41.042857142857144;-18.014285714285712;-13.76142857142857;-25.03857142857143;-1.937142857142857;-28.25142857142857;-3.9442857142857144;-2.0942857142857143;-19.49285714285714;-20.16142857142857;-13.222857142857142;-13.172857142857142;-32.135714285714286;-11.442857142857141;-22.419999999999998;-12.388571428571428;-5.517142857142858;-17.705714285714286;-28.065714285714286;-23.497142857142855;-73.78571428571429;-5.51;-16.492857142857144;-20.005714285714284;-25.53142857142857;-33.87;-28.798571428571428;-21.228571428571428;-21.282857142857146;-43.87428571428571;-33.480000000000004;-34.325714285714284;-20.24142857142857;-27.63714285714286;-4.037142857142857;-72.79428571428572;-53.18285714285714;-35.635000000000005;-25.21142857142857;-1.532857142857143;-47.971428571428575;-51.37714285714286;-9.942857142857141;-20.511428571428574;-33.95857142857143;-1.1771428571428573;-16.467142857142857;-31.504285714285714;-9.22
2011-02-17;-2.335714285714286;-7.577142857142857;-3.15;-27.28857142857143;-4.992857142857143;-5.508571428571429;-12.508571428571429;-45.30714285714286;-13.48857142857143;-18.97714285714286;-23.534285714285716;-30.51142857142857;-0.8842857142857143;-26.68;-19.502857142857145;-5.914285714285714;-13.178571428571429;-42.06571428571429;-30.53857142857143;-11.671428571428573;-10.444285714285714;-39.83428571428572;-12.024285714285714;-35.65;-32.56714285714286;-74.85857142857142;-39.537142857142854;-5.524285714285715;-12.34142857142857;-13.758571428571429;-4.948571428571428;-25.97;-14.39;-17.635714285714286;-20.972857142857144;-16.685714285714287;-33.089999999999996;-62.604285714285716;-21.824285714285715;-15.27;-45.56285714285714;-58.75142857142857;-13.564285714285715;-39.42714285714286;-32.06428571428572;-11.115714285714287;-19.06142857142857;-11.221428571428573;-17.922857142857143;-54.48857142857143;-8.85;-11.73;-22.011428571428574;-24.325714285714287;-34.18857142857143;-22.571428571428573;-42.278571428571425;-53.38;-51.362857142857145;-27.52;-24.39428571428571;-43.61857142857143;-27.62;-22.994285714285716;-14.824285714285713;-24.650000000000002;-18.505714285714287;-16.005714285714287;-14.242857142857144;-56.848571428571425;-26.327142857142857;-40.71857142857143;-17.954285714285714;-13.535714285714286;-25.020000000000003;-1.9642857142857142;-28.208571428571428;-3.9971428571428573;-2.1042857142857145;-19.368571428571425;-20.16857142857143;-13.04857142857143;-13.142857142857142;-32.112857142857145;-11.432857142857143;-22.41;-9.9;-5.5200000000000005;-17.704285714285714;-28.037142857142857;-23.38714285714286;-73.75571428571428;-5.541428571428571;-16.595714285714287;-19.888571428571428;-25.335714285714285;-33.76428571428572;-28.565714285714286;-21.65285714285714;-21.288571428571426;-43.72428571428571;-33.47;-34.24142857142857;-20.17142857142857;-27.592857142857145;-4.155714285714286;-72.74;-53.041428571428575;-35.624583333333334;-25.2;-1.6357142857142857;-47.95285714285715;-51.33714285714286;-9.915714285714285;-20.361428571428572;-33.97714285714286;-1.1714285714285713;-16.555714285714284;-31.318571428571428;-9.22
2011-02-24;-2.3314285714285714;-7.361428571428571;-3.08;-27.34714285714286;-5.018571428571429;-5.464285714285714;-12.364285714285714;-45.27571428571429;-14.182857142857143;-19.032857142857146;-23.479999999999997;-30.61285714285714;-0.95;-26.638571428571428;-19.479999999999997;-5.811428571428571;-13.14;-42.05428571428571;-30.388571428571428;-11.912857142857144;-10.48;-39.83428571428572;-12.165714285714285;-35.7;-32.50857142857143;-74.92428571428572;-39.519999999999996;-5.284285714285715;-12.290000000000001;-13.792857142857143;-4.2371428571428575;-25.807142857142857;-14.391428571428573;-17.622857142857143;-20.81714285714286;-17.142857142857142;-33.06;-62.93857142857143;-21.91714285714286;-15.27;-45.58857142857143;-58.778571428571425;-13.558571428571428;-39.43285714285714;-32.09;-11.11;-19.05857142857143;-11.217142857142859;-18.04;-55.20428571428572;-8.847142857142858;-11.691428571428572;-21.924285714285713;-24.321428571428573;-34.15428571428571;-22.518571428571427;-42.29;-53.379999999999995;-51.65;-27.462857142857143;-24.37142857142857;-43.540000000000006;-27.62;-23.07;-14.902857142857144;-24.62714285714286;-18.5;-15.944285714285714;-14.27142857142857;-56.839999999999996;-26.44142857142857;-40.44285714285714;-17.947142857142858;-13.342857142857143;-25.00857142857143;-1.9485714285714286;-28.187142857142856;-3.7528571428571427;-2.1085714285714285;-19.277142857142856;-20.171428571428574;-12.904285714285715;-13.037142857142856;-32.098571428571425;-11.424285714285714;-22.39428571428571;-8.881428571428572;-5.558571428571428;-17.702857142857145;-28.044285714285714;-23.305714285714284;-73.73857142857143;-5.561428571428571;-16.678571428571427;-19.82857142857143;-25.2;-33.68714285714286;-28.417142857142856;-21.337142857142855;-21.29;-43.605714285714285;-33.480000000000004;-34.23857142857143;-20.12714285714286;-27.554285714285715;-4.11;-72.72428571428571;-52.94857142857143;-35.61416666666667;-25.192857142857143;-1.417142857142857;-47.95285714285715;-51.32571428571429;-9.894285714285715;-20.117142857142856;-34.00857142857143;-0.9900000000000001;-16.67142857142857;-31.208571428571428;-9.207142857142857
2011-03-03;-2.3771428571428572;-7.061428571428571;-3.04;-27.389999999999997;-5.077142857142857;-5.414285714285714;-12.23857142857143;-45.228571428571435;-14.392857142857142;-18.967142857142854;-23.434285714285714;-30.58285714285714;-1.0071428571428571;-26.851428571428567;-19.467142857142854;-5.86;-13.06857142857143;-42.034285714285716;-30.237142857142857;-12.134285714285713;-10.512857142857143;-39.80428571428571;-12.174285714285714;-35.67857142857143;-32.464285714285715;-74.62142857142858;-39.47714285714286;-5.417142857142857;-12.315714285714288;-13.858571428571429;-4.677142857142857;-25.677142857142858;-14.385714285714286;-17.62;-20.675714285714285;-17.56;-33.04571428571428;-63.18571428571429;-22.00857142857143;-15.27;-45.589999999999996;-58.79;-13.565714285714288;-39.45285714285715;-32.09;-11.11;-19.065714285714286;-11.205714285714285;-18.157142857142855;-55.63857142857143;-8.831428571428571;-11.645714285714288;-21.891428571428573;-24.31;-34.12428571428571;-22.454285714285714;-42.30142857142857;-53.38857142857143;-51.73571428571428;-27.434285714285714;-24.351428571428574;-43.45285714285715;-27.607142857142858;-23.184285714285714;-14.955714285714285;-24.599999999999998;-18.48428571428571;-15.89857142857143;-14.29857142857143;-56.790000000000006;-26.494285714285716;-40.18857142857143;-17.908571428571427;-13.154285714285715;-24.981428571428573;-1.9414285714285715;-28.141428571428573;-3.757142857142857;-2.1128571428571425;-19.217142857142854;-20.169999999999998;-12.778571428571428;-12.95857142857143;-32.09;-11.427142857142856;-22.37857142857143;-9.382857142857144;-5.581428571428572;-17.697142857142858;-28.041428571428572;-23.214285714285715;-73.72142857142856;-5.55;-16.717142857142857;-19.81;-25.08142857142857;-33.58857142857143;-28.3;-22.400000000000002;-21.29;-43.471428571428575;-33.52857142857143;-34.220000000000006;-20.095714285714287;-27.514285714285712;-4.204285714285715;-72.71714285714286;-52.85;-35.603750000000005;-25.16714285714286;-1.5585714285714285;-47.93142857142857;-51.29571428571428;-9.89;-19.907142857142855;-34.05142857142857;-1.17;-16.79;-31.12;-9.179999999999998
2011-03-10;-2.468571428571429;-6.8100000000000005;-2.96;-27.428571428571427;-5.117142857142857;-5.367142857142857;-12.124285714285715;-45.18571428571429;-15.15;-18.967142857142854;-23.37142857142857;-30.545714285714286;-1.1328571428571428;-26.557142857142857;-19.454285714285714;-5.99;-12.955714285714285;-42.00571428571429;-30.09857142857143;-12.23857142857143;-10.524285714285714;-39.77285714285715;-12.317142857142857;-35.65714285714286;-32.43;-74.04142857142857;-39.36714285714286;-5.4628571428571435;-12.508571428571429;-13.915714285714285;-5.372857142857143;-25.50857142857143;-14.364285714285714;-17.61285714285714;-20.55;-17.975714285714286;-33.01428571428572;-63.42142857142857;-22.05;-15.27;-45.542857142857144;-58.787142857142854;-13.594285714285714;-39.464285714285715;-32.098571428571425;-11.115714285714287;-19.09;-11.182857142857143;-18.291428571428572;-56.128571428571426;-8.811428571428573;-11.605714285714285;-21.97;-24.31714285714286;-34.09571428571429;-22.392857142857142;-42.31;-53.371428571428574;-52.01428571428572;-27.392857142857142;-24.228571428571428;-43.33428571428572;-27.592857142857145;-23.341428571428573;-15.01;-24.541428571428572;-18.464285714285715;-15.847142857142858;-14.328571428571427;-56.70285714285715;-26.535714285714285;-39.955714285714286;-17.854285714285716;-12.968571428571428;-24.95285714285714;-1.967142857142857;-28.142857142857142;-3.8957142857142855;-2.097142857142857;-19.178571428571427;-20.169999999999998;-12.664285714285715;-12.975714285714286;-32.08428571428571;-11.448571428571428;-22.349999999999998;-10.435714285714285;-5.541428571428571;-17.68;-28.03142857142857;-23.11285714285714;-73.68714285714285;-5.572857142857144;-16.747142857142858;-19.80142857142857;-24.974285714285713;-33.40857142857143;-28.14428571428571;-24.25;-21.288571428571426;-43.35857142857143;-33.6;-34.175714285714285;-20.051428571428573;-27.458571428571428;-4.178571428571429;-72.68714285714286;-52.769999999999996;-35.593333333333334;-25.12857142857143;-1.7100000000000002;-47.88;-51.269999999999996;-9.89;-19.71857142857143;-34.097142857142856;-1.3114285714285714;-16.917142857142856;-30.99285714285714;-9.154285714285715
2011-03-17;-2.642857142857143;-6.921428571428572;-3.12;-27.490000000000002;-5.242857142857143;-5.358571428571429;-12.052857142857144;-45.17142857142857;-16.2;-19.145714285714288;-23.36285714285714;-30.614285714285717;-1.3471428571428572;-26.51571428571429;-19.47714285714286;-6.111428571428571;-12.927142857142856;-41.99714285714286;-30.06142857142857;-12.312857142857142;-10.558571428571428;-39.77571428571429;-12.535714285714286;-35.777142857142856;-32.45285714285714;-73.66285714285713;-39.54571428571428;-5.5842857142857145;-12.450000000000001;-13.948571428571428;-5.768571428571429;-25.509999999999998;-14.448571428571428;-17.607142857142858;-20.48428571428571;-18.384285714285713;-33.01714285714286;-63.65857142857143;-22.134285714285713;-15.275714285714285;-45.537142857142854;-58.81714285714286;-13.677142857142858;-39.50571428571429;-32.145714285714284;-11.127142857142857;-19.18;-11.20857142857143;-18.461428571428574;-56.705714285714286;-8.81;-11.62857142857143;-22.041428571428572;-24.352857142857143;-34.10142857142857;-22.381428571428568;-42.33571428571429;-53.37428571428571;-52.41285714285714;-27.4;-24.222857142857144;-43.25;-27.57857142857143;-23.53857142857143;-15.067142857142857;-24.535714285714285;-18.467142857142854;-15.845714285714285;-14.4;-56.61571428571428;-26.617142857142856;-39.798571428571435;-17.904285714285713;-12.874285714285715;-24.958571428571428;-2.0114285714285716;-28.13;-4.035714285714286;-2.13;-19.2;-20.178571428571427;-12.592857142857143;-13.037142857142856;-32.08142857142857;-11.465714285714286;-22.358571428571427;-10.502857142857142;-5.598571428571428;-17.68285714285714;-28.080000000000002;-23.07;-73.69142857142857;-5.601428571428571;-16.822857142857142;-19.877142857142854;-24.93285714285714;-33.29;-28.145714285714288;-25.678571428571427;-21.291428571428572;-43.31571428571429;-33.68;-34.191428571428574;-20.051428571428573;-27.464285714285715;-4.171428571428572;-72.67857142857143;-52.722857142857144;-35.59571428571429;-25.12142857142857;-1.9628571428571429;-47.87714285714286;-51.278571428571425;-9.9;-19.66714285714286;-34.16142857142857;-1.3585714285714285;-17.10857142857143;-30.927142857142858;-9.14
2011-03-24;-2.6885714285714286;-6.9628571428571435;-3.09;-27.54714285714286;-5.0371428571428565;-5.344285714285713;-11.987142857142857;-45.18;-17.18285714285714;-19.41714285714286;-23.33285714285714;-30.712857142857143;-1.6814285714285713;-26.611428571428572;-19.48428571428571;-6.218571428571429;-12.854285714285714;-41.972857142857144;-30.011428571428574;-12.411428571428571;-10.598571428571429;-39.75857142857143;-12.728571428571428;-35.682857142857145;-32.48142857142857;-73.5457142857143;-39.565714285714286;-5.722857142857143;-12.558571428571428;-13.972857142857142;-5.882857142857143;-25.43857142857143;-14.418571428571429;-17.6;-20.40285714285714;-18.744285714285716;-33.04;-63.83714285714286;-22.18857142857143;-15.277142857142858;-45.54571428571428;-58.832857142857144;-13.742857142857144;-39.56;-32.18;-11.118571428571428;-19.244285714285716;-11.207142857142857;-18.639999999999997;-57.174285714285716;-8.792857142857143;-11.612857142857141;-22.10571428571429;-24.37142857142857;-34.112857142857145;-22.33857142857143;-42.36857142857143;-53.36;-52.708571428571425;-27.395714285714288;-24.162857142857145;-43.137142857142855;-27.562857142857144;-23.650000000000002;-15.107142857142858;-24.50857142857143;-18.451428571428572;-15.81;-14.452857142857143;-56.550000000000004;-26.702857142857145;-39.65;-17.942857142857143;-12.771428571428572;-24.94142857142857;-2.031428571428571;-28.107142857142858;-4.098571428571428;-2.144285714285714;-19.197142857142858;-20.181428571428572;-12.527142857142858;-13.06;-32.08;-11.459999999999999;-22.33285714285714;-10.644285714285715;-5.587142857142857;-17.645714285714284;-28.085714285714285;-23.00142857142857;-73.6857142857143;-5.627142857142857;-16.87142857142857;-19.915714285714284;-24.868571428571425;-33.230000000000004;-28.08285714285714;-26.96;-21.287142857142857;-43.25857142857143;-33.73714285714286;-34.20857142857143;-20.041428571428572;-27.445714285714285;-4.265714285714286;-72.68857142857142;-52.644285714285715;-35.57;-25.095714285714287;-2.224285714285714;-47.854285714285716;-51.27857142857143;-9.911428571428571;-19.571428571428573;-34.221428571428575;-1.407142857142857;-17.267142857142858;-30.854285714285716;-9.134285714285715
2011-03-31;-2.782857142857143;-6.944285714285714;-3.15;-27.614285714285717;-5.2299999999999995;-5.375714285714286;-11.937142857142858;-45.18285714285714;-18.111428571428572;-19.737142857142857;-23.322857142857142;-30.84142857142857;-2.125714285714286;-26.63;-19.509999999999998;-6.3;-12.865714285714287;-41.96142857142858;-29.96857142857143;-12.522857142857143;-10.624285714285715;-39.74571428571429;-12.901428571428571;-35.754285714285714;-32.51714285714286;-73.46714285714286;-39.59142857142857;-5.791428571428571;-12.569999999999999;-13.975714285714286;-5.978571428571429;-25.488571428571426;-14.49;-17.59;-20.34;-19.099999999999998;-33.04857142857143;-64.01571428571428;-22.22;-15.288571428571428;-45.52;-58.83857142857143;-13.831428571428571;-39.6;-32.20285714285715;-11.118571428571428;-19.34142857142857;-11.221428571428573;-18.842857142857145;-57.6;-8.777142857142858;-11.64;-22.04;-24.38714285714286;-34.11;-22.327142857142857;-42.402857142857144;-53.362857142857145;-52.90714285714286;-27.40142857142857;-24.124285714285715;-43.034285714285716;-27.55857142857143;-23.797142857142855;-15.145714285714288;-24.490000000000002;-18.445714285714285;-15.804285714285713;-14.527142857142858;-56.52285714285715;-26.797142857142855;-39.54714285714285;-18.021428571428572;-12.715714285714286;-24.94142857142857;-2.064285714285714;-28.07857142857143;-4.182857142857143;-2.1742857142857144;-19.217142857142857;-20.19;-12.477142857142857;-13.04142857142857;-32.08;-11.448571428571428;-22.33285714285714;-10.11;-5.607142857142857;-17.63285714285714;-28.122857142857146;-22.962857142857143;-73.68285714285715;-5.65;-16.945714285714285;-19.99285714285714;-24.844285714285714;-33.142857142857146;-28.127142857142854;-28.035714285714285;-21.282857142857146;-43.25571428571429;-33.78142857142857;-34.27;-20.04;-27.44;-4.132857142857143;-72.66571428571429;-52.58;-35.565714285714286;-25.072857142857142;-2.0828571428571427;-47.83857142857143;-51.27571428571429;-9.929999999999998;-19.547142857142855;-34.29;-1.4385714285714286;-17.45714285714286;-30.881428571428575;-9.13
