date_mesure;09892X0679_EXH70;09648X0083_F90-1;10906X0039_C2-1;10964X0119_NYLS-1;09364X0017_111111;08635X0015_LZG211;09914X0391_V1191;10136X0222_C1;10163X0157_F1;10906X0038_C2-2;09653X0244_CH52;09652X0199_COURB2;08614X0010_SCE2;10605X0016_F2;10388X0028_F2;10404X0056_S1003;10402X0133_SRAE13;10897X0010_F3;10915X0316_F3;10915X0255_F2N3;10912X0112_BAR3;10912X0110_TOR3;09405X0229_S3;09907X0321_MLS3;09914X0350_CH14;09646X0074_B4;10916X0061_F1N4;10912X0061_F3N4;10912X0111_BAR4;10396X0162_F5;10403X0154_SRAE16;10403X0314_F136;09897X0081_DDEP6;10405X0124_F17;10157X0104_1777;09145X0257_CNRP88;10153X0069_VLHR8;09134X0245_CNR459;10401X0294_DRN379;09395X0065_NICOLA;10403X0350_PEZENA;10148X0031_POMPA;10401X0128_CLAIRA;10613X0036_INRA;09655X0266_CAISSA;10912X0134_BARQUA;10972X0003_ALENYA;10403X0235_2031B;09382X0052_C;09894X0077_DRAC;08626X0014_BERNAD;10403X0216_SAUZED;09648X0082_UCHAUD;10616X0029_PRADE;10396X0068_SADE;09912X0278_FORAGE;08627X0059_GAUCHE;09914X0380_TEMPIE;09381X0096_MAIRIE;09914X0370_PERRIE;10406X0060_DRILLE;09388X0111_OULE;10916X0090_PHARE;09913X0158_AIRE;09124X0293_SISE;10795X0028_CARSTE;09805X0030_F;09911X0280_F;08807X0011_F;09903X0111_F;09541X0021_F;09908X0351_F;09824X0002_F;09526X0212_F;09546X0022_F;09523X0032_F;09793X0003_F;08323X0205_F;08811X0055_F;09533X0016_F;10072X0026_F;08565X0007_F;10603X0027_F;09395X0067_F;10384X0048_F;10407X0071_GOLF;09128X0053_CAL;09905X0064_CMBSAL;10903X0034_PZSTGL;09656X0175_RODIL;10406X0077_ASL;09125X0083_HBCM;09917X0192_P5CEHM;09888X0111_LACAN;09388X0114_MAISON;09912X0254_BRUN;10782X0008_COUMBO;08627X0010_SO;09911X0303_BRES-P;09655X0107_P;10592X0012_AEP;09916X0098_LANSAR;10908X0263_FIGUER;BSS002PTEJ_MONTFR;10402X0046_BOUR;09911X0302_BRES-S;09894X0005_S;08854X0015_S;09651X0009_S;08854X0040_FREBAS;09888X0094_JONCAS;10405X0171_VALRAS;09628X0043_BUEGES;09915X0181_AUNES;09911X0317_P3BIS;09655X0265_CLOS;09914X0284_FAGET;09634X0074_CLARET;10972X0137_PONT;09388X0052_VIGNOT;10154X0076_MAMERT;09882X0208_FONCAU;09908X0174_MASJAU;10963X0059_MEDALU;09645X0025_PEILOU;10162X0226_V;09625X0231_LADOUX
2012-01-26;-28.192857142857143;-17.95;-3.794285714285714;-13.625714285714285;0.2;0.11;-3.4771428571428573;-24.342857142857145;-4.321428571428571;-5.367142857142857;-2.3971428571428572;-8.045714285714286;0.31;-13.317142857142857;-9.848571428571429;-5.488571428571428;-1.9085714285714286;-79.04428571428572;-10.241428571428571;-5.271428571428571;-2.198571428571429;-1.7042857142857142;-11.301428571428572;-12.481428571428571;-5.824285714285715;-9.12142857142857;-1.747142857142857;-0.3628571428571429;-1.7585714285714287;-6.67;-3.5914285714285716;-5.45;-5.857142857142857;-2.77;-5.347142857142857;-4.887142857142857;-4.414285714285714;-3.4185714285714286;-2.757142857142857;-9.33;-23.277142857142856;-8.391428571428571;-12.585714285714285;-6.115714285714286;-3.3642857142857143;-1.5014285714285713;-2.0628571428571427;-4.7057142857142855;-4.612857142857143;-11.207142857142857;0.34;-3.787142857142857;-2.551428571428571;-0.3942857142857143;-9.882857142857144;-3.8871428571428575;0.20285714285714285;-4.961428571428571;-8.954285714285714;-5.677142857142856;-0.7328571428571429;-42.31285714285714;-2.1742857142857144;-5.114285714285714;-7.634285714285714;-12.209999999999999;-4.278571428571429;-18.68857142857143;2.0414285714285714;-91.06142857142858;-91.77428571428572;-18.364285714285717;-37.52285714285714;-23.842857142857145;-16.95;-2.755714285714286;-3.718571428571429;-26.22;-32.494285714285716;-124.81;-61.28285714285715;-20.927142857142858;-4.598571428571428;-48.714285714285715;-15.927142857142856;-0.8928571428571429;-18.169999999999998;-38.58428571428571;-10.401428571428571;-2.58;-0.4;-13.39;-1.85;-139.70285714285714;-54.81785714285714;-10.15;-9.032857142857143;0.32;-4.192857142857143;-2.95;-5.588571428571428;-4.4157142857142855;-6.328571428571428;-8.017142857142856;-0.8414285714285714;-4.322857142857143;-10.852857142857143;0.25;-3.04;0.2771428571428572;0.14;-2.6014285714285714;-1.8699999999999999;-5.257142857142857;-35.135;-2.7285714285714286;-4.397142857142858;-73.32285714285715;-6.35;-5.515714285714286;-32.75;0.4806802721088435;-8.527142857142858;-50.11;-14.777142857142858;-20.90285714285714;0.51
2012-02-02;-28.118571428571432;-17.998571428571427;-3.8814285714285712;-13.611428571428572;0.2;0.11;-3.4842857142857144;-24.385714285714283;-4.409999999999999;-5.448571428571428;-2.41;-8.177142857142858;0.3085714285714286;-15.70142857142857;-9.838571428571429;-5.528571428571429;-1.89;-79.03428571428572;-10.527142857142858;-5.344285714285713;-2.257142857142857;-1.7285714285714284;-11.51;-12.521428571428572;-5.862857142857143;-9.19;-1.8171428571428572;-0.26142857142857145;-1.8471428571428572;-6.752857142857143;-3.6157142857142857;-5.47;-5.914285714285714;-2.77;-5.387142857142857;-4.9157142857142855;-4.467142857142858;-3.487142857142857;-2.7657142857142856;-9.432857142857143;-23.358571428571427;-8.435714285714285;-12.582857142857142;-6.148571428571429;-3.3771428571428572;-1.51;-2.0814285714285714;-4.721428571428571;-4.642857142857143;-11.33;0.33428571428571435;-3.782857142857143;-2.605714285714286;-0.40285714285714286;-9.884285714285713;-3.904285714285714;0.19714285714285715;-4.978571428571429;-9.062857142857142;-5.702857142857143;-0.7328571428571429;-42.05285714285714;-2.222857142857143;-5.137142857142857;-7.6814285714285715;-12.214285714285714;-3.7985714285714285;-19.145714285714288;2.5742857142857143;-92.62142857142858;-91.80999999999999;-18.442857142857143;-37.56142857142857;-23.84857142857143;-16.917142857142856;-2.7714285714285714;-3.5614285714285714;-26.228571428571428;-32.28857142857142;-124.56;-61.27285714285715;-20.947142857142858;-4.545714285714285;-48.33;-15.947142857142856;-0.9228571428571428;-18.474285714285713;-38.91857142857143;-10.501428571428571;-2.5928571428571425;-0.4;-14.442857142857141;-1.862857142857143;-139.9742857142857;-54.40880952380952;-10.248571428571427;-9.101428571428572;0.3085714285714286;-4.307142857142857;-2.954285714285714;-5.572857142857144;-4.430000000000001;-6.361428571428571;-8.045714285714286;-0.9028571428571429;-4.438571428571429;-11.027142857142858;0.25;-3.031428571428571;0.26857142857142857;0.14;-2.564285714285714;-1.887142857142857;-5.2871428571428565;-35.08;-2.7457142857142856;-4.425714285714286;-74.02142857142857;-6.375714285714286;-5.571428571428571;-32.83571428571428;0.47768707482993195;-8.618571428571428;-50.08571428571429;-15.338571428571429;-22.678571428571427;0.51
2012-02-09;-28.094285714285714;-18.062857142857144;-4.094285714285714;-13.577142857142858;0.2;0.11;-3.494285714285714;-24.437142857142856;-4.444285714285714;-5.572857142857143;-2.4200000000000004;-8.305714285714286;0.29714285714285715;-18.927142857142858;-9.907142857142857;-5.578571428571428;-1.907142857142857;-79.03142857142858;-10.861428571428572;-5.384285714285714;-2.347142857142857;-1.7671428571428573;-11.771428571428572;-12.562857142857142;-5.895714285714286;-9.258571428571429;-1.8271428571428572;-0.1985714285714286;-1.9157142857142857;-6.894285714285714;-3.6485714285714286;-5.482857142857143;-5.968571428571429;-2.77;-5.4399999999999995;-4.944285714285714;-4.515714285714286;-3.6014285714285714;-2.775714285714286;-9.547142857142857;-23.458571428571428;-8.422857142857143;-12.620000000000001;-6.181428571428571;-3.402857142857143;-1.56;-2.0957142857142856;-4.735714285714287;-4.667142857142857;-12.918333333333333;0.33;-3.802857142857143;-2.6571428571428575;-0.43;-9.971428571428572;-3.902857142857143;0.17857142857142858;-5.017142857142857;-9.177142857142856;-5.727142857142858;-0.8285714285714285;-41.777142857142856;-2.255714285714286;-5.162857142857143;-7.722857142857143;-12.22;-4.547142857142857;-19.494285714285716;3.064285714285714;-94.12142857142858;-91.79428571428572;-18.537142857142857;-37.57;-23.854285714285712;-16.892857142857142;-2.847142857142857;-3.662857142857143;-26.232857142857142;-32.52;-124.27000000000001;-61.24285714285714;-21.487142857142857;-4.551428571428572;-47.86142857142857;-15.99;-0.9428571428571428;-18.704285714285714;-39.24857142857143;-10.597142857142858;-2.595714285714286;-0.4;-14.398571428571428;-1.8742857142857143;-140.22142857142856;-53.999761904761904;-10.411428571428571;-9.212857142857144;0.29714285714285715;-4.401428571428572;-2.957142857142857;-5.597142857142857;-4.48;-6.475714285714285;-8.06857142857143;-0.9014285714285715;-4.532857142857143;-11.197142857142856;0.24857142857142858;-3.03;0.2571428571428572;0.16999999999999998;-2.577142857142857;-1.9042857142857144;-5.322857142857143;-34.8475;-2.7542857142857144;-4.451428571428571;-74.90285714285713;-6.404285714285714;-5.624285714285714;-32.964285714285715;0.4746938775510204;-8.697142857142858;-50.04571428571428;-15.735714285714286;-24.12142857142857;0.5028571428571429
2012-02-16;-27.852857142857143;-18.12857142857143;-4.182857142857143;-13.575714285714286;0.2;0.11;-3.507142857142857;-24.492857142857144;-4.442857142857143;-5.644285714285714;-2.4314285714285715;-8.421428571428573;0.3;-14.74;-9.952857142857143;-5.567142857142857;-1.907142857142857;-79.04285714285713;-10.885714285714286;-5.458571428571429;-2.415714285714286;-1.7414285714285713;-12.06857142857143;-12.595714285714285;-5.924285714285714;-9.331428571428571;-1.8814285714285715;-0.08285714285714285;-1.95;-7.054285714285713;-3.6785714285714284;-5.491428571428571;-6.0200000000000005;-2.775714285714286;-5.465714285714285;-4.968571428571429;-4.5442857142857145;-3.6885714285714286;-2.7857142857142856;-9.587142857142856;-23.562857142857144;-8.397142857142857;-12.622857142857143;-6.162857142857143;-3.424285714285714;-1.5814285714285714;-2.1185714285714288;-4.7457142857142856;-4.6971428571428575;-14.506666666666668;0.33;-3.8185714285714285;-2.71;-0.41571428571428565;-10.022857142857143;-3.9699999999999998;0.16714285714285718;-5.055714285714286;-9.294285714285715;-5.75;-0.8371428571428571;-41.65571428571428;-2.2871428571428574;-5.194285714285714;-7.718571428571429;-12.22857142857143;-4.678571428571429;-19.50142857142857;3.4114285714285715;-95.41857142857144;-91.77714285714286;-18.551666666666666;-37.56714285714286;-23.861428571428572;-16.877142857142857;-2.8514285714285714;-3.7199999999999998;-26.24;-32.73142857142857;-123.98;-61.214285714285715;-21.56;-4.648571428571429;-47.54857142857143;-16.05142857142857;-0.9314285714285714;-18.915714285714284;-39.61142857142857;-10.66;-2.565714285714286;-0.4;-14.33;-1.8942857142857144;-140.4857142857143;-53.590714285714284;-10.538571428571428;-9.712857142857143;0.2871428571428571;-4.5200000000000005;-2.957142857142857;-5.607142857142857;-4.51;-6.5042857142857144;-8.07;-0.8957142857142857;-4.6499999999999995;-11.355714285714285;0.24;-3.03;0.25;0.155;-2.5628571428571427;-1.9142857142857141;-5.355714285714286;-34.614999999999995;-2.77;-4.477142857142857;-75.54571428571428;-6.425714285714285;-5.6814285714285715;-33.112857142857145;0.4717006802721088;-8.772857142857143;-50.03285714285715;-16.11857142857143;-25.395714285714288;0.5
2012-02-23;-28.009999999999998;-18.24142857142857;-4.11;-13.545714285714284;0.2;0.11;-3.512857142857143;-24.53857142857143;-4.478571428571429;-5.631428571428572;-2.442857142857143;-8.525714285714285;0.3;-11.987142857142857;-9.93857142857143;-5.562857142857142;-1.8957142857142857;-79.02285714285713;-10.85;-5.5442857142857145;-2.3971428571428572;-1.7214285714285715;-12.392857142857142;-12.632857142857144;-5.954285714285715;-9.391428571428571;-1.93;0.032857142857142856;-1.9528571428571428;-7.032857142857144;-3.7014285714285715;-5.501428571428571;-6.062857142857142;-2.8085714285714287;-5.484285714285714;-4.99;-4.571428571428571;-3.7471428571428573;-2.795714285714286;-9.721428571428572;-23.555714285714284;-8.405714285714286;-12.618571428571428;-6.147142857142858;-3.4499999999999997;-1.5985714285714288;-2.1357142857142857;-4.752857142857143;-4.717142857142858;-15.224285714285713;0.32;-3.8300000000000005;-2.77;-0.41571428571428565;-10.005714285714285;-4.025714285714286;0.15285714285714286;-5.078571428571428;-9.412857142857144;-5.771428571428571;-0.7528571428571428;-41.36714285714286;-2.3057142857142856;-5.264285714285714;-7.738571428571428;-12.24;-4.848571428571428;-19.55857142857143;3.7157142857142853;-96.82000000000001;-91.75428571428571;-18.62;-37.56857142857143;-23.865714285714287;-16.86285714285714;-2.8;-3.75;-26.25;-32.80428571428571;-123.69;-61.18142857142857;-21.332857142857144;-4.698571428571428;-47.26428571428572;-16.127142857142857;-0.9171428571428571;-19.094285714285714;-39.85;-10.685714285714285;-2.6028571428571428;-0.4;-15.528571428571428;-1.9114285714285713;-140.74571428571429;-53.181666666666665;-10.597142857142858;-9.719999999999999;0.28;-4.632857142857143;-2.96;-5.6;-4.521428571428571;-6.604285714285714;-8.074285714285715;-0.9342857142857143;-4.761428571428572;-11.508571428571429;0.24;-3.03;0.25285714285714284;0.14;-2.52;-1.9242857142857142;-5.392857142857143;-34.3825;-2.7857142857142856;-4.498571428571429;-76.52142857142857;-6.431428571428571;-5.7299999999999995;-33.26142857142857;0.46870748299319726;-8.835714285714285;-49.97428571428571;-16.455714285714286;-26.495714285714286;0.4985714285714286
2012-03-01;-28.157142857142855;-18.381428571428568;-3.9914285714285715;-13.537142857142856;0.2;0.11;-3.5157142857142856;-24.552857142857142;-4.529999999999999;-5.562857142857142;-2.462857142857143;-8.627142857142857;0.29714285714285715;-13.847142857142858;-9.921428571428573;-5.572857142857143;-1.89;-79.01714285714286;-10.95857142857143;-5.6000000000000005;-2.391428571428572;-1.6957142857142855;-12.74;-12.691428571428572;-5.977142857142858;-9.465714285714286;-1.9157142857142857;0.038571428571428576;-1.9114285714285713;-6.931428571428571;-3.717142857142857;-5.5042857142857144;-6.101428571428571;-2.81;-5.4957142857142856;-5.0128571428571425;-4.605714285714286;-3.7971428571428567;-2.8057142857142856;-9.941428571428572;-23.511428571428574;-8.381428571428572;-12.634285714285713;-6.124285714285714;-3.4957142857142856;-1.5885714285714287;-2.1514285714285717;-4.755714285714285;-4.7371428571428575;-15.718571428571428;0.32;-3.838571428571428;-2.8328571428571427;-0.40857142857142853;-10.008571428571429;-4.097142857142857;0.15;-5.113333333333333;-9.528571428571428;-5.79;-0.7428571428571429;-40.737142857142864;-2.345714285714286;-5.325714285714286;-7.7457142857142856;-12.242857142857144;-4.928571428571429;-19.657142857142855;3.867142857142857;-98.62;-91.77714285714285;-18.61285714285714;-37.57142857142857;-23.867142857142856;-16.872857142857143;-2.7685714285714282;-3.7471428571428573;-26.25714285714286;-32.878571428571426;-123.4;-61.15714285714285;-21.397142857142857;-4.675714285714286;-46.77428571428572;-16.205714285714286;-0.9028571428571429;-19.28;-40.284285714285716;-10.735714285714286;-2.6114285714285717;-0.4;-17.814285714285713;-1.93;-140.99714285714285;-52.779999999999994;-10.642857142857142;-9.43857142857143;0.28;-4.748571428571429;-2.9714285714285715;-5.6;-4.522857142857143;-6.764285714285714;-8.072857142857144;-0.9785714285714285;-4.881428571428572;-11.65;0.24;-3.0357142857142856;0.2414285714285714;0.14;-2.475714285714286;-1.9442857142857142;-5.424285714285714;-34.15;-2.7971428571428567;-4.521428571428571;-77.24571428571429;-6.44;-5.785714285714286;-33.40714285714286;0.4657142857142857;-8.895714285714286;-49.94857142857143;-16.785714285714285;-27.48428571428571;0.4928571428571429
2012-03-08;-28.147142857142857;-18.445714285714285;-3.9457142857142857;-13.534285714285714;0.2;0.11;-3.5285714285714285;-24.56142857142857;-4.572857142857143;-5.554285714285713;-2.487142857142857;-8.727142857142857;0.2914285714285714;-15.387142857142859;-9.957142857142857;-5.602857142857142;-1.9257142857142857;-79.01857142857143;-11.138571428571428;-5.6657142857142855;-2.3614285714285717;-1.7214285714285715;-13.134285714285713;-12.742857142857144;-6.0128571428571425;-9.571428571428571;-2.024285714285714;0.037142857142857144;-1.8514285714285716;-6.952857142857143;-3.735714285714286;-5.521428571428571;-6.135714285714286;-2.817142857142857;-5.5128571428571425;-5.034285714285715;-4.67;-3.837142857142857;-2.815714285714286;-10.252857142857142;-23.698571428571427;-8.385714285714286;-12.664285714285715;-6.065714285714286;-3.5285714285714285;-1.61;-2.17;-4.772857142857142;-4.751428571428571;-16.13;0.32;-3.858571428571429;-2.904285714285714;-0.4014285714285714;-10.072857142857144;-4.172857142857143;0.14285714285714285;-5.148571428571429;-9.648571428571428;-5.797142857142857;-0.8557142857142858;-39.74428571428571;-2.3614285714285717;-5.374285714285714;-7.74;-12.251428571428573;-4.964285714285714;-19.99142857142857;3.922857142857143;-100.39;-91.78714285714285;-18.564285714285713;-37.60857142857143;-23.868571428571432;-16.891428571428573;-2.7271428571428573;-3.7714285714285714;-26.268571428571427;-32.93857142857143;-124.09;-61.18;-21.509999999999998;-4.618571428571428;-45.970000000000006;-16.28142857142857;-0.9457142857142857;-19.45;-40.635714285714286;-10.808571428571428;-2.62;-0.41000000000000003;-18.547142857142855;-1.9628571428571429;-141.25714285714284;-52.04714285714285;-10.78;-9.445714285714287;0.27285714285714285;-4.845714285714286;-3.0042857142857144;-5.6;-4.538571428571428;-6.859999999999999;-8.09142857142857;-1.1585714285714286;-5.005714285714285;-11.648571428571428;0.24;-3.0385714285714287;0.2357142857142857;0.14;-2.5100000000000002;-1.9728571428571429;-5.458571428571429;-34.088;-2.817142857142857;-4.541428571428571;-78.31142857142856;-6.4399999999999995;-5.8500000000000005;-33.57142857142857;0.4628571428571429;-8.947142857142856;-49.93714285714286;-17.074285714285715;-28.314285714285713;0.49142857142857144
2012-03-15;-28.224285714285713;-18.490000000000002;-3.8971428571428572;-13.537142857142857;0.2;0.11;-3.537142857142857;-24.577142857142857;-4.595714285714286;-5.554285714285713;-2.505714285714286;-8.83;0.28;-12.361428571428572;-9.954285714285716;-5.631428571428572;-1.9514285714285715;-79.00857142857141;-11.174285714285714;-5.71;-2.3628571428571425;-1.707142857142857;-13.582857142857142;-12.75;-6.074285714285714;-9.895714285714286;-2.0214285714285714;0.03142857142857143;-1.84;-7.008571428571429;-3.775714285714286;-5.524285714285715;-6.164285714285714;-2.8042857142857143;-5.5200000000000005;-5.0528571428571425;-4.725714285714285;-3.85;-2.827142857142857;-10.54857142857143;-23.695714285714285;-8.381428571428572;-12.698571428571428;-6.03;-3.55;-1.5733333333333335;-2.118333333333333;-4.78;-4.7628571428571425;-16.744285714285713;0.32;-3.9014285714285712;-2.9771428571428573;-0.40714285714285714;-10.078571428571427;-4.2457142857142856;0.14;-5.182857142857143;-9.752857142857142;-5.841428571428572;-0.9285714285714286;-38.924285714285716;-2.3128571428571427;-5.421428571428572;-7.708571428571429;-12.26142857142857;-4.735714285714286;-20.24857142857143;3.927142857142857;-102.4342857142857;-91.76428571428572;-18.54;-37.58571428571429;-23.864285714285717;-16.927142857142858;-2.7257142857142855;-3.7728571428571427;-26.27;-32.84285714285714;-124.78;-61.14;-21.608571428571427;-4.557142857142857;-45.19285714285714;-16.334285714285716;-0.9400000000000001;-19.615714285714287;-40.95285714285715;-10.89;-2.5942857142857143;-0.43285714285714283;-16.65;-1.9814285714285713;-141.50428571428571;-51.37714285714286;-10.91;-9.497142857142858;0.27285714285714285;-4.944285714285714;-3.0271428571428567;-5.598571428571428;-4.5685714285714285;-6.894285714285714;-8.081428571428571;-1.3485714285714285;-5.118571428571428;-11.512857142857143;0.23857142857142857;-3.051428571428571;0.23;0.14;-2.587142857142857;-2.0342857142857143;-5.488571428571428;-34.026;-2.8285714285714287;-4.567142857142857;-79.32857142857142;-6.390000000000001;-5.905714285714287;-33.72714285714286;0.4628571428571429;-9.001428571428571;-49.9;-17.315714285714286;-29.068571428571428;0.48999999999999994
2012-03-22;-28.22;-18.594285714285714;-3.974285714285714;-13.52;0.19285714285714287;0.11;-3.552857142857143;-24.580000000000002;-4.605714285714286;-5.617142857142857;-2.511428571428571;-8.915714285714285;0.28;-10.694285714285714;-9.741428571428571;-5.571428571428571;-1.93;-78.98;-10.991428571428571;-5.638571428571429;-2.3871428571428575;-1.6714285714285713;-13.977142857142857;-12.781428571428572;-6.115714285714286;-9.812857142857142;-1.9928571428571427;0.025714285714285714;-1.8557142857142856;-6.782857142857142;-3.7485714285714287;-5.508571428571429;-6.194285714285714;-2.737142857142857;-5.521428571428571;-5.068571428571429;-4.72;-3.858571428571428;-2.8414285714285716;-10.507142857142856;-23.427142857142858;-8.401428571428571;-12.665714285714285;-5.871428571428572;-3.5728571428571425;-1.5366666666666666;-2.0666666666666664;-4.761428571428572;-4.8100000000000005;-17.22;0.31142857142857144;-3.9199999999999995;-3.0471428571428567;-0.4014285714285714;-9.781428571428572;-4.292857142857143;0.13142857142857142;-5.204285714285715;-9.852857142857143;-5.864285714285714;-0.9085714285714286;-39.06857142857143;-2.2385714285714284;-5.471428571428571;-7.677142857142857;-12.251428571428573;-4.451428571428571;-20.509999999999998;3.9114285714285715;-103.91142857142857;-91.7242857142857;-18.594285714285714;-37.58571428571429;-23.865714285714287;-16.96142857142857;-2.7328571428571427;-3.6;-26.261428571428574;-32.74142857142857;-125.47;-61.112857142857145;-22.023000000000003;-4.484285714285714;-45.212857142857146;-16.364285714285717;-0.9385714285714286;-19.715714285714284;-41.277142857142856;-10.375714285714285;-2.6142857142857143;-0.4657142857142857;-16.784285714285716;-2.0028571428571427;-141.74142857142857;-51.31142857142857;-11.040000000000001;-8.575;0.27;-5.017142857142857;-3.042857142857143;-5.421428571428572;-4.594285714285713;-6.877142857142857;-8.08;-1.4714285714285715;-5.227142857142858;-11.37857142857143;0.23;-3.062857142857143;0.22;0.14;-2.827142857142857;-2.051428571428571;-5.515714285714286;-33.964;-2.8442857142857143;-4.582857142857143;-80.33428571428571;-6.325714285714286;-5.965714285714286;-33.88428571428572;0.4614285714285714;-9.05;-49.87285714285714;-17.534285714285712;-29.78142857142857;0.48999999999999994
2012-03-29;-28.21142857142857;-18.65;-4.035714285714286;-13.482857142857142;0.19;0.11;-3.5728571428571425;-24.602857142857143;-4.612857142857143;-5.655714285714287;-2.544285714285714;-8.991428571428571;0.2742857142857143;-10.58;-9.874285714285715;-5.551428571428572;-1.9;-78.90142857142857;-10.98;-5.625714285714286;-2.3985714285714286;-1.6428571428571428;-14.397142857142857;-12.782857142857141;-6.127142857142857;-9.799999999999999;-1.9585714285714284;0.01;-1.8057142857142858;-6.801428571428572;-3.7199999999999998;-5.515714285714286;-6.224285714285714;-2.6485714285714286;-5.53;-5.0842857142857145;-4.744285714285715;-3.8642857142857143;-2.8542857142857145;-10.930000000000001;-23.52857142857143;-8.394285714285715;-12.661428571428571;-5.818571428571429;-3.5949999999999998;-1.5;-2.092857142857143;-4.7700000000000005;-4.795714285714285;-17.482857142857142;0.31;-3.922857142857143;-3.1342857142857143;-0.3985714285714286;-9.929999999999998;-4.324285714285714;0.12571428571428572;-5.2542857142857144;-9.937142857142858;-5.895714285714286;-0.9142857142857144;-38.028571428571425;-2.1457142857142855;-5.508571428571429;-7.6899999999999995;-12.252857142857142;-4.831428571428572;-21.032857142857143;3.9499999999999997;-105.46857142857142;-91.63714285714286;-18.759999999999998;-37.51428571428572;-23.865714285714287;-16.995714285714286;-2.7714285714285714;-3.738571428571429;-26.27;-32.87;-126.16;-61.05428571428571;-22.48428571428571;-4.442857142857143;-44.471428571428575;-16.395714285714284;-0.8942857142857142;-19.94142857142857;-41.57857142857143;-10.472857142857142;-2.597142857142857;-0.5057142857142857;-18.374285714285715;-2.0657142857142854;-141.9414285714286;-50.65428571428571;-11.014285714285714;-8.6175;0.26857142857142857;-5.144285714285714;-2.9985714285714287;-5.488571428571428;-4.615714285714286;-6.972857142857143;-8.074285714285713;-1.7414285714285713;-5.337142857142857;-11.325714285714286;0.23;-3.0614285714285714;0.23;0.14;-2.8042857142857143;-2.027142857142857;-5.535714285714286;-33.902;-2.8642857142857143;-4.588571428571428;-81.85571428571428;-6.301428571428572;-6.03;-33.85142857142857;0.4657142857142857;-9.094285714285714;-49.74714285714286;-17.732857142857142;-30.349999999999998;0.48999999999999994
2012-04-05;-28.068571428571428;-18.617777777777775;-3.9057142857142857;-13.492857142857144;0.19;0.11;-3.5471428571428567;-24.608571428571427;-4.571428571428571;-5.615714285714286;-2.4171428571428573;-8.998571428571429;0.2742857142857143;-10.395714285714286;-9.975714285714286;-5.514285714285714;-1.92;-78.86285714285714;-10.912857142857144;-5.638571428571429;-2.3814285714285717;-1.6585714285714286;-14.561428571428573;-12.724285714285715;-6.1414285714285715;-9.772857142857143;-1.9585714285714284;-0.06285714285714286;-1.802857142857143;-6.8999999999999995;-3.704285714285714;-5.49;-6.238571428571428;-2.564285714285714;-5.517142857142857;-5.089999999999999;-4.5928571428571425;-3.8714285714285714;-2.8657142857142857;-9.975714285714286;-23.307142857142857;-8.425714285714285;-12.664285714285715;-5.817142857142857;-3.6311111111111107;-1.4633333333333334;-2.1228571428571428;-4.75;-4.7457142857142856;-15.245714285714286;0.31;-3.932857142857143;-3.1028571428571428;-0.3757142857142857;-10.04857142857143;-4.265714285714286;0.14142857142857143;-5.252857142857143;-9.95857142857143;-5.9071428571428575;-0.9500000000000001;-40.36857142857143;-2.11;-5.461428571428572;-7.542857142857143;-12.25;-4.74;-20.96;3.87;-104.24285714285715;-91.64;-18.594285714285714;-37.49571428571429;-23.860000000000003;-17.038571428571426;-2.7528571428571427;-3.762857142857143;-26.27;-32.89142857142857;-126.14999999999999;-61.01;-22.15142857142857;-4.451428571428571;-45.63857142857143;-16.425714285714285;-0.9085714285714286;-19.874285714285715;-41.854285714285716;-10.48;-2.4957142857142856;-0.5457142857142857;-13.301428571428572;-1.9428571428571428;-142.15714285714287;-50.29;-10.855714285714285;-8.66;0.27285714285714285;-5.192857142857143;-2.8728571428571428;-5.535714285714286;-4.624285714285714;-6.9871428571428575;-8.018571428571429;-1.8857142857142857;-5.384285714285714;-11.36;0.23285714285714287;-3.0028571428571427;0.25142857142857145;0.14;-2.8485714285714288;-1.8357142857142856;-5.557142857142857;-33.84;-2.835714285714286;-4.597142857142857;-73.57428571428571;-6.285714285714286;-6.072857142857143;-33.839999999999996;0.4714285714285714;-9.135714285714286;-49.74;-17.89428571428571;-30.830000000000002;0.4942857142857143
