date_mesure,D,A,B,C
2015-12-31,-0.5766019654532775,-0.048337942471536194,0.5663679318450068,-0.7401516614825371
2016-01-07,-0.5396932840571418,0.22277016896654817,0.5614773236201005,-0.6553733963804684
2016-01-14,-0.5400598159372624,0.3975632304681986,0.545332028709131,-0.5408681240803231
2016-01-21,-0.5503876126726414,0.395530786561874,0.5141992877256448,-0.4976274359002582
2016-01-28,-0.5143496337445377,0.5682273035120672,0.5186756493586733,-0.42292882363286993
2016-02-04,-0.4088952687435755,0.7989821514810961,0.5522511846438223,-0.2510735472955925
2016-02-11,-0.23306871656961003,1.1251280662150833,0.6080328882291415,0.13671535147202565
2016-02-18,-0.16385275644858005,1.2305176858333204,0.6535197261364399,0.3440233071633902
2016-02-25,-0.07152906897579114,1.2582692049358974,0.7317958994754086,0.5307476903954668
2016-03-03,0.04578544226848169,1.3285784038665918,0.8343210614660849,0.721179260422225
2016-03-10,0.12908389946949106,1.291883506150125,0.9028479105365591,0.9093690982531675
2016-03-17,0.21549976975825025,1.1414568137534533,0.9668322021051468,0.9806971107165054
2016-03-24,0.32743447249149404,1.0851348595030195,1.0259443565401953,1.0416016987886678
2016-03-31,0.4495595225818508,1.0837239996892643,1.0612760564276706,1.1188147684142122
2016-04-07,0.5252828920114756,0.9823590613168673,1.0859172385323665,1.1390097870785207
2016-04-14,0.5973197476686662,0.9250715572506976,1.098492505618157,1.1693190827442164
2016-04-21,0.643988185530755,0.834039322670116,1.1094564553719908,1.1462838473114272
2016-04-28,0.6739336554773966,0.7495388860684624,1.108891910348429,1.1155758579420916
2016-05-05,0.7359774734252029,0.6563984063883681,1.1218630841721167,1.068084517556684
2016-05-12,0.7744277475694483,0.6089911213317638,1.1334054575144248,1.073674688130246
2016-05-19,0.8309893112119371,0.5498885824519419,1.13921142735528,1.0669366447264612
2016-05-26,0.9502749016335942,0.6129626791661319,1.1735622391034453,1.1235832807076338
2016-06-02,1.1815479545925973,0.8234327283621949,1.2402507913777534,1.3487342387510979
2016-06-09,1.2607985569512212,0.7607286515973539,1.2898687067806698,1.4701516252757918
2016-06-16,1.2945340028926562,0.7884712612337506,1.339029195328676,1.5618094906875752
2016-06-23,1.3500478390018142,0.8851531526460519,1.416689566452347,1.6540224592981743
2016-06-30,1.3751680689974926,0.7952501672329799,1.4803781137581757,1.6807987239808133
2016-07-07,1.3742253655691314,0.6368121057044929,1.5084026847678222,1.666743300081864
2016-07-14,1.3524303506169486,0.5040254163677934,1.4727885862875063,1.620910655032117
2016-07-21,1.323793326862656,0.3640496244792144,1.3923253892532523,1.5168450568766347
2016-07-28,1.2933262504673582,0.2859910398673331,1.3267238585416359,1.4340853325879066
2016-08-04,1.261740896610159,0.2466949848812331,1.3421848674170875,1.3691991544152111
2016-08-11,1.2219644740445939,0.12217983854008785,1.3134716671469737,1.254710878606705
2016-08-18,1.1665835283171102,-0.0020484852347428806,1.2868754404569709,1.153080884593534
2016-08-25,1.0835261441602635,-0.11818597247553353,1.2254656739972132,1.0107467631609668
2016-09-01,0.9947252789307048,-0.21430492071726237,1.1759879820532677,0.883128955285973
2016-09-08,0.9320401264851805,-0.3277288455548356,1.1752196982161638,0.7734855731517492
2016-09-15,0.8549217209914561,-0.4058794408688139,1.1547095882767056,0.6637989122809301
2016-09-22,0.7743063622571182,-0.49795743958312744,1.143762762950234,0.5613679721934745
2016-09-29,0.7219512769156136,-0.5894065341952966,1.122461270440492,0.46423288662086837
2016-10-06,0.6513320337219737,-0.6800779398343946,1.0994723491816982,0.37051401608072254
2016-10-13,0.5927467321858976,-0.7440509781010118,1.0883444781453175,0.28529464672512767
2016-10-20,0.5208160362758631,-0.7337248643719676,1.0650628092693188,0.21623578992306983
2016-10-27,0.4215468500538544,-0.7936268492752475,1.027811996965505,0.13327172883346988
2016-11-03,0.3871930241466878,-0.8176256133414999,1.0235501288543758,0.0589881755928022
2016-11-10,0.32591834375400375,-0.7991822155867441,1.0024303670915276,0.005036974386786658
2016-11-17,0.31776032534734083,-0.4114978742878129,0.9816576804653161,-0.047288717297239574
2016-11-24,0.26396662753777184,-0.32880719776164036,0.9186026572532162,-0.10539519362849695
2016-12-01,0.20661910607162998,-0.40053172799962367,0.8712465982570509,-0.17685595778355287
2016-12-08,0.143041866648881,-0.4676954292435233,0.8357387016919928,-0.24368138726540292
2016-12-15,0.09161980218207644,-0.534769084729934,0.7973544301726807,-0.3122333312026391
2016-12-22,0.04322472981999616,-0.5529904258575667,0.7596415723715613,-0.3617344521673935
2016-12-29,-0.0008300316820639281,-0.5915759955942824,0.7268476982213563,-0.42235475950719265
2017-01-05,-0.04500601038695699,-0.6300274943265687,0.6941958915775228,-0.48082726721891306
2017-01-12,-0.06492405180653373,-0.49365822574328955,0.6671794569467467,-0.49323949882526996
2017-01-19,-0.1245782412549424,-0.512263707626802,0.6209620284472099,-0.5432069524102433
2017-01-26,-0.15009049795753968,-0.49694136936292244,0.6012459876360552,-0.5753930841377961
2017-02-02,-0.14176025976119289,-0.31599746888114305,0.5900464362580885,-0.5613463757713983
2017-02-09,-0.13994294840512794,-0.18491637296731087,0.5540823255394141,-0.5213298669099572
2017-02-16,-0.16579422484559195,-0.16826314854314636,0.5252848331527954,-0.508411866132369
2017-02-23,-0.12211502864712648,-0.10188167089063427,0.5148743753456586,-0.4808527736830379
2017-03-02,-0.09737731566219834,0.15834032522632274,0.4998842310811297,-0.413361605460044
2017-03-09,-0.05474680986802072,0.4375581103064995,0.4843483706097749,-0.28023823220743466
2017-03-16,-0.01036959661383359,0.41284279038140514,0.4934952605891872,-0.20218234386818928
2017-03-23,0.0035393908718536343,0.3435647567623791,0.48297378104031846,-0.15883484348817967
2017-03-30,0.02069855981739116,0.2565432254346121,0.47609721728413223,-0.1374876261429604
2017-04-06,0.0278988325264537,0.15437947961107987,0.45170253341669614,-0.13737339016177408
2017-04-13,0.04148006022197347,0.05774629450192772,0.42508059840777274,-0.15361239642612526
2017-04-20,0.030080003458186177,-0.049545943694662184,0.396030437278734,-0.18308259939107296
2017-04-27,0.027449157317542862,-0.17981334767924284,0.36738850015797947,-0.22508575236202294
2017-05-04,0.011791533395621001,-0.29701325532505846,0.34173092448811826,-0.2613884934973572
2017-05-11,-0.00236701569735899,-0.3884883743159703,0.3153662311033072,-0.2982092030839678
2017-05-18,-0.01877556839178604,-0.4259927943208834,0.29136340772271696,-0.3320569516033053
2017-05-25,-0.04664757028279351,-0.542295979018104,0.2514976682773272,-0.39323536227192707
2017-06-01,-0.10084291574586543,-0.6367267297921877,0.1721187165235913,-0.47382702050774606
2017-06-08,-0.15910048243487335,-0.6736796456846263,0.12986709441858368,-0.5194928033262045
2017-06-15,-0.23910314696376261,-0.7980464793997251,0.032246628219533724,-0.6332318180931314
2017-06-22,-0.31556269161857803,-0.9090746808592012,-0.07709863661584287,-0.7371974261670776
2017-06-29,-0.39048483232432074,-0.9624875487267168,-0.15366050375149254,-0.7958477128709275
2017-07-06,-0.4386838616691079,-1.0230377859388171,-0.19763924237148833,-0.859226510580039
2017-07-13,-0.4928657140170536,-1.1224475006678427,-0.2500740001913916,-0.9244461956623562
2017-07-20,-0.5634938826656175,-1.1803553452807223,-0.3167591303717972,-1.0209487126289045
2017-07-27,-0.6273378684194283,-1.2423104175160502,-0.3810395718126063,-1.093256357539524
2017-08-03,-0.7039562589332632,-1.3186863776816202,-0.44917399779345507,-1.1681673316410905
2017-08-10,-0.7564718258151883,-1.3002829556818527,-0.49338761191868086,-1.2133107215698204
2017-08-17,-0.7892745614578542,-1.307253080244619,-0.5019332168929663,-1.2207672465326314
2017-08-24,-0.8299692331081573,-1.3416312255205183,-0.5185284083313537,-1.2835575224872335
2017-08-31,-0.8625991911214408,-1.3430655861971497,-0.5405513287056415,-1.3326686400159193
2017-09-07,-0.8788158542717349,-1.2841662069080275,-0.5463363220961455,-1.3545781759123656
2017-09-14,-0.8709959680419997,-1.124874780793728,-0.5641855162530025,-1.3671262447394146
2017-09-21,-0.8997967523599203,-1.2185400391673642,-0.5831843297665803,-1.4170469444232365
2017-09-28,-0.9598001233904618,-1.257012675410873,-0.6030710963074661,-1.4561058225426007
2017-10-05,-1.013150940266489,-1.2410411184224743,-0.6235098161729449,-1.499720349638156
2017-10-12,-1.066990716573114,-1.278654545499317,-0.6478145777365671,-1.5501349299540554
2017-10-19,-1.1129456455261555,-1.283456475893293,-0.6666986820913529,-1.5855681999486657
2017-10-26,-1.1636331329175582,-1.3252939793824257,-0.6927107325983953,-1.611574355166586
2017-11-02,-1.2097767449915462,-1.37860858200133,-0.71534691156265,-1.6473224046428594
2017-11-09,-1.2280554339704997,-1.3154817197019937,-0.7302757721453182,-1.670371733136536
2017-11-16,-1.2361663260957692,-1.2336280678133869,-0.7447441976841698,-1.666355610461714
2017-11-23,-1.2342818400663675,-1.0120779379834917,-0.751593499035987,-1.650571072724413
2017-11-30,-1.2174734194565642,-0.6222173333382286,-0.7197427867600319,-1.5919853283552408
2017-12-07,-1.1500841452372248,-0.302258117253004,-0.7401108532443796,-1.5409733966289996
2017-12-14,-0.9596746149811084,0.4991758210578676,-0.7070734342976078,-1.2986946295004334
2017-12-21,-0.8717779654056499,0.5625837569483291,-0.707657920591496,-1.1719461180842734
2017-12-28,-0.7605400199689116,0.8316645380749507,-0.7248499951968607,-1.0108309612013955
2018-01-04,-0.49330446380659754,1.3147389577180602,-0.673063826250255,-0.6213587711602953
2018-01-11,-0.35041643472988226,1.3178481211460842,-0.6343864842042837,-0.43499105534444915
2018-01-18,-0.15902832100893965,1.5149044777035447,-0.6277692301937411,-0.21179829644051018
2018-01-25,0.10413552650723076,1.664075067327706,-0.5515719099147958,0.14815332820555596
2018-02-01,0.32807357616764066,1.686812814657619,-0.48209684489651167,0.37574257212282236
2018-02-08,0.4752826177618008,1.663061938198914,-0.42427156210221273,0.538756043364054
2018-02-15,0.587822367886657,1.608028437843872,-0.3781759912495233,0.6987067980914803
2018-02-22,0.7022482983335799,1.4544849862311162,-0.3379443114290691,0.7974388781520018
2018-03-01,0.8568703353105117,1.350966772314107,-0.2874850665273804,0.8745131530742132
2018-03-08,0.9870154610052088,1.3595071868408322,-0.24284869626224237,0.9498464124354801
2018-03-15,1.126481593933737,1.3092181920926234,-0.20678561023823794,1.0620335171087152
2018-03-22,1.2196607099918377,1.2128496837392604,-0.17179792659781867,1.1117440034580401
2018-03-29,1.3107424558078795,1.1732474944435283,-0.12689607480163578,1.173114641936409
2018-04-05,1.3901363841764751,1.081440638874465,-0.09064919298268981,1.2051804562906432
2018-04-12,1.4553033348202604,0.9683424664606773,-0.072215581409515,1.198056700591656
2018-04-19,1.501075336749386,0.8529137320879082,-0.058735374398567686,1.1673968819998704
2018-04-26,1.5674947343998742,0.7961822030288342,-0.03953906211421243,1.1517422624138407
2018-05-03,1.5978488005786573,0.7113785405016789,-0.02911610720271196,1.1228644296404566
2018-05-10,1.6130656472306655,0.5817743955589765,-0.027195646661871464,1.0646009412080486
2018-05-17,1.5940573740440525,0.4635849654050166,-0.032858516742227284,0.9941564608642446
2018-05-24,1.6408292395626138,0.4145556602217753,0.010743890036803205,0.9671455279402573
2018-05-31,1.7125380742937826,0.35246406092665744,0.0330494765535595,0.9562453913144541
2018-06-07,1.7374373866612798,0.2566239373176251,0.051573708120896455,0.9056166760736333
2018-06-14,1.7212462409385036,0.16420262217035875,0.03725385743246945,0.8371531924718469
2018-06-21,1.6430027851060534,0.02666402575391169,-0.057005997042965606,0.7199166109590938
2018-06-28,1.5673397342593502,-0.10764960626387388,-0.15300224521419414,0.5944991023271065
2018-07-05,1.4614736568212738,-0.2418486873075632,-0.24240687644962827,0.4636807654010535
2018-07-12,1.375675216815638,-0.37220284753682487,-0.3351590103984541,0.33439403754066577
2018-07-19,1.287714397795879,-0.4983590901418958,-0.43113773766396063,0.17806484971869824
2018-07-26,1.1911823209127133,-0.6098632354680429,-0.5085489088171841,0.04704851618566952
2018-08-02,1.074720321577434,-0.7493502098986258,-0.5769960505832199,-0.08190620514401553
2018-08-09,1.0194697304676237,-0.8080934184173653,-0.5777399082865559,-0.14330231098764207
2018-08-16,0.9704968565241621,-0.8826570311531203,-0.5688607617127889,-0.2226998718628098
2018-08-23,0.9110347038714373,-0.9357672947809106,-0.5805746042485573,-0.3139918450377922
2018-08-30,0.8358843109072964,-1.023383042595008,-0.6025907097371477,-0.3957463448329885
2018-09-06,0.760446593276073,-1.118620309671761,-0.631017051496565,-0.4826618585567184
2018-09-13,0.6629002501076731,-1.203964307133964,-0.6628005627884831,-0.5706014600133485
2018-09-20,0.5943532999897911,-1.2394887280300873,-0.6862607448004451,-0.6443459810919121
2018-09-27,0.5259976007496624,-1.2977548046379244,-0.6988031931973138,-0.7039768824197936
2018-10-04,0.4613063223925816,-1.3555979055805456,-0.713164519735566,-0.7742454475021835
2018-10-11,0.3890887597655235,-1.4269834835013522,-0.7382107991344642,-0.8466577046208459
2018-10-18,0.27476597038815365,-1.4846205104126904,-0.7728299452576075,-0.9222926118693439
2018-10-25,0.22850687610708387,-1.4630371999823417,-0.7843057517311656,-0.9708663393470092
2018-11-01,0.18409569064226394,-1.4519083302425524,-0.8030445669745495,-1.010061592796381
2018-11-08,0.12465087745073866,-1.4473341045869397,-0.8241174174503384,-1.051302343082143
2018-11-15,0.06117710893489725,-1.4878620482977882,-0.8496083523063633,-1.0914587958547506
2018-11-22,0.008440279583104338,-1.4968801235507947,-0.8872123477313679,-1.1390204394491439
2018-11-29,-0.029548912735936628,-1.3272707664298382,-0.8971953092395638,-1.12210064537043
2018-12-06,-0.048510975796649536,-1.0490915856430523,-0.8947308154964952,-1.069412908694294
2018-12-13,-0.0522825735687199,-0.9690501544800918,-0.9042077165629141,-1.0814748911657248
2018-12-20,-0.062410130872476044,-0.6581916018812629,-0.8981685734163796,-1.0418853062272917
2018-12-27,-0.07065492006764507,-0.5336077850199697,-0.9046929316011636,-1.0067495126970392
2019-01-03,-0.1076583742644478,-0.5388925616807072,-0.9245173655563506,-1.0154495628346794
2019-01-10,-0.11339253548391992,-0.5405342979661236,-0.9353117504399984,-1.0176056618577198
2019-01-17,-0.12416590444882802,-0.5273705722396718,-0.9447798978911386,-1.0195144247801315
2019-01-24,-0.12611332024564914,-0.40827479633119135,-0.9531375273161355,-1.0032756771306555
2019-01-31,-0.10560402798169266,-0.14610136869994722,-0.9470577849072992,-0.9226462654842649
2019-02-07,-0.05528237215168791,0.21984804034089955,-0.9062929442827662,-0.7390212399068475
2019-02-14,0.0006852252701863848,0.3524116464706113,-0.8657113490259362,-0.5499900432255697
2019-02-21,0.02556385846478698,0.26248624670048165,-0.8407452480623134,-0.4608749751894521
2019-02-28,0.10062061577515288,0.26268493071802257,-0.7947306597161867,-0.3712114779186214
2019-03-07,0.1905655643638336,0.4553094841584884,-0.7327568624035563,-0.24889313149723974
2019-03-14,0.3030158730645619,0.6634957440772111,-0.6708253244197019,-0.07982226159665798
2019-03-21,0.349646370143092,0.6015240829255238,-0.6155279078360808,0.026297120389328063
2019-03-28,0.40961539966231997,0.5168180925835503,-0.5886394248836248,0.11070570385320727
2019-04-04,0.46781580133175504,0.431918803759297,-0.5567697213338353,0.1647573347429777
2019-04-11,0.476929961792929,0.33817184439904535,-0.5350685503255151,0.1838250751455287
2019-04-18,0.505636597247835,0.25307387460548403,-0.5203146629935902,0.17880557075980705
2019-04-25,0.5154392506934914,0.11935262787237517,-0.5093485004914055,0.15958638739203446
2019-05-02,0.5283758686407303,0.08272948713002173,-0.4978442711413439,0.1447960939657795
2019-05-09,0.5225760506942683,0.05560617185619886,-0.4938267611347483,0.1296846321709002
2019-05-16,0.5120936501031423,-0.05239905245648166,-0.48943373566587356,0.087122974345023
2019-05-23,0.46212308134336505,-0.1452745684933386,-0.5041746990010647,0.012048817115273384
2019-05-30,0.4204853065753003,-0.27710729893077873,-0.5444497669555846,-0.06757036503915775
2019-06-06,0.3928733323775629,-0.28463585587552037,-0.5613309095591892,-0.11413281805722197
2019-06-13,0.35609167220217364,-0.3178210442906186,-0.6154024340544353,-0.16666072621568745
2019-06-20,0.28937707156079184,-0.4463950157788946,-0.7111270955866374,-0.2591877052173661
2019-06-27,0.1833931817021664,-0.5932331245752365,-0.8294058777665752,-0.3922982324358197
2019-07-04,0.07572941510478598,-0.7076998434668831,-0.9421024726230842,-0.5067008356733127
2019-07-11,-0.04291211188041644,-0.8342999467374135,-1.043829858603619,-0.6111859148626969
2019-07-18,-0.13719176896817686,-0.9764378229305404,-1.1221732502256598,-0.7208863164992642
2019-07-25,-0.20051123865255926,-1.0055809846849413,-1.1676208751134585,-0.805705641164022
2019-08-01,-0.26808909151584903,-1.087758428329584,-1.2126727985191743,-0.8774028242474886
2019-08-08,-0.33255760279724056,-1.145801081690615,-1.2534720496278242,-0.9628260087753336
2019-08-15,-0.37925060480023687,-1.1590100097616192,-1.2478352968961453,-1.0123097636631846
2019-08-22,-0.4374622972123372,-1.2751882489163582,-1.2494715967756407,-1.073350634720242
2019-08-29,-0.504246449817481,-1.3759329882758156,-1.2732856398830807,-1.1595915638129886
2019-09-05,-0.5829404146012617,-1.4542395140166826,-1.3087984513914521,-1.2382979414821764
2019-09-12,-0.6749527594218134,-1.5442975384459303,-1.3383340891468298,-1.3072878201800064
2019-09-19,-0.7287538739647458,-1.5975673148676914,-1.3564237594023194,-1.3617346996727522
2019-09-26,-0.7658759310114517,-1.5736661546042623,-1.3555510718810007,-1.4052289164795375
2019-10-03,-0.7969327842905201,-1.4985784345509094,-1.3602352045458048,-1.440866852986327
2019-10-10,-0.8027179202799439,-1.351592053635606,-1.3576303211935634,-1.4430891755955315
2019-10-17,-0.7973973227021277,-1.175908695115041,-1.3476960506071396,-1.4025641846460086
2019-10-24,-0.8208946357715805,-1.0305210651087888,-1.3493092484033733,-1.4258182455167265
2019-10-31,-0.8156843872074139,-0.8688763674243849,-1.3396354975301044,-1.4359658548655658
2019-11-07,-0.8217515241393019,-0.520250728190554,-1.3368886461786078,-1.410416046014325
2019-11-14,-0.8136073125460556,-0.409378904656605,-1.3373798604071354,-1.3891386424743937
2019-11-21,-0.8124158097692132,-0.3772262665231936,-1.335593035276842,-1.382317918885695
2019-11-28,-0.8320286211416001,-0.26472459004829196,-1.3531814758044864,-1.3552744787588142
2019-12-05,-0.8408941044354499,-0.15707821760550988,-1.343583151556113,-1.3222288241347
